Date, ISIN, Scrip Name, NSE Symbol, MWPL, NSE Open Interest
13-JAN-2017,INE148I01020,INDIABULLS HSG FIN LTD,IBULHSGFIN,63336538,13791200
13-JAN-2017,INE003A01024,SIEMENS LTD,SIEMENS,17805517,938500
13-JAN-2017,INE066A01013,EICHER MOTORS LTD,EICHERMOT,2687179,262325
13-JAN-2017,INE010B01027,CADILA HEALTHCARE LIMITED,CADILAHC,51610474,4019200
13-JAN-2017,INE093A01033,HEXAWARE TECHNOLOGIES LTD,HEXAWARE,17192082,7206000
13-JAN-2017,INE271C01023,DLF LIMITED,DLF,89368945,71295000
13-JAN-2017,INE647A01010,SRF LTD,SRF,5468800,472500
13-JAN-2017,INE886H01027,TV18 BROADCAST LIMITED,TV18BRDCST,135768011,101439000
13-JAN-2017,INE280A01028,TITAN COMPANY LIMITED,TITAN,83355648,11053500
13-JAN-2017,INE084A01016,BANK OF INDIA,BANKINDIA,47308200,33312000
13-JAN-2017,INE721A01013,SHRIRAM TRANSPORT FIN CO.,SRTRANSFIN,33555914,3977400
13-JAN-2017,INE749A01030,JINDAL STEEL & POWER LTD,JINDALSTEL,69721409,75978000
13-JAN-2017,INE030A01027,HINDUSTAN UNILEVER LTD.,HINDUNILVR,141972365,7457400
13-JAN-2017,INE121E01018,JSW ENERGY LIMITED,JSWENERGY,82002830,45136000
13-JAN-2017,INE686F01025,UNITED BREWERIES LTD,UBL,13816721,1119300
13-JAN-2017,INE776C01039,GMR INFRASTRUCTURE LTD.,GMRINFRA,463433632,206730000
13-JAN-2017,INE599M01018,JUSTDIAL LTD.,JUSTDIAL,9292375,9420000
13-JAN-2017,INE203G01019,INDRAPRASTHA GAS LTD,IGL,15400016,3012900
13-JAN-2017,INE205A01025,VEDANTA LIMITED,VEDL,220189602,67725000
13-JAN-2017,INE238A01034,AXIS BANK LIMITED,AXISBANK,319829359,42807600
13-JAN-2017,INE376G01013,BIOCON LIMITED.,BIOCON,15004812,5327400
13-JAN-2017,INE257A01026,BHEL,BHEL,180829600,50945000
13-JAN-2017,INE237A01028,KOTAK MAHINDRA BANK LTD,KOTAKBANK,243819129,12368000
13-JAN-2017,INE274J01014,OIL INDIA LTD,OIL,51855530,3050036
13-JAN-2017,INE134E01011,POWER FIN CORP LTD.,PFC,170046535,25362000
13-JAN-2017,INE001A01036,HDFC LTD,HDFC,316796738,13676000
13-JAN-2017,INE202B01012,DEWAN HOUSING FIN CORP LT,DHFL,37995668,21789000
13-JAN-2017,INE154A01025,ITC LTD,ITC,2416891119,51112800
13-JAN-2017,INE917I01010,BAJAJ AUTO LIMITED,BAJAJ-AUTO,29338218,1657000
13-JAN-2017,INE885A01032,AMARA RAJA BATTERIES LTD.,AMARAJABAT,16377009,751800
13-JAN-2017,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,151241250,15355000
13-JAN-2017,INE465A01025,BHARAT FORGE LTD,BHARATFORG,24793439,6259800
13-JAN-2017,INE383A01012,THE INDIA CEMENTS LIMITED,INDIACEM,43350664,33610500
13-JAN-2017,INE175A01038,JAIN IRRIGATION SYSTEMS,JISLJALEQS,63633950,54225000
13-JAN-2017,INE141A01014,ORIENTAL BANK OF COMMERCE,ORIENTBANK,24507940,18864000
13-JAN-2017,INE434A01013,ANDHRA BANK,ANDHRABANK,47000000,26390000
13-JAN-2017,INE683A01023,THE SOUTH INDIAN BANK LTD,SOUTHBANK,270123332,62010000
13-JAN-2017,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,54990504,20880000
13-JAN-2017,INE233A01035,GODREJ INDUSTRIES LTD,GODREJIND,16960663,1465500
13-JAN-2017,INE031B01049,AJANTA PHARMA LIMITED,AJANTPHARM,4614298,372800
13-JAN-2017,INE585B01010,MARUTI SUZUKI INDIA LTD.,MARUTI,26458324,4376550
13-JAN-2017,INE155A01022,TATA MOTORS LIMITED,TATAMOTORS,386909887,33444000
13-JAN-2017,INE062A01020,STATE BANK OF INDIA,SBIN,591901406,126663000
13-JAN-2017,INE059A01026,CIPLA LTD,CIPLA,98512283,6963000
13-JAN-2017,INE476A01014,CANARA BANK,CANBK,36600000,24780000
13-JAN-2017,INE089A01023,DR. REDDY'S LABORATORIES,DRREDDY,24300551,2227200
13-JAN-2017,INE397D01024,BHARTI AIRTEL LIMITED,BHARTIARTL,262450638,33835100
13-JAN-2017,INE670A01012,TATA ELXSI LIMITED,TATAELXSI,3448117,1399200
13-JAN-2017,INE347G01014,PETRONET LNG LIMITED,PETRONET,75000008,6201000
13-JAN-2017,INE029A01011,BHARAT PETROLEUM CORP  LT,BPCL,130353651,17186400
13-JAN-2017,INE848E01016,NHPC LTD,NHPC,562417343,91800000
13-JAN-2017,INE028A01039,BANK OF BARODA,BANKBARODA,187843804,48097000
13-JAN-2017,INE455I01029,KAVERI SEED CO. LTD.,KSCL,5870469,3732000
13-JAN-2017,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,18266320,670000
13-JAN-2017,INE039A01010,IFCI LTD,IFCI,147807447,124498000
13-JAN-2017,INE019A01038,JSW STEEL LIMITED,JSWSTEEL,280560720,64239000
13-JAN-2017,INE939A01011,STRIDES SHASUN LIMITED,STAR,12307958,1986500
13-JAN-2017,INE498L01015,L&T FINANCE HOLDINGS LTD,L&TFH,110515050,31716000
13-JAN-2017,INE176B01034,HAVELLS INDIA LIMITED,HAVELLS,47907601,6370000
13-JAN-2017,INE761H01022,PAGE INDUSTRIES LTD,PAGEIND,1137517,38500
13-JAN-2017,INE785M01013,PC JEWELLER LTD,PCJEWELLER,9218537,1477500
13-JAN-2017,INE018I01017,MINDTREE LIMITED,MINDTREE,28953099,3106800
13-JAN-2017,INE092T01019,IDFC BANK LIMITED,IDFCBANK,319674051,60304000
13-JAN-2017,INE802G01018,JET AIRWAYS (INDIA) LTD.,JETAIRWAYS,11132543,7513000
13-JAN-2017,INE111A01017,CONTAINER CORP OF IND LTD,CONCOR,16848081,1192000
13-JAN-2017,INE774D01024,M&M FIN. SERVICES LTD,M&MFIN,54684634,13580000
13-JAN-2017,INE226A01021,VOLTAS LTD,VOLTAS,46126252,6656000
13-JAN-2017,INE481G01011,ULTRATECH CEMENT LIMITED,ULTRACEMCO,20713731,2720800
13-JAN-2017,INE069I01010,INDIABULLS REAL EST. LTD,IBREALEST,53091511,47740000
13-JAN-2017,INE467B01029,TATA CONSULTANCY SERV LT,TCS,105110557,12292750
13-JAN-2017,INE628A01036,UPL LIMITED,UPL,73204269,6997200
13-JAN-2017,INE797F01012,JUBILANT FOODWORKS LTD,JUBLFOOD,7236807,2599000
13-JAN-2017,INE860A01027,HCL TECHNOLOGIES LTD,HCLTECH,111868457,8783600
13-JAN-2017,INE002A01018,RELIANCE INDUSTRIES LTD,RELIANCE,336890908,20590000
13-JAN-2017,INE044A01036,SUN PHARMACEUTICALS IND.,SUNPHARMA,216740044,36709400
13-JAN-2017,INE258A01016,BEML LIMITED,BEML,3828900,2827200
13-JAN-2017,INE090A01021,ICICI BANK LTD.,ICICIBANK,868527943,78310000
13-JAN-2017,INE038A01020,HINDALCO  INDUSTRIES  LTD,HINDALCO,257369784,64603000
13-JAN-2017,INE114A01011,STEEL AUTHORITY OF INDIA,SAIL,206528041,94716000
13-JAN-2017,INE101A01026,MAHINDRA & MAHINDRA LTD,M&M,86047916,7213500
13-JAN-2017,INE482A01020,CEAT LIMITED,CEATLTD,3983269,2795800
13-JAN-2017,INE836A01035,KPIT TECHNOLOGIES LTD,KPIT,30989227,4132000
13-JAN-2017,INE263A01016,BHARAT ELECTRONICS LTD,BEL,11429786,2475000
13-JAN-2017,INE121J01017,BHARTI INFRATEL LTD.,INFRATEL,103482923,6572800
13-JAN-2017,INE055A01016,CENTURY TEXTILES LTD,CENTURYTEX,11671128,10465400
13-JAN-2017,INE685A01028,TORRENT PHARMACEUTICALS L,TORNTPHARM,9731600,201200
13-JAN-2017,INE256A01028,ZEE ENTERTAINMENT ENT LTD,ZEEL,109355701,11126700
13-JAN-2017,INE160A01022,PUNJAB NATIONAL BANK,PNB,148901807,93296000
13-JAN-2017,INE669C01036,TECH MAHINDRA LIMITED,TECHM,123732896,11766700
13-JAN-2017,INE196A01026,MARICO LIMITED,MARICO,103246075,7943000
13-JAN-2017,INE813H01021,TORRENT POWER LTD,TORNTPOWER,44634693,3687000
13-JAN-2017,INE614B01018,KARNATAKA BANK LIMITED,KTKBANK,46329362,21579250
13-JAN-2017,INE494B01023,TVS MOTOR COMPANY  LTD,TVSMOTOR,40480865,11918000
13-JAN-2017,INE667A01018,SYNDICATE BANK,SYNDIBANK,40732856,18378000
13-JAN-2017,INE047A01021,GRASIM INDUSTRIES LTD,GRASIM,64148609,10653000
13-JAN-2017,INE428A01015,ALLAHABAD BANK,ALBK,44762154,18570000
13-JAN-2017,INE821I01014,IRB INFRA DEV LTD.,IRB,29963877,10987500
13-JAN-2017,INE455F01025,JAIPRAKASH ASSOCIATES LTD,JPASSOCIAT,295098128,260236000
13-JAN-2017,INE009A01021,INFOSYS LIMITED,INFY,398569106,36708500
13-JAN-2017,INE330H01018,RELIANCE COMMUNICATIONS L,RCOM,198529730,181572000
13-JAN-2017,INE438A01022,APOLLO TYRES LTD,APOLLOTYRE,56861605,15774000
13-JAN-2017,INE095A01012,INDUSIND BANK LIMITED,INDUSINDBK,88710642,10729800
13-JAN-2017,INE013A01015,RELIANCE CAPITAL LTD,RELCAPITAL,23807815,14946000
13-JAN-2017,INE528G01019,YES BANK LIMITED,YESBANK,65903352,17626700
13-JAN-2017,INE245A01021,TATA POWER CO LTD,TATAPOWER,362285786,35964000
13-JAN-2017,INE081A01012,TATA STEEL LIMITED,TATASTEEL,133342619,48178000
13-JAN-2017,INE854D01016,UNITED SPIRITS LIMITED,MCDOWELL-N,11921477,2665750
13-JAN-2017,INE942G01012,MCLEOD RUSSEL INDIA LTD.,MCLEODRUSS,10969190,5493000
13-JAN-2017,INE069A01017,ADITYA BIRLA NUVO LIMITED,ABIRLANUVO,10834472,4312000
13-JAN-2017,INE075A01022,WIPRO LTD,WIPRO,127229846,6307200
13-JAN-2017,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,90562661,7579800
13-JAN-2017,INE881D01027,ORACLE FIN SERV SOFT LTD.,OFSS,4393160,211500
13-JAN-2017,INE101D01020,GRANULES INDIA LIMITED,GRANULES,21264103,14530000
13-JAN-2017,INE584A01023,NMDC LTD.,NMDC,158552856,30060000
13-JAN-2017,INE180K01011,BHARAT FIN INCLUSION LTD,BHARATFIN,27025147,15558000
13-JAN-2017,INE522F01014,COAL INDIA LTD,COALINDIA,257078763,16869100
13-JAN-2017,INE172A01027,CASTROL INDIA LIMITED,CASTROLIND,48466996,11153800
13-JAN-2017,INE176A01028,BATA INDIA LTD,BATAINDIA,12092405,3815900
13-JAN-2017,INE043D01016,IDFC LIMITED,IDFC,319188314,71042400
13-JAN-2017,INE429C01035,SINTEX INDUSTRIES LTD,SINTEX,70698298,33430500
13-JAN-2017,INE614G01033,RELIANCE POWER LTD.,RPOWER,138526953,62532000
13-JAN-2017,INE259A01022,COLGATE PALMOLIVE LTD.,COLPAL,26654592,713300
13-JAN-2017,INE669E01016,IDEA CELLULAR LIMITED,IDEA,416070438,121352000
13-JAN-2017,INE424H01027,SUN TV NETWORK LIMITED,SUNTV,19704232,14300000
13-JAN-2017,INE158A01026,HERO MOTOCORP LIMITED,HEROMOTOCO,26105076,2039000
13-JAN-2017,INE836F01026,DISH TV INDIA LTD.,DISHTV,75810101,40999000
13-JAN-2017,INE483B01026,INDO COUNT INDUSTRIES LTD,ICIL,16210584,4301500
13-JAN-2017,INE752E01010,POWER GRID CORP. LTD.,POWERGRID,440550890,23880000
13-JAN-2017,INE016A01026,DABUR INDIA LTD,DABUR,112643965,13335000
13-JAN-2017,INE591G01017,NIIT TECHNOLOGIES LTD,NIITTECH,8501411,729000
13-JAN-2017,INE267A01025,HINDUSTAN ZINC LIMITED,HINDZINC,296432938,9996800
13-JAN-2017,INE883A01011,MRF LTD,MRF,615056,37065
13-JAN-2017,INE486A01013,CESC LTD,CESC,13270994,2535500
13-JAN-2017,INE067A01029,CROMPTON GREAVES LTD,CROMPGREAV,82082548,31176000
13-JAN-2017,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,170061353,19910000
13-JAN-2017,INE302A01020,EXIDE INDUSTRIES LTD,EXIDEIND,91809066,14192000
13-JAN-2017,INE040A01026,HDFC BANK LTD,HDFCBANK,305882841,37520500
13-JAN-2017,INE510A01028,ENGINEERS INDIA LTD,ENGINERSIN,54764539,26740000
13-JAN-2017,INE877F01012,PTC INDIA LIMITED,PTC,49601664,20848000
13-JAN-2017,INE102D01028,GODREJ CONSUMER PRODUCTS,GODREJCP,25020946,695200
13-JAN-2017,INE008A01015,IDBI BANK LIMITED,IDBI,75388015,37576000
13-JAN-2017,INE323A01026,BOSCH LIMITED,BOSCHLTD,1801607,78525
13-JAN-2017,IN9155A01020,TATA MOTORS DVR 'A' ORD,TATAMTRDVR,101597007,17789100
13-JAN-2017,INE298A01020,CUMMINS INDIA LTD,CUMMINSIND,27165463,679200
