Date, ISIN, Scrip Name, NSE Symbol, MWPL, NSE Open Interest
05-JAN-2017,INE257A01026,BHEL,BHEL,180829600,42190000
05-JAN-2017,INE001A01036,HDFC LTD,HDFC,316796738,12960500
05-JAN-2017,INE465A01025,BHARAT FORGE LTD,BHARATFORG,24793439,5313600
05-JAN-2017,INE233A01035,GODREJ INDUSTRIES LTD,GODREJIND,16960663,1453500
05-JAN-2017,INE134E01011,POWER FIN CORP LTD.,PFC,170046535,20538000
05-JAN-2017,INE031B01049,AJANTA PHARMA LIMITED,AJANTPHARM,4614298,386000
05-JAN-2017,INE885A01032,AMARA RAJA BATTERIES LTD.,AMARAJABAT,16377009,645600
05-JAN-2017,INE434A01013,ANDHRA BANK,ANDHRABANK,47000000,24250000
05-JAN-2017,INE683A01023,THE SOUTH INDIAN BANK LTD,SOUTHBANK,270123332,51660000
05-JAN-2017,INE062A01020,STATE BANK OF INDIA,SBIN,591901406,118116000
05-JAN-2017,INE155A01022,TATA MOTORS LIMITED,TATAMOTORS,386909887,31648500
05-JAN-2017,INE176B01034,HAVELLS INDIA LIMITED,HAVELLS,47907601,5118000
05-JAN-2017,INE397D01024,BHARTI AIRTEL LIMITED,BHARTIARTL,262450638,31048800
05-JAN-2017,INE018I01017,MINDTREE LIMITED,MINDTREE,28953099,2174400
05-JAN-2017,INE802G01018,JET AIRWAYS (INDIA) LTD.,JETAIRWAYS,11132543,7224000
05-JAN-2017,INE585B01010,MARUTI SUZUKI INDIA LTD.,MARUTI,26458324,3683550
05-JAN-2017,INE028A01039,BANK OF BARODA,BANKBARODA,187843804,48048000
05-JAN-2017,INE029A01011,BHARAT PETROLEUM CORP  LT,BPCL,130353651,17143200
05-JAN-2017,INE347G01014,PETRONET LNG LIMITED,PETRONET,75000008,3861000
05-JAN-2017,INE481G01011,ULTRATECH CEMENT LIMITED,ULTRACEMCO,20713731,2732800
05-JAN-2017,INE670A01012,TATA ELXSI LIMITED,TATAELXSI,3448117,1428800
05-JAN-2017,INE019A01038,JSW STEEL LIMITED,JSWSTEEL,280560720,55677000
05-JAN-2017,INE092T01019,IDFC BANK LIMITED,IDFCBANK,319674051,58200000
05-JAN-2017,INE476A01014,CANARA BANK,CANBK,36600000,22878000
05-JAN-2017,INE785M01013,PC JEWELLER LTD,PCJEWELLER,9218537,1311000
05-JAN-2017,INE059A01026,CIPLA LTD,CIPLA,98512283,6557000
05-JAN-2017,INE455I01029,KAVERI SEED CO. LTD.,KSCL,5870469,2359500
05-JAN-2017,INE069I01010,INDIABULLS REAL EST. LTD,IBREALEST,53091511,44480000
05-JAN-2017,INE774D01024,M&M FIN. SERVICES LTD,M&MFIN,54684634,13362500
05-JAN-2017,INE498L01015,L&T FINANCE HOLDINGS LTD,L&TFH,110515050,32355000
05-JAN-2017,INE939A01011,STRIDES SHASUN LIMITED,STAR,12307958,1633500
05-JAN-2017,INE089A01023,DR. REDDY'S LABORATORIES,DRREDDY,24300551,1552400
05-JAN-2017,INE111A01017,CONTAINER CORP OF IND LTD,CONCOR,16848081,832000
05-JAN-2017,INE761H01022,PAGE INDUSTRIES LTD,PAGEIND,1137517,38500
05-JAN-2017,INE039A01010,IFCI LTD,IFCI,147807447,113740000
05-JAN-2017,INE226A01021,VOLTAS LTD,VOLTAS,46126252,5972000
05-JAN-2017,INE848E01016,NHPC LTD,NHPC,562417343,46467000
05-JAN-2017,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,18266320,598400
05-JAN-2017,INE860A01027,HCL TECHNOLOGIES LTD,HCLTECH,111868457,7003500
05-JAN-2017,INE002A01018,RELIANCE INDUSTRIES LTD,RELIANCE,336890908,19022500
05-JAN-2017,INE467B01029,TATA CONSULTANCY SERV LT,TCS,105110557,5404000
05-JAN-2017,INE038A01020,HINDALCO  INDUSTRIES  LTD,HINDALCO,257369784,53497500
05-JAN-2017,INE101A01026,MAHINDRA & MAHINDRA LTD,M&M,86047916,6463500
05-JAN-2017,INE482A01020,CEAT LIMITED,CEATLTD,3983269,2157400
05-JAN-2017,INE121J01017,BHARTI INFRATEL LTD.,INFRATEL,103482923,6368000
05-JAN-2017,INE055A01016,CENTURY TEXTILES LTD,CENTURYTEX,11671128,10049600
05-JAN-2017,INE090A01021,ICICI BANK LTD.,ICICIBANK,868527943,74717500
05-JAN-2017,INE044A01036,SUN PHARMACEUTICALS IND.,SUNPHARMA,216740044,36005900
05-JAN-2017,INE114A01011,STEEL AUTHORITY OF INDIA,SAIL,206528041,70200000
05-JAN-2017,INE797F01012,JUBILANT FOODWORKS LTD,JUBLFOOD,7236807,2502500
05-JAN-2017,INE628A01036,UPL LIMITED,UPL,73204269,6416400
05-JAN-2017,INE836A01035,KPIT TECHNOLOGIES LTD,KPIT,30989227,3960000
05-JAN-2017,INE263A01016,BHARAT ELECTRONICS LTD,BEL,11429786,1892700
05-JAN-2017,INE258A01016,BEML LIMITED,BEML,3828900,994200
05-JAN-2017,INE685A01028,TORRENT PHARMACEUTICALS L,TORNTPHARM,9731600,192000
05-JAN-2017,INE160A01022,PUNJAB NATIONAL BANK,PNB,148901807,87367000
05-JAN-2017,INE669C01036,TECH MAHINDRA LIMITED,TECHM,123732896,10007800
05-JAN-2017,INE455F01025,JAIPRAKASH ASSOCIATES LTD,JPASSOCIAT,295098128,252620000
05-JAN-2017,INE047A01021,GRASIM INDUSTRIES LTD,GRASIM,64148609,9863250
05-JAN-2017,INE494B01023,TVS MOTOR COMPANY  LTD,TVSMOTOR,40480865,10640000
05-JAN-2017,INE813H01021,TORRENT POWER LTD,TORNTPOWER,44634693,2808000
05-JAN-2017,INE821I01014,IRB INFRA DEV LTD.,IRB,29963877,11055000
05-JAN-2017,INE256A01028,ZEE ENTERTAINMENT ENT LTD,ZEEL,109355701,9128600
05-JAN-2017,INE614B01018,KARNATAKA BANK LIMITED,KTKBANK,46329362,19005375
05-JAN-2017,INE667A01018,SYNDICATE BANK,SYNDIBANK,40732856,15786000
05-JAN-2017,INE428A01015,ALLAHABAD BANK,ALBK,44762154,16220000
05-JAN-2017,INE196A01026,MARICO LIMITED,MARICO,103246075,8096400
05-JAN-2017,INE075A01022,WIPRO LTD,WIPRO,127229846,6577200
05-JAN-2017,INE429C01035,SINTEX INDUSTRIES LTD,SINTEX,70698298,30502125
05-JAN-2017,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,90562661,7528800
05-JAN-2017,INE528G01019,YES BANK LIMITED,YESBANK,65903352,12426400
05-JAN-2017,INE013A01015,RELIANCE CAPITAL LTD,RELCAPITAL,23807815,13606500
05-JAN-2017,INE180K01011,BHARAT FIN INCLUSION LTD,BHARATFIN,27025147,14218000
05-JAN-2017,INE069A01017,ADITYA BIRLA NUVO LIMITED,ABIRLANUVO,10834472,3978000
05-JAN-2017,INE942G01012,MCLEOD RUSSEL INDIA LTD.,MCLEODRUSS,10969190,5091000
05-JAN-2017,INE081A01012,TATA STEEL LIMITED,TATASTEEL,133342619,33924000
05-JAN-2017,INE095A01012,INDUSIND BANK LIMITED,INDUSINDBK,88710642,6047400
05-JAN-2017,INE176A01028,BATA INDIA LTD,BATAINDIA,12092405,2998600
05-JAN-2017,INE009A01021,INFOSYS LIMITED,INFY,398569106,19366500
05-JAN-2017,INE584A01023,NMDC LTD.,NMDC,158552856,25962000
05-JAN-2017,INE043D01016,IDFC LIMITED,IDFC,319188314,64706400
05-JAN-2017,INE259A01022,COLGATE PALMOLIVE LTD.,COLPAL,26654592,633500
05-JAN-2017,INE522F01014,COAL INDIA LTD,COALINDIA,257078763,11638200
05-JAN-2017,INE172A01027,CASTROL INDIA LIMITED,CASTROLIND,48466996,11454800
05-JAN-2017,INE854D01016,UNITED SPIRITS LIMITED,MCDOWELL-N,11921477,2545250
05-JAN-2017,INE330H01018,RELIANCE COMMUNICATIONS L,RCOM,198529730,124836000
05-JAN-2017,INE438A01022,APOLLO TYRES LTD,APOLLOTYRE,56861605,10629000
05-JAN-2017,INE245A01021,TATA POWER CO LTD,TATAPOWER,362285786,28278000
05-JAN-2017,INE101D01020,GRANULES INDIA LIMITED,GRANULES,21264103,9665000
05-JAN-2017,INE614G01033,RELIANCE POWER LTD.,RPOWER,138526953,56556000
05-JAN-2017,INE881D01027,ORACLE FIN SERV SOFT LTD.,OFSS,4393160,201600
05-JAN-2017,INE424H01027,SUN TV NETWORK LIMITED,SUNTV,19704232,11656000
05-JAN-2017,INE158A01026,HERO MOTOCORP LIMITED,HEROMOTOCO,26105076,1910800
05-JAN-2017,INE669E01016,IDEA CELLULAR LIMITED,IDEA,416070438,94150000
05-JAN-2017,INE040A01026,HDFC BANK LTD,HDFCBANK,305882841,31555500
05-JAN-2017,INE267A01025,HINDUSTAN ZINC LIMITED,HINDZINC,296432938,10032000
05-JAN-2017,INE008A01015,IDBI BANK LIMITED,IDBI,75388015,32216000
05-JAN-2017,INE302A01020,EXIDE INDUSTRIES LTD,EXIDEIND,91809066,13696000
05-JAN-2017,INE486A01013,CESC LTD,CESC,13270994,1999800
05-JAN-2017,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,170061353,19032500
05-JAN-2017,INE752E01010,POWER GRID CORP. LTD.,POWERGRID,440550890,19420000
05-JAN-2017,IN9155A01020,TATA MOTORS DVR 'A' ORD,TATAMTRDVR,101597007,16657200
05-JAN-2017,INE483B01026,INDO COUNT INDUSTRIES LTD,ICIL,16210584,4294500
05-JAN-2017,INE510A01028,ENGINEERS INDIA LTD,ENGINERSIN,54764539,22960000
05-JAN-2017,INE836F01026,DISH TV INDIA LTD.,DISHTV,75810101,40005000
05-JAN-2017,INE298A01020,CUMMINS INDIA LTD,CUMMINSIND,27165463,642600
05-JAN-2017,INE016A01026,DABUR INDIA LTD,DABUR,112643965,13135000
05-JAN-2017,INE877F01012,PTC INDIA LIMITED,PTC,49601664,18320000
05-JAN-2017,INE067A01029,CROMPTON GREAVES LTD,CROMPGREAV,82082548,27156000
05-JAN-2017,INE323A01026,BOSCH LIMITED,BOSCHLTD,1801607,77175
05-JAN-2017,INE591G01017,NIIT TECHNOLOGIES LTD,NIITTECH,8501411,789000
05-JAN-2017,INE883A01011,MRF LTD,MRF,615056,31095
05-JAN-2017,INE102D01028,GODREJ CONSUMER PRODUCTS,GODREJCP,25020946,680400
