Date, Symbol, Underlying Close Price (A), Underlying Previous Day Close Price (B), Underlying Log Returns (C) = LN(A/B), Previous Day Underlying Volatility (D), Current Day Underlying Daily Volatility (E) = Sqrt (0.94*D*D + 0.06* C*C) or GARCH (1;1) model for INDIAVIX, Underlying Annualised Volatility (F) = E*sqrt(365), Futures Close Price (G), Futures Previous Day Close Price (H), Futures Log Returns (I) = LN(G/H), Previous Day Futures Volatility (J), Current Day Futures Daily Volatility (K) = Sqrt (0.94*J*J + 0.06* I*I) or GARCH (1;1) model for INDIAVIX, Futures Annualised Volatility (L) = K*sqrt(365), Applicable Daily Volatility (M) = Max (E or K), Applicable Annualised Volatility (N) = Max (F or L)
09-Jan-17,DLF,126.5,126.55, -0.0004,  0.0335,  0.0325,  0.6207,127,127.1, -0.0008,  0.0348,  0.0337,  0.6447,  0.0337,  0.6447
09-Jan-17,DRREDDY,3060.2,3159.15, -0.0318,  0.0107,  0.0130,  0.2484,3074.15,3171.9, -0.0313,  0.0105,  0.0127,  0.2431,  0.0130,  0.2484
09-Jan-17,EICHERMOT,22999.95,22717.75,  0.0123,  0.0215,  0.0211,  0.4025,23023.6,22810.65,  0.0093,  0.0212,  0.0207,  0.3947,  0.0211,  0.4025
09-Jan-17,ENGINERSIN,152.55,152.95, -0.0026,  0.0337,  0.0327,  0.6251,152.9,153.6, -0.0046,  0.0262,  0.0254,  0.4862,  0.0327,  0.6251
09-Jan-17,EXIDEIND,185.6,186.5, -0.0048,  0.0146,  0.0142,  0.2718,185.7,186.75, -0.0056,  0.0150,  0.0146,  0.2783,  0.0146,  0.2783
09-Jan-17,FEDERALBNK,68.35,67.2,  0.0170,  0.0192,  0.0191,  0.3652,68.6,67.45,  0.0169,  0.0201,  0.0199,  0.3805,  0.0199,  0.3805
09-Jan-17,FTSE100,7210.05,7195.31,  0.0020,  0.0051,  0.0049,  0.0946,7225,7214,  0.0015,  0.0051,  0.0050,  0.0954,  0.0050,  0.0954
09-Jan-17,GAIL,435.7,442.55, -0.0156,  0.0134,  0.0135,  0.2585,435.3,442.5, -0.0164,  0.0125,  0.0128,  0.2439,  0.0135,  0.2585
09-Jan-17,GLENMARK,894.75,892.65,  0.0023,  0.0141,  0.0137,  0.2615,898.6,896.3,  0.0026,  0.0139,  0.0135,  0.2580,  0.0137,  0.2615
09-Jan-17,GMRINFRA,12.5,12.5,  0.0000,  0.0202,  0.0195,  0.3734,12.55,12.6, -0.0040,  0.0203,  0.0197,  0.3757,  0.0197,  0.3757
09-Jan-17,GODREJCP,1540.2,1522.3,  0.0117,  0.0138,  0.0137,  0.2608,1543.85,1527.35,  0.0107,  0.0137,  0.0136,  0.2594,  0.0137,  0.2608
09-Jan-17,GODREJIND,439.3,442.55, -0.0074,  0.0166,  0.0162,  0.3087,439.75,442, -0.0051,  0.0155,  0.0150,  0.2874,  0.0162,  0.3087
09-Jan-17,GRANULES,101.2,112.25, -0.1036,  0.0228,  0.0337,  0.6431,101.7,112.45, -0.1005,  0.0237,  0.0337,  0.6436,  0.0337,  0.6436
09-Jan-17,GRASIM,858.6,855.25,  0.0039,  0.0165,  0.0160,  0.3062,860.7,858.6,  0.0024,  0.0165,  0.0160,  0.3058,  0.0160,  0.3062
09-Jan-17,HAVELLS,364.7,360.8,  0.0108,  0.0231,  0.0226,  0.4317,363.6,359.8,  0.0105,  0.0229,  0.0223,  0.4268,  0.0226,  0.4317
09-Jan-17,HCLTECH,838.3,814.4,  0.0289,  0.0166,  0.0176,  0.3359,837.2,815.95,  0.0257,  0.0159,  0.0166,  0.3180,  0.0176,  0.3359
09-Jan-17,HDFC,1223.55,1222.35,  0.0010,  0.0142,  0.0138,  0.2635,1225.5,1227.25, -0.0014,  0.0137,  0.0133,  0.2539,  0.0138,  0.2635
09-Jan-17,HDFCBANK,1195.2,1193.65,  0.0013,  0.0081,  0.0078,  0.1497,1199.55,1198.6,  0.0008,  0.0082,  0.0079,  0.1517,  0.0079,  0.1517
09-Jan-17,HDIL,63.05,63.4, -0.0055,  0.0298,  0.0289,  0.5528,63.2,63.5, -0.0047,  0.0304,  0.0295,  0.5627,  0.0295,  0.5627
09-Jan-17,HEROMOTOCO,3031.45,3067.55, -0.0118,  0.0135,  0.0134,  0.2564,3043.2,3080.05, -0.0120,  0.0135,  0.0134,  0.2559,  0.0134,  0.2564
09-Jan-17,HEXAWARE,203.5,201.1,  0.0119,  0.0181,  0.0178,  0.3392,204.35,201.85,  0.0123,  0.0179,  0.0176,  0.3366,  0.0178,  0.3392
09-Jan-17,HINDALCO,158,160.75, -0.0173,  0.0227,  0.0224,  0.4278,158.65,161.3, -0.0166,  0.0228,  0.0225,  0.4292,  0.0225,  0.4292
09-Jan-17,HINDPETRO,463,466.7, -0.0080,  0.0202,  0.0197,  0.3762,461.95,462.65, -0.0015,  0.0188,  0.0182,  0.3485,  0.0197,  0.3762
09-Jan-17,HINDUNILVR,831.05,833.75, -0.0032,  0.0097,  0.0094,  0.1797,832.05,836.5, -0.0053,  0.0090,  0.0088,  0.1688,  0.0094,  0.1797
09-Jan-17,HINDZINC,269.95,264.5,  0.0204,  0.0232,  0.0230,  0.4398,270.2,264.6,  0.0209,  0.0232,  0.0230,  0.4402,  0.0230,  0.4402
09-Jan-17,IBREALEST,80.75,79.7,  0.0131,  0.0323,  0.0315,  0.6014,80.85,79.8,  0.0131,  0.0327,  0.0318,  0.6080,  0.0318,  0.6080
09-Jan-17,IBULHSGFIN,674,657.45,  0.0249,  0.0211,  0.0213,  0.4073,675.4,659.85,  0.0233,  0.0208,  0.0210,  0.4010,  0.0213,  0.4073
09-Jan-17,ICICIBANK,258.7,258.15,  0.0021,  0.0156,  0.0151,  0.2893,259.05,258.55,  0.0019,  0.0150,  0.0145,  0.2779,  0.0151,  0.2893
09-Jan-17,ICIL,163.85,160.95,  0.0179,  0.0248,  0.0245,  0.4674,164.65,161.8,  0.0175,  0.0260,  0.0256,  0.4892,  0.0256,  0.4892
09-Jan-17,IDBI,74.15,71.1,  0.0420,  0.0166,  0.0191,  0.3647,74.35,71.4,  0.0405,  0.0174,  0.0196,  0.3737,  0.0196,  0.3737
09-Jan-17,IDEA,74.1,72.9,  0.0163,  0.0197,  0.0195,  0.3731,73.3,72,  0.0179,  0.0208,  0.0206,  0.3942,  0.0206,  0.3942
09-Jan-17,IDFC,55.75,56.85, -0.0195,  0.0238,  0.0236,  0.4504,56.05,57.2, -0.0203,  0.0239,  0.0237,  0.4534,  0.0237,  0.4534
09-Jan-17,IDFCBANK,61.9,60.65,  0.0204,  0.0236,  0.0234,  0.4470,62.15,60.75,  0.0228,  0.0237,  0.0236,  0.4512,  0.0236,  0.4512
09-Jan-17,IFCI,27.9,27.75,  0.0054,  0.0391,  0.0380,  0.7255,28.05,27.9,  0.0054,  0.0389,  0.0378,  0.7217,  0.0380,  0.7255
09-Jan-17,IGL,922.1,922.9, -0.0009,  0.0155,  0.0150,  0.2864,926,926.55, -0.0006,  0.0148,  0.0143,  0.2741,  0.0150,  0.2864
09-Jan-17,INDIACEM,126.5,125.4,  0.0087,  0.0276,  0.0269,  0.5131,127,125.7,  0.0103,  0.0282,  0.0274,  0.5240,  0.0274,  0.5240
09-Jan-17,INDIAVIX,1548,1491.25,  0.0373,  0.0497,  0.0500,  0.9545,1552.25,1494,  0.0382,  0.0496,  0.0499,  0.9535,  0.0500,  0.9545
09-Jan-17,INDUSINDBK,1159.25,1144.05,  0.0132,  0.0163,  0.0161,  0.3075,1160.75,1144.25,  0.0143,  0.0154,  0.0154,  0.2938,  0.0161,  0.3075
09-Jan-17,INFRATEL,349.2,354.25, -0.0144,  0.0183,  0.0181,  0.3455,350.6,355.75, -0.0146,  0.0181,  0.0179,  0.3421,  0.0181,  0.3455
09-Jan-17,INFY,970.35,972.25, -0.0020,  0.0123,  0.0119,  0.2275,974.3,976.2, -0.0019,  0.0121,  0.0117,  0.2236,  0.0119,  0.2275
09-Jan-17,IOC,342.8,346.35, -0.0103,  0.0219,  0.0213,  0.4076,342.1,342.65, -0.0016,  0.0211,  0.0204,  0.3905,  0.0213,  0.4076
09-Jan-17,IRB,214.6,214.1,  0.0023,  0.0216,  0.0210,  0.4007,215.25,214.4,  0.0040,  0.0214,  0.0208,  0.3974,  0.0210,  0.4007
09-Jan-17,ITC,245.85,242.7,  0.0129,  0.0152,  0.0150,  0.2871,246.05,243.65,  0.0098,  0.0146,  0.0143,  0.2734,  0.0150,  0.2871
09-Jan-17,JETAIRWAYS,373.65,372.25,  0.0038,  0.0216,  0.0210,  0.4010,374.85,373.1,  0.0047,  0.0227,  0.0220,  0.4203,  0.0220,  0.4203
09-Jan-17,JINDALSTEL,74.25,73.55,  0.0095,  0.0272,  0.0265,  0.5058,74.55,73.75,  0.0108,  0.0265,  0.0259,  0.4942,  0.0265,  0.5058
09-Jan-17,JISLJALEQS,93.8,91.95,  0.0199,  0.0235,  0.0233,  0.4445,94.2,92.35,  0.0198,  0.0237,  0.0235,  0.4493,  0.0235,  0.4493
09-Jan-17,JPASSOCIAT,10.6,10.4,  0.0190,  0.0530,  0.0516,  0.9858,10.65,10.45,  0.0190,  0.0531,  0.0517,  0.9877,  0.0517,  0.9877
09-Jan-17,JSWENERGY,64.1,65.3, -0.0185,  0.0268,  0.0263,  0.5033,64.35,65.7, -0.0208,  0.0276,  0.0273,  0.5206,  0.0273,  0.5206
09-Jan-17,JSWSTEEL,176.05,175.2,  0.0048,  0.0226,  0.0219,  0.4193,176.5,176.25,  0.0014,  0.0226,  0.0219,  0.4185,  0.0219,  0.4193
09-Jan-17,JUBLFOOD,825,839.05, -0.0169,  0.0195,  0.0193,  0.3694,824.15,833.2, -0.0109,  0.0197,  0.0193,  0.3683,  0.0193,  0.3694
09-Jan-17,JUSTDIAL,386.3,376.05,  0.0269,  0.0394,  0.0388,  0.7412,379.3,370.5,  0.0235,  0.0385,  0.0377,  0.7212,  0.0388,  0.7412
09-Jan-17,KOTAKBANK,709.25,716.85, -0.0107,  0.0121,  0.0120,  0.2290,710.95,717.25, -0.0088,  0.0117,  0.0116,  0.2213,  0.0120,  0.2290
09-Jan-17,KPIT,137.55,134.7,  0.0209,  0.0135,  0.0140,  0.2682,137.95,135.1,  0.0209,  0.0135,  0.0140,  0.2678,  0.0140,  0.2682
09-Jan-17,KSCL,412.7,416.55, -0.0093,  0.0197,  0.0192,  0.3670,414.6,417.3, -0.0065,  0.0199,  0.0194,  0.3706,  0.0194,  0.3706
09-Jan-17,KTKBANK,118,116.5,  0.0128,  0.0220,  0.0216,  0.4122,118.55,117,  0.0132,  0.0220,  0.0216,  0.4117,  0.0216,  0.4122
09-Jan-17,L&TFH,95.7,92.85,  0.0302,  0.0223,  0.0229,  0.4367,95.75,92.85,  0.0308,  0.0221,  0.0227,  0.4339,  0.0229,  0.4367
09-Jan-17,LICHSGFIN,524.4,524.6, -0.0004,  0.0213,  0.0207,  0.3949,526.45,526.65, -0.0004,  0.0202,  0.0196,  0.3745,  0.0207,  0.3949
09-Jan-17,LT,1380.65,1390.95, -0.0074,  0.0100,  0.0098,  0.1880,1385.15,1395.55, -0.0075,  0.0097,  0.0096,  0.1827,  0.0098,  0.1880
09-Jan-17,LUPIN,1489.5,1512.05, -0.0150,  0.0153,  0.0153,  0.2922,1494.05,1518.2, -0.0160,  0.0147,  0.0148,  0.2824,  0.0153,  0.2922
09-Jan-17,M&M,1204,1220.45, -0.0136,  0.0149,  0.0148,  0.2825,1208.3,1225.4, -0.0141,  0.0151,  0.0150,  0.2873,  0.0150,  0.2873
09-Jan-17,M&MFIN,275.45,275.4,  0.0002,  0.0254,  0.0247,  0.4711,275.55,275.8, -0.0009,  0.0253,  0.0245,  0.4689,  0.0247,  0.4711
09-Jan-17,MARICO,257.6,260.4, -0.0108,  0.0164,  0.0161,  0.3078,258.65,260.8, -0.0083,  0.0156,  0.0153,  0.2919,  0.0161,  0.3078
09-Jan-17,MARUTI,5658.5,5615.55,  0.0076,  0.0161,  0.0157,  0.2994,5665.15,5629.85,  0.0063,  0.0157,  0.0153,  0.2932,  0.0157,  0.2994
09-Jan-17,MCDOWELL-N,1908.75,1919.1, -0.0054,  0.0147,  0.0143,  0.2733,1913.65,1927.2, -0.0071,  0.0148,  0.0144,  0.2759,  0.0144,  0.2759
09-Jan-17,MCLEODRUSS,144.95,141.25,  0.0259,  0.0138,  0.0148,  0.2836,145.4,141.9,  0.0244,  0.0145,  0.0153,  0.2915,  0.0153,  0.2915
09-Jan-17,MINDTREE,495.5,500.2, -0.0094,  0.0225,  0.0220,  0.4194,494.55,496.3, -0.0035,  0.0232,  0.0225,  0.4295,  0.0225,  0.4295
09-Jan-17,MOTHERSUMI,329.25,331.65, -0.0073,  0.0198,  0.0193,  0.3679,330.7,333.05, -0.0071,  0.0197,  0.0192,  0.3672,  0.0193,  0.3679
09-Jan-17,MRF,51349.15,51579.2, -0.0045,  0.0175,  0.0170,  0.3245,51186.9,51582.35, -0.0077,  0.0176,  0.0172,  0.3282,  0.0172,  0.3282
09-Jan-17,NCC,82.2,83.2, -0.0121,  0.0225,  0.0220,  0.4199,82.6,83.65, -0.0126,  0.0226,  0.0221,  0.4231,  0.0221,  0.4231
09-Jan-17,NHPC,27.2,27.25, -0.0018,  0.0145,  0.0141,  0.2692,26.55,26.7, -0.0056,  0.0154,  0.0150,  0.2868,  0.0150,  0.2868
09-Jan-17,NIFTY,8236.05,8243.8, -0.0009,  0.0080,  0.0077,  0.1473,8249.9,8267.65, -0.0021,  0.0079,  0.0077,  0.1472,  0.0077,  0.1473
09-Jan-17,NIFTYCPSE,2419.85,2444.8, -0.0103,  0.0112,  0.0112,  0.2137,2426.7,2437.35, -0.0044,  0.0112,  0.0109,  0.2088,  0.0112,  0.2137
09-Jan-17,NIFTYINFRA,2781.5,2796.4, -0.0053,  0.0092,  0.0090,  0.1716,2789.4,2805.8, -0.0059,  0.0095,  0.0093,  0.1784,  0.0093,  0.1784
09-Jan-17,NIFTYIT,10198.45,10110.4,  0.0087,  0.0118,  0.0117,  0.2229,10208,10132,  0.0075,  0.0117,  0.0115,  0.2196,  0.0117,  0.2229
09-Jan-17,NIFTYMID50,3780.05,3766.7,  0.0035,  0.0132,  0.0128,  0.2445,3790.75,3779.35,  0.0030,  0.0135,  0.0131,  0.2502,  0.0131,  0.2502
09-Jan-17,NIFTYPSE,3797.9,3833.15, -0.0092,  0.0109,  0.0108,  0.2064,3808.65,3846.05, -0.0098,  0.0112,  0.0111,  0.2120,  0.0111,  0.2120
09-Jan-17,NIITTECH,430.2,422.65,  0.0177,  0.0159,  0.0160,  0.3060,431.45,423.8,  0.0179,  0.0161,  0.0162,  0.3093,  0.0162,  0.3093
09-Jan-17,NMDC,136.1,135.95,  0.0011,  0.0224,  0.0218,  0.4156,136.6,136.05,  0.0040,  0.0227,  0.0220,  0.4211,  0.0220,  0.4211
09-Jan-17,NTPC,163.05,164, -0.0058,  0.0107,  0.0105,  0.2004,163.3,164.65, -0.0082,  0.0103,  0.0102,  0.1946,  0.0105,  0.2004
09-Jan-17,OFSS,3108.75,3139.45, -0.0098,  0.0128,  0.0127,  0.2423,3120.45,3148.35, -0.0089,  0.0133,  0.0131,  0.2507,  0.0131,  0.2507
09-Jan-17,OIL,478.25,475.1,  0.0066,  0.0126,  0.0123,  0.2357,456.2,462.5, -0.0137,  0.0117,  0.0118,  0.2260,  0.0123,  0.2357
09-Jan-17,ONGC,198,202.55, -0.0227,  0.0142,  0.0148,  0.2834,198,202.65, -0.0232,  0.0139,  0.0146,  0.2786,  0.0148,  0.2834
09-Jan-17,ORIENTBANK,110.95,110.2,  0.0068,  0.0217,  0.0211,  0.4033,111.25,110.35,  0.0081,  0.0225,  0.0219,  0.4181,  0.0219,  0.4181
09-Jan-17,PAGEIND,13762.1,13704.05,  0.0042,  0.0245,  0.0238,  0.4552,13693.05,13711.5, -0.0013,  0.0278,  0.0269,  0.5146,  0.0269,  0.5146
09-Jan-17,PCJEWELLER,408.65,411.55, -0.0071,  0.0278,  0.0270,  0.5166,406.1,407.05, -0.0023,  0.0302,  0.0293,  0.5598,  0.0293,  0.5598
09-Jan-17,PETRONET,373.5,373.75, -0.0007,  0.0213,  0.0206,  0.3938,375.2,375.2,  0.0000,  0.0209,  0.0202,  0.3867,  0.0206,  0.3938
09-Jan-17,PFC,130.6,129.45,  0.0088,  0.0211,  0.0206,  0.3938,130.2,129.45,  0.0058,  0.0213,  0.0207,  0.3946,  0.0207,  0.3946
09-Jan-17,PIDILITIND,614.2,614.7, -0.0008,  0.0138,  0.0133,  0.2550,614.9,615.1, -0.0003,  0.0139,  0.0135,  0.2573,  0.0135,  0.2573
09-Jan-17,PNB,119.75,119.05,  0.0059,  0.0216,  0.0210,  0.4016,119.5,118.8,  0.0059,  0.0209,  0.0204,  0.3890,  0.0210,  0.4016
09-Jan-17,POWERGRID,186.55,188.8, -0.0120,  0.0140,  0.0139,  0.2661,186.85,189.2, -0.0125,  0.0137,  0.0136,  0.2595,  0.0139,  0.2661
09-Jan-17,PTC,78.05,77.6,  0.0058,  0.0195,  0.0189,  0.3613,78.3,77.9,  0.0051,  0.0191,  0.0186,  0.3544,  0.0189,  0.3613
09-Jan-17,RCOM,33.1,33.8, -0.0209,  0.0249,  0.0247,  0.4720,33.25,33.95, -0.0208,  0.0254,  0.0251,  0.4805,  0.0251,  0.4805
09-Jan-17,RECLTD,129.6,128.5,  0.0085,  0.0200,  0.0195,  0.3733,128.8,128.15,  0.0051,  0.0196,  0.0191,  0.3647,  0.0195,  0.3733
