Date, Symbol, Underlying Close Price (A), Underlying Previous Day Close Price (B), Underlying Log Returns (C) = LN(A/B), Previous Day Underlying Volatility (D), Current Day Underlying Daily Volatility (E) = Sqrt (0.94*D*D + 0.06* C*C) or GARCH (1;1) model for INDIAVIX, Underlying Annualised Volatility (F) = E*sqrt(365), Futures Close Price (G), Futures Previous Day Close Price (H), Futures Log Returns (I) = LN(G/H), Previous Day Futures Volatility (J), Current Day Futures Daily Volatility (K) = Sqrt (0.94*J*J + 0.06* I*I) or GARCH (1;1) model for INDIAVIX, Futures Annualised Volatility (L) = K*sqrt(365), Applicable Daily Volatility (M) = Max (E or K), Applicable Annualised Volatility (N) = Max (F or L)
13-Jan-17,BANKBARODA,157.75,158.7, -0.0060,  0.0209,  0.0204,  0.3890,158.25,158.9, -0.0041,  0.0203,  0.0197,  0.3765,  0.0204,  0.3890
13-Jan-17,BANKINDIA,114,114.15, -0.0013,  0.0165,  0.0160,  0.3050,114.15,114.1,  0.0004,  0.0173,  0.0168,  0.3211,  0.0168,  0.3211
13-Jan-17,BANKNIFTY,18912.1,18873.95,  0.0020,  0.0105,  0.0102,  0.1950,18945.6,18901.3,  0.0023,  0.0103,  0.0100,  0.1907,  0.0102,  0.1950
13-Jan-17,BATAINDIA,476.2,485.5, -0.0193,  0.0160,  0.0163,  0.3106,476.75,485.5, -0.0182,  0.0164,  0.0166,  0.3163,  0.0166,  0.3163
13-Jan-17,BEL,1528.65,1550.9, -0.0145,  0.0191,  0.0189,  0.3608,1530.8,1550.9, -0.0130,  0.0194,  0.0190,  0.3636,  0.0190,  0.3636
13-Jan-17,BEML,1205.75,1222.75, -0.0140,  0.0383,  0.0373,  0.7129,1209.85,1225.85, -0.0131,  0.0377,  0.0367,  0.7005,  0.0373,  0.7129
13-Jan-17,BHARATFIN,653.9,663, -0.0138,  0.0390,  0.0380,  0.7253,655.95,664.2, -0.0125,  0.0391,  0.0380,  0.7263,  0.0380,  0.7263
13-Jan-17,BHARATFORG,943.6,951.5, -0.0083,  0.0179,  0.0175,  0.3343,946.4,954.8, -0.0088,  0.0182,  0.0178,  0.3396,  0.0178,  0.3396
13-Jan-17,BHARTIARTL,320.2,321.8, -0.0050,  0.0156,  0.0152,  0.2904,319,321.15, -0.0067,  0.0157,  0.0153,  0.2918,  0.0153,  0.2918
13-Jan-17,BHEL,128.75,127.95,  0.0062,  0.0132,  0.0128,  0.2453,129.35,128.45,  0.0070,  0.0134,  0.0131,  0.2511,  0.0131,  0.2511
13-Jan-17,BIOCON,994.45,1008.85, -0.0144,  0.0201,  0.0198,  0.3778,997.55,1008.65, -0.0111,  0.0193,  0.0189,  0.3608,  0.0198,  0.3778
13-Jan-17,BOSCHLTD,21270,21449.3, -0.0084,  0.0176,  0.0172,  0.3286,21302.2,21445.7, -0.0067,  0.0174,  0.0170,  0.3240,  0.0172,  0.3286
13-Jan-17,BPCL,657.65,659.3, -0.0025,  0.0154,  0.0149,  0.2849,656.55,657.95, -0.0021,  0.0146,  0.0142,  0.2707,  0.0149,  0.2849
13-Jan-17,BRITANNIA,2940,2947.8, -0.0026,  0.0127,  0.0123,  0.2349,2951.45,2949.65,  0.0006,  0.0126,  0.0122,  0.2331,  0.0123,  0.2349
13-Jan-17,CADILAHC,349.85,349.8,  0.0001,  0.0227,  0.0220,  0.4209,351.1,351.35, -0.0007,  0.0230,  0.0223,  0.4265,  0.0223,  0.4265
13-Jan-17,CAIRN,264.1,267.1, -0.0113,  0.0202,  0.0198,  0.3782,264.95,267.2, -0.0085,  0.0198,  0.0193,  0.3682,  0.0198,  0.3782
13-Jan-17,CANBK,276.1,275.15,  0.0034,  0.0180,  0.0175,  0.3341,273.95,273,  0.0035,  0.0182,  0.0176,  0.3371,  0.0176,  0.3371
13-Jan-17,CASTROLIND,395.65,396.9, -0.0032,  0.0135,  0.0131,  0.2506,396,397.45, -0.0037,  0.0138,  0.0134,  0.2554,  0.0134,  0.2554
13-Jan-17,CEATLTD,1200.9,1205.2, -0.0036,  0.0203,  0.0197,  0.3768,1195,1202.95, -0.0066,  0.0203,  0.0198,  0.3778,  0.0198,  0.3778
13-Jan-17,CENTURYTEX,803.95,819.55, -0.0192,  0.0236,  0.0233,  0.4459,803.8,820.4, -0.0204,  0.0244,  0.0242,  0.4619,  0.0242,  0.4619
13-Jan-17,CESC,674.4,664.55,  0.0147,  0.0138,  0.0139,  0.2648,676.7,666.8,  0.0147,  0.0141,  0.0142,  0.2707,  0.0142,  0.2707
13-Jan-17,CIPLA,583.4,586.25, -0.0049,  0.0149,  0.0145,  0.2778,585.05,586.5, -0.0025,  0.0152,  0.0148,  0.2825,  0.0148,  0.2825
13-Jan-17,COALINDIA,315,313.2,  0.0057,  0.0180,  0.0175,  0.3339,311.65,308.85,  0.0090,  0.0171,  0.0168,  0.3201,  0.0175,  0.3339
13-Jan-17,COLPAL,899.35,890.65,  0.0097,  0.0080,  0.0081,  0.1555,901.55,892.2,  0.0104,  0.0085,  0.0086,  0.1641,  0.0086,  0.1641
13-Jan-17,CONCOR,1206.25,1217.35, -0.0092,  0.0165,  0.0162,  0.3086,1206.2,1209.5, -0.0027,  0.0147,  0.0143,  0.2723,  0.0162,  0.3086
13-Jan-17,CROMPGREAV,64.35,64.35,  0.0000,  0.0229,  0.0222,  0.4250,64.55,64.45,  0.0016,  0.0225,  0.0218,  0.4173,  0.0222,  0.4250
13-Jan-17,CUMMINSIND,852.5,847.1,  0.0064,  0.0166,  0.0162,  0.3091,849.05,846.15,  0.0034,  0.0156,  0.0151,  0.2886,  0.0162,  0.3091
13-Jan-17,DABUR,281.65,278.85,  0.0100,  0.0134,  0.0132,  0.2531,281.75,280.05,  0.0061,  0.0124,  0.0121,  0.2320,  0.0132,  0.2531
13-Jan-17,DCBBANK,123.9,119.15,  0.0391,  0.0205,  0.0221,  0.4218,124.4,119.85,  0.0373,  0.0209,  0.0222,  0.4247,  0.0222,  0.4247
13-Jan-17,DHFL,270.65,267.05,  0.0134,  0.0223,  0.0219,  0.4176,271.7,267.35,  0.0161,  0.0227,  0.0223,  0.4269,  0.0223,  0.4269
13-Jan-17,DISHTV,87.8,87.2,  0.0069,  0.0165,  0.0161,  0.3074,88,87.6,  0.0046,  0.0167,  0.0163,  0.3109,  0.0163,  0.3109
13-Jan-17,DIVISLAB,746.2,738.3,  0.0106,  0.0491,  0.0476,  0.9103,746.3,739,  0.0098,  0.0488,  0.0473,  0.9045,  0.0476,  0.9103
13-Jan-17,DJIA,19891,19954.28, -0.0032,  0.0043,  0.0042,  0.0808,19917.5,19872.5,  0.0023,  0.0041,  0.0040,  0.0766,  0.0042,  0.0808
13-Jan-17,DLF,124.1,125.25, -0.0092,  0.0297,  0.0289,  0.5519,124.45,125.7, -0.0100,  0.0308,  0.0300,  0.5731,  0.0300,  0.5731
13-Jan-17,DRREDDY,2979.75,3008.5, -0.0096,  0.0122,  0.0121,  0.2311,2991.45,3016.45, -0.0083,  0.0121,  0.0119,  0.2273,  0.0121,  0.2311
13-Jan-17,EICHERMOT,22793.55,22826.5, -0.0014,  0.0196,  0.0190,  0.3630,22875.6,22910, -0.0015,  0.0193,  0.0187,  0.3578,  0.0190,  0.3630
13-Jan-17,ENGINERSIN,154.4,154.8, -0.0026,  0.0306,  0.0297,  0.5678,154.85,155.4, -0.0035,  0.0242,  0.0235,  0.4487,  0.0297,  0.5678
13-Jan-17,EXIDEIND,182.05,184.4, -0.0128,  0.0143,  0.0142,  0.2718,182.6,184.7, -0.0114,  0.0143,  0.0141,  0.2702,  0.0142,  0.2718
13-Jan-17,FEDERALBNK,72.55,72.35,  0.0028,  0.0202,  0.0196,  0.3747,72.85,72.5,  0.0048,  0.0211,  0.0205,  0.3910,  0.0205,  0.3910
13-Jan-17,FTSE100,7292.37,7290.49,  0.0003,  0.0048,  0.0046,  0.0886,7302,7301,  0.0001,  0.0048,  0.0046,  0.0888,  0.0046,  0.0888
13-Jan-17,GAIL,452.25,442.05,  0.0228,  0.0129,  0.0137,  0.2612,452.35,442.1,  0.0229,  0.0125,  0.0134,  0.2553,  0.0137,  0.2612
13-Jan-17,GLENMARK,894.45,890.4,  0.0045,  0.0132,  0.0128,  0.2450,895.6,892.35,  0.0036,  0.0132,  0.0128,  0.2443,  0.0128,  0.2450
13-Jan-17,GMRINFRA,12.55,12.65, -0.0079,  0.0181,  0.0176,  0.3368,12.6,12.75, -0.0118,  0.0183,  0.0179,  0.3426,  0.0179,  0.3426
13-Jan-17,GODREJCP,1567.1,1578, -0.0069,  0.0130,  0.0127,  0.2435,1572.6,1582.4, -0.0062,  0.0129,  0.0126,  0.2409,  0.0127,  0.2435
13-Jan-17,GODREJIND,440.8,440.9, -0.0002,  0.0148,  0.0144,  0.2748,441.7,439.85,  0.0042,  0.0140,  0.0136,  0.2597,  0.0144,  0.2748
13-Jan-17,GRANULES,104.3,103.5,  0.0077,  0.0318,  0.0309,  0.5902,104.65,104,  0.0062,  0.0318,  0.0308,  0.5894,  0.0309,  0.5902
13-Jan-17,GRASIM,846.05,855.55, -0.0112,  0.0151,  0.0149,  0.2851,846.95,857.05, -0.0119,  0.0151,  0.0149,  0.2855,  0.0149,  0.2855
13-Jan-17,HAVELLS,371.6,363.95,  0.0208,  0.0212,  0.0212,  0.4046,373.2,365.05,  0.0221,  0.0208,  0.0209,  0.3989,  0.0212,  0.4046
13-Jan-17,HCLTECH,850.25,847.7,  0.0030,  0.0166,  0.0161,  0.3082,848.9,846.25,  0.0031,  0.0157,  0.0153,  0.2918,  0.0161,  0.3082
13-Jan-17,HDFC,1247.5,1221.1,  0.0214,  0.0130,  0.0136,  0.2607,1247.95,1225.15,  0.0184,  0.0126,  0.0130,  0.2483,  0.0136,  0.2607
13-Jan-17,HDFCBANK,1232.5,1235, -0.0020,  0.0089,  0.0086,  0.1649,1237.2,1238.8, -0.0013,  0.0087,  0.0084,  0.1605,  0.0086,  0.1649
13-Jan-17,HDIL,62.6,63, -0.0064,  0.0265,  0.0257,  0.4913,62.7,63.25, -0.0087,  0.0270,  0.0262,  0.5014,  0.0262,  0.5014
13-Jan-17,HEROMOTOCO,3046.55,3083.2, -0.0120,  0.0126,  0.0125,  0.2392,3057.65,3086.45, -0.0094,  0.0125,  0.0123,  0.2351,  0.0125,  0.2392
13-Jan-17,HEXAWARE,200.5,203.35, -0.0141,  0.0173,  0.0171,  0.3276,201,204.2, -0.0158,  0.0174,  0.0173,  0.3310,  0.0173,  0.3310
13-Jan-17,HINDALCO,172.25,177, -0.0272,  0.0270,  0.0270,  0.5152,173,177.4, -0.0251,  0.0266,  0.0266,  0.5072,  0.0270,  0.5152
13-Jan-17,HINDPETRO,488.9,494.15, -0.0107,  0.0205,  0.0200,  0.3827,486.55,488.2, -0.0034,  0.0186,  0.0181,  0.3454,  0.0200,  0.3827
13-Jan-17,HINDUNILVR,827.95,825.9,  0.0025,  0.0102,  0.0099,  0.1894,831.2,829.05,  0.0026,  0.0093,  0.0090,  0.1729,  0.0099,  0.1894
13-Jan-17,HINDZINC,277.6,275.45,  0.0078,  0.0217,  0.0212,  0.4044,278.45,276.5,  0.0070,  0.0218,  0.0212,  0.4053,  0.0212,  0.4053
13-Jan-17,IBREALEST,78.9,80.75, -0.0232,  0.0295,  0.0292,  0.5579,79,81.05, -0.0256,  0.0298,  0.0295,  0.5644,  0.0295,  0.5644
13-Jan-17,IBULHSGFIN,748.45,725.75,  0.0308,  0.0223,  0.0229,  0.4379,748.95,727.05,  0.0297,  0.0220,  0.0225,  0.4302,  0.0229,  0.4379
13-Jan-17,ICICIBANK,268.05,268.35, -0.0011,  0.0148,  0.0144,  0.2749,268.1,268.4, -0.0011,  0.0143,  0.0139,  0.2649,  0.0144,  0.2749
13-Jan-17,ICIL,173.55,170.4,  0.0183,  0.0236,  0.0233,  0.4455,173.8,171,  0.0162,  0.0246,  0.0242,  0.4624,  0.0242,  0.4624
13-Jan-17,IDBI,73.65,74.45, -0.0108,  0.0177,  0.0174,  0.3318,73.9,74.8, -0.0121,  0.0181,  0.0178,  0.3399,  0.0178,  0.3399
13-Jan-17,IDEA,68.8,72.15, -0.0475,  0.0196,  0.0223,  0.4262,68.8,72.15, -0.0475,  0.0201,  0.0227,  0.4333,  0.0227,  0.4333
13-Jan-17,IDFC,56.85,57.6, -0.0131,  0.0236,  0.0231,  0.4407,57.1,57.8, -0.0122,  0.0235,  0.0230,  0.4393,  0.0231,  0.4407
13-Jan-17,IDFCBANK,63.25,63.05,  0.0032,  0.0217,  0.0211,  0.4028,63.45,63.1,  0.0055,  0.0221,  0.0214,  0.4094,  0.0214,  0.4094
13-Jan-17,IFCI,28,28.1, -0.0036,  0.0347,  0.0337,  0.6438,28.15,28.25, -0.0035,  0.0345,  0.0335,  0.6393,  0.0337,  0.6438
13-Jan-17,IGL,925.95,928.1, -0.0023,  0.0141,  0.0137,  0.2616,929.7,931.45, -0.0019,  0.0135,  0.0131,  0.2497,  0.0137,  0.2616
13-Jan-17,INDIACEM,131.6,134.2, -0.0196,  0.0264,  0.0260,  0.4968,131.6,134.35, -0.0207,  0.0266,  0.0263,  0.5025,  0.0263,  0.5025
13-Jan-17,INDIAVIX,1438.25,1461.25, -0.0159,  0.0486,  0.0483,  0.9225,1458.5,1469.75, -0.0077,  0.0485,  0.0481,  0.9185,  0.0483,  0.9225
13-Jan-17,INDUSINDBK,1215.65,1219.9, -0.0035,  0.0208,  0.0202,  0.3859,1215.85,1219.7, -0.0032,  0.0196,  0.0190,  0.3637,  0.0202,  0.3859
13-Jan-17,INFRATEL,353.8,358.85, -0.0142,  0.0172,  0.0170,  0.3248,354.4,359.15, -0.0133,  0.0168,  0.0166,  0.3169,  0.0170,  0.3248
13-Jan-17,INFY,975.8,1000.05, -0.0245,  0.0133,  0.0142,  0.2720,979,1003.95, -0.0252,  0.0132,  0.0142,  0.2712,  0.0142,  0.2720
13-Jan-17,IOC,351.45,354.75, -0.0093,  0.0201,  0.0196,  0.3744,350.5,353.85, -0.0095,  0.0192,  0.0188,  0.3589,  0.0196,  0.3744
13-Jan-17,IRB,213.6,212.9,  0.0033,  0.0196,  0.0190,  0.3628,213.75,213.2,  0.0026,  0.0194,  0.0188,  0.3599,  0.0190,  0.3628
13-Jan-17,ITC,249.65,244.65,  0.0202,  0.0144,  0.0148,  0.2822,250.25,245,  0.0212,  0.0137,  0.0142,  0.2721,  0.0148,  0.2822
13-Jan-17,JETAIRWAYS,390.6,390.85, -0.0006,  0.0212,  0.0206,  0.3930,391.3,391.5, -0.0005,  0.0220,  0.0214,  0.4083,  0.0214,  0.4083
13-Jan-17,JINDALSTEL,78.45,80.65, -0.0277,  0.0327,  0.0324,  0.6197,78.6,80.8, -0.0276,  0.0322,  0.0320,  0.6105,  0.0324,  0.6197
13-Jan-17,JISLJALEQS,93.4,94.3, -0.0096,  0.0221,  0.0216,  0.4117,93.8,94.7, -0.0095,  0.0221,  0.0216,  0.4122,  0.0216,  0.4122
13-Jan-17,JPASSOCIAT,9.85,10.3, -0.0447,  0.0473,  0.0471,  0.9002,9.9,10.35, -0.0445,  0.0473,  0.0471,  0.9006,  0.0471,  0.9006
13-Jan-17,JSWENERGY,65.45,65.5, -0.0008,  0.0245,  0.0237,  0.4530,65.6,65.8, -0.0030,  0.0253,  0.0246,  0.4693,  0.0246,  0.4693
13-Jan-17,JSWSTEEL,188.9,188.5,  0.0021,  0.0235,  0.0228,  0.4348,189.85,188.95,  0.0048,  0.0234,  0.0227,  0.4341,  0.0228,  0.4348
13-Jan-17,JUBLFOOD,842.65,842.85, -0.0002,  0.0182,  0.0176,  0.3366,844.5,844.45,  0.0001,  0.0183,  0.0177,  0.3387,  0.0177,  0.3387
13-Jan-17,JUSTDIAL,370.85,373.2, -0.0063,  0.0360,  0.0349,  0.6674,369.45,372.95, -0.0094,  0.0351,  0.0341,  0.6511,  0.0349,  0.6674
13-Jan-17,KOTAKBANK,727.75,727.95, -0.0003,  0.0121,  0.0118,  0.2250,728,727.75,  0.0003,  0.0118,  0.0114,  0.2185,  0.0118,  0.2250
13-Jan-17,KPIT,142.05,139.65,  0.0170,  0.0131,  0.0133,  0.2549,142.55,139.85,  0.0191,  0.0130,  0.0134,  0.2565,  0.0134,  0.2565
13-Jan-17,KSCL,458.6,434.1,  0.0549,  0.0199,  0.0235,  0.4488,460.7,436,  0.0551,  0.0199,  0.0235,  0.4493,  0.0235,  0.4493
13-Jan-17,KTKBANK,119.15,119.2, -0.0004,  0.0199,  0.0193,  0.3689,119.4,119.65, -0.0021,  0.0198,  0.0192,  0.3671,  0.0193,  0.3689
13-Jan-17,L&TFH,94.75,95.85, -0.0115,  0.0210,  0.0205,  0.3926,95.15,96.1, -0.0099,  0.0209,  0.0204,  0.3893,  0.0205,  0.3926
13-Jan-17,LICHSGFIN,530.55,525.6,  0.0094,  0.0198,  0.0194,  0.3701,532.45,527.65,  0.0091,  0.0189,  0.0185,  0.3535,  0.0194,  0.3701
13-Jan-17,LT,1438.75,1449.35, -0.0073,  0.0118,  0.0116,  0.2216,1444.3,1450.2, -0.0041,  0.0114,  0.0111,  0.2118,  0.0116,  0.2216
13-Jan-17,LUPIN,1496.25,1491,  0.0035,  0.0157,  0.0153,  0.2915,1502.2,1496.05,  0.0041,  0.0149,  0.0145,  0.2764,  0.0153,  0.2915
13-Jan-17,M&M,1217.85,1213.4,  0.0037,  0.0145,  0.0141,  0.2700,1222.6,1216.25,  0.0052,  0.0146,  0.0142,  0.2707,  0.0142,  0.2707
13-Jan-17,M&MFIN,286.4,281.9,  0.0158,  0.0231,  0.0227,  0.4334,287.25,282.65,  0.0161,  0.0229,  0.0226,  0.4310,  0.0227,  0.4334
13-Jan-17,MARICO,258.35,259.9, -0.0060,  0.0150,  0.0146,  0.2790,259.45,260.8, -0.0052,  0.0143,  0.0139,  0.2657,  0.0146,  0.2790
13-Jan-17,MARUTI,5699.5,5777.35, -0.0136,  0.0148,  0.0147,  0.2808,5722.1,5784.85, -0.0109,  0.0143,  0.0142,  0.2706,  0.0147,  0.2808
13-Jan-17,MCDOWELL-N,1917.65,1908.55,  0.0048,  0.0131,  0.0128,  0.2444,1918.05,1909.85,  0.0043,  0.0134,  0.0130,  0.2482,  0.0130,  0.2482
13-Jan-17,MCLEODRUSS,153.9,148.55,  0.0354,  0.0142,  0.0162,  0.3100,154,149.2,  0.0317,  0.0145,  0.0161,  0.3074,  0.0162,  0.3100
13-Jan-17,MINDTREE,490.85,491.3, -0.0009,  0.0205,  0.0199,  0.3795,489.9,490.9, -0.0020,  0.0210,  0.0203,  0.3883,  0.0203,  0.3883
13-Jan-17,MOTHERSUMI,326.65,329.75, -0.0094,  0.0176,  0.0173,  0.3297,327.9,330.75, -0.0087,  0.0176,  0.0172,  0.3286,  0.0173,  0.3297
13-Jan-17,MRF,53359.6,55011.6, -0.0305,  0.0201,  0.0209,  0.3994,53556.45,55004.8, -0.0267,  0.0206,  0.0210,  0.4018,  0.0210,  0.4018
13-Jan-17,NCC,83.8,82.9,  0.0108,  0.0201,  0.0197,  0.3757,84.15,83.25,  0.0108,  0.0202,  0.0198,  0.3783,  0.0198,  0.3783
13-Jan-17,NHPC,29.25,29.9, -0.0220,  0.0250,  0.0248,  0.4740,27.7,28.35, -0.0232,  0.0198,  0.0200,  0.3828,  0.0248,  0.4740
13-Jan-17,NIFTY,8400.35,8407.2, -0.0008,  0.0077,  0.0075,  0.1424,8417.7,8418, -0.0000,  0.0077,  0.0074,  0.1419,  0.0075,  0.1424
13-Jan-17,NIFTYCPSE,2497.1,2487.35,  0.0039,  0.0110,  0.0107,  0.2050,2502.4,2476.9,  0.0102,  0.0109,  0.0108,  0.2072,  0.0108,  0.2072
13-Jan-17,NIFTYINFRA,2869.95,2890, -0.0070,  0.0101,  0.0099,  0.1897,2876.05,2896.65, -0.0071,  0.0103,  0.0102,  0.1940,  0.0102,  0.1940
13-Jan-17,NIFTYIT,10263.5,10398.8, -0.0131,  0.0115,  0.0116,  0.2209,10275,10400, -0.0121,  0.0113,  0.0113,  0.2165,  0.0116,  0.2209
13-Jan-17,NIFTYMID50,3837.7,3852.15, -0.0038,  0.0123,  0.0120,  0.2287,3845.85,3861, -0.0039,  0.0126,  0.0122,  0.2332,  0.0122,  0.2332
13-Jan-17,NIFTYPSE,3940.4,3941.2, -0.0002,  0.0112,  0.0109,  0.2078,3948.75,3950.25, -0.0004,  0.0114,  0.0111,  0.2115,  0.0111,  0.2115
13-Jan-17,NIITTECH,425.4,429.9, -0.0105,  0.0146,  0.0144,  0.2754,425.4,431.55, -0.0144,  0.0148,  0.0148,  0.2822,  0.0148,  0.2822
13-Jan-17,NMDC,143.95,139.05,  0.0346,  0.0207,  0.0218,  0.4160,144.1,139.6,  0.0317,  0.0209,  0.0217,  0.4152,  0.0218,  0.4160
13-Jan-17,NTPC,171,173.7, -0.0157,  0.0167,  0.0167,  0.3187,171.7,174.25, -0.0147,  0.0169,  0.0168,  0.3210,  0.0168,  0.3210
13-Jan-17,OFSS,3252.65,3205.4,  0.0146,  0.0125,  0.0126,  0.2416,3257.3,3214.75,  0.0131,  0.0128,  0.0128,  0.2450,  0.0128,  0.2450
13-Jan-17,OIL,345.6,346.9, -0.0038,  0.0163,  0.0159,  0.3031,345.2,345.55, -0.0010,  0.0115,  0.0112,  0.2135,  0.0159,  0.3031
13-Jan-17,ONGC,201.3,199.55,  0.0087,  0.0138,  0.0135,  0.2582,200.75,199.45,  0.0065,  0.0135,  0.0132,  0.2525,  0.0135,  0.2582
13-Jan-17,ORIENTBANK,115.1,114.7,  0.0035,  0.0212,  0.0206,  0.3939,115.35,114.7,  0.0057,  0.0221,  0.0214,  0.4095,  0.0214,  0.4095
13-Jan-17,PAGEIND,14062.7,14026.45,  0.0026,  0.0228,  0.0221,  0.4223,14089.85,14027.5,  0.0044,  0.0260,  0.0252,  0.4818,  0.0252,  0.4818
13-Jan-17,PCJEWELLER,394.1,399.5, -0.0136,  0.0250,  0.0244,  0.4666,392.55,399.3, -0.0170,  0.0269,  0.0264,  0.5052,  0.0264,  0.5052
13-Jan-17,PETRONET,368.55,371.35, -0.0076,  0.0206,  0.0200,  0.3826,369.45,371.95, -0.0067,  0.0203,  0.0197,  0.3771,  0.0200,  0.3826
13-Jan-17,PFC,136.75,136.05,  0.0051,  0.0209,  0.0203,  0.3881,136.85,136.45,  0.0029,  0.0209,  0.0203,  0.3878,  0.0203,  0.3881
13-Jan-17,PIDILITIND,640.3,634.65,  0.0089,  0.0138,  0.0135,  0.2583,640.75,634.95,  0.0091,  0.0139,  0.0137,  0.2608,  0.0137,  0.2608
13-Jan-17,PNB,125.1,126, -0.0072,  0.0214,  0.0208,  0.3974,125.05,124.85,  0.0016,  0.0204,  0.0198,  0.3774,  0.0208,  0.3974
13-Jan-17,POWERGRID,197.15,198, -0.0043,  0.0169,  0.0164,  0.3135,197.1,198.25, -0.0058,  0.0164,  0.0160,  0.3053,  0.0164,  0.3135
13-Jan-17,PTC,83.35,83.1,  0.0030,  0.0198,  0.0192,  0.3665,83.65,83.45,  0.0024,  0.0195,  0.0189,  0.3605,  0.0192,  0.3665
13-Jan-17,RCOM,31.35,32.5, -0.0360,  0.0229,  0.0239,  0.4565,31.5,32.6, -0.0343,  0.0234,  0.0242,  0.4614,  0.0242,  0.4614
13-Jan-17,RECLTD,139.55,137.15,  0.0173,  0.0214,  0.0212,  0.4051,139.1,136.55,  0.0185,  0.0206,  0.0205,  0.3921,  0.0212,  0.4051
