Date, Symbol, Underlying Close Price (A), Underlying Previous Day Close Price (B), Underlying Log Returns (C) = LN(A/B), Previous Day Underlying Volatility (D), Current Day Underlying Daily Volatility (E) = Sqrt (0.94*D*D + 0.06* C*C) or GARCH (1;1) model for INDIAVIX, Underlying Annualised Volatility (F) = E*sqrt(365), Futures Close Price (G), Futures Previous Day Close Price (H), Futures Log Returns (I) = LN(G/H), Previous Day Futures Volatility (J), Current Day Futures Daily Volatility (K) = Sqrt (0.94*J*J + 0.06* I*I) or GARCH (1;1) model for INDIAVIX, Futures Annualised Volatility (L) = K*sqrt(365), Applicable Daily Volatility (M) = Max (E or K), Applicable Annualised Volatility (N) = Max (F or L)
11-Jan-17,BATAINDIA,476.75,466,  0.0228,  0.0154,  0.0159,  0.3037,477.1,463.65,  0.0286,  0.0153,  0.0164,  0.3129,  0.0164,  0.3129
11-Jan-17,BEL,1527.65,1511.7,  0.0105,  0.0198,  0.0194,  0.3699,1530.8,1518.95,  0.0078,  0.0202,  0.0197,  0.3761,  0.0197,  0.3761
11-Jan-17,BEML,1219.3,1170.75,  0.0406,  0.0394,  0.0395,  0.7550,1221.65,1173.2,  0.0405,  0.0387,  0.0388,  0.7421,  0.0395,  0.7550
11-Jan-17,BHARATFIN,656.85,631.85,  0.0388,  0.0402,  0.0402,  0.7672,658.85,634.4,  0.0378,  0.0404,  0.0403,  0.7691,  0.0403,  0.7691
11-Jan-17,BHARATFORG,952,930.75,  0.0226,  0.0182,  0.0185,  0.3532,956.95,933.65,  0.0246,  0.0183,  0.0188,  0.3584,  0.0188,  0.3584
11-Jan-17,BHARTIARTL,322.75,320.1,  0.0082,  0.0165,  0.0161,  0.3076,322.65,319.35,  0.0103,  0.0164,  0.0161,  0.3078,  0.0161,  0.3078
11-Jan-17,BHEL,128.65,128.25,  0.0031,  0.0139,  0.0135,  0.2578,129.2,128.75,  0.0035,  0.0142,  0.0138,  0.2634,  0.0138,  0.2634
11-Jan-17,BIOCON,1002.7,997.1,  0.0056,  0.0212,  0.0206,  0.3944,1005.55,1000.35,  0.0052,  0.0205,  0.0199,  0.3796,  0.0206,  0.3944
11-Jan-17,BOSCHLTD,21194.4,21146.35,  0.0023,  0.0185,  0.0179,  0.3422,21262.3,21177.7,  0.0040,  0.0184,  0.0178,  0.3406,  0.0179,  0.3422
11-Jan-17,BPCL,660.9,660.3,  0.0009,  0.0163,  0.0158,  0.3026,659.3,656.65,  0.0040,  0.0155,  0.0151,  0.2877,  0.0158,  0.3026
11-Jan-17,BRITANNIA,2970.1,2880.8,  0.0305,  0.0109,  0.0129,  0.2469,2975,2892.2,  0.0282,  0.0111,  0.0128,  0.2444,  0.0129,  0.2469
11-Jan-17,CADILAHC,356.45,355.75,  0.0020,  0.0237,  0.0229,  0.4384,358,357.25,  0.0021,  0.0240,  0.0233,  0.4445,  0.0233,  0.4445
11-Jan-17,CAIRN,263.65,258.7,  0.0190,  0.0207,  0.0206,  0.3934,264.2,259.5,  0.0179,  0.0203,  0.0202,  0.3856,  0.0206,  0.3934
11-Jan-17,CANBK,276.3,268.7,  0.0279,  0.0178,  0.0185,  0.3544,274.55,267.6,  0.0256,  0.0182,  0.0187,  0.3572,  0.0187,  0.3572
11-Jan-17,CASTROLIND,392.1,389.05,  0.0078,  0.0139,  0.0136,  0.2596,392.85,389.9,  0.0075,  0.0142,  0.0139,  0.2652,  0.0139,  0.2652
11-Jan-17,CEATLTD,1229.3,1218.15,  0.0091,  0.0209,  0.0204,  0.3889,1232.65,1219.85,  0.0104,  0.0205,  0.0200,  0.3828,  0.0204,  0.3889
11-Jan-17,CENTURYTEX,841.05,833.5,  0.0090,  0.0240,  0.0234,  0.4475,843.85,836.9,  0.0083,  0.0248,  0.0241,  0.4611,  0.0241,  0.4611
11-Jan-17,CESC,667.55,655.85,  0.0177,  0.0139,  0.0142,  0.2712,670.5,657.55,  0.0195,  0.0141,  0.0145,  0.2772,  0.0145,  0.2772
11-Jan-17,CIPLA,576.95,574.9,  0.0036,  0.0153,  0.0149,  0.2843,579.05,576.8,  0.0039,  0.0158,  0.0154,  0.2939,  0.0154,  0.2939
11-Jan-17,COALINDIA,316.85,300.6,  0.0526,  0.0134,  0.0183,  0.3497,312.2,297.45,  0.0484,  0.0132,  0.0175,  0.3335,  0.0183,  0.3497
11-Jan-17,COLPAL,895,891.9,  0.0035,  0.0084,  0.0082,  0.1564,898.75,895.2,  0.0040,  0.0087,  0.0085,  0.1629,  0.0085,  0.1629
11-Jan-17,CONCOR,1183.55,1192.15, -0.0072,  0.0158,  0.0155,  0.2953,1185.15,1183.15,  0.0017,  0.0147,  0.0143,  0.2723,  0.0155,  0.2953
11-Jan-17,CROMPGREAV,62.15,61.75,  0.0065,  0.0226,  0.0220,  0.4198,62.4,61.95,  0.0072,  0.0224,  0.0217,  0.4155,  0.0220,  0.4198
11-Jan-17,CUMMINSIND,840.6,828.15,  0.0149,  0.0171,  0.0170,  0.3252,841,828.7,  0.0147,  0.0160,  0.0160,  0.3051,  0.0170,  0.3252
11-Jan-17,DABUR,278.5,277.65,  0.0031,  0.0143,  0.0138,  0.2646,278.9,278.15,  0.0027,  0.0132,  0.0128,  0.2442,  0.0138,  0.2646
11-Jan-17,DCBBANK,116.4,113.3,  0.0270,  0.0198,  0.0203,  0.3883,116.75,113.8,  0.0256,  0.0202,  0.0205,  0.3920,  0.0205,  0.3920
11-Jan-17,DHFL,264.85,255.4,  0.0363,  0.0218,  0.0229,  0.4374,265.8,255.8,  0.0383,  0.0221,  0.0234,  0.4461,  0.0234,  0.4461
11-Jan-17,DISHTV,87.25,86.9,  0.0040,  0.0175,  0.0170,  0.3252,87.55,87.35,  0.0023,  0.0178,  0.0173,  0.3300,  0.0173,  0.3300
11-Jan-17,DIVISLAB,740.1,739.35,  0.0010,  0.0522,  0.0506,  0.9668,741.85,741.25,  0.0008,  0.0519,  0.0503,  0.9608,  0.0506,  0.9668
11-Jan-17,DJIA,19855.53,19887.38, -0.0016,  0.0044,  0.0042,  0.0810,19862.5,19880, -0.0009,  0.0044,  0.0042,  0.0807,  0.0042,  0.0810
11-Jan-17,DLF,125.25,125.2,  0.0004,  0.0316,  0.0306,  0.5854,125.75,125.75,  0.0000,  0.0328,  0.0318,  0.6077,  0.0318,  0.6077
11-Jan-17,DRREDDY,3042.45,3041.85,  0.0002,  0.0127,  0.0123,  0.2350,3054.25,3053.8,  0.0001,  0.0124,  0.0121,  0.2305,  0.0123,  0.2350
11-Jan-17,EICHERMOT,23161.35,23005,  0.0068,  0.0204,  0.0199,  0.3797,23266.7,23072,  0.0084,  0.0200,  0.0195,  0.3732,  0.0199,  0.3797
11-Jan-17,ENGINERSIN,156.15,157, -0.0054,  0.0325,  0.0315,  0.6024,156.35,157.35, -0.0064,  0.0257,  0.0249,  0.4761,  0.0315,  0.6024
11-Jan-17,EXIDEIND,186.45,183.05,  0.0184,  0.0142,  0.0145,  0.2769,186.9,183.9,  0.0162,  0.0143,  0.0144,  0.2759,  0.0145,  0.2769
11-Jan-17,FEDERALBNK,72.55,69.9,  0.0372,  0.0193,  0.0208,  0.3982,72.85,69.95,  0.0406,  0.0199,  0.0217,  0.4146,  0.0217,  0.4146
11-Jan-17,FTSE100,7275.47,7237.77,  0.0052,  0.0049,  0.0049,  0.0938,7287,7251,  0.0050,  0.0049,  0.0049,  0.0940,  0.0049,  0.0940
11-Jan-17,GAIL,444.7,440.7,  0.0090,  0.0134,  0.0132,  0.2520,446.05,440.65,  0.0122,  0.0127,  0.0127,  0.2427,  0.0132,  0.2520
11-Jan-17,GLENMARK,904.5,899.9,  0.0051,  0.0133,  0.0130,  0.2483,908.2,903.7,  0.0050,  0.0132,  0.0128,  0.2449,  0.0130,  0.2483
11-Jan-17,GMRINFRA,12.7,12.65,  0.0039,  0.0192,  0.0186,  0.3556,12.8,12.7,  0.0078,  0.0193,  0.0188,  0.3592,  0.0188,  0.3592
11-Jan-17,GODREJCP,1575,1562.85,  0.0077,  0.0137,  0.0134,  0.2565,1576.25,1564.55,  0.0075,  0.0136,  0.0133,  0.2537,  0.0134,  0.2565
11-Jan-17,GODREJIND,442.5,442.25,  0.0006,  0.0158,  0.0153,  0.2918,443.9,442.25,  0.0037,  0.0146,  0.0142,  0.2719,  0.0153,  0.2918
11-Jan-17,GRANULES,104.65,104.75, -0.0010,  0.0337,  0.0327,  0.6245,105.1,105.2, -0.0010,  0.0337,  0.0327,  0.6242,  0.0327,  0.6245
11-Jan-17,GRASIM,857.9,848.25,  0.0113,  0.0158,  0.0156,  0.2978,859.7,850.1,  0.0112,  0.0158,  0.0156,  0.2976,  0.0156,  0.2978
11-Jan-17,HAVELLS,370.45,367.55,  0.0079,  0.0220,  0.0214,  0.4090,369.8,366.2,  0.0098,  0.0217,  0.0212,  0.4051,  0.0214,  0.4090
11-Jan-17,HCLTECH,833.25,837.85, -0.0055,  0.0170,  0.0166,  0.3168,832.5,836.35, -0.0046,  0.0161,  0.0157,  0.2997,  0.0166,  0.3168
11-Jan-17,HDFC,1230.05,1217.25,  0.0105,  0.0134,  0.0133,  0.2536,1232.6,1218.5,  0.0115,  0.0130,  0.0129,  0.2460,  0.0133,  0.2536
11-Jan-17,HDFCBANK,1234,1214.35,  0.0161,  0.0085,  0.0092,  0.1751,1233.7,1216.55,  0.0140,  0.0084,  0.0089,  0.1695,  0.0092,  0.1751
11-Jan-17,HDIL,63.5,63.4,  0.0016,  0.0281,  0.0272,  0.5203,63.8,63.4,  0.0063,  0.0286,  0.0277,  0.5299,  0.0277,  0.5299
11-Jan-17,HEROMOTOCO,3084.25,3059,  0.0082,  0.0132,  0.0130,  0.2474,3089.9,3069.65,  0.0066,  0.0132,  0.0129,  0.2456,  0.0130,  0.2474
11-Jan-17,HEXAWARE,199.25,202, -0.0137,  0.0173,  0.0171,  0.3269,199.7,202.65, -0.0147,  0.0172,  0.0171,  0.3260,  0.0171,  0.3269
11-Jan-17,HINDALCO,174.95,164.4,  0.0622,  0.0238,  0.0276,  0.5281,175,164.85,  0.0598,  0.0237,  0.0273,  0.5208,  0.0276,  0.5281
11-Jan-17,HINDPETRO,490.7,479.25,  0.0236,  0.0209,  0.0211,  0.4022,485.8,473.95,  0.0247,  0.0188,  0.0192,  0.3663,  0.0211,  0.4022
11-Jan-17,HINDUNILVR,841.5,830.55,  0.0131,  0.0091,  0.0094,  0.1797,841.25,830.75,  0.0126,  0.0086,  0.0089,  0.1694,  0.0094,  0.1797
11-Jan-17,HINDZINC,278.15,272.85,  0.0192,  0.0225,  0.0223,  0.4259,278.8,273,  0.0210,  0.0225,  0.0224,  0.4279,  0.0224,  0.4279
11-Jan-17,IBREALEST,82.1,80.2,  0.0234,  0.0306,  0.0302,  0.5767,82.35,80.5,  0.0227,  0.0309,  0.0304,  0.5817,  0.0304,  0.5817
11-Jan-17,IBULHSGFIN,716,688.75,  0.0388,  0.0213,  0.0228,  0.4350,715.7,689.05,  0.0379,  0.0209,  0.0223,  0.4264,  0.0228,  0.4350
11-Jan-17,ICICIBANK,264.7,260.2,  0.0171,  0.0148,  0.0149,  0.2848,265.35,260.5,  0.0184,  0.0142,  0.0145,  0.2763,  0.0149,  0.2848
11-Jan-17,ICIL,165.25,164,  0.0076,  0.0237,  0.0231,  0.4408,165.7,164.65,  0.0064,  0.0248,  0.0241,  0.4608,  0.0241,  0.4608
11-Jan-17,IDBI,74.15,73.45,  0.0095,  0.0187,  0.0182,  0.3484,74.4,73.75,  0.0088,  0.0191,  0.0186,  0.3556,  0.0186,  0.3556
11-Jan-17,IDEA,74.6,74.5,  0.0013,  0.0190,  0.0184,  0.3516,74.15,73.55,  0.0081,  0.0200,  0.0195,  0.3729,  0.0195,  0.3729
11-Jan-17,IDFC,57.1,55,  0.0375,  0.0231,  0.0242,  0.4624,57.2,55.25,  0.0347,  0.0233,  0.0241,  0.4607,  0.0242,  0.4624
11-Jan-17,IDFCBANK,62.95,61.85,  0.0176,  0.0227,  0.0224,  0.4282,63.2,61.95,  0.0200,  0.0229,  0.0227,  0.4346,  0.0227,  0.4346
11-Jan-17,IFCI,28,28.2, -0.0071,  0.0369,  0.0358,  0.6845,28.2,28.3, -0.0035,  0.0367,  0.0356,  0.6798,  0.0358,  0.6845
11-Jan-17,IGL,936.5,932.25,  0.0045,  0.0148,  0.0144,  0.2746,938.9,936.05,  0.0030,  0.0142,  0.0137,  0.2626,  0.0144,  0.2746
11-Jan-17,INDIACEM,133.9,129.2,  0.0357,  0.0265,  0.0272,  0.5194,133.95,129.6,  0.0330,  0.0271,  0.0274,  0.5243,  0.0274,  0.5243
11-Jan-17,INDIAVIX,1480.75,1519.5, -0.0258,  0.0493,  0.0491,  0.9387,1482.5,1519.5, -0.0247,  0.0494,  0.0491,  0.9384,  0.0491,  0.9387
11-Jan-17,INDUSINDBK,1233.8,1160.7,  0.0611,  0.0156,  0.0213,  0.4065,1233.3,1165.55,  0.0565,  0.0149,  0.0200,  0.3828,  0.0213,  0.4065
11-Jan-17,INFRATEL,353.25,353.55, -0.0008,  0.0178,  0.0173,  0.3296,354.45,353.8,  0.0018,  0.0175,  0.0170,  0.3243,  0.0173,  0.3296
11-Jan-17,INFY,969.1,970.55, -0.0015,  0.0115,  0.0112,  0.2140,972.7,974.45, -0.0018,  0.0113,  0.0110,  0.2104,  0.0112,  0.2140
11-Jan-17,IOC,349.1,346.7,  0.0069,  0.0209,  0.0203,  0.3879,348.75,345.5,  0.0094,  0.0200,  0.0195,  0.3724,  0.0203,  0.3879
11-Jan-17,IRB,216.3,214.9,  0.0065,  0.0203,  0.0198,  0.3779,216.7,215.45,  0.0058,  0.0202,  0.0196,  0.3745,  0.0198,  0.3779
11-Jan-17,ITC,247.55,248.95, -0.0056,  0.0149,  0.0145,  0.2770,247.8,249.05, -0.0050,  0.0142,  0.0138,  0.2639,  0.0145,  0.2770
11-Jan-17,JETAIRWAYS,388.1,388.55, -0.0012,  0.0225,  0.0218,  0.4166,388.8,389.75, -0.0024,  0.0234,  0.0227,  0.4330,  0.0227,  0.4330
11-Jan-17,JINDALSTEL,81.95,74.8,  0.0913,  0.0257,  0.0335,  0.6401,82.25,75.15,  0.0903,  0.0252,  0.0329,  0.6289,  0.0335,  0.6401
11-Jan-17,JISLJALEQS,95.8,95.8,  0.0000,  0.0231,  0.0224,  0.4287,96.05,95.95,  0.0010,  0.0232,  0.0225,  0.4305,  0.0225,  0.4305
11-Jan-17,JPASSOCIAT,10.35,10.55, -0.0191,  0.0500,  0.0487,  0.9312,10.4,10.55, -0.0143,  0.0502,  0.0488,  0.9319,  0.0488,  0.9319
11-Jan-17,JSWENERGY,64.3,64.4, -0.0016,  0.0256,  0.0248,  0.4736,64.5,64.55, -0.0008,  0.0264,  0.0256,  0.4896,  0.0256,  0.4896
11-Jan-17,JSWSTEEL,187.55,178.45,  0.0497,  0.0215,  0.0242,  0.4618,188.35,179.35,  0.0490,  0.0216,  0.0241,  0.4610,  0.0242,  0.4618
11-Jan-17,JUBLFOOD,845.95,832.45,  0.0161,  0.0189,  0.0187,  0.3576,847.65,831.6,  0.0191,  0.0188,  0.0188,  0.3599,  0.0188,  0.3599
11-Jan-17,JUSTDIAL,382.1,380.7,  0.0037,  0.0378,  0.0366,  0.7001,381,375.25,  0.0152,  0.0367,  0.0358,  0.6834,  0.0366,  0.7001
11-Jan-17,KOTAKBANK,728.4,712.65,  0.0219,  0.0117,  0.0125,  0.2394,728.75,712.95,  0.0219,  0.0113,  0.0122,  0.2323,  0.0125,  0.2394
11-Jan-17,KPIT,138.55,138.65, -0.0007,  0.0137,  0.0133,  0.2547,138.7,138.6,  0.0007,  0.0136,  0.0132,  0.2526,  0.0133,  0.2547
11-Jan-17,KSCL,436.55,424.8,  0.0273,  0.0199,  0.0204,  0.3905,437.75,425.75,  0.0278,  0.0199,  0.0205,  0.3909,  0.0205,  0.3909
11-Jan-17,KTKBANK,119.5,117.95,  0.0131,  0.0209,  0.0205,  0.3923,119.8,118.5,  0.0109,  0.0209,  0.0204,  0.3904,  0.0205,  0.3923
11-Jan-17,L&TFH,96.6,96.4,  0.0021,  0.0222,  0.0216,  0.4120,96.85,96.3,  0.0057,  0.0221,  0.0214,  0.4095,  0.0216,  0.4120
11-Jan-17,LICHSGFIN,532.85,521.55,  0.0214,  0.0201,  0.0202,  0.3853,535.05,523.55,  0.0217,  0.0191,  0.0192,  0.3673,  0.0202,  0.3853
11-Jan-17,LT,1412.35,1387.5,  0.0178,  0.0096,  0.0103,  0.1966,1413.45,1392.35,  0.0150,  0.0094,  0.0098,  0.1871,  0.0103,  0.1966
11-Jan-17,LUPIN,1521.75,1488.5,  0.0221,  0.0148,  0.0154,  0.2935,1522.5,1493,  0.0196,  0.0143,  0.0147,  0.2808,  0.0154,  0.2935
11-Jan-17,M&M,1232,1213.5,  0.0151,  0.0145,  0.0145,  0.2771,1232.8,1215.65,  0.0140,  0.0147,  0.0146,  0.2793,  0.0146,  0.2793
11-Jan-17,M&MFIN,283.05,281.25,  0.0064,  0.0244,  0.0238,  0.4538,283.45,280.85,  0.0092,  0.0242,  0.0236,  0.4512,  0.0238,  0.4538
11-Jan-17,MARICO,261,260.75,  0.0010,  0.0159,  0.0154,  0.2946,262.2,261.9,  0.0011,  0.0151,  0.0147,  0.2803,  0.0154,  0.2946
11-Jan-17,MARUTI,5762.35,5674.85,  0.0153,  0.0152,  0.0152,  0.2907,5764.4,5696.95,  0.0118,  0.0149,  0.0148,  0.2822,  0.0152,  0.2907
11-Jan-17,MCDOWELL-N,1917.95,1909.4,  0.0045,  0.0139,  0.0135,  0.2578,1923.95,1913.05,  0.0057,  0.0140,  0.0136,  0.2608,  0.0136,  0.2608
11-Jan-17,MCLEODRUSS,148.6,146.55,  0.0139,  0.0146,  0.0146,  0.2788,149.1,146.9,  0.0149,  0.0150,  0.0150,  0.2865,  0.0150,  0.2865
11-Jan-17,MINDTREE,487.3,487.15,  0.0003,  0.0217,  0.0210,  0.4017,486.55,486.4,  0.0003,  0.0222,  0.0215,  0.4108,  0.0215,  0.4108
11-Jan-17,MOTHERSUMI,330.2,328.05,  0.0065,  0.0187,  0.0182,  0.3476,331.4,329.4,  0.0061,  0.0187,  0.0182,  0.3468,  0.0182,  0.3476
11-Jan-17,MRF,55400,53025.05,  0.0438,  0.0182,  0.0207,  0.3954,55454.2,53205.2,  0.0414,  0.0192,  0.0212,  0.4044,  0.0212,  0.4044
11-Jan-17,NCC,82.9,82.75,  0.0018,  0.0214,  0.0207,  0.3960,83.2,83.15,  0.0006,  0.0215,  0.0209,  0.3988,  0.0209,  0.3988
11-Jan-17,NHPC,27.4,27.35,  0.0018,  0.0137,  0.0133,  0.2544,26.75,26.75,  0.0000,  0.0147,  0.0142,  0.2717,  0.0142,  0.2717
11-Jan-17,NIFTY,8380.65,8288.6,  0.0110,  0.0076,  0.0079,  0.1506,8387.2,8293.85,  0.0112,  0.0076,  0.0078,  0.1499,  0.0079,  0.1506
11-Jan-17,NIFTYCPSE,2473.25,2435.05,  0.0156,  0.0110,  0.0113,  0.2155,2459.8,2419,  0.0167,  0.0106,  0.0111,  0.2118,  0.0113,  0.2155
11-Jan-17,NIFTYINFRA,2830.5,2801,  0.0105,  0.0089,  0.0090,  0.1716,2837.5,2808.45,  0.0103,  0.0092,  0.0093,  0.1772,  0.0093,  0.1772
11-Jan-17,NIFTYIT,10220.55,10221.5, -0.0001,  0.0113,  0.0110,  0.2098,10224,10217,  0.0007,  0.0111,  0.0108,  0.2065,  0.0110,  0.2098
11-Jan-17,NIFTYMID50,3855.7,3793.9,  0.0162,  0.0124,  0.0127,  0.2425,3865.25,3803.95,  0.0160,  0.0127,  0.0129,  0.2473,  0.0129,  0.2473
11-Jan-17,NIFTYPSE,3881.5,3824.8,  0.0147,  0.0106,  0.0109,  0.2084,3891.1,3834.95,  0.0145,  0.0109,  0.0111,  0.2129,  0.0111,  0.2129
11-Jan-17,NIITTECH,429.6,431.05, -0.0034,  0.0155,  0.0151,  0.2882,430.35,431.8, -0.0034,  0.0157,  0.0152,  0.2912,  0.0152,  0.2912
11-Jan-17,NMDC,140.5,138.05,  0.0176,  0.0214,  0.0212,  0.4045,140.95,138.2,  0.0197,  0.0216,  0.0215,  0.4098,  0.0215,  0.4098
11-Jan-17,NTPC,164.5,162.3,  0.0135,  0.0102,  0.0105,  0.1997,164.7,162.65,  0.0125,  0.0099,  0.0101,  0.1930,  0.0105,  0.1997
11-Jan-17,OFSS,3155.9,3119.05,  0.0117,  0.0123,  0.0123,  0.2348,3169.85,3131.75,  0.0121,  0.0128,  0.0127,  0.2429,  0.0127,  0.2429
11-Jan-17,OIL,485,482.4,  0.0054,  0.0121,  0.0118,  0.2264,453.4,454, -0.0013,  0.0115,  0.0112,  0.2137,  0.0118,  0.2264
11-Jan-17,ONGC,197.65,198.45, -0.0040,  0.0144,  0.0140,  0.2673,197.65,197.1,  0.0028,  0.0142,  0.0138,  0.2630,  0.0140,  0.2673
11-Jan-17,ORIENTBANK,115.55,111.35,  0.0370,  0.0205,  0.0218,  0.4171,116,111.7,  0.0378,  0.0212,  0.0226,  0.4313,  0.0226,  0.4313
11-Jan-17,PAGEIND,14247.5,13982.75,  0.0188,  0.0234,  0.0232,  0.4427,14297.2,13992.35,  0.0216,  0.0266,  0.0264,  0.5037,  0.0264,  0.5037
11-Jan-17,PCJEWELLER,405.6,407.15, -0.0038,  0.0262,  0.0255,  0.4863,405,405.75, -0.0019,  0.0284,  0.0275,  0.5263,  0.0275,  0.5263
11-Jan-17,PETRONET,365.9,362.1,  0.0104,  0.0214,  0.0209,  0.3990,367.5,363.3,  0.0115,  0.0212,  0.0207,  0.3955,  0.0209,  0.3990
11-Jan-17,PFC,132.35,129.2,  0.0241,  0.0202,  0.0204,  0.3901,132.6,129.45,  0.0240,  0.0201,  0.0203,  0.3885,  0.0204,  0.3901
11-Jan-17,PIDILITIND,634.05,631.4,  0.0042,  0.0146,  0.0142,  0.2712,636.1,632,  0.0065,  0.0147,  0.0143,  0.2736,  0.0143,  0.2736
11-Jan-17,PNB,123.6,119.4,  0.0346,  0.0204,  0.0215,  0.4110,123.2,119.25,  0.0326,  0.0197,  0.0207,  0.3963,  0.0215,  0.4110
11-Jan-17,POWERGRID,189.8,186.55,  0.0173,  0.0135,  0.0138,  0.2628,190.4,187,  0.0180,  0.0132,  0.0135,  0.2582,  0.0138,  0.2628
11-Jan-17,PTC,81,80.55,  0.0056,  0.0199,  0.0193,  0.3695,81.4,80.8,  0.0074,  0.0196,  0.0191,  0.3640,  0.0193,  0.3695
11-Jan-17,RCOM,33.05,33,  0.0015,  0.0240,  0.0232,  0.4439,33.2,33.2,  0.0000,  0.0244,  0.0236,  0.4517,  0.0236,  0.4517
11-Jan-17,RECLTD,133.45,128.2,  0.0401,  0.0191,  0.0210,  0.4010,132.85,128.05,  0.0368,  0.0186,  0.0201,  0.3846,  0.0210,  0.4010
