Date, Symbol, Underlying Close Price (A), Underlying Previous Day Close Price (B), Underlying Log Returns (C) = LN(A/B), Previous Day Underlying Volatility (D), Current Day Underlying Daily Volatility (E) = Sqrt (0.94*D*D + 0.06* C*C) or GARCH (1;1) model for INDIAVIX, Underlying Annualised Volatility (F) = E*sqrt(365), Futures Close Price (G), Futures Previous Day Close Price (H), Futures Log Returns (I) = LN(G/H), Previous Day Futures Volatility (J), Current Day Futures Daily Volatility (K) = Sqrt (0.94*J*J + 0.06* I*I) or GARCH (1;1) model for INDIAVIX, Futures Annualised Volatility (L) = K*sqrt(365), Applicable Daily Volatility (M) = Max (E or K), Applicable Annualised Volatility (N) = Max (F or L)
02-Jan-17,BHARTIARTL,311,305.65,  0.0174,  0.0159,  0.0160,  0.3057,309.3,304.3,  0.0163,  0.0148,  0.0149,  0.2840,  0.0160,  0.3057
02-Jan-17,BHEL,122.5,121.2,  0.0107,  0.0147,  0.0145,  0.2775,123.05,121.3,  0.0143,  0.0154,  0.0153,  0.2931,  0.0153,  0.2931
02-Jan-17,BIOCON,951.95,949.85,  0.0022,  0.0192,  0.0186,  0.3551,955.2,949.25,  0.0062,  0.0186,  0.0181,  0.3455,  0.0186,  0.3551
02-Jan-17,BOSCHLTD,21096.1,21049.95,  0.0022,  0.0197,  0.0191,  0.3653,21132.85,21068.55,  0.0030,  0.0195,  0.0189,  0.3617,  0.0191,  0.3653
02-Jan-17,BPCL,640.5,635.5,  0.0078,  0.0169,  0.0165,  0.3149,635.05,631.2,  0.0061,  0.0166,  0.0162,  0.3090,  0.0165,  0.3149
02-Jan-17,BRITANNIA,2886.45,2886.3,  0.0001,  0.0128,  0.0124,  0.2370,2898.4,2895.8,  0.0009,  0.0131,  0.0127,  0.2435,  0.0127,  0.2435
02-Jan-17,CADILAHC,354.5,356.65, -0.0060,  0.0224,  0.0217,  0.4154,355.75,356.95, -0.0034,  0.0231,  0.0224,  0.4287,  0.0224,  0.4287
02-Jan-17,CAIRN,247,242.15,  0.0198,  0.0216,  0.0215,  0.4114,248.1,242.8,  0.0216,  0.0213,  0.0213,  0.4079,  0.0215,  0.4114
02-Jan-17,CANBK,262.45,262.9, -0.0017,  0.0213,  0.0207,  0.3950,261.7,261.95, -0.0010,  0.0219,  0.0212,  0.4051,  0.0212,  0.4051
02-Jan-17,CASTROLIND,385.5,380.65,  0.0127,  0.0164,  0.0162,  0.3100,386.6,381.15,  0.0142,  0.0167,  0.0165,  0.3160,  0.0165,  0.3160
02-Jan-17,CEATLTD,1180.15,1163.1,  0.0146,  0.0227,  0.0223,  0.4265,1184.45,1164.25,  0.0172,  0.0217,  0.0215,  0.4107,  0.0223,  0.4265
02-Jan-17,CENTURYTEX,816.1,797.7,  0.0228,  0.0268,  0.0266,  0.5085,818.9,799.1,  0.0245,  0.0276,  0.0274,  0.5244,  0.0274,  0.5244
02-Jan-17,CESC,645.05,638.5,  0.0102,  0.0160,  0.0157,  0.3001,648.3,640.4,  0.0123,  0.0163,  0.0161,  0.3076,  0.0161,  0.3076
02-Jan-17,CIPLA,566,568.8, -0.0049,  0.0172,  0.0168,  0.3203,568.45,570.1, -0.0029,  0.0180,  0.0175,  0.3341,  0.0175,  0.3341
02-Jan-17,COALINDIA,300.05,300,  0.0002,  0.0145,  0.0141,  0.2693,297.55,295.7,  0.0062,  0.0140,  0.0137,  0.2608,  0.0141,  0.2693
02-Jan-17,COLPAL,900.3,904.6, -0.0048,  0.0102,  0.0099,  0.1894,903.95,908.1, -0.0046,  0.0106,  0.0103,  0.1968,  0.0103,  0.1968
02-Jan-17,CONCOR,1141.05,1110.05,  0.0275,  0.0137,  0.0149,  0.2843,1141.7,1113.25,  0.0252,  0.0133,  0.0143,  0.2727,  0.0149,  0.2843
02-Jan-17,CROMPGREAV,59.95,59.3,  0.0109,  0.0273,  0.0266,  0.5074,60.25,59.35,  0.0151,  0.0268,  0.0263,  0.5021,  0.0266,  0.5074
02-Jan-17,CUMMINSIND,826.15,818.75,  0.0090,  0.0145,  0.0142,  0.2718,825.5,815.75,  0.0119,  0.0145,  0.0144,  0.2745,  0.0144,  0.2745
02-Jan-17,DABUR,277.15,278.15, -0.0036,  0.0164,  0.0159,  0.3039,277.55,277.8, -0.0009,  0.0153,  0.0149,  0.2843,  0.0159,  0.3039
02-Jan-17,DCBBANK,109.4,107.95,  0.0133,  0.0233,  0.0228,  0.4352,109.75,107.85,  0.0175,  0.0235,  0.0232,  0.4438,  0.0232,  0.4438
02-Jan-17,DHFL,249.9,243.65,  0.0253,  0.0241,  0.0242,  0.4618,250.95,244.2,  0.0273,  0.0244,  0.0246,  0.4696,  0.0246,  0.4696
02-Jan-17,DISHTV,84.8,84.65,  0.0018,  0.0209,  0.0203,  0.3873,85.25,84.85,  0.0047,  0.0212,  0.0205,  0.3925,  0.0205,  0.3925
02-Jan-17,DIVISLAB,797.85,783.7,  0.0179,  0.0627,  0.0609,  1.1641,798.7,785.45,  0.0167,  0.0624,  0.0607,  1.1590,  0.0609,  1.1641
02-Jan-17,DJIA,19762.6,19819.78, -0.0029,  0.0048,  0.0047,  0.0894,19785,19815, -0.0015,  0.0051,  0.0049,  0.0939,  0.0049,  0.0939
02-Jan-17,DLF,118.7,111.4,  0.0635,  0.0326,  0.0353,  0.6735,119.2,111.55,  0.0663,  0.0345,  0.0372,  0.7100,  0.0372,  0.7100
02-Jan-17,DRREDDY,3083.4,3060.4,  0.0075,  0.0114,  0.0112,  0.2136,3092.5,3064.3,  0.0092,  0.0110,  0.0109,  0.2083,  0.0112,  0.2136
02-Jan-17,EICHERMOT,22523.95,21803.05,  0.0325,  0.0228,  0.0235,  0.4496,22545.5,21809,  0.0332,  0.0224,  0.0231,  0.4422,  0.0235,  0.4496
02-Jan-17,ENGINERSIN,153.45,151,  0.0161,  0.0388,  0.0379,  0.7234,154.15,151.5,  0.0173,  0.0299,  0.0293,  0.5604,  0.0379,  0.7234
02-Jan-17,EXIDEIND,183.05,180.1,  0.0162,  0.0158,  0.0158,  0.3027,183.8,180.65,  0.0173,  0.0163,  0.0164,  0.3134,  0.0164,  0.3134
02-Jan-17,FEDERALBNK,66.05,66.85, -0.0120,  0.0209,  0.0205,  0.3917,66.5,67.05, -0.0082,  0.0220,  0.0215,  0.4098,  0.0215,  0.4098
02-Jan-17,FTSE100,7142.83,7120.26,  0.0032,  0.0057,  0.0056,  0.1067,7166,7147,  0.0027,  0.0058,  0.0057,  0.1082,  0.0057,  0.1082
02-Jan-17,GAIL,435.15,439.2, -0.0093,  0.0149,  0.0146,  0.2796,435.45,435.9, -0.0010,  0.0140,  0.0135,  0.2589,  0.0146,  0.2796
02-Jan-17,GLENMARK,884,888.45, -0.0050,  0.0160,  0.0156,  0.2976,888.35,890.5, -0.0024,  0.0159,  0.0154,  0.2941,  0.0156,  0.2976
02-Jan-17,GMRINFRA,12.05,11.85,  0.0167,  0.0192,  0.0191,  0.3647,12.2,11.95,  0.0207,  0.0198,  0.0199,  0.3795,  0.0199,  0.3795
02-Jan-17,GODREJCP,1521.9,1509.95,  0.0079,  0.0158,  0.0154,  0.2944,1520.1,1515.4,  0.0031,  0.0158,  0.0154,  0.2938,  0.0154,  0.2944
02-Jan-17,GODREJIND,433.35,430.1,  0.0075,  0.0185,  0.0181,  0.3451,433.45,430.95,  0.0058,  0.0175,  0.0170,  0.3253,  0.0181,  0.3451
02-Jan-17,GRANULES,108.2,108.05,  0.0014,  0.0246,  0.0238,  0.4553,108.65,108.45,  0.0018,  0.0259,  0.0251,  0.4798,  0.0251,  0.4798
02-Jan-17,GRASIM,873.3,862.75,  0.0122,  0.0186,  0.0183,  0.3498,873.9,862.25,  0.0134,  0.0186,  0.0184,  0.3508,  0.0184,  0.3508
02-Jan-17,HAVELLS,341.85,342.25, -0.0012,  0.0254,  0.0246,  0.4701,342.55,342.2,  0.0010,  0.0250,  0.0242,  0.4632,  0.0246,  0.4701
02-Jan-17,HCLTECH,828.5,827.95,  0.0007,  0.0141,  0.0137,  0.2608,824.45,823.15,  0.0016,  0.0134,  0.0130,  0.2479,  0.0137,  0.2608
02-Jan-17,HDFC,1217.1,1262.6, -0.0367,  0.0137,  0.0160,  0.3057,1222.75,1265.8, -0.0346,  0.0132,  0.0153,  0.2929,  0.0160,  0.3057
02-Jan-17,HDFCBANK,1197.1,1206.2, -0.0076,  0.0089,  0.0088,  0.1679,1202.45,1207.1, -0.0039,  0.0089,  0.0087,  0.1658,  0.0088,  0.1679
02-Jan-17,HDIL,61.7,59.9,  0.0296,  0.0335,  0.0333,  0.6366,62,59.9,  0.0345,  0.0340,  0.0340,  0.6493,  0.0340,  0.6493
02-Jan-17,HEROMOTOCO,3030.55,3043.65, -0.0043,  0.0139,  0.0135,  0.2581,3038.15,3046.2, -0.0026,  0.0137,  0.0133,  0.2538,  0.0135,  0.2581
02-Jan-17,HEXAWARE,210.15,207.1,  0.0146,  0.0161,  0.0160,  0.3063,210.2,207.9,  0.0110,  0.0165,  0.0162,  0.3093,  0.0162,  0.3093
02-Jan-17,HINDALCO,158.85,155.05,  0.0242,  0.0251,  0.0250,  0.4785,159.15,155.4,  0.0238,  0.0251,  0.0250,  0.4784,  0.0250,  0.4785
02-Jan-17,HINDPETRO,450,441.3,  0.0195,  0.0199,  0.0199,  0.3801,442.15,433.55,  0.0196,  0.0182,  0.0183,  0.3502,  0.0199,  0.3801
02-Jan-17,HINDUNILVR,825.35,826.35, -0.0012,  0.0101,  0.0098,  0.1881,826.35,827.4, -0.0013,  0.0097,  0.0094,  0.1802,  0.0098,  0.1881
02-Jan-17,HINDZINC,259.55,255.4,  0.0161,  0.0224,  0.0221,  0.4225,260.75,255.9,  0.0188,  0.0224,  0.0222,  0.4239,  0.0222,  0.4239
02-Jan-17,IBREALEST,75.8,71.25,  0.0619,  0.0308,  0.0335,  0.6393,76.1,71.35,  0.0645,  0.0309,  0.0339,  0.6476,  0.0339,  0.6476
02-Jan-17,IBULHSGFIN,678.65,650.25,  0.0427,  0.0192,  0.0214,  0.4083,679.35,651.45,  0.0419,  0.0193,  0.0213,  0.4079,  0.0214,  0.4083
02-Jan-17,ICICIBANK,251.95,255.3, -0.0132,  0.0160,  0.0159,  0.3029,252.9,255.9, -0.0118,  0.0157,  0.0155,  0.2959,  0.0159,  0.3029
02-Jan-17,ICIL,169.75,163.65,  0.0366,  0.0247,  0.0256,  0.4886,170.5,164.55,  0.0355,  0.0265,  0.0271,  0.5179,  0.0271,  0.5179
02-Jan-17,IDBI,69,69.4, -0.0058,  0.0183,  0.0178,  0.3406,69.3,69.6, -0.0043,  0.0195,  0.0189,  0.3614,  0.0189,  0.3614
02-Jan-17,IDEA,74.95,74.15,  0.0107,  0.0206,  0.0202,  0.3852,73.05,72.45,  0.0082,  0.0200,  0.0195,  0.3724,  0.0202,  0.3852
02-Jan-17,IDFC,54.25,53.75,  0.0093,  0.0255,  0.0248,  0.4743,54.6,53.9,  0.0129,  0.0255,  0.0250,  0.4768,  0.0250,  0.4768
02-Jan-17,IDFCBANK,60.8,60.05,  0.0124,  0.0269,  0.0262,  0.5008,60.85,60.15,  0.0116,  0.0270,  0.0264,  0.5038,  0.0264,  0.5038
02-Jan-17,IFCI,27.4,27.2,  0.0073,  0.0454,  0.0440,  0.8415,27.6,27.3,  0.0109,  0.0451,  0.0438,  0.8370,  0.0440,  0.8415
02-Jan-17,IGL,919.35,918.25,  0.0012,  0.0158,  0.0153,  0.2931,916.2,914,  0.0024,  0.0156,  0.0151,  0.2883,  0.0153,  0.2931
02-Jan-17,INDIACEM,122.65,116.6,  0.0506,  0.0283,  0.0301,  0.5744,123.15,116.75,  0.0534,  0.0287,  0.0307,  0.5870,  0.0307,  0.5870
02-Jan-17,INDIAVIX,1583,1546.5,  0.0233,  0.0526,  0.0514,  0.9825,1587,1552.25,  0.0221,  0.0527,  0.0514,  0.9828,  0.0514,  0.9828
02-Jan-17,INDUSINDBK,1087.45,1107.9, -0.0186,  0.0163,  0.0164,  0.3137,1091.25,1109.1, -0.0162,  0.0158,  0.0158,  0.3020,  0.0164,  0.3137
02-Jan-17,INFRATEL,344.2,343.45,  0.0022,  0.0191,  0.0186,  0.3547,344.85,344,  0.0025,  0.0189,  0.0183,  0.3499,  0.0186,  0.3547
02-Jan-17,INFY,1001.1,1010.6, -0.0094,  0.0121,  0.0120,  0.2285,1004.05,1011.45, -0.0073,  0.0119,  0.0117,  0.2231,  0.0120,  0.2285
02-Jan-17,IOC,327.45,325.05,  0.0074,  0.0192,  0.0187,  0.3576,323.85,320.45,  0.0106,  0.0185,  0.0182,  0.3468,  0.0187,  0.3576
02-Jan-17,IRB,204.15,196,  0.0407,  0.0208,  0.0225,  0.4301,204.9,196.65,  0.0411,  0.0206,  0.0223,  0.4267,  0.0225,  0.4301
02-Jan-17,ITC,240.95,241.65, -0.0029,  0.0166,  0.0161,  0.3079,241.1,241.75, -0.0027,  0.0160,  0.0155,  0.2959,  0.0161,  0.3079
02-Jan-17,JETAIRWAYS,362.9,347.6,  0.0431,  0.0221,  0.0239,  0.4567,364.1,347.55,  0.0465,  0.0228,  0.0249,  0.4749,  0.0249,  0.4749
02-Jan-17,JINDALSTEL,70.35,69.2,  0.0165,  0.0257,  0.0253,  0.4825,70.7,69.45,  0.0178,  0.0253,  0.0250,  0.4768,  0.0253,  0.4825
02-Jan-17,JISLJALEQS,88.75,88.1,  0.0074,  0.0256,  0.0249,  0.4755,89.1,88.5,  0.0068,  0.0260,  0.0253,  0.4828,  0.0253,  0.4828
02-Jan-17,JPASSOCIAT,8.3,8.05,  0.0306,  0.0321,  0.0320,  0.6109,8.35,8.1,  0.0304,  0.0328,  0.0326,  0.6235,  0.0326,  0.6235
02-Jan-17,JSWENERGY,62.25,60.85,  0.0227,  0.0246,  0.0245,  0.4682,62.5,61,  0.0243,  0.0253,  0.0252,  0.4824,  0.0252,  0.4824
02-Jan-17,JSWSTEEL,1634.3,1627.5,  0.0042,  0.0161,  0.0157,  0.2997,1641.25,1629.55,  0.0072,  0.0158,  0.0154,  0.2941,  0.0157,  0.2997
02-Jan-17,JUBLFOOD,859.9,853.45,  0.0075,  0.0212,  0.0207,  0.3946,851.7,841.6,  0.0119,  0.0203,  0.0199,  0.3804,  0.0207,  0.3946
02-Jan-17,JUSTDIAL,345.85,338.95,  0.0202,  0.0210,  0.0209,  0.3999,345.2,338.65,  0.0192,  0.0215,  0.0213,  0.4079,  0.0213,  0.4079
02-Jan-17,KOTAKBANK,714.8,719.7, -0.0068,  0.0101,  0.0099,  0.1899,716.6,720.9, -0.0060,  0.0101,  0.0099,  0.1884,  0.0099,  0.1899
02-Jan-17,KPIT,135.5,134.35,  0.0085,  0.0140,  0.0137,  0.2617,136.15,134.75,  0.0103,  0.0142,  0.0140,  0.2669,  0.0140,  0.2669
02-Jan-17,KSCL,411.05,409.7,  0.0033,  0.0223,  0.0216,  0.4130,412.15,410.6,  0.0038,  0.0227,  0.0220,  0.4204,  0.0220,  0.4204
02-Jan-17,KTKBANK,113.45,112.05,  0.0124,  0.0245,  0.0240,  0.4583,113.9,112.25,  0.0146,  0.0245,  0.0240,  0.4587,  0.0240,  0.4587
02-Jan-17,L&TFH,88.35,87.6,  0.0085,  0.0241,  0.0235,  0.4487,88.45,87.55,  0.0102,  0.0240,  0.0234,  0.4467,  0.0235,  0.4487
02-Jan-17,LICHSGFIN,530.1,559.7, -0.0543,  0.0191,  0.0228,  0.4357,532.55,560.1, -0.0504,  0.0185,  0.0218,  0.4168,  0.0228,  0.4357
02-Jan-17,LT,1359.6,1349.1,  0.0078,  0.0108,  0.0106,  0.2030,1363.2,1351.8,  0.0084,  0.0103,  0.0102,  0.1942,  0.0106,  0.2030
02-Jan-17,LUPIN,1505.75,1486.95,  0.0126,  0.0168,  0.0166,  0.3168,1506.8,1488.65,  0.0121,  0.0162,  0.0160,  0.3059,  0.0166,  0.3168
02-Jan-17,M&M,1229.8,1184.7,  0.0374,  0.0143,  0.0166,  0.3178,1231.55,1186.25,  0.0375,  0.0146,  0.0169,  0.3224,  0.0169,  0.3224
02-Jan-17,M&MFIN,274.4,270.25,  0.0152,  0.0264,  0.0259,  0.4939,271.35,267,  0.0162,  0.0271,  0.0266,  0.5073,  0.0266,  0.5073
02-Jan-17,MARICO,253.8,260.45, -0.0259,  0.0173,  0.0179,  0.3420,255.1,260.45, -0.0208,  0.0168,  0.0170,  0.3256,  0.0179,  0.3420
02-Jan-17,MARUTI,5466,5319.55,  0.0272,  0.0160,  0.0169,  0.3220,5478.95,5327.6,  0.0280,  0.0157,  0.0167,  0.3196,  0.0169,  0.3220
02-Jan-17,MCDOWELL-N,1932.35,1942.8, -0.0054,  0.0156,  0.0152,  0.2910,1937.6,1944.15, -0.0034,  0.0160,  0.0155,  0.2965,  0.0155,  0.2965
02-Jan-17,MCLEODRUSS,140.65,139.85,  0.0057,  0.0157,  0.0153,  0.2929,141.2,140.5,  0.0050,  0.0164,  0.0159,  0.3040,  0.0159,  0.3040
02-Jan-17,MINDTREE,516.7,521.65, -0.0095,  0.0200,  0.0195,  0.3723,517.55,520.1, -0.0049,  0.0199,  0.0193,  0.3694,  0.0195,  0.3723
02-Jan-17,MOTHERSUMI,327.85,326.45,  0.0043,  0.0216,  0.0209,  0.3999,329.35,326.35,  0.0092,  0.0215,  0.0209,  0.4002,  0.0209,  0.4002
02-Jan-17,MRF,49084.4,48905.65,  0.0036,  0.0178,  0.0173,  0.3299,49263.5,48891.15,  0.0076,  0.0177,  0.0172,  0.3294,  0.0173,  0.3299
02-Jan-17,NCC,83.55,80.6,  0.0359,  0.0216,  0.0227,  0.4334,83.75,80.85,  0.0352,  0.0221,  0.0231,  0.4421,  0.0231,  0.4421
02-Jan-17,NHPC,26.8,26.45,  0.0131,  0.0156,  0.0155,  0.2961,26.4,26.1,  0.0114,  0.0170,  0.0167,  0.3189,  0.0167,  0.3189
02-Jan-17,NIFTY,8179.5,8185.8, -0.0008,  0.0088,  0.0085,  0.1626,8192.1,8187.4,  0.0006,  0.0088,  0.0085,  0.1626,  0.0085,  0.1626
02-Jan-17,NIFTYCPSE,2355.85,2346.45,  0.0040,  0.0108,  0.0105,  0.2015,2345,2326.15,  0.0081,  0.0110,  0.0108,  0.2065,  0.0108,  0.2065
02-Jan-17,NIFTYINFRA,2736.8,2712.25,  0.0090,  0.0093,  0.0093,  0.1780,2747.95,2724.75,  0.0085,  0.0099,  0.0098,  0.1869,  0.0098,  0.1869
02-Jan-17,NIFTYIT,10367.05,10399.25, -0.0031,  0.0103,  0.0100,  0.1915,10376,10394, -0.0017,  0.0103,  0.0100,  0.1909,  0.0100,  0.1915
02-Jan-17,NIFTYMID50,3696.4,3662.3,  0.0093,  0.0145,  0.0142,  0.2712,3711.45,3679.2,  0.0087,  0.0149,  0.0146,  0.2786,  0.0146,  0.2786
02-Jan-17,NIFTYPSE,3716.05,3692.7,  0.0063,  0.0106,  0.0104,  0.1985,3731.15,3709.75,  0.0058,  0.0110,  0.0108,  0.2062,  0.0108,  0.2062
02-Jan-17,NIITTECH,426.35,424.7,  0.0039,  0.0167,  0.0162,  0.3094,429.1,425.85,  0.0076,  0.0166,  0.0162,  0.3095,  0.0162,  0.3095
02-Jan-17,NMDC,128.2,123.4,  0.0382,  0.0224,  0.0237,  0.4523,128.7,123.55,  0.0408,  0.0227,  0.0242,  0.4618,  0.0242,  0.4618
02-Jan-17,NTPC,164.8,164.75,  0.0003,  0.0123,  0.0119,  0.2280,164.85,164,  0.0052,  0.0118,  0.0115,  0.2206,  0.0119,  0.2280
02-Jan-17,OFSS,3188.7,3125.8,  0.0199,  0.0108,  0.0115,  0.2203,3201.3,3135.85,  0.0207,  0.0114,  0.0122,  0.2328,  0.0122,  0.2328
02-Jan-17,OIL,455.25,452.1,  0.0069,  0.0120,  0.0118,  0.2253,446.55,443.25,  0.0074,  0.0123,  0.0121,  0.2305,  0.0121,  0.2305
02-Jan-17,ONGC,192.25,191.35,  0.0047,  0.0141,  0.0137,  0.2622,193.15,191.85,  0.0068,  0.0140,  0.0136,  0.2605,  0.0137,  0.2622
02-Jan-17,ORIENTBANK,106.8,106,  0.0075,  0.0236,  0.0230,  0.4395,107,106.1,  0.0084,  0.0245,  0.0238,  0.4551,  0.0238,  0.4551
02-Jan-17,PAGEIND,13938.45,13650.8,  0.0209,  0.0279,  0.0275,  0.5256,13359.45,12937.25,  0.0321,  0.0310,  0.0311,  0.5943,  0.0311,  0.5943
02-Jan-17,PCJEWELLER,390.5,396, -0.0140,  0.0297,  0.0290,  0.5538,374.6,375.95, -0.0036,  0.0309,  0.0300,  0.5732,  0.0300,  0.5732
02-Jan-17,PETRONET,370.85,367.45,  0.0092,  0.0230,  0.0224,  0.4282,372.4,368.55,  0.0104,  0.0225,  0.0220,  0.4198,  0.0224,  0.4282
02-Jan-17,PFC,124,121.95,  0.0167,  0.0213,  0.0211,  0.4030,122.15,120.3,  0.0153,  0.0214,  0.0211,  0.4029,  0.0211,  0.4030
02-Jan-17,PIDILITIND,604.5,589.8,  0.0246,  0.0146,  0.0154,  0.2937,605.2,591.15,  0.0235,  0.0148,  0.0154,  0.2951,  0.0154,  0.2951
02-Jan-17,PNB,115.6,115.45,  0.0013,  0.0228,  0.0222,  0.4232,115.25,114.55,  0.0061,  0.0226,  0.0220,  0.4205,  0.0222,  0.4232
02-Jan-17,POWERGRID,183.65,183.5,  0.0008,  0.0135,  0.0131,  0.2494,184.1,183.35,  0.0041,  0.0135,  0.0131,  0.2505,  0.0131,  0.2505
02-Jan-17,PTC,73.8,73.45,  0.0048,  0.0158,  0.0154,  0.2936,74.3,73.8,  0.0068,  0.0154,  0.0150,  0.2867,  0.0154,  0.2936
02-Jan-17,RCOM,34.75,34.05,  0.0203,  0.0276,  0.0272,  0.5202,34.9,34.15,  0.0217,  0.0279,  0.0275,  0.5262,  0.0275,  0.5262
02-Jan-17,RECLTD,124.55,124.85, -0.0024,  0.0217,  0.0210,  0.4021,123.35,121.95,  0.0114,  0.0213,  0.0208,  0.3983,  0.0210,  0.4021
