Date, Symbol, Underlying Close Price (A), Underlying Previous Day Close Price (B), Underlying Log Returns (C) = LN(A/B), Previous Day Underlying Volatility (D), Current Day Underlying Daily Volatility (E) = Sqrt (0.94*D*D + 0.06* C*C) or GARCH (1;1) model for INDIAVIX, Underlying Annualised Volatility (F) = E*sqrt(365), Futures Close Price (G), Futures Previous Day Close Price (H), Futures Log Returns (I) = LN(G/H), Previous Day Futures Volatility (J), Current Day Futures Daily Volatility (K) = Sqrt (0.94*J*J + 0.06* I*I) or GARCH (1;1) model for INDIAVIX, Futures Annualised Volatility (L) = K*sqrt(365), Applicable Daily Volatility (M) = Max (E or K), Applicable Annualised Volatility (N) = Max (F or L)
05-Jan-17,IBREALEST,79.25,80.3, -0.0132,  0.0342,  0.0333,  0.6359,79.5,80.5, -0.0125,  0.0346,  0.0337,  0.6433,  0.0337,  0.6433
05-Jan-17,IBULHSGFIN,653.65,643.75,  0.0153,  0.0220,  0.0217,  0.4143,656.2,646.55,  0.0148,  0.0218,  0.0214,  0.4096,  0.0217,  0.4143
05-Jan-17,ICICIBANK,257.25,251.1,  0.0242,  0.0154,  0.0161,  0.3072,257.45,251.8,  0.0222,  0.0149,  0.0154,  0.2947,  0.0161,  0.3072
05-Jan-17,ICIL,163.35,166.3, -0.0179,  0.0257,  0.0253,  0.4840,163.85,166.4, -0.0154,  0.0272,  0.0267,  0.5095,  0.0267,  0.5095
05-Jan-17,IDBI,71.25,69.95,  0.0184,  0.0170,  0.0171,  0.3267,71.45,70.2,  0.0176,  0.0180,  0.0179,  0.3427,  0.0179,  0.3427
05-Jan-17,IDEA,74.8,74.15,  0.0087,  0.0197,  0.0193,  0.3681,74.3,73.3,  0.0136,  0.0203,  0.0199,  0.3807,  0.0199,  0.3807
05-Jan-17,IDFC,57.1,55,  0.0375,  0.0235,  0.0245,  0.4687,57.3,55.15,  0.0382,  0.0236,  0.0247,  0.4715,  0.0247,  0.4715
05-Jan-17,IDFCBANK,60.65,59.9,  0.0124,  0.0249,  0.0243,  0.4645,60.9,60.2,  0.0116,  0.0250,  0.0244,  0.4663,  0.0244,  0.4663
05-Jan-17,IFCI,27.95,27.75,  0.0072,  0.0416,  0.0403,  0.7705,28.1,27.9,  0.0071,  0.0413,  0.0401,  0.7665,  0.0403,  0.7705
05-Jan-17,IGL,931.15,935.1, -0.0042,  0.0162,  0.0158,  0.3016,933.75,934.1, -0.0004,  0.0156,  0.0151,  0.2892,  0.0158,  0.3016
05-Jan-17,INDIACEM,125.85,122,  0.0311,  0.0283,  0.0285,  0.5438,126.1,122.25,  0.0310,  0.0289,  0.0290,  0.5549,  0.0290,  0.5549
05-Jan-17,INDIAVIX,1505,1589, -0.0543,  0.0493,  0.0508,  0.9699,1506.5,1587, -0.0521,  0.0493,  0.0506,  0.9666,  0.0508,  0.9699
05-Jan-17,INDUSINDBK,1127.55,1100.15,  0.0246,  0.0157,  0.0164,  0.3127,1127.7,1103.65,  0.0216,  0.0150,  0.0155,  0.2961,  0.0164,  0.3127
05-Jan-17,INFRATEL,350.1,352.35, -0.0064,  0.0192,  0.0186,  0.3560,350.5,353.1, -0.0074,  0.0188,  0.0183,  0.3493,  0.0186,  0.3560
05-Jan-17,INFY,996.15,997.75, -0.0016,  0.0114,  0.0111,  0.2116,999.8,999.45,  0.0004,  0.0112,  0.0109,  0.2078,  0.0111,  0.2116
05-Jan-17,IOC,352.55,342.95,  0.0276,  0.0217,  0.0221,  0.4220,348.75,338.05,  0.0312,  0.0205,  0.0213,  0.4065,  0.0221,  0.4220
05-Jan-17,IRB,214.05,206.8,  0.0345,  0.0213,  0.0223,  0.4261,214.7,207.5,  0.0341,  0.0211,  0.0221,  0.4222,  0.0223,  0.4261
05-Jan-17,ITC,246.75,245.45,  0.0053,  0.0155,  0.0151,  0.2877,247.25,245.75,  0.0061,  0.0149,  0.0145,  0.2779,  0.0151,  0.2877
05-Jan-17,JETAIRWAYS,373.8,370.4,  0.0091,  0.0229,  0.0223,  0.4257,375.35,371.9,  0.0092,  0.0239,  0.0233,  0.4456,  0.0233,  0.4456
05-Jan-17,JINDALSTEL,75.5,71.2,  0.0586,  0.0239,  0.0273,  0.5209,75.65,71.6,  0.0550,  0.0237,  0.0266,  0.5083,  0.0273,  0.5209
05-Jan-17,JISLJALEQS,93.15,92.9,  0.0027,  0.0247,  0.0240,  0.4581,93.45,93.3,  0.0016,  0.0251,  0.0243,  0.4641,  0.0243,  0.4641
05-Jan-17,JPASSOCIAT,10.55,9.8,  0.0737,  0.0531,  0.0545,  1.0421,10.6,9.85,  0.0734,  0.0532,  0.0547,  1.0443,  0.0547,  1.0443
05-Jan-17,JSWENERGY,61.6,61.1,  0.0082,  0.0240,  0.0233,  0.4459,61.85,61.35,  0.0081,  0.0247,  0.0240,  0.4595,  0.0240,  0.4595
05-Jan-17,JSWSTEEL,175.65,163.05,  0.0744,  0.0150,  0.0233,  0.4452,175.85,163.15,  0.0750,  0.0148,  0.0233,  0.4450,  0.0233,  0.4452
05-Jan-17,JUBLFOOD,861.05,862.35, -0.0015,  0.0196,  0.0190,  0.3629,860.2,849.7,  0.0123,  0.0190,  0.0186,  0.3562,  0.0190,  0.3629
05-Jan-17,JUSTDIAL,394.1,343.55,  0.1373,  0.0202,  0.0389,  0.7434,390.4,342.95,  0.1296,  0.0204,  0.0374,  0.7150,  0.0389,  0.7434
05-Jan-17,KOTAKBANK,698.95,695.6,  0.0048,  0.0110,  0.0107,  0.2041,700.55,697.35,  0.0046,  0.0108,  0.0105,  0.2014,  0.0107,  0.2041
05-Jan-17,KPIT,137.6,137.15,  0.0033,  0.0132,  0.0128,  0.2449,137.6,137.5,  0.0007,  0.0135,  0.0131,  0.2500,  0.0131,  0.2500
05-Jan-17,KSCL,418.25,414.8,  0.0083,  0.0208,  0.0203,  0.3872,419.5,415.95,  0.0085,  0.0211,  0.0205,  0.3921,  0.0205,  0.3921
05-Jan-17,KTKBANK,116.2,115.4,  0.0069,  0.0233,  0.0227,  0.4337,116.65,115.95,  0.0060,  0.0233,  0.0227,  0.4328,  0.0227,  0.4337
05-Jan-17,L&TFH,93.35,91.35,  0.0217,  0.0230,  0.0230,  0.4388,93.3,91.6,  0.0184,  0.0230,  0.0228,  0.4348,  0.0230,  0.4388
05-Jan-17,LICHSGFIN,523.1,516.95,  0.0118,  0.0225,  0.0220,  0.4199,524.9,519.1,  0.0111,  0.0213,  0.0208,  0.3981,  0.0220,  0.4199
05-Jan-17,LT,1392.3,1376.6,  0.0113,  0.0102,  0.0103,  0.1965,1396.55,1378.3,  0.0132,  0.0097,  0.0100,  0.1908,  0.0103,  0.1965
05-Jan-17,LUPIN,1512.1,1489,  0.0154,  0.0158,  0.0158,  0.3017,1517.3,1494.7,  0.0150,  0.0152,  0.0152,  0.2896,  0.0158,  0.3017
05-Jan-17,M&M,1227.35,1221.95,  0.0044,  0.0157,  0.0153,  0.2915,1231.6,1223.8,  0.0064,  0.0159,  0.0155,  0.2966,  0.0155,  0.2966
05-Jan-17,M&MFIN,283.1,273.5,  0.0345,  0.0246,  0.0253,  0.4832,282.15,273.45,  0.0313,  0.0250,  0.0255,  0.4866,  0.0255,  0.4866
05-Jan-17,MARICO,260.55,257.75,  0.0108,  0.0172,  0.0169,  0.3230,261.7,258.15,  0.0137,  0.0162,  0.0161,  0.3074,  0.0169,  0.3230
05-Jan-17,MARUTI,5634.95,5502.15,  0.0238,  0.0160,  0.0165,  0.3158,5640.6,5517.3,  0.0221,  0.0158,  0.0162,  0.3102,  0.0165,  0.3158
05-Jan-17,MCDOWELL-N,1941.3,1950.15, -0.0045,  0.0153,  0.0149,  0.2842,1945.2,1953.45, -0.0042,  0.0155,  0.0151,  0.2880,  0.0151,  0.2880
05-Jan-17,MCLEODRUSS,140.45,139.7,  0.0054,  0.0146,  0.0142,  0.2714,141.15,140.1,  0.0075,  0.0152,  0.0149,  0.2842,  0.0149,  0.2842
05-Jan-17,MINDTREE,523.7,526.4, -0.0051,  0.0207,  0.0201,  0.3844,523.15,526.65, -0.0067,  0.0204,  0.0199,  0.3793,  0.0201,  0.3844
05-Jan-17,MOTHERSUMI,328.55,320.9,  0.0236,  0.0200,  0.0203,  0.3870,329.55,322.35,  0.0221,  0.0201,  0.0202,  0.3857,  0.0203,  0.3870
05-Jan-17,MRF,51710.65,50386.1,  0.0259,  0.0174,  0.0180,  0.3443,51795,50394.6,  0.0274,  0.0174,  0.0181,  0.3465,  0.0181,  0.3465
05-Jan-17,NCC,86.25,85.7,  0.0064,  0.0219,  0.0213,  0.4071,86.55,85.8,  0.0087,  0.0223,  0.0217,  0.4142,  0.0217,  0.4142
05-Jan-17,NHPC,27.5,27.4,  0.0036,  0.0152,  0.0148,  0.2828,26.95,26.85,  0.0037,  0.0162,  0.0157,  0.3005,  0.0157,  0.3005
05-Jan-17,NIFTY,8273.8,8190.5,  0.0101,  0.0080,  0.0081,  0.1557,8288.2,8204.05,  0.0102,  0.0080,  0.0082,  0.1558,  0.0082,  0.1558
05-Jan-17,NIFTYCPSE,2446.75,2402.35,  0.0183,  0.0110,  0.0116,  0.2214,2431.65,2386.35,  0.0188,  0.0109,  0.0116,  0.2208,  0.0116,  0.2214
05-Jan-17,NIFTYINFRA,2807.1,2766.95,  0.0144,  0.0090,  0.0094,  0.1797,2817,2777.25,  0.0142,  0.0094,  0.0098,  0.1866,  0.0098,  0.1866
05-Jan-17,NIFTYIT,10400.05,10496.9, -0.0093,  0.0099,  0.0099,  0.1891,10419,10496, -0.0074,  0.0099,  0.0098,  0.1871,  0.0099,  0.1891
05-Jan-17,NIFTYMID50,3779.1,3720.75,  0.0156,  0.0134,  0.0136,  0.2591,3792.45,3734.55,  0.0154,  0.0138,  0.0139,  0.2652,  0.0139,  0.2652
05-Jan-17,NIFTYPSE,3850.25,3784.65,  0.0172,  0.0107,  0.0112,  0.2137,3863.85,3798.7,  0.0170,  0.0110,  0.0115,  0.2191,  0.0115,  0.2191
05-Jan-17,NIITTECH,430.55,436.85, -0.0145,  0.0158,  0.0157,  0.3003,431.85,439.1, -0.0166,  0.0158,  0.0159,  0.3035,  0.0159,  0.3035
05-Jan-17,NMDC,134.95,134.25,  0.0052,  0.0238,  0.0231,  0.4407,134.5,134.3,  0.0015,  0.0240,  0.0232,  0.4441,  0.0232,  0.4441
05-Jan-17,NTPC,165,164.85,  0.0009,  0.0113,  0.0109,  0.2092,165.4,165.25,  0.0009,  0.0109,  0.0106,  0.2018,  0.0109,  0.2092
05-Jan-17,OFSS,3214.95,3233, -0.0056,  0.0121,  0.0118,  0.2256,3227.1,3245.2, -0.0056,  0.0126,  0.0123,  0.2344,  0.0123,  0.2344
