Date, Symbol, Underlying Close Price (A), Underlying Previous Day Close Price (B), Underlying Log Returns (C) = LN(A/B), Previous Day Underlying Volatility (D), Current Day Underlying Daily Volatility (E) = Sqrt (0.94*D*D + 0.06* C*C) or GARCH (1;1) model for INDIAVIX, Underlying Annualised Volatility (F) = E*sqrt(365), Futures Close Price (G), Futures Previous Day Close Price (H), Futures Log Returns (I) = LN(G/H), Previous Day Futures Volatility (J), Current Day Futures Daily Volatility (K) = Sqrt (0.94*J*J + 0.06* I*I) or GARCH (1;1) model for INDIAVIX, Futures Annualised Volatility (L) = K*sqrt(365), Applicable Daily Volatility (M) = Max (E or K), Applicable Annualised Volatility (N) = Max (F or L)
04-Jan-17,BEL,1432.2,1423.15,  0.0063,  0.0181,  0.0176,  0.3359,1433.55,1428.4,  0.0036,  0.0183,  0.0178,  0.3397,  0.0178,  0.3397
04-Jan-17,BEML,1005.8,1009.3, -0.0035,  0.0208,  0.0202,  0.3851,1010.45,1012, -0.0015,  0.0211,  0.0205,  0.3916,  0.0205,  0.3916
04-Jan-17,BHARATFIN,629.5,621.25,  0.0132,  0.0459,  0.0446,  0.8526,630.35,622.45,  0.0126,  0.0461,  0.0448,  0.8552,  0.0448,  0.8552
04-Jan-17,BHARATFORG,913.75,922.1, -0.0091,  0.0194,  0.0189,  0.3617,917.15,923.1, -0.0065,  0.0198,  0.0192,  0.3677,  0.0192,  0.3677
04-Jan-17,BHARTIARTL,313.9,304.45,  0.0306,  0.0164,  0.0175,  0.3352,314,302.3,  0.0380,  0.0155,  0.0176,  0.3371,  0.0176,  0.3371
04-Jan-17,BHEL,127.1,124.8,  0.0183,  0.0148,  0.0150,  0.2872,126.95,124.9,  0.0163,  0.0153,  0.0154,  0.2938,  0.0154,  0.2938
04-Jan-17,BIOCON,933.9,945.3, -0.0121,  0.0181,  0.0178,  0.3400,936,948.7, -0.0135,  0.0176,  0.0174,  0.3323,  0.0178,  0.3400
04-Jan-17,BOSCHLTD,20336.8,20798.6, -0.0225,  0.0189,  0.0191,  0.3649,20411.85,20871.65, -0.0223,  0.0186,  0.0188,  0.3601,  0.0191,  0.3649
04-Jan-17,BPCL,655.45,650.55,  0.0075,  0.0164,  0.0160,  0.3063,646.8,645.1,  0.0026,  0.0161,  0.0157,  0.2993,  0.0160,  0.3063
04-Jan-17,BRITANNIA,2852.4,2872.25, -0.0069,  0.0121,  0.0118,  0.2262,2857.9,2882.75, -0.0087,  0.0124,  0.0122,  0.2337,  0.0122,  0.2337
04-Jan-17,CADILAHC,362.05,354.8,  0.0202,  0.0211,  0.0210,  0.4018,363.2,355.7,  0.0209,  0.0218,  0.0217,  0.4147,  0.0217,  0.4147
04-Jan-17,CAIRN,243.4,246.85, -0.0141,  0.0209,  0.0205,  0.3923,244.4,247.3, -0.0118,  0.0207,  0.0203,  0.3876,  0.0205,  0.3923
04-Jan-17,CANBK,263.9,264.8, -0.0034,  0.0202,  0.0196,  0.3738,261.95,263.75, -0.0068,  0.0206,  0.0201,  0.3837,  0.0201,  0.3837
04-Jan-17,CASTROLIND,386.05,385.7,  0.0009,  0.0157,  0.0153,  0.2915,386.4,386.1,  0.0008,  0.0160,  0.0156,  0.2972,  0.0156,  0.2972
04-Jan-17,CEATLTD,1180.4,1193.5, -0.0110,  0.0218,  0.0213,  0.4075,1185,1193.75, -0.0074,  0.0209,  0.0204,  0.3892,  0.0213,  0.4075
04-Jan-17,CENTURYTEX,826.25,839.5, -0.0159,  0.0267,  0.0262,  0.5004,828.9,842.3, -0.0160,  0.0275,  0.0269,  0.5148,  0.0269,  0.5148
04-Jan-17,CESC,646.35,643.95,  0.0037,  0.0152,  0.0148,  0.2827,649.2,646.6,  0.0040,  0.0156,  0.0152,  0.2900,  0.0152,  0.2900
04-Jan-17,CIPLA,568.25,573.65, -0.0095,  0.0166,  0.0162,  0.3104,569.25,574.3, -0.0088,  0.0171,  0.0168,  0.3202,  0.0168,  0.3202
04-Jan-17,COALINDIA,306.15,305.3,  0.0028,  0.0143,  0.0139,  0.2654,300.8,300.25,  0.0018,  0.0134,  0.0130,  0.2487,  0.0139,  0.2654
04-Jan-17,COLPAL,897.65,898.3, -0.0007,  0.0096,  0.0093,  0.1783,898.95,901.3, -0.0026,  0.0100,  0.0097,  0.1859,  0.0097,  0.1859
04-Jan-17,CONCOR,1151.3,1176.8, -0.0219,  0.0163,  0.0167,  0.3186,1153,1172.55, -0.0168,  0.0153,  0.0154,  0.2942,  0.0167,  0.3186
04-Jan-17,CROMPGREAV,61.2,60.75,  0.0074,  0.0260,  0.0252,  0.4819,60.9,60.55,  0.0058,  0.0255,  0.0248,  0.4733,  0.0252,  0.4819
04-Jan-17,CUMMINSIND,808.35,842.9, -0.0419,  0.0146,  0.0175,  0.3346,811.6,839.3, -0.0336,  0.0145,  0.0163,  0.3113,  0.0175,  0.3346
04-Jan-17,DABUR,276.55,275.5,  0.0038,  0.0155,  0.0150,  0.2875,277.3,276.65,  0.0023,  0.0144,  0.0140,  0.2678,  0.0150,  0.2875
04-Jan-17,DCBBANK,111.95,111.5,  0.0040,  0.0226,  0.0219,  0.4185,112.5,112.15,  0.0031,  0.0231,  0.0224,  0.4288,  0.0224,  0.4288
04-Jan-17,DHFL,243.2,245.8, -0.0106,  0.0238,  0.0232,  0.4433,244.15,246.8, -0.0108,  0.0242,  0.0236,  0.4507,  0.0236,  0.4507
04-Jan-17,DISHTV,84.8,85.4, -0.0071,  0.0197,  0.0192,  0.3670,85.15,85.65, -0.0059,  0.0200,  0.0194,  0.3706,  0.0194,  0.3706
04-Jan-17,DIVISLAB,752.3,777.85, -0.0334,  0.0594,  0.0582,  1.1113,755.6,778.75, -0.0302,  0.0591,  0.0578,  1.1045,  0.0582,  1.1113
04-Jan-17,DJIA,19881.76,19762.6,  0.0060,  0.0045,  0.0046,  0.0886,19840,19860, -0.0010,  0.0049,  0.0047,  0.0900,  0.0047,  0.0900
04-Jan-17,DLF,125.5,119.05,  0.0528,  0.0342,  0.0356,  0.6797,125.8,119.8,  0.0489,  0.0361,  0.0369,  0.7059,  0.0369,  0.7059
04-Jan-17,DRREDDY,3091.3,3072.4,  0.0061,  0.0109,  0.0106,  0.2034,3104.9,3082.4,  0.0073,  0.0106,  0.0104,  0.1993,  0.0106,  0.2034
04-Jan-17,EICHERMOT,22196.5,22500.7, -0.0136,  0.0228,  0.0224,  0.4275,22233.4,22498.6, -0.0119,  0.0224,  0.0220,  0.4195,  0.0224,  0.4275
04-Jan-17,ENGINERSIN,153.75,154.7, -0.0062,  0.0368,  0.0357,  0.6816,154.15,155.2, -0.0068,  0.0285,  0.0277,  0.5286,  0.0357,  0.6816
04-Jan-17,EXIDEIND,182.1,183, -0.0049,  0.0154,  0.0149,  0.2855,182.95,183.65, -0.0038,  0.0159,  0.0155,  0.2952,  0.0155,  0.2952
04-Jan-17,FEDERALBNK,65.75,66.15, -0.0061,  0.0199,  0.0193,  0.3694,66,66.4, -0.0060,  0.0208,  0.0202,  0.3863,  0.0202,  0.3863
04-Jan-17,FTSE100,7177.89,7142.83,  0.0049,  0.0054,  0.0054,  0.1028,7199,7165,  0.0047,  0.0055,  0.0054,  0.1041,  0.0054,  0.1041
04-Jan-17,GAIL,440.15,441.45, -0.0029,  0.0146,  0.0142,  0.2712,440.65,442.05, -0.0032,  0.0136,  0.0133,  0.2532,  0.0142,  0.2712
04-Jan-17,GLENMARK,899,893.15,  0.0065,  0.0153,  0.0149,  0.2852,902.45,896.75,  0.0063,  0.0151,  0.0147,  0.2813,  0.0149,  0.2852
04-Jan-17,GMRINFRA,12.75,12.25,  0.0400,  0.0189,  0.0208,  0.3977,12.8,12.3,  0.0398,  0.0194,  0.0212,  0.4042,  0.0212,  0.4042
04-Jan-17,GODREJCP,1531.35,1533.2, -0.0012,  0.0150,  0.0146,  0.2788,1536,1531.4,  0.0030,  0.0150,  0.0146,  0.2786,  0.0146,  0.2788
04-Jan-17,GODREJIND,432.7,434.05, -0.0031,  0.0175,  0.0170,  0.3248,433.5,432.6,  0.0021,  0.0165,  0.0160,  0.3061,  0.0170,  0.3248
04-Jan-17,GRANULES,110,111.65, -0.0149,  0.0243,  0.0239,  0.4564,110.05,111.65, -0.0144,  0.0252,  0.0247,  0.4725,  0.0247,  0.4725
04-Jan-17,GRASIM,867,869.1, -0.0024,  0.0178,  0.0173,  0.3298,869.75,871.4, -0.0019,  0.0178,  0.0173,  0.3302,  0.0173,  0.3302
04-Jan-17,HAVELLS,351.15,342.85,  0.0239,  0.0239,  0.0239,  0.4561,351.2,342.8,  0.0242,  0.0235,  0.0235,  0.4499,  0.0239,  0.4561
04-Jan-17,HCLTECH,856.95,835.15,  0.0258,  0.0134,  0.0144,  0.2756,854.7,830.9,  0.0282,  0.0127,  0.0141,  0.2702,  0.0144,  0.2756
04-Jan-17,HDFC,1212.1,1214, -0.0016,  0.0155,  0.0151,  0.2876,1214.75,1217.75, -0.0025,  0.0149,  0.0145,  0.2762,  0.0151,  0.2876
04-Jan-17,HDFCBANK,1185.5,1189.9, -0.0037,  0.0086,  0.0084,  0.1611,1190.3,1192.6, -0.0019,  0.0087,  0.0084,  0.1605,  0.0084,  0.1611
04-Jan-17,HDIL,62.8,61.95,  0.0136,  0.0323,  0.0315,  0.6021,63.1,62.2,  0.0144,  0.0330,  0.0321,  0.6142,  0.0321,  0.6142
04-Jan-17,HEROMOTOCO,3004.9,2986.55,  0.0061,  0.0136,  0.0133,  0.2532,3017.2,2989.75,  0.0091,  0.0135,  0.0132,  0.2531,  0.0133,  0.2532
04-Jan-17,HEXAWARE,213.25,210.35,  0.0137,  0.0155,  0.0154,  0.2950,213,210.35,  0.0125,  0.0157,  0.0155,  0.2966,  0.0155,  0.2966
04-Jan-17,HINDALCO,158.9,158.85,  0.0003,  0.0243,  0.0235,  0.4498,159.15,159.05,  0.0006,  0.0243,  0.0235,  0.4497,  0.0235,  0.4498
04-Jan-17,HINDPETRO,460.95,464.3, -0.0072,  0.0208,  0.0202,  0.3860,454.85,455.25, -0.0009,  0.0192,  0.0186,  0.3548,  0.0202,  0.3860
04-Jan-17,HINDUNILVR,821.6,829.85, -0.0100,  0.0096,  0.0097,  0.1845,825.35,830.6, -0.0063,  0.0092,  0.0091,  0.1735,  0.0097,  0.1845
04-Jan-17,HINDZINC,251.3,259.4, -0.0317,  0.0214,  0.0222,  0.4240,252.1,260.3, -0.0320,  0.0215,  0.0223,  0.4258,  0.0223,  0.4258
04-Jan-17,IBREALEST,80.3,76.05,  0.0544,  0.0325,  0.0342,  0.6528,80.5,76.2,  0.0549,  0.0329,  0.0346,  0.6608,  0.0346,  0.6608
04-Jan-17,IBULHSGFIN,643.75,662.25, -0.0283,  0.0216,  0.0220,  0.4210,646.55,664.35, -0.0272,  0.0214,  0.0218,  0.4164,  0.0220,  0.4210
04-Jan-17,ICICIBANK,251.1,254.4, -0.0131,  0.0156,  0.0154,  0.2945,251.8,254.6, -0.0111,  0.0151,  0.0149,  0.2845,  0.0154,  0.2945
04-Jan-17,ICIL,166.3,172.2, -0.0349,  0.0250,  0.0257,  0.4917,166.4,172.7, -0.0372,  0.0265,  0.0272,  0.5202,  0.0272,  0.5202
04-Jan-17,IDBI,69.95,69.85,  0.0014,  0.0175,  0.0170,  0.3250,70.2,70,  0.0029,  0.0185,  0.0180,  0.3430,  0.0180,  0.3430
04-Jan-17,IDEA,74.15,73.4,  0.0102,  0.0202,  0.0197,  0.3773,73.3,71.35,  0.0270,  0.0198,  0.0203,  0.3872,  0.0203,  0.3872
04-Jan-17,IDFC,55,54.5,  0.0091,  0.0241,  0.0235,  0.4484,55.15,54.7,  0.0082,  0.0242,  0.0236,  0.4499,  0.0236,  0.4499
04-Jan-17,IDFCBANK,59.9,60.75, -0.0141,  0.0254,  0.0249,  0.4753,60.2,61, -0.0132,  0.0256,  0.0250,  0.4777,  0.0250,  0.4777
04-Jan-17,IFCI,27.75,27.35,  0.0145,  0.0427,  0.0416,  0.7940,27.9,27.5,  0.0144,  0.0425,  0.0413,  0.7899,  0.0416,  0.7940
04-Jan-17,IGL,935.1,946.4, -0.0120,  0.0165,  0.0162,  0.3104,934.1,940.75, -0.0071,  0.0160,  0.0156,  0.2982,  0.0162,  0.3104
04-Jan-17,INDIACEM,122,122.6, -0.0049,  0.0292,  0.0283,  0.5405,122.25,122.85, -0.0049,  0.0298,  0.0289,  0.5524,  0.0289,  0.5524
04-Jan-17,INDIAVIX,1589,1595.75, -0.0042,  0.0502,  0.0493,  0.9417,1587,1595.75, -0.0055,  0.0502,  0.0493,  0.9417,  0.0493,  0.9417
04-Jan-17,INDUSINDBK,1100.15,1100.6, -0.0004,  0.0162,  0.0157,  0.2999,1103.65,1101.4,  0.0020,  0.0155,  0.0150,  0.2871,  0.0157,  0.2999
04-Jan-17,INFRATEL,352.35,341.5,  0.0313,  0.0181,  0.0192,  0.3659,353.1,342.7,  0.0299,  0.0178,  0.0188,  0.3585,  0.0192,  0.3659
04-Jan-17,INFY,997.75,993.85,  0.0039,  0.0117,  0.0114,  0.2181,999.45,995.25,  0.0042,  0.0115,  0.0112,  0.2144,  0.0114,  0.2181
04-Jan-17,IOC,342.95,345.25, -0.0067,  0.0223,  0.0217,  0.4143,338.05,339.6, -0.0046,  0.0211,  0.0205,  0.3913,  0.0217,  0.4143
04-Jan-17,IRB,206.8,206,  0.0039,  0.0219,  0.0213,  0.4068,207.5,206.2,  0.0063,  0.0217,  0.0211,  0.4032,  0.0213,  0.4068
04-Jan-17,ITC,245.45,243.35,  0.0086,  0.0158,  0.0155,  0.2956,245.75,243.75,  0.0082,  0.0153,  0.0149,  0.2851,  0.0155,  0.2956
04-Jan-17,JETAIRWAYS,370.4,364.15,  0.0170,  0.0232,  0.0229,  0.4369,371.9,364.05,  0.0213,  0.0241,  0.0239,  0.4575,  0.0239,  0.4575
04-Jan-17,JINDALSTEL,71.2,70.4,  0.0113,  0.0245,  0.0239,  0.4567,71.6,70.7,  0.0126,  0.0242,  0.0237,  0.4521,  0.0239,  0.4567
04-Jan-17,JISLJALEQS,92.9,91.35,  0.0168,  0.0251,  0.0247,  0.4724,93.3,91.6,  0.0184,  0.0254,  0.0251,  0.4786,  0.0251,  0.4786
04-Jan-17,JPASSOCIAT,9.8,8.2,  0.1782,  0.0311,  0.0531,  1.0142,9.85,8.25,  0.1773,  0.0318,  0.0532,  1.0172,  0.0532,  1.0172
04-Jan-17,JSWENERGY,61.1,60.6,  0.0082,  0.0247,  0.0240,  0.4583,61.35,60.8,  0.0090,  0.0254,  0.0247,  0.4723,  0.0247,  0.4723
04-Jan-17,JSWSTEEL,163.05,164.45, -0.0085,  0.0153,  0.0150,  0.2860,163.15,165, -0.0113,  0.0150,  0.0148,  0.2824,  0.0150,  0.2860
04-Jan-17,JUBLFOOD,862.35,867.65, -0.0061,  0.0201,  0.0196,  0.3743,849.7,858.45, -0.0102,  0.0194,  0.0190,  0.3625,  0.0196,  0.3743
04-Jan-17,JUSTDIAL,343.55,349.15, -0.0162,  0.0204,  0.0202,  0.3858,342.95,347.85, -0.0142,  0.0208,  0.0204,  0.3906,  0.0204,  0.3906
04-Jan-17,KOTAKBANK,695.6,711.75, -0.0230,  0.0097,  0.0110,  0.2092,697.35,713, -0.0222,  0.0096,  0.0108,  0.2066,  0.0110,  0.2092
04-Jan-17,KPIT,137.15,135.55,  0.0117,  0.0133,  0.0132,  0.2521,137.5,135.8,  0.0124,  0.0136,  0.0135,  0.2579,  0.0135,  0.2579
04-Jan-17,KSCL,414.8,418.05, -0.0078,  0.0214,  0.0208,  0.3974,415.95,418.55, -0.0062,  0.0217,  0.0211,  0.4024,  0.0211,  0.4024
04-Jan-17,KTKBANK,115.4,116.25, -0.0073,  0.0240,  0.0233,  0.4461,115.95,116.65, -0.0060,  0.0240,  0.0233,  0.4455,  0.0233,  0.4461
04-Jan-17,L&TFH,91.35,89,  0.0261,  0.0228,  0.0230,  0.4403,91.6,89.2,  0.0266,  0.0228,  0.0230,  0.4396,  0.0230,  0.4403
04-Jan-17,LICHSGFIN,516.95,531.3, -0.0274,  0.0221,  0.0225,  0.4293,519.1,531.45, -0.0235,  0.0212,  0.0213,  0.4071,  0.0225,  0.4293
04-Jan-17,LT,1376.6,1367.2,  0.0069,  0.0104,  0.0102,  0.1952,1378.3,1369.05,  0.0067,  0.0099,  0.0097,  0.1862,  0.0102,  0.1952
04-Jan-17,LUPIN,1489,1505.5, -0.0110,  0.0161,  0.0158,  0.3022,1494.7,1506.2, -0.0077,  0.0155,  0.0152,  0.2898,  0.0158,  0.3022
04-Jan-17,M&M,1221.95,1222.55, -0.0005,  0.0162,  0.0157,  0.2999,1223.8,1224, -0.0002,  0.0164,  0.0159,  0.3043,  0.0159,  0.3043
04-Jan-17,M&MFIN,273.5,271,  0.0092,  0.0253,  0.0246,  0.4697,273.45,271.15,  0.0084,  0.0257,  0.0250,  0.4785,  0.0250,  0.4785
04-Jan-17,MARICO,257.75,257.75,  0.0000,  0.0178,  0.0172,  0.3291,258.15,257.9,  0.0010,  0.0167,  0.0162,  0.3101,  0.0172,  0.3291
04-Jan-17,MARUTI,5502.15,5508.4, -0.0011,  0.0165,  0.0160,  0.3048,5517.3,5511.8,  0.0010,  0.0163,  0.0158,  0.3016,  0.0160,  0.3048
04-Jan-17,MCDOWELL-N,1950.15,1912.35,  0.0196,  0.0150,  0.0153,  0.2923,1953.45,1917,  0.0188,  0.0153,  0.0155,  0.2963,  0.0155,  0.2963
04-Jan-17,MCLEODRUSS,139.7,139.35,  0.0025,  0.0150,  0.0146,  0.2788,140.1,139.6,  0.0036,  0.0157,  0.0152,  0.2909,  0.0152,  0.2909
04-Jan-17,MINDTREE,526.4,507.9,  0.0358,  0.0194,  0.0207,  0.3957,526.65,508.95,  0.0342,  0.0192,  0.0204,  0.3898,  0.0207,  0.3957
04-Jan-17,MOTHERSUMI,320.9,323.45, -0.0079,  0.0206,  0.0200,  0.3827,322.35,324.65, -0.0071,  0.0206,  0.0201,  0.3833,  0.0201,  0.3833
04-Jan-17,MRF,50386.1,50391.45, -0.0001,  0.0179,  0.0174,  0.3322,50394.6,50567.5, -0.0034,  0.0179,  0.0174,  0.3320,  0.0174,  0.3322
04-Jan-17,NCC,85.7,84,  0.0200,  0.0220,  0.0219,  0.4188,85.8,84.25,  0.0182,  0.0225,  0.0223,  0.4251,  0.0223,  0.4251
04-Jan-17,NHPC,27.4,27.3,  0.0037,  0.0157,  0.0152,  0.2912,26.85,26.85,  0.0000,  0.0167,  0.0162,  0.3094,  0.0162,  0.3094
04-Jan-17,NIFTY,8190.5,8192.25, -0.0002,  0.0083,  0.0080,  0.1530,8204.05,8196.5,  0.0009,  0.0083,  0.0080,  0.1529,  0.0080,  0.1530
04-Jan-17,NIFTYCPSE,2402.35,2404.1, -0.0007,  0.0114,  0.0110,  0.2106,2386.35,2385.15,  0.0005,  0.0113,  0.0109,  0.2088,  0.0110,  0.2106
04-Jan-17,NIFTYINFRA,2766.95,2745.7,  0.0077,  0.0091,  0.0090,  0.1718,2777.25,2756.35,  0.0076,  0.0095,  0.0094,  0.1798,  0.0094,  0.1798
04-Jan-17,NIFTYIT,10496.9,10362.25,  0.0129,  0.0097,  0.0099,  0.1899,10496,10360,  0.0130,  0.0097,  0.0099,  0.1897,  0.0099,  0.1899
04-Jan-17,NIFTYMID50,3720.75,3719,  0.0005,  0.0138,  0.0134,  0.2564,3734.55,3733.45,  0.0003,  0.0142,  0.0138,  0.2633,  0.0138,  0.2633
04-Jan-17,NIFTYPSE,3784.65,3784.6,  0.0000,  0.0110,  0.0107,  0.2042,3798.7,3799.3, -0.0002,  0.0114,  0.0110,  0.2105,  0.0110,  0.2105
04-Jan-17,NIITTECH,436.85,430.9,  0.0137,  0.0159,  0.0158,  0.3017,439.1,431.85,  0.0166,  0.0158,  0.0158,  0.3026,  0.0158,  0.3026
04-Jan-17,NMDC,134.25,130.25,  0.0302,  0.0233,  0.0238,  0.4538,134.3,130.65,  0.0276,  0.0237,  0.0240,  0.4580,  0.0240,  0.4580
04-Jan-17,NTPC,164.85,165.45, -0.0036,  0.0116,  0.0113,  0.2157,165.25,165.45, -0.0012,  0.0112,  0.0109,  0.2081,  0.0113,  0.2157
04-Jan-17,OFSS,3233,3166.3,  0.0208,  0.0113,  0.0121,  0.2311,3245.2,3180.2,  0.0202,  0.0119,  0.0126,  0.2403,  0.0126,  0.2403
04-Jan-17,OIL,456.5,458.45, -0.0043,  0.0116,  0.0113,  0.2151,450.3,449.25,  0.0023,  0.0118,  0.0114,  0.2187,  0.0114,  0.2187
04-Jan-17,ONGC,194.8,192.5,  0.0119,  0.0133,  0.0132,  0.2527,195.45,193.2,  0.0116,  0.0132,  0.0131,  0.2508,  0.0132,  0.2527
04-Jan-17,ORIENTBANK,106.75,107.75, -0.0093,  0.0224,  0.0218,  0.4173,106.95,107.95, -0.0093,  0.0232,  0.0226,  0.4319,  0.0226,  0.4319
04-Jan-17,PAGEIND,13802.85,13790.75,  0.0009,  0.0268,  0.0260,  0.4964,13534.35,13448.85,  0.0063,  0.0302,  0.0293,  0.5603,  0.0293,  0.5603
04-Jan-17,PCJEWELLER,393.45,391.9,  0.0039,  0.0281,  0.0273,  0.5212,386.65,382.9,  0.0097,  0.0296,  0.0288,  0.5498,  0.0288,  0.5498
04-Jan-17,PETRONET,375,380.75, -0.0152,  0.0227,  0.0223,  0.4259,374.25,380.85, -0.0175,  0.0220,  0.0218,  0.4157,  0.0223,  0.4259
04-Jan-17,PFC,123.65,125.2, -0.0125,  0.0206,  0.0202,  0.3858,122.2,123, -0.0065,  0.0205,  0.0200,  0.3812,  0.0202,  0.3858
04-Jan-17,PIDILITIND,607.3,606.4,  0.0015,  0.0149,  0.0145,  0.2765,608.15,608.15,  0.0000,  0.0150,  0.0146,  0.2783,  0.0146,  0.2783
04-Jan-17,PNB,115.25,118.05, -0.0240,  0.0221,  0.0222,  0.4242,115.3,117.35, -0.0176,  0.0218,  0.0216,  0.4120,  0.0222,  0.4242
04-Jan-17,POWERGRID,186.75,188.05, -0.0069,  0.0139,  0.0136,  0.2599,186.4,188.15, -0.0093,  0.0138,  0.0136,  0.2591,  0.0136,  0.2599
04-Jan-17,PTC,73.9,74, -0.0014,  0.0149,  0.0145,  0.2764,74.35,74.3,  0.0007,  0.0145,  0.0141,  0.2695,  0.0145,  0.2764
04-Jan-17,RCOM,34.3,34.25,  0.0015,  0.0266,  0.0258,  0.4935,34.45,34.3,  0.0044,  0.0270,  0.0262,  0.5013,  0.0262,  0.5013
04-Jan-17,RECLTD,124.55,126.4, -0.0147,  0.0207,  0.0204,  0.3900,123.9,124.6, -0.0056,  0.0204,  0.0198,  0.3781,  0.0204,  0.3900
