Date, Symbol, Underlying Close Price (A), Underlying Previous Day Close Price (B), Underlying Log Returns (C) = LN(A/B), Previous Day Underlying Volatility (D), Current Day Underlying Daily Volatility (E) = Sqrt (0.94*D*D + 0.06* C*C) or GARCH (1;1) model for INDIAVIX, Underlying Annualised Volatility (F) = E*sqrt(365), Futures Close Price (G), Futures Previous Day Close Price (H), Futures Log Returns (I) = LN(G/H), Previous Day Futures Volatility (J), Current Day Futures Daily Volatility (K) = Sqrt (0.94*J*J + 0.06* I*I) or GARCH (1;1) model for INDIAVIX, Futures Annualised Volatility (L) = K*sqrt(365), Applicable Daily Volatility (M) = Max (E or K), Applicable Annualised Volatility (N) = Max (F or L)
06-Jan-17,AXISBANK,455.2,458.05, -0.0062,  0.0155,  0.0151,  0.2883,456.8,458.75, -0.0043,  0.0154,  0.0150,  0.2859,  0.0151,  0.2883
06-Jan-17,BAJAJ-AUTO,2707.35,2723.35, -0.0059,  0.0139,  0.0136,  0.2590,2718.25,2726.65, -0.0031,  0.0137,  0.0133,  0.2535,  0.0136,  0.2590
06-Jan-17,BAJFINANCE,878.45,899.75, -0.0240,  0.0272,  0.0270,  0.5167,878,895.5, -0.0197,  0.0266,  0.0262,  0.5005,  0.0270,  0.5167
06-Jan-17,BANKBARODA,153.25,150.95,  0.0151,  0.0210,  0.0207,  0.3953,153.3,151.3,  0.0131,  0.0204,  0.0201,  0.3837,  0.0207,  0.3953
06-Jan-17,BANKINDIA,110.55,109.55,  0.0091,  0.0175,  0.0171,  0.3274,110.2,109.35,  0.0077,  0.0185,  0.0180,  0.3445,  0.0180,  0.3445
06-Jan-17,BANKNIFTY,18264,18115.95,  0.0081,  0.0102,  0.0101,  0.1922,18308,18137.5,  0.0094,  0.0099,  0.0099,  0.1887,  0.0101,  0.1922
06-Jan-17,BATAINDIA,472.25,470.4,  0.0039,  0.0159,  0.0155,  0.2955,464,468, -0.0086,  0.0163,  0.0160,  0.3048,  0.0160,  0.3048
06-Jan-17,BEL,1411.65,1431.75, -0.0141,  0.0170,  0.0169,  0.3226,1414.6,1434.5, -0.0140,  0.0172,  0.0171,  0.3260,  0.0171,  0.3260
06-Jan-17,BEML,993.55,1001.6, -0.0081,  0.0196,  0.0191,  0.3644,998.25,1003.5, -0.0052,  0.0199,  0.0194,  0.3702,  0.0194,  0.3702
06-Jan-17,BHARATFIN,621.65,637.55, -0.0253,  0.0434,  0.0425,  0.8121,624.3,640.05, -0.0249,  0.0436,  0.0427,  0.8153,  0.0427,  0.8153
06-Jan-17,BHARATFORG,912.1,922.35, -0.0112,  0.0185,  0.0181,  0.3466,915.85,925.5, -0.0105,  0.0188,  0.0184,  0.3515,  0.0184,  0.3515
06-Jan-17,BHARTIARTL,319.75,321.1, -0.0042,  0.0179,  0.0174,  0.3321,318.7,320.7, -0.0063,  0.0179,  0.0174,  0.3323,  0.0174,  0.3323
06-Jan-17,BHEL,126.4,127.95, -0.0122,  0.0147,  0.0145,  0.2776,126.95,128.25, -0.0102,  0.0151,  0.0149,  0.2840,  0.0149,  0.2840
06-Jan-17,BIOCON,959.55,946.2,  0.0140,  0.0176,  0.0174,  0.3317,962.65,950.1,  0.0131,  0.0173,  0.0170,  0.3255,  0.0174,  0.3317
06-Jan-17,BOSCHLTD,21111.3,20903.8,  0.0099,  0.0197,  0.0193,  0.3679,21191.1,20982.1,  0.0099,  0.0195,  0.0190,  0.3638,  0.0193,  0.3679
06-Jan-17,BPCL,664.85,672.7, -0.0117,  0.0168,  0.0165,  0.3159,660.05,664.15, -0.0062,  0.0165,  0.0161,  0.3073,  0.0165,  0.3159
06-Jan-17,BRITANNIA,2894.95,2865.8,  0.0101,  0.0115,  0.0115,  0.2189,2896.65,2873.6,  0.0080,  0.0119,  0.0117,  0.2243,  0.0117,  0.2243
06-Jan-17,CADILAHC,379.45,367.1,  0.0331,  0.0207,  0.0216,  0.4130,379.85,367.45,  0.0332,  0.0212,  0.0221,  0.4229,  0.0221,  0.4229
06-Jan-17,CAIRN,255.7,254.1,  0.0063,  0.0225,  0.0219,  0.4183,256.85,254.6,  0.0088,  0.0221,  0.0215,  0.4109,  0.0219,  0.4183
06-Jan-17,CANBK,270.35,266.35,  0.0149,  0.0191,  0.0189,  0.3607,268.25,265.25,  0.0112,  0.0197,  0.0193,  0.3689,  0.0193,  0.3689
06-Jan-17,CASTROLIND,390.2,391.5, -0.0033,  0.0152,  0.0147,  0.2817,390.5,392.2, -0.0043,  0.0155,  0.0151,  0.2881,  0.0151,  0.2881
06-Jan-17,CEATLTD,1197.45,1192.4,  0.0042,  0.0208,  0.0202,  0.3863,1199.95,1196.2,  0.0031,  0.0199,  0.0193,  0.3686,  0.0202,  0.3863
06-Jan-17,CENTURYTEX,823.1,836.85, -0.0166,  0.0256,  0.0251,  0.4802,825.45,840, -0.0175,  0.0263,  0.0259,  0.4944,  0.0259,  0.4944
06-Jan-17,CESC,640.2,647.2, -0.0109,  0.0144,  0.0142,  0.2707,643.25,649.95, -0.0104,  0.0147,  0.0145,  0.2769,  0.0145,  0.2769
06-Jan-17,CIPLA,582.85,579.85,  0.0052,  0.0165,  0.0161,  0.3068,584.8,581.45,  0.0057,  0.0171,  0.0166,  0.3171,  0.0166,  0.3171
06-Jan-17,COALINDIA,306.2,308.3, -0.0068,  0.0136,  0.0133,  0.2535,304.75,305.1, -0.0011,  0.0131,  0.0127,  0.2426,  0.0133,  0.2535
06-Jan-17,COLPAL,899.15,898.65,  0.0006,  0.0091,  0.0088,  0.1677,900.6,901.45, -0.0009,  0.0095,  0.0092,  0.1752,  0.0092,  0.1752
06-Jan-17,CONCOR,1167.75,1174.3, -0.0056,  0.0169,  0.0164,  0.3138,1166.05,1174.4, -0.0071,  0.0156,  0.0152,  0.2908,  0.0164,  0.3138
06-Jan-17,CROMPGREAV,61.75,61.95, -0.0032,  0.0246,  0.0239,  0.4566,61.5,61.75, -0.0041,  0.0243,  0.0235,  0.4497,  0.0239,  0.4566
06-Jan-17,CUMMINSIND,808.5,814.85, -0.0078,  0.0171,  0.0167,  0.3187,812.15,817.4, -0.0064,  0.0159,  0.0155,  0.2959,  0.0167,  0.3187
06-Jan-17,DABUR,276.6,278.85, -0.0081,  0.0147,  0.0144,  0.2755,277.7,279.2, -0.0054,  0.0137,  0.0133,  0.2549,  0.0144,  0.2755
06-Jan-17,DCBBANK,113.95,113.9,  0.0004,  0.0217,  0.0210,  0.4011,114.4,114.05,  0.0031,  0.0220,  0.0214,  0.4081,  0.0214,  0.4081
06-Jan-17,DHFL,248.75,247.45,  0.0052,  0.0229,  0.0222,  0.4248,249.45,248.35,  0.0044,  0.0233,  0.0226,  0.4312,  0.0226,  0.4312
06-Jan-17,DISHTV,86,86.3, -0.0035,  0.0191,  0.0185,  0.3544,86.3,86.75, -0.0052,  0.0194,  0.0188,  0.3593,  0.0188,  0.3593
06-Jan-17,DIVISLAB,737.4,764, -0.0354,  0.0565,  0.0555,  1.0601,740.25,767, -0.0355,  0.0562,  0.0552,  1.0536,  0.0555,  1.0601
06-Jan-17,DJIA,19899.29,19942.16, -0.0022,  0.0046,  0.0044,  0.0850,19842.5,19885, -0.0021,  0.0046,  0.0045,  0.0859,  0.0045,  0.0859
06-Jan-17,DLF,126.55,126.65, -0.0008,  0.0346,  0.0335,  0.6402,127.1,127,  0.0008,  0.0359,  0.0348,  0.6649,  0.0348,  0.6649
06-Jan-17,DRREDDY,3159.15,3136.25,  0.0073,  0.0109,  0.0107,  0.2050,3171.9,3144.75,  0.0086,  0.0106,  0.0105,  0.2002,  0.0107,  0.2050
06-Jan-17,EICHERMOT,22717.75,22324.35,  0.0175,  0.0217,  0.0215,  0.4109,22810.65,22406.45,  0.0179,  0.0214,  0.0212,  0.4046,  0.0215,  0.4109
06-Jan-17,ENGINERSIN,152.95,154.95, -0.0130,  0.0346,  0.0337,  0.6446,153.6,155.35, -0.0113,  0.0269,  0.0262,  0.5010,  0.0337,  0.6446
06-Jan-17,EXIDEIND,186.5,184.25,  0.0121,  0.0148,  0.0146,  0.2794,186.75,184.5,  0.0121,  0.0151,  0.0150,  0.2858,  0.0150,  0.2858
06-Jan-17,FEDERALBNK,67.2,67.5, -0.0045,  0.0198,  0.0192,  0.3677,67.45,67.8, -0.0052,  0.0207,  0.0201,  0.3839,  0.0201,  0.3839
06-Jan-17,FTSE100,7195.31,7189.74,  0.0008,  0.0052,  0.0051,  0.0970,7214,7209,  0.0007,  0.0053,  0.0051,  0.0981,  0.0051,  0.0981
06-Jan-17,GAIL,442.55,442.15,  0.0009,  0.0138,  0.0134,  0.2558,442.5,442.6, -0.0002,  0.0129,  0.0125,  0.2388,  0.0134,  0.2558
06-Jan-17,GLENMARK,892.65,897.65, -0.0056,  0.0145,  0.0141,  0.2695,896.3,901.3, -0.0056,  0.0143,  0.0139,  0.2658,  0.0141,  0.2695
06-Jan-17,GMRINFRA,12.5,12.75, -0.0198,  0.0202,  0.0202,  0.3851,12.6,12.8, -0.0157,  0.0205,  0.0203,  0.3871,  0.0203,  0.3871
06-Jan-17,GODREJCP,1522.3,1524.2, -0.0012,  0.0142,  0.0138,  0.2630,1527.35,1531.85, -0.0029,  0.0142,  0.0137,  0.2625,  0.0138,  0.2630
06-Jan-17,GODREJIND,442.55,435.15,  0.0169,  0.0165,  0.0166,  0.3164,442,436.45,  0.0126,  0.0156,  0.0155,  0.2954,  0.0166,  0.3164
06-Jan-17,GRANULES,112.25,111.8,  0.0040,  0.0235,  0.0228,  0.4357,112.45,112.25,  0.0018,  0.0245,  0.0237,  0.4532,  0.0237,  0.4532
06-Jan-17,GRASIM,855.25,865.8, -0.0123,  0.0167,  0.0165,  0.3153,858.6,868.75, -0.0118,  0.0168,  0.0165,  0.3152,  0.0165,  0.3153
06-Jan-17,HAVELLS,360.8,359.55,  0.0035,  0.0239,  0.0231,  0.4422,359.8,359.9, -0.0003,  0.0236,  0.0229,  0.4373,  0.0231,  0.4422
06-Jan-17,HCLTECH,814.4,844.65, -0.0365,  0.0144,  0.0166,  0.3171,815.95,843.45, -0.0331,  0.0141,  0.0159,  0.3036,  0.0166,  0.3171
06-Jan-17,HDFC,1222.35,1217.2,  0.0042,  0.0146,  0.0142,  0.2718,1227.25,1221.45,  0.0047,  0.0141,  0.0137,  0.2617,  0.0142,  0.2718
06-Jan-17,HDFCBANK,1193.65,1186.2,  0.0063,  0.0082,  0.0081,  0.1543,1198.6,1188.2,  0.0087,  0.0082,  0.0082,  0.1565,  0.0082,  0.1565
06-Jan-17,HDIL,63.4,63.65, -0.0039,  0.0307,  0.0298,  0.5696,63.5,63.8, -0.0047,  0.0313,  0.0304,  0.5799,  0.0304,  0.5799
06-Jan-17,HEROMOTOCO,3067.55,3071.75, -0.0014,  0.0139,  0.0135,  0.2582,3080.05,3083.25, -0.0010,  0.0139,  0.0135,  0.2574,  0.0135,  0.2582
06-Jan-17,HEXAWARE,201.1,209.3, -0.0400,  0.0157,  0.0181,  0.3451,201.85,210.15, -0.0403,  0.0154,  0.0179,  0.3421,  0.0181,  0.3451
06-Jan-17,HINDALCO,160.75,162, -0.0077,  0.0233,  0.0227,  0.4334,161.3,162.6, -0.0080,  0.0234,  0.0228,  0.4354,  0.0228,  0.4354
06-Jan-17,HINDPETRO,466.7,472.95, -0.0133,  0.0206,  0.0202,  0.3861,462.65,467.5, -0.0104,  0.0192,  0.0188,  0.3593,  0.0202,  0.3861
06-Jan-17,HINDUNILVR,833.75,833.15,  0.0007,  0.0100,  0.0097,  0.1847,836.5,835.4,  0.0013,  0.0093,  0.0090,  0.1722,  0.0097,  0.1847
06-Jan-17,HINDZINC,264.5,261.9,  0.0099,  0.0238,  0.0232,  0.4428,264.6,262.65,  0.0074,  0.0238,  0.0232,  0.4427,  0.0232,  0.4428
06-Jan-17,IBREALEST,79.7,79.25,  0.0057,  0.0333,  0.0323,  0.6171,79.8,79.5,  0.0038,  0.0337,  0.0327,  0.6240,  0.0327,  0.6240
06-Jan-17,IBULHSGFIN,657.45,653.65,  0.0058,  0.0217,  0.0211,  0.4026,659.85,656.2,  0.0055,  0.0214,  0.0208,  0.3980,  0.0211,  0.4026
06-Jan-17,ICICIBANK,258.15,257.25,  0.0035,  0.0161,  0.0156,  0.2983,258.55,257.45,  0.0043,  0.0154,  0.0150,  0.2865,  0.0156,  0.2983
06-Jan-17,ICIL,160.95,163.35, -0.0148,  0.0253,  0.0248,  0.4744,161.8,163.85, -0.0126,  0.0267,  0.0260,  0.4975,  0.0260,  0.4975
06-Jan-17,IDBI,71.1,71.25, -0.0021,  0.0171,  0.0166,  0.3169,71.4,71.45, -0.0007,  0.0179,  0.0174,  0.3323,  0.0174,  0.3323
06-Jan-17,IDEA,72.9,74.8, -0.0257,  0.0193,  0.0197,  0.3766,72,74.3, -0.0314,  0.0199,  0.0208,  0.3973,  0.0208,  0.3973
06-Jan-17,IDFC,56.85,57.1, -0.0044,  0.0245,  0.0238,  0.4549,57.2,57.3, -0.0017,  0.0247,  0.0239,  0.4572,  0.0239,  0.4572
06-Jan-17,IDFCBANK,60.65,60.65,  0.0000,  0.0243,  0.0236,  0.4504,60.75,60.9, -0.0025,  0.0244,  0.0237,  0.4522,  0.0237,  0.4522
06-Jan-17,IFCI,27.75,27.95, -0.0072,  0.0403,  0.0391,  0.7478,27.9,28.1, -0.0071,  0.0401,  0.0389,  0.7439,  0.0391,  0.7478
06-Jan-17,IGL,922.9,931.15, -0.0089,  0.0158,  0.0155,  0.2954,926.55,933.75, -0.0077,  0.0151,  0.0148,  0.2827,  0.0155,  0.2954
06-Jan-17,INDIACEM,125.4,125.85, -0.0036,  0.0285,  0.0276,  0.5275,125.7,126.1, -0.0032,  0.0290,  0.0282,  0.5382,  0.0282,  0.5382
06-Jan-17,INDIAVIX,1491.25,1505, -0.0092,  0.0508,  0.0497,  0.9504,1494,1506.5, -0.0083,  0.0506,  0.0496,  0.9477,  0.0497,  0.9504
06-Jan-17,INDUSINDBK,1144.05,1127.55,  0.0145,  0.0164,  0.0163,  0.3107,1144.25,1127.7,  0.0146,  0.0155,  0.0154,  0.2951,  0.0163,  0.3107
06-Jan-17,INFRATEL,354.25,350.1,  0.0118,  0.0186,  0.0183,  0.3496,355.75,350.5,  0.0149,  0.0183,  0.0181,  0.3458,  0.0183,  0.3496
06-Jan-17,INFY,972.25,996.15, -0.0243,  0.0111,  0.0123,  0.2345,976.2,999.8, -0.0239,  0.0109,  0.0121,  0.2304,  0.0123,  0.2345
06-Jan-17,IOC,346.35,352.55, -0.0177,  0.0221,  0.0219,  0.4175,342.65,348.75, -0.0176,  0.0213,  0.0211,  0.4027,  0.0219,  0.4175
06-Jan-17,IRB,214.1,214.05,  0.0002,  0.0223,  0.0216,  0.4131,214.4,214.7, -0.0014,  0.0221,  0.0214,  0.4094,  0.0216,  0.4131
06-Jan-17,ITC,242.7,246.75, -0.0165,  0.0151,  0.0152,  0.2895,243.65,247.25, -0.0147,  0.0145,  0.0146,  0.2780,  0.0152,  0.2895
06-Jan-17,JETAIRWAYS,372.25,373.8, -0.0042,  0.0223,  0.0216,  0.4132,373.1,375.35, -0.0060,  0.0233,  0.0227,  0.4330,  0.0227,  0.4330
06-Jan-17,JINDALSTEL,73.55,75.5, -0.0262,  0.0273,  0.0272,  0.5197,73.75,75.65, -0.0254,  0.0266,  0.0265,  0.5070,  0.0272,  0.5197
06-Jan-17,JISLJALEQS,91.95,93.15, -0.0130,  0.0240,  0.0235,  0.4483,92.35,93.45, -0.0118,  0.0243,  0.0237,  0.4534,  0.0237,  0.4534
06-Jan-17,JPASSOCIAT,10.4,10.55, -0.0143,  0.0545,  0.0530,  1.0126,10.45,10.6, -0.0143,  0.0547,  0.0531,  1.0147,  0.0531,  1.0147
06-Jan-17,JSWENERGY,65.3,61.6,  0.0583,  0.0233,  0.0268,  0.5113,65.7,61.85,  0.0604,  0.0240,  0.0276,  0.5275,  0.0276,  0.5275
06-Jan-17,JSWSTEEL,175.2,175.65, -0.0026,  0.0233,  0.0226,  0.4318,176.25,175.85,  0.0023,  0.0233,  0.0226,  0.4316,  0.0226,  0.4318
06-Jan-17,JUBLFOOD,839.05,861.05, -0.0259,  0.0190,  0.0195,  0.3721,833.2,860.2, -0.0319,  0.0186,  0.0197,  0.3762,  0.0197,  0.3762
06-Jan-17,JUSTDIAL,376.05,394.1, -0.0469,  0.0389,  0.0394,  0.7534,370.5,390.4, -0.0523,  0.0374,  0.0385,  0.7352,  0.0394,  0.7534
06-Jan-17,KOTAKBANK,716.85,698.95,  0.0253,  0.0107,  0.0121,  0.2306,717.25,700.55,  0.0236,  0.0105,  0.0117,  0.2243,  0.0121,  0.2306
06-Jan-17,KPIT,134.7,137.6, -0.0213,  0.0128,  0.0135,  0.2575,135.1,137.6, -0.0183,  0.0131,  0.0135,  0.2571,  0.0135,  0.2575
06-Jan-17,KSCL,416.55,418.25, -0.0041,  0.0203,  0.0197,  0.3759,417.3,419.5, -0.0053,  0.0205,  0.0199,  0.3810,  0.0199,  0.3810
06-Jan-17,KTKBANK,116.5,116.2,  0.0026,  0.0227,  0.0220,  0.4207,117,116.65,  0.0030,  0.0227,  0.0220,  0.4199,  0.0220,  0.4207
06-Jan-17,L&TFH,92.85,93.35, -0.0054,  0.0230,  0.0223,  0.4262,92.85,93.3, -0.0048,  0.0228,  0.0221,  0.4221,  0.0223,  0.4262
06-Jan-17,LICHSGFIN,524.6,523.1,  0.0029,  0.0220,  0.0213,  0.4073,526.65,524.9,  0.0033,  0.0208,  0.0202,  0.3863,  0.0213,  0.4073
06-Jan-17,LT,1390.95,1392.3, -0.0010,  0.0103,  0.0100,  0.1906,1395.55,1396.55, -0.0007,  0.0100,  0.0097,  0.1850,  0.0100,  0.1906
06-Jan-17,LUPIN,1512.05,1512.1, -0.0000,  0.0158,  0.0153,  0.2925,1518.2,1517.3,  0.0006,  0.0152,  0.0147,  0.2808,  0.0153,  0.2925
06-Jan-17,M&M,1220.45,1227.35, -0.0056,  0.0153,  0.0149,  0.2839,1225.4,1231.6, -0.0050,  0.0155,  0.0151,  0.2885,  0.0151,  0.2885
06-Jan-17,M&MFIN,275.4,283.1, -0.0276,  0.0253,  0.0254,  0.4859,275.8,282.15, -0.0228,  0.0255,  0.0253,  0.4836,  0.0254,  0.4859
06-Jan-17,MARICO,260.4,260.55, -0.0006,  0.0169,  0.0164,  0.3132,260.8,261.7, -0.0034,  0.0161,  0.0156,  0.2984,  0.0164,  0.3132
06-Jan-17,MARUTI,5615.55,5634.95, -0.0034,  0.0165,  0.0161,  0.3066,5629.85,5640.6, -0.0019,  0.0162,  0.0157,  0.3009,  0.0161,  0.3066
06-Jan-17,MCDOWELL-N,1919.1,1941.3, -0.0115,  0.0149,  0.0147,  0.2807,1927.2,1945.2, -0.0093,  0.0151,  0.0148,  0.2826,  0.0148,  0.2826
06-Jan-17,MCLEODRUSS,141.25,140.45,  0.0057,  0.0142,  0.0138,  0.2645,141.9,141.15,  0.0053,  0.0149,  0.0145,  0.2767,  0.0145,  0.2767
06-Jan-17,MINDTREE,500.2,523.7, -0.0459,  0.0201,  0.0225,  0.4302,496.3,523.15, -0.0527,  0.0199,  0.0232,  0.4427,  0.0232,  0.4427
06-Jan-17,MOTHERSUMI,331.65,328.55,  0.0094,  0.0203,  0.0198,  0.3778,333.05,329.55,  0.0106,  0.0202,  0.0197,  0.3772,  0.0198,  0.3778
06-Jan-17,MRF,51579.2,51710.65, -0.0025,  0.0180,  0.0175,  0.3340,51582.35,51795, -0.0041,  0.0181,  0.0176,  0.3365,  0.0176,  0.3365
06-Jan-17,NCC,83.2,86.25, -0.0360,  0.0213,  0.0225,  0.4292,83.65,86.55, -0.0341,  0.0217,  0.0226,  0.4321,  0.0226,  0.4321
06-Jan-17,NHPC,27.25,27.5, -0.0091,  0.0148,  0.0145,  0.2775,26.7,26.95, -0.0093,  0.0157,  0.0154,  0.2946,  0.0154,  0.2946
06-Jan-17,NIFTY,8243.8,8273.8, -0.0036,  0.0081,  0.0080,  0.1519,8267.65,8288.2, -0.0025,  0.0082,  0.0079,  0.1515,  0.0080,  0.1519
06-Jan-17,NIFTYCPSE,2444.8,2446.75, -0.0008,  0.0116,  0.0112,  0.2147,2437.35,2431.65,  0.0023,  0.0116,  0.0112,  0.2143,  0.0112,  0.2147
06-Jan-17,NIFTYINFRA,2796.4,2807.1, -0.0038,  0.0094,  0.0092,  0.1751,2805.8,2817, -0.0040,  0.0098,  0.0095,  0.1818,  0.0095,  0.1818
06-Jan-17,NIFTYIT,10110.4,10400.05, -0.0282,  0.0099,  0.0118,  0.2260,10132,10419, -0.0279,  0.0098,  0.0117,  0.2236,  0.0118,  0.2260
06-Jan-17,NIFTYMID50,3766.7,3779.1, -0.0033,  0.0136,  0.0132,  0.2516,3779.35,3792.45, -0.0035,  0.0139,  0.0135,  0.2576,  0.0135,  0.2576
06-Jan-17,NIFTYPSE,3833.15,3850.25, -0.0045,  0.0112,  0.0109,  0.2082,3846.05,3863.85, -0.0046,  0.0115,  0.0112,  0.2135,  0.0112,  0.2135
06-Jan-17,NIITTECH,422.65,430.55, -0.0185,  0.0157,  0.0159,  0.3038,423.8,431.85, -0.0188,  0.0159,  0.0161,  0.3072,  0.0161,  0.3072
06-Jan-17,NMDC,135.95,134.95,  0.0074,  0.0231,  0.0224,  0.4286,136.05,134.5,  0.0115,  0.0232,  0.0227,  0.4339,  0.0227,  0.4339
06-Jan-17,NTPC,164,165, -0.0061,  0.0109,  0.0107,  0.2048,164.65,165.4, -0.0045,  0.0106,  0.0103,  0.1968,  0.0107,  0.2048
06-Jan-17,OFSS,3139.45,3214.95, -0.0238,  0.0118,  0.0128,  0.2454,3148.35,3227.1, -0.0247,  0.0123,  0.0133,  0.2550,  0.0133,  0.2550
06-Jan-17,OIL,475.1,467.15,  0.0169,  0.0123,  0.0126,  0.2410,462.5,457.35,  0.0112,  0.0117,  0.0117,  0.2235,  0.0126,  0.2410
06-Jan-17,ONGC,202.55,199.65,  0.0144,  0.0142,  0.0142,  0.2710,202.65,199.85,  0.0139,  0.0138,  0.0139,  0.2646,  0.0142,  0.2710
06-Jan-17,ORIENTBANK,110.2,109.95,  0.0023,  0.0224,  0.0217,  0.4147,110.35,110.3,  0.0005,  0.0232,  0.0225,  0.4294,  0.0225,  0.4294
06-Jan-17,PAGEIND,13704.05,13838.55, -0.0098,  0.0252,  0.0245,  0.4690,13711.5,13730.15, -0.0014,  0.0286,  0.0278,  0.5307,  0.0278,  0.5307
06-Jan-17,PCJEWELLER,411.55,411.8, -0.0006,  0.0287,  0.0278,  0.5318,407.05,409.1, -0.0050,  0.0311,  0.0302,  0.5773,  0.0302,  0.5773
06-Jan-17,PETRONET,373.75,378.25, -0.0120,  0.0217,  0.0213,  0.4061,375.2,379.35, -0.0110,  0.0214,  0.0209,  0.3989,  0.0213,  0.4061
06-Jan-17,PFC,129.45,128.5,  0.0074,  0.0217,  0.0211,  0.4039,129.45,126.55,  0.0227,  0.0212,  0.0213,  0.4060,  0.0213,  0.4060
06-Jan-17,PIDILITIND,614.7,611.7,  0.0049,  0.0141,  0.0138,  0.2630,615.1,614.05,  0.0017,  0.0143,  0.0139,  0.2653,  0.0139,  0.2653
06-Jan-17,PNB,119.05,117.65,  0.0118,  0.0221,  0.0216,  0.4133,118.8,117.55,  0.0106,  0.0214,  0.0209,  0.4002,  0.0216,  0.4133
06-Jan-17,POWERGRID,188.8,190.85, -0.0108,  0.0142,  0.0140,  0.2683,189.2,190.15, -0.0050,  0.0140,  0.0137,  0.2608,  0.0140,  0.2683
06-Jan-17,PTC,77.6,78.3, -0.0090,  0.0199,  0.0195,  0.3716,77.9,78.7, -0.0102,  0.0195,  0.0191,  0.3647,  0.0195,  0.3716
06-Jan-17,RCOM,33.8,34.55, -0.0219,  0.0251,  0.0249,  0.4762,33.95,34.75, -0.0233,  0.0255,  0.0254,  0.4853,  0.0254,  0.4853
06-Jan-17,RECLTD,128.5,127.4,  0.0086,  0.0206,  0.0200,  0.3828,128.15,127.05,  0.0086,  0.0201,  0.0196,  0.3754,  0.0200,  0.3828
