CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,UNDRLNG_ST,NOTIONAL_V,PREMIUM_TR
OPTCURUSDINR23-FEB-2017CE68.5,.5875,.4475,.46,.37,.4425,.4425,.145,26608,17650,17650,,1216386282.5,7361282.5
OPTCURUSDINR23-FEB-2017CE68.75,.48,.34,.34,.29,.29,.29,.19,167,212,212,,14641750,66750
OPTCURUSDINR23-FEB-2017CE69,.36,.2725,.2825,.21,.2525,.2525,.1075,315613,102803,102803,,7118043475,24636475
OPTCURUSDINR23-FEB-2017CE69.25,.2675,0,0,0,,.2075,.06,15082,0,0,,0,0
OPTCURUSDINR23-FEB-2017CE69.5,.2125,.15,.1625,.1175,.14,.14,.0725,141028,47892,47892,,3334998230,6504230
OPTCURUSDINR23-FEB-2017CE69.75,.15,.0725,.0725,.0725,.0725,.0725,.0775,8936,8936,8936,,623933860,647860
OPTCURUSDINR23-FEB-2017CE70,.13,.0925,.095,.07,.08,.08,.05,34244,2033,2033,,142479802.5,169802.5
OPTCURUSDINR23-FEB-2017CE70.25,.03,0,0,0,,.0475,.0175,25,0,0,,0,0
OPTCURUSDINR23-FEB-2017CE70.5,.0475,.08,.08,.08,.08,.08,.0325,104,8640,8640,,609811200,691200
OPTCURUSDINR23-FEB-2017CE70.75,.0325,0,0,0,,.02,.0125,0,0,0,,0,0
OPTCURUSDINR23-FEB-2017CE71,.04,.03,.04,.03,.04,.04,0,1649,1687,1687,,119827620,50620
OPTCURUSDINR23-FEB-2017CE71.25,.0125,0,0,0,,.0075,.005,0,0,0,,0,0
OPTCURUSDINR23-FEB-2017CE71.5,.0075,0,0,0,,.005,.0025,0,0,0,,0,0
OPTCURUSDINR23-FEB-2017CE71.75,.005,0,0,0,,.0025,.0025,0,0,0,,0,0
OPTCURUSDINR23-FEB-2017PE64.25,0,0,0,0,,.0025,.0025,0,0,0,,0,0
OPTCURUSDINR23-FEB-2017PE64.5,.0025,0,0,0,,.0025,0,0,0,0,,0,0
OPTCURUSDINR23-FEB-2017PE64.75,.0025,0,0,0,,.0025,0,0,0,0,,0,0
OPTCURUSDINR23-FEB-2017PE65,.0025,0,0,0,,.0025,0,0,0,0,,0,0
OPTCURUSDINR23-FEB-2017PE65.25,.0025,0,0,0,,.0025,0,0,0,0,,0,0
OPTCURUSDINR23-FEB-2017PE65.5,.0025,0,0,0,,.005,.0025,0,0,0,,0,0
OPTCURUSDINR23-FEB-2017PE65.75,.005,0,0,0,,.0075,.0025,0,0,0,,0,0
OPTCURUSDINR23-FEB-2017PE66,.0075,0,0,0,,.0125,.005,0,0,0,,0,0
OPTCURUSDINR23-FEB-2017PE66.25,.0125,0,0,0,,.02,.0075,0,0,0,,0,0
OPTCURUSDINR23-FEB-2017PE66.5,.005,.0175,.0175,.0175,.0175,.0175,.0125,9260,1,1,,66517.5,17.5
OPTCURUSDINR23-FEB-2017PE66.75,.0325,0,0,0,,.05,.0175,0,0,0,,0,0
OPTCURUSDINR23-FEB-2017PE67,.0325,.04,.0575,.04,.0525,.0525,.02,3828,851,851,,57056312.5,39312.5
OPTCURUSDINR23-FEB-2017PE67.25,.075,0,0,0,,.115,.04,0,0,0,,0,0
OPTCURUSDINR23-FEB-2017PE67.5,.085,.105,.135,.1025,.1125,.1125,.0275,50502,30439,30439,,2058211972.5,3579472.5
OPTCURUSDINR23-FEB-2017PE67.75,.105,.17,.18,.17,.18,.18,.075,1162,1000,1000,,67925000,175000
OPTCURUSDINR23-FEB-2017PE68,.185,.225,.3,.225,.26,.26,.075,108648,32616,32616,,2226419020,8531020
OPTCURUSDINR23-FEB-2017PE68.25,.265,.3225,.4025,.3225,.35,.35,.085,467,885,885,,60720090,318840
OPTCURUSDINR23-FEB-2017PE68.5,.3725,.4425,.545,.4425,.4875,.4875,.115,23511,11301,11301,,779740600,5622100
OPTCURUSDINR23-FEB-2017PE68.75,.5225,.6125,.65,.6125,.65,.65,.1275,105,60,60,,4163187.5,38187.5
OPTCURUSDINR23-FEB-2017PE69,.6475,.7675,.895,.7675,.8,.8,.1525,53906,1752,1752,,122314967.5,1426967.5
OPTCURUSDINR23-FEB-2017PE69.25,.815,0,0,0,,.9975,.1825,0,0,0,,0,0
OPTCURUSDINR23-FEB-2017PE69.5,.99,1.2,1.2,1.2,1.2,1.2,.21,1,1,1,,70700,1200
OPTCURUSDINR23-FEB-2017PE69.75,1.1825,0,0,0,,1.3925,.21,0,0,0,,0,0
OPTCURUSDINR23-FEB-2017PE70,1.385,0,0,0,,1.61,.225,0,0,0,,0,0
OPTCURUSDINR23-FEB-2017PE70.25,1.6,0,0,0,,1.835,.235,0,0,0,,0,0
OPTCURUSDINR23-FEB-2017PE70.5,1.825,0,0,0,,2.065,.24,0,0,0,,0,0
OPTCURUSDINR23-FEB-2017PE70.75,2.0575,0,0,0,,2.3025,.245,0,0,0,,0,0
OPTCURUSDINR23-FEB-2017PE71,2.295,0,0,0,,2.545,.25,0,0,0,,0,0
OPTCURUSDINR23-FEB-2017PE71.25,2.535,0,0,0,,2.7875,.2525,0,0,0,,0,0
OPTCURUSDINR23-FEB-2017PE71.5,2.78,0,0,0,,3.035,.255,0,0,0,,0,0
OPTCURUSDINR23-FEB-2017PE71.75,3.025,0,0,0,,3.28,.255,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017CE63.5,4.96,0,0,0,,4.7075,.2525,293,0,0,,0,0
OPTCURUSDINR27-JAN-2017CE63.75,4.71,0,0,0,,4.4575,.2525,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017CE64,4.45,4.16,4.16,4.1225,4.1225,4.1225,.3275,5248,4,4,,272555,16555
OPTCURUSDINR27-JAN-2017CE64.25,4.2125,0,0,0,,3.96,.2525,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017CE64.5,3.9625,0,0,0,,3.71,.2525,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017CE64.75,3.7125,3.43,3.43,3.43,3.43,3.43,.2825,114,20,20,,1363600,68600
OPTCURUSDINR27-JAN-2017CE65,3.4625,0,0,0,,3.21,.2525,4779,0,0,,0,0
OPTCURUSDINR27-JAN-2017CE65.25,3.215,0,0,0,,2.96,.255,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017CE65.5,2.965,0,0,0,,2.7125,.2525,2259,0,0,,0,0
OPTCURUSDINR27-JAN-2017CE65.75,2.715,0,0,0,,2.4625,.2525,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017CE66,2.375,2.23,2.23,2.145,2.145,2.145,.23,3247,504,504,,34345420,1081420
OPTCURUSDINR27-JAN-2017CE66.25,2.2175,0,0,0,,1.965,.2525,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017CE66.5,1.93,1.62,1.62,1.62,1.62,1.62,.31,5197,1,1,,68120,1620
OPTCURUSDINR27-JAN-2017CE66.75,1.72,0,0,0,,1.47,.25,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017CE67,1.47,1.4,1.4,1.1,1.215,1.215,.255,30113,4171,4171,,284523570,5066570
OPTCURUSDINR27-JAN-2017CE67.25,1.235,0,0,0,,1,.235,185,0,0,,0,0
OPTCURUSDINR27-JAN-2017CE67.5,.9875,.88,.88,.64,.735,.735,.2525,151969,11195,11195,,763451645,7789145
OPTCURUSDINR27-JAN-2017CE67.75,.7625,.56,.5725,.4475,.54,.54,.2225,10284,3030,3030,,206866130,1583630
OPTCURUSDINR27-JAN-2017CE68,.57,.475,.475,.3025,.3825,.3825,.1875,195824,117258,117258,,8015108305,41564305
OPTCURUSDINR27-JAN-2017CE68.25,.4075,.2625,.27,.2,.25,.25,.1575,55564,69363,69363,,4750742837.5,16718087.5
OPTCURUSDINR27-JAN-2017CE68.5,.28,.235,.235,.1325,.1625,.1625,.1175,320281,222410,222410,,15269814577.5,34729577.5
OPTCURUSDINR27-JAN-2017CE68.75,.185,.11,.115,.0825,.105,.105,.08,49917,62950,62950,,4333997512.5,6185012.5
OPTCURUSDINR27-JAN-2017CE69,.12,.1375,.1375,.0525,.0675,.0675,.0525,340372,242516,242516,,16749269070,15665070
OPTCURUSDINR27-JAN-2017CE69.25,.075,.04,.0425,.0325,.04,.04,.035,22622,11565,11565,,801313520,437270
OPTCURUSDINR27-JAN-2017CE69.5,.0475,.055,.055,.02,.025,.025,.0225,80203,23137,23137,,1608547430,525930
OPTCURUSDINR27-JAN-2017CE69.75,.03,.015,.0175,.0125,.0175,.0175,.0125,5109,107,107,,7464845,1595
OPTCURUSDINR27-JAN-2017CE70,.0175,.01,.01,.01,.01,.01,.0075,46165,6989,6989,,489299890,69890
OPTCURUSDINR27-JAN-2017CE70.25,.005,0,0,0,,.0025,.0025,569,0,0,,0,0
OPTCURUSDINR27-JAN-2017CE70.5,.01,.0075,.0075,.0075,.0075,.0075,.0025,27265,52,52,,3666390,390
OPTCURUSDINR27-JAN-2017CE70.75,.0025,0,0,0,,.0025,0,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017CE71,.005,0,0,0,,0,.005,27070,0,0,,0,0
OPTCURUSDINR27-JAN-2017CE71.25,0,0,0,0,,0,0,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017CE71.5,0,0,0,0,,0,0,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017CE71.75,0,0,0,0,,0,0,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017PE63.5,0,0,0,0,,0,0,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017PE63.75,0,0,0,0,,0,0,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017PE64,.0025,0,0,0,,0,.0025,2411,0,0,,0,0
OPTCURUSDINR27-JAN-2017PE64.25,0,0,0,0,,0,0,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017PE64.5,0,0,0,0,,0,0,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017PE64.75,0,0,0,0,,0,0,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017PE65,0,0,0,0,,0,0,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017PE65.25,0,0,0,0,,0,0,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017PE65.5,0,0,0,0,,0,0,502,0,0,,0,0
OPTCURUSDINR27-JAN-2017PE65.75,0,0,0,0,,.0025,.0025,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017PE66,.005,.005,.005,.0025,.0025,.0025,.0025,10397,4,4,,264015,15
OPTCURUSDINR27-JAN-2017PE66.25,.0025,0,0,0,,.0025,0,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017PE66.5,.0025,.005,.005,.005,.005,.005,.0025,7876,238,238,,15828190,1190
OPTCURUSDINR27-JAN-2017PE66.75,.005,0,0,0,,.0075,.0025,1,0,0,,0,0
OPTCURUSDINR27-JAN-2017PE67,.0075,.01,.015,.0075,.0125,.0125,.005,57009,13432,13432,,900088727.5,144727.5
OPTCURUSDINR27-JAN-2017PE67.25,.015,.015,.035,.015,.0225,.0225,.0075,36963,10043,10043,,675620407.5,228657.5
OPTCURUSDINR27-JAN-2017PE67.5,.0275,.0325,.0675,.0325,.045,.045,.0175,232482,132718,132718,,8964609225,6144225
OPTCURUSDINR27-JAN-2017PE67.75,.0525,.075,.13,.0725,.09,.09,.0375,73018,62096,62096,,4212786592.5,5782592.5
OPTCURUSDINR27-JAN-2017PE68,.1075,.145,.2375,.145,.175,.175,.0675,269895,234310,234310,,15976860095,43780095
OPTCURUSDINR27-JAN-2017PE68.25,.195,.27,.3825,.255,.3,.3,.105,49542,69816,69816,,4786369220,21427220
OPTCURUSDINR27-JAN-2017PE68.5,.315,.4075,.565,.4075,.4625,.4625,.1475,156580,81607,81607,,5629163472.5,39083972.5
OPTCURUSDINR27-JAN-2017PE68.75,.4725,.62,.76,.61,.6525,.6525,.18,7697,2338,2338,,162278085,1540585
OPTCURUSDINR27-JAN-2017PE69,.655,.82,.96,.81,.855,.855,.2,149497,6699,6699,,468139575,5908575
OPTCURUSDINR27-JAN-2017PE69.25,.8725,0,0,0,,1.065,.1925,403,0,0,,0,0
OPTCURUSDINR27-JAN-2017PE69.5,1.08,1.34,1.43,1.3075,1.31,1.31,.23,2097,147,147,,10423082.5,206582.5
OPTCURUSDINR27-JAN-2017PE69.75,1.295,0,0,0,,1.54,.245,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017PE70,1.535,0,0,0,,1.785,.25,160,0,0,,0,0
OPTCURUSDINR27-JAN-2017PE70.25,1.78,0,0,0,,2.0325,.2525,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017PE70.5,2.0275,0,0,0,,2.2825,.255,3,0,0,,0,0
OPTCURUSDINR27-JAN-2017PE70.75,2.2775,0,0,0,,2.53,.2525,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017PE71,2.525,0,0,0,,2.78,.255,176,0,0,,0,0
OPTCURUSDINR27-JAN-2017PE71.25,2.775,0,0,0,,3.03,.255,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017PE71.5,3.025,0,0,0,,3.28,.255,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017PE71.75,3.275,0,0,0,,3.5275,.2525,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE65,4.775,0,0,0,,4.51,.265,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE65.25,4.535,0,0,0,,4.275,.26,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE65.5,4.3,0,0,0,,4.0425,.2575,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE65.75,4.0675,0,0,0,,3.8125,.255,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE66,3.835,0,0,0,,3.585,.25,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE66.25,3.6075,0,0,0,,3.3625,.245,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE66.5,3.385,0,0,0,,3.1425,.2425,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE66.75,3.1625,0,0,0,,2.9275,.235,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE67,2.9475,0,0,0,,2.72,.2275,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE67.25,2.7375,0,0,0,,2.5175,.22,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE67.5,2.535,0,0,0,,2.32,.215,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE67.75,2.335,0,0,0,,2.13,.205,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE68,2.145,0,0,0,,1.95,.195,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE68.25,1.9625,0,0,0,,1.775,.1875,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE68.5,1.7875,0,0,0,,1.61,.1775,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE68.75,1.62,0,0,0,,1.455,.165,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE69,1.4625,0,0,0,,1.3075,.155,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE69.25,1.3125,0,0,0,,1.17,.1425,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE69.5,1.175,0,0,0,,1.0425,.1325,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE69.75,1.045,0,0,0,,.9225,.1225,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE70,.925,0,0,0,,.8125,.1125,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE70.25,.815,0,0,0,,.7125,.1025,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE70.5,.715,0,0,0,,.6225,.0925,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE70.75,.6225,0,0,0,,.54,.0825,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE71,.54,0,0,0,,.4675,.0725,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE71.25,.465,0,0,0,,.4,.065,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE65,.0225,0,0,0,,.0325,.01,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE65.25,.03,0,0,0,,.0425,.0125,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE65.5,.0375,0,0,0,,.0525,.015,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE65.75,.05,0,0,0,,.0675,.0175,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE66,.0625,0,0,0,,.085,.0225,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE66.25,.08,0,0,0,,.1075,.0275,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE66.5,.1,0,0,0,,.1325,.0325,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE66.75,.125,0,0,0,,.1625,.0375,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE67,.1525,0,0,0,,.2,.0475,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE67.25,.1875,0,0,0,,.24,.0525,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE67.5,.2275,0,0,0,,.29,.0625,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE67.75,.275,0,0,0,,.345,.07,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE68,.3275,0,0,0,,.4075,.08,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE68.25,.39,0,0,0,,.4775,.0875,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE68.5,.4575,0,0,0,,.5575,.1,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE68.75,.5375,0,0,0,,.645,.1075,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE69,.6225,0,0,0,,.745,.1225,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE69.25,.72,0,0,0,,.85,.13,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE69.5,.825,0,0,0,,.9675,.1425,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE69.75,.94,0,0,0,,1.0925,.1525,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE70,1.065,0,0,0,,1.2275,.1625,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE70.25,1.1975,0,0,0,,1.3725,.175,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE70.5,1.3425,0,0,0,,1.5275,.185,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE70.75,1.495,0,0,0,,1.69,.195,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE71,1.6575,0,0,0,,1.86,.2025,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE71.25,1.8275,0,0,0,,2.0375,.21,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE63.5,5.515,0,0,0,,5.2575,.2575,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE63.75,5.2675,0,0,0,,5.01,.2575,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE64,5.02,0,0,0,,4.7625,.2575,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE64.25,4.775,0,0,0,,4.5175,.2575,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE64.5,4.5275,0,0,0,,4.27,.2575,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE64.75,4.28,0,0,0,,4.025,.255,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE65,4.035,0,0,0,,3.78,.255,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE65.25,3.79,0,0,0,,3.535,.255,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE65.5,3.545,0,0,0,,3.2925,.2525,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE65.75,3.3025,0,0,0,,3.0525,.25,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE66,3.0625,0,0,0,,2.8175,.245,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE66.25,2.825,0,0,0,,2.5825,.2425,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE66.5,2.5925,0,0,0,,2.355,.2375,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE66.75,2.3625,0,0,0,,2.1325,.23,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE67,2.14,0,0,0,,1.9175,.2225,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE67.25,1.9225,0,0,0,,1.71,.2125,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE67.5,1.715,0,0,0,,1.5125,.2025,2,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE67.75,1.5175,0,0,0,,1.325,.1925,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE68,1.14,1.0375,1.0375,1.0375,1.0375,1.0375,.1025,17,1,1,,69037.5,1037.5
OPTCURUSDINR29-MAR-2017CE68.25,1.1525,0,0,0,,.99,.1625,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE68.5,.9925,0,0,0,,.8425,.15,100,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE68.75,.8425,0,0,0,,.71,.1325,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE69,.5975,0,0,0,,.59,.0075,14140,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE69.25,.59,0,0,0,,.485,.105,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE69.5,.485,0,0,0,,.395,.09,1,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE69.75,.3925,0,0,0,,.3175,.075,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE70,.3225,.2675,.2675,.2425,.2425,.2425,.08,8341,5,5,,351290,1290
OPTCURUSDINR29-MAR-2017CE70.25,.25,0,0,0,,.1975,.0525,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE70.5,.125,0,0,0,,.1525,.0275,10,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE70.75,.15,0,0,0,,.115,.035,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE71,.12,0,0,0,,.0875,.0325,245,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE71.25,.085,0,0,0,,.065,.02,10,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE71.5,.13,0,0,0,,.0475,.0825,11,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE71.75,.0475,0,0,0,,.035,.0125,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE63.5,.0025,0,0,0,,.0025,0,1,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE63.75,.0025,0,0,0,,.0025,0,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE64,.0025,0,0,0,,.0025,0,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE64.25,.0025,0,0,0,,.0025,0,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE64.5,.0025,0,0,0,,.0025,0,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE64.75,.0025,0,0,0,,.005,.0025,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE65,.005,0,0,0,,.0075,.0025,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE65.25,.0075,0,0,0,,.01,.0025,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE65.5,.01,0,0,0,,.015,.005,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE65.75,.015,0,0,0,,.0225,.0075,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE66,.0225,0,0,0,,.0325,.01,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE66.25,.0325,0,0,0,,.0475,.015,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE66.5,.045,0,0,0,,.0675,.0225,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE66.75,.0625,0,0,0,,.09,.0275,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE67,.0875,0,0,0,,.1225,.035,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE67.25,.1175,0,0,0,,.1625,.045,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE67.5,.1575,0,0,0,,.2125,.055,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE67.75,.2075,0,0,0,,.275,.0675,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE68,.2675,0,0,0,,.3475,.08,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE68.25,.3375,0,0,0,,.4325,.095,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE68.5,.4225,0,0,0,,.5325,.11,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE68.75,.5225,0,0,0,,.6475,.125,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE69,.635,0,0,0,,.775,.14,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE69.25,.7625,0,0,0,,.9175,.155,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE69.5,.905,0,0,0,,1.075,.17,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE69.75,1.0625,0,0,0,,1.245,.1825,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE70,1.23,0,0,0,,1.425,.195,1,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE70.25,1.4125,0,0,0,,1.62,.2075,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE70.5,1.605,0,0,0,,1.8225,.2175,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE70.75,1.8075,0,0,0,,2.0325,.225,0,0,0,,0,0
