CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,UNDRLNG_ST,NOTIONAL_V,PREMIUM_TR
OPTCURUSDINR23-FEB-2017PE65,.005,0,0,0,,.0025,.0025,0,0,0,,0,0
OPTCURUSDINR23-FEB-2017PE65.25,.0075,0,0,0,,.005,.0025,0,0,0,,0,0
OPTCURUSDINR23-FEB-2017PE65.5,.01,0,0,0,,.0075,.0025,0,0,0,,0,0
OPTCURUSDINR23-FEB-2017PE65.75,.015,0,0,0,,.01,.005,0,0,0,,0,0
OPTCURUSDINR23-FEB-2017PE66,.025,0,0,0,,.0175,.0075,0,0,0,,0,0
OPTCURUSDINR23-FEB-2017PE66.25,.035,0,0,0,,.0275,.0075,0,0,0,,0,0
OPTCURUSDINR23-FEB-2017PE66.5,.0325,0,0,0,,.04,.0075,500,0,0,,0,0
OPTCURUSDINR23-FEB-2017PE66.75,.075,0,0,0,,.0575,.0175,0,0,0,,0,0
OPTCURUSDINR23-FEB-2017PE67,.05,.065,.065,.045,.045,.045,.005,1008,539,539,,36141320,28320
OPTCURUSDINR23-FEB-2017PE67.25,.145,0,0,0,,.1175,.0275,0,0,0,,0,0
OPTCURUSDINR23-FEB-2017PE67.5,.1125,.13,.135,.095,.1,.1,.0125,13560,10803,10803,,730501947.5,1299447.5
OPTCURUSDINR23-FEB-2017PE67.75,.26,0,0,0,,.2225,.0375,40,0,0,,0,0
OPTCURUSDINR23-FEB-2017PE68,.2425,.2825,.29,.1975,.215,.215,.0275,39652,9276,9276,,633043820,2275820
OPTCURUSDINR23-FEB-2017PE68.25,.36,.2925,.3025,.2925,.295,.295,.065,52,52,52,,3564345,15345
OPTCURUSDINR23-FEB-2017PE68.5,.4625,.515,.5225,.4,.42,.42,.0425,4056,1797,1797,,123840907.5,746407.5
OPTCURUSDINR23-FEB-2017PE68.75,.68,0,0,0,,.595,.085,1,0,0,,0,0
OPTCURUSDINR23-FEB-2017PE69,.7575,.82,.84,.685,.715,.715,.0425,47303,6465,6465,,450939342.5,4854342.5
OPTCURUSDINR23-FEB-2017PE69.25,.965,0,0,0,,.885,.08,0,0,0,,0,0
OPTCURUSDINR23-FEB-2017PE69.5,1.1375,0,0,0,,1.0525,.085,0,0,0,,0,0
OPTCURUSDINR23-FEB-2017PE69.75,1.325,0,0,0,,1.235,.09,0,0,0,,0,0
OPTCURUSDINR23-FEB-2017PE70,1.5225,0,0,0,,1.43,.0925,0,0,0,,0,0
OPTCURUSDINR23-FEB-2017PE70.25,1.7325,0,0,0,,1.6375,.095,0,0,0,,0,0
OPTCURUSDINR23-FEB-2017PE70.5,1.95,0,0,0,,1.8525,.0975,0,0,0,,0,0
OPTCURUSDINR23-FEB-2017PE70.75,2.175,0,0,0,,2.0775,.0975,0,0,0,,0,0
OPTCURUSDINR23-FEB-2017PE71,2.405,0,0,0,,2.3075,.0975,0,0,0,,0,0
OPTCURUSDINR23-FEB-2017PE71.25,2.6425,0,0,0,,2.5425,.1,0,0,0,,0,0
OPTCURUSDINR23-FEB-2017PE71.5,2.8825,0,0,0,,2.7825,.1,0,0,0,,0,0
OPTCURUSDINR23-FEB-2017PE71.75,3.1225,0,0,0,,3.025,.0975,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017CE63.5,4.89,0,0,0,,4.9925,.1025,293,0,0,,0,0
OPTCURUSDINR27-JAN-2017CE63.75,4.64,0,0,0,,4.7425,.1025,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017CE64,4.3025,4.22,4.46,4.22,4.46,4.46,.1575,5237,6,6,,410085,26085
OPTCURUSDINR27-JAN-2017CE64.25,4.1425,0,0,0,,4.245,.1025,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017CE64.5,3.8925,0,0,0,,3.995,.1025,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017CE64.75,3.6425,0,0,0,,3.745,.1025,134,0,0,,0,0
OPTCURUSDINR27-JAN-2017CE65,3.395,3.2575,3.2575,3.2575,3.2575,3.2575,.1375,4879,3,3,,204772.5,9772.5
OPTCURUSDINR27-JAN-2017CE65.25,3.145,0,0,0,,3.2475,.1025,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017CE65.5,2.895,0,0,0,,2.9975,.1025,2258,0,0,,0,0
OPTCURUSDINR27-JAN-2017CE65.75,2.6475,0,0,0,,2.75,.1025,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017CE66,2.28,2.38,2.49,2.38,2.44,2.44,.16,3747,11,11,,752790,26790
OPTCURUSDINR27-JAN-2017CE66.25,2.155,0,0,0,,2.2525,.0975,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017CE66.5,1.89,1.75,2,1.75,1.9575,1.9575,.0675,5201,119,119,,8145932.5,232432.5
OPTCURUSDINR27-JAN-2017CE66.75,1.6725,0,0,0,,1.7675,.095,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017CE67,1.38,1.26,1.6475,1.2225,1.54,1.54,.16,30197,256,256,,17498195,346195
OPTCURUSDINR27-JAN-2017CE67.25,1.22,0,0,0,,1.3025,.0825,185,0,0,,0,0
OPTCURUSDINR27-JAN-2017CE67.5,.915,.85,1.05,.7725,1.015,1.015,.1,140357,30202,30202,,2065665380,27030380
OPTCURUSDINR27-JAN-2017CE67.75,.71,.6075,.82,.585,.8075,.8075,.0975,5449,1634,1634,,111945082.5,1241582.5
OPTCURUSDINR27-JAN-2017CE68,.5475,.475,.645,.4275,.63,.63,.0825,241306,92279,92279,,6323265892.5,48293892.5
OPTCURUSDINR27-JAN-2017CE68.25,.4,.35,.49,.3025,.4775,.4775,.0775,53985,64862,64862,,4450891115,24059615
OPTCURUSDINR27-JAN-2017CE68.5,.3025,.265,.37,.22,.36,.36,.0575,233819,197652,197652,,13596563970,57401970
OPTCURUSDINR27-JAN-2017CE68.75,.22,.18,.275,.155,.265,.265,.045,25632,46903,46903,,3234313540,9732290
OPTCURUSDINR27-JAN-2017CE69,.1625,.125,.21,.1125,.2,.2,.0375,594775,288799,288799,,19974425777.5,47294777.5
OPTCURUSDINR27-JAN-2017CE69.25,.1125,.0975,.15,.0775,.14,.14,.0275,17707,12613,12613,,874773830,1323580
OPTCURUSDINR27-JAN-2017CE69.5,.08,.0675,.1075,.0525,.1025,.1025,.0225,75478,50697,50697,,3527501177.5,4059677.5
OPTCURUSDINR27-JAN-2017CE69.75,.05,.0425,.0775,.04,.0725,.0725,.0225,3019,2898,2898,,202268360,132860
OPTCURUSDINR27-JAN-2017CE70,.04,.0325,.0525,.025,.05,.05,.01,36491,26470,26470,,1854050710,1150710
OPTCURUSDINR27-JAN-2017CE70.25,.0175,.005,.005,.005,.005,.005,.0125,8901,8900,8900,,625269500,44500
OPTCURUSDINR27-JAN-2017CE70.5,.0175,.015,.025,.0125,.025,.025,.0075,14012,14060,14060,,991498492.5,268492.5
OPTCURUSDINR27-JAN-2017CE70.75,.005,0,0,0,,.005,0,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017CE71,.015,.0125,.015,.01,.0125,.0125,.0025,28783,5355,5355,,380271415,66415
OPTCURUSDINR27-JAN-2017CE71.25,.0025,0,0,0,,.0025,0,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017CE71.5,.0025,0,0,0,,.0025,0,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017CE71.75,.0025,0,0,0,,.0025,0,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017PE63.5,0,0,0,0,,0,0,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017PE63.75,0,0,0,0,,0,0,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017PE64,0,.0025,.0025,.0025,.0025,.0025,.0025,2666,1,1,,64002.5,2.5
OPTCURUSDINR27-JAN-2017PE64.25,0,0,0,0,,0,0,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017PE64.5,0,0,0,0,,0,0,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017PE64.75,0,0,0,0,,0,0,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017PE65,.0025,0,0,0,,0,.0025,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017PE65.25,.0025,0,0,0,,.0025,0,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017PE65.5,.005,0,0,0,,.0025,.0025,502,0,0,,0,0
OPTCURUSDINR27-JAN-2017PE65.75,.0025,0,0,0,,.0025,0,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017PE66,.0075,.005,.005,.0025,.0025,.0025,.005,7617,501,501,,33068502.5,2502.5
OPTCURUSDINR27-JAN-2017PE66.25,.0025,0,0,0,,.005,.0025,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017PE66.5,.0075,.0075,.0075,.005,.0075,.0075,0,10018,1448,1448,,96301930,9930
OPTCURUSDINR27-JAN-2017PE66.75,.025,0,0,0,,.0175,.0075,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017PE67,.0175,.0175,.02,.01,.015,.015,.0025,51510,18685,18685,,1252151610,256610
OPTCURUSDINR27-JAN-2017PE67.25,.0275,.0325,.0375,.02,.025,.025,.0025,30487,20350,20350,,1369146510,609010
OPTCURUSDINR27-JAN-2017PE67.5,.0575,.0625,.0775,.0375,.0425,.0425,.015,225184,214284,214284,,14476089750,11919750
OPTCURUSDINR27-JAN-2017PE67.75,.1,.1175,.1325,.0725,.08,.08,.02,52596,37136,37136,,2519653155,3689155
OPTCURUSDINR27-JAN-2017PE68,.18,.2225,.23,.1325,.1425,.1425,.0375,184938,183343,183343,,12499489527.5,32165527.5
OPTCURUSDINR27-JAN-2017PE68.25,.29,.3275,.355,.22,.2375,.2375,.0525,44684,88897,88897,,6092003857.5,24783607.5
OPTCURUSDINR27-JAN-2017PE68.5,.425,.45,.515,.345,.3675,.3675,.0575,154720,189274,189274,,13043968080,78699080
OPTCURUSDINR27-JAN-2017PE68.75,.575,.69,.69,.5,.53,.53,.045,1306,633,633,,43848012.5,329262.5
OPTCURUSDINR27-JAN-2017PE69,.7775,.85,.9075,.6675,.705,.705,.0725,127161,84322,84322,,5881375575,63157575
OPTCURUSDINR27-JAN-2017PE69.25,1.09,.94,.94,.94,.94,.94,.15,10,2,2,,140380,1880
OPTCURUSDINR27-JAN-2017PE69.5,1.3,1.3,1.3275,1.135,1.135,1.135,.165,321,95,95,,6720037.5,117537.5
OPTCURUSDINR27-JAN-2017PE69.75,1.395,0,0,0,,1.2975,.0975,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017PE70,1.7825,0,0,0,,1.525,.2575,163,0,0,,0,0
OPTCURUSDINR27-JAN-2017PE70.25,1.8625,0,0,0,,1.76,.1025,500,0,0,,0,0
OPTCURUSDINR27-JAN-2017PE70.5,2.1025,0,0,0,,2,.1025,3,0,0,,0,0
OPTCURUSDINR27-JAN-2017PE70.75,2.3475,0,0,0,,2.245,.1025,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017PE71,2.595,2.7,2.7,2.7,2.7,2.7,.105,176,10,10,,737000,27000
OPTCURUSDINR27-JAN-2017PE71.25,2.8425,0,0,0,,2.74,.1025,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017PE71.5,3.39,0,0,0,,2.99,.4,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017PE71.75,3.63,0,0,0,,3.2375,.3925,500,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE65,4.68,0,0,0,,4.7475,.0675,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE65.25,4.4475,0,0,0,,4.5125,.065,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE65.5,4.2175,0,0,0,,4.2825,.065,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE65.75,3.99,0,0,0,,4.0525,.0625,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE66,3.765,0,0,0,,3.825,.06,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE66.25,3.545,0,0,0,,3.6025,.0575,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE66.5,3.33,0,0,0,,3.3825,.0525,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE66.75,3.1175,0,0,0,,3.1675,.05,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE67,2.9125,0,0,0,,2.96,.0475,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE67.25,2.71,0,0,0,,2.755,.045,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE67.5,2.515,0,0,0,,2.5575,.0425,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE67.75,2.3275,0,0,0,,2.365,.0375,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE68,2.145,0,0,0,,2.1825,.0375,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE68.25,1.9725,0,0,0,,2.0025,.03,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE68.5,1.805,0,0,0,,1.8325,.0275,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE68.75,1.6475,0,0,0,,1.67,.0225,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE69,1.4975,0,0,0,,1.5175,.02,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE69.25,1.3575,0,0,0,,1.3725,.015,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE69.5,1.225,0,0,0,,1.2375,.0125,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE69.75,1.1,0,0,0,,1.11,.01,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE70,.985,0,0,0,,.9925,.0075,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE70.25,.8775,0,0,0,,.8825,.005,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE70.5,.7775,0,0,0,,.7825,.005,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE70.75,.6875,0,0,0,,.69,.0025,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE71,.605,0,0,0,,.605,0,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE71.25,.53,0,0,0,,.53,0,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE65,.0475,0,0,0,,.0375,.01,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE65.25,.0575,0,0,0,,.0475,.01,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE65.5,.0725,0,0,0,,.06,.0125,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE65.75,.09,0,0,0,,.075,.015,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE66,.11,0,0,0,,.095,.015,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE66.25,.135,0,0,0,,.115,.02,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE66.5,.1625,0,0,0,,.1425,.02,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE66.75,.195,0,0,0,,.1725,.0225,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE67,.235,0,0,0,,.2075,.0275,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE67.25,.2775,0,0,0,,.2475,.03,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE67.5,.3275,0,0,0,,.295,.0325,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE67.75,.385,0,0,0,,.3475,.0375,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE68,.4475,0,0,0,,.41,.0375,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE68.25,.5175,0,0,0,,.4725,.045,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE68.5,.595,0,0,0,,.5475,.0475,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE68.75,.6825,0,0,0,,.6325,.05,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE69,.7775,0,0,0,,.7225,.055,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE69.25,.88,0,0,0,,.8225,.0575,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE69.5,.9925,0,0,0,,.9325,.06,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE69.75,1.1125,0,0,0,,1.05,.0625,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE70,1.2425,0,0,0,,1.175,.0675,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE70.25,1.38,0,0,0,,1.3125,.0675,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE70.5,1.525,0,0,0,,1.455,.07,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE70.75,1.68,0,0,0,,1.6075,.0725,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE71,1.84,0,0,0,,1.7675,.0725,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE71.25,2.01,0,0,0,,1.9375,.0725,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE63.5,5.42,0,0,0,,5.5025,.0825,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE63.75,5.175,0,0,0,,5.255,.08,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE64,4.9275,0,0,0,,5.01,.0825,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE64.25,4.6825,0,0,0,,4.7625,.08,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE64.5,4.435,0,0,0,,4.5175,.0825,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE64.75,4.1925,0,0,0,,4.27,.0775,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE65,3.9475,0,0,0,,4.0275,.08,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE65.25,3.7075,0,0,0,,3.7825,.075,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE65.5,3.4675,0,0,0,,3.5425,.075,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE65.75,3.23,0,0,0,,3.3025,.0725,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE66,2.995,0,0,0,,3.0675,.0725,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE66.25,2.765,0,0,0,,2.835,.07,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE66.5,2.54,0,0,0,,2.605,.065,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE66.75,2.32,0,0,0,,2.3825,.0625,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE67,2.1075,0,0,0,,2.165,.0575,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE67.25,1.9025,0,0,0,,1.9575,.055,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE67.5,1.7075,1.4,1.4,1.4,1.4,1.4,.3075,2,1,1,,68900,1400
OPTCURUSDINR29-MAR-2017CE67.75,1.52,0,0,0,,1.565,.045,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE68,1.05,1.15,1.15,1.15,1.15,1.15,.1,14,1,1,,69150,1150
OPTCURUSDINR29-MAR-2017CE68.25,1.18,0,0,0,,1.215,.035,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE68.5,1.0275,0,0,0,,1.0575,.03,100,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE68.75,.8875,0,0,0,,.9125,.025,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE69,.76,.6,.67,.6,.655,.655,.105,2975,2050,2050,,142789665,1339665
OPTCURUSDINR29-MAR-2017CE69.25,.645,0,0,0,,.6625,.0175,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE69.5,.5425,0,0,0,,.555,.0125,1,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE69.75,.4525,0,0,0,,.4625,.01,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE70,.285,.2875,.3175,.2875,.3175,.3175,.0325,258,12,12,,843660,3660
OPTCURUSDINR29-MAR-2017CE70.25,.305,0,0,0,,.31,.005,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE70.5,.2475,0,0,0,,.25,.0025,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE70.75,.2,0,0,0,,.2,0,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE71,.1575,0,0,0,,.1575,0,235,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE71.25,.125,0,0,0,,.1225,.0025,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE71.5,.0975,0,0,0,,.095,.0025,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE71.75,.075,0,0,0,,.0725,.0025,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE63.5,.0025,0,0,0,,.0025,0,1,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE63.75,.0025,0,0,0,,.0025,0,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE64,.0025,0,0,0,,.0025,0,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE64.25,.005,0,0,0,,.0025,.0025,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE64.5,.0075,0,0,0,,.005,.0025,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE64.75,.01,0,0,0,,.0075,.0025,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE65,.0125,0,0,0,,.01,.0025,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE65.25,.02,0,0,0,,.015,.005,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE65.5,.0275,0,0,0,,.02,.0075,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE65.75,.0375,0,0,0,,.0275,.01,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE66,.05,0,0,0,,.04,.01,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE66.25,.0675,0,0,0,,.055,.0125,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE66.5,.09,0,0,0,,.0725,.0175,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE66.75,.1175,0,0,0,,.0975,.02,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE67,.1525,0,0,0,,.1275,.025,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE67.25,.195,0,0,0,,.1675,.0275,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE67.5,.245,0,0,0,,.2125,.0325,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE67.75,.305,0,0,0,,.27,.035,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE68,.3775,0,0,0,,.335,.0425,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE68.25,.46,0,0,0,,.4125,.0475,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE68.5,.555,0,0,0,,.5025,.0525,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE68.75,.6625,0,0,0,,.6075,.055,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE69,.7825,0,0,0,,.7225,.06,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE69.25,.915,0,0,0,,.85,.065,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE69.5,1.06,0,0,0,,.99,.07,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE69.75,1.2175,0,0,0,,1.145,.0725,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE70,1.385,0,0,0,,1.31,.075,1,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE70.25,1.565,0,0,0,,1.4875,.0775,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE70.5,1.7525,0,0,0,,1.675,.0775,0,0,0,,0,0
