CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,UNDRLNG_ST,NOTIONAL_V,PREMIUM_TR
OPTCURUSDINR23-FEB-2017PE65,.0025,0,0,0,,.0025,0,0,0,0,,0,0
OPTCURUSDINR23-FEB-2017PE65.25,.0025,0,0,0,,.0025,0,0,0,0,,0,0
OPTCURUSDINR23-FEB-2017PE65.5,.005,0,0,0,,.0025,.0025,0,0,0,,0,0
OPTCURUSDINR23-FEB-2017PE65.75,.0075,0,0,0,,.005,.0025,0,0,0,,0,0
OPTCURUSDINR23-FEB-2017PE66,.0125,0,0,0,,.01,.0025,0,0,0,,0,0
OPTCURUSDINR23-FEB-2017PE66.25,.02,0,0,0,,.015,.005,0,0,0,,0,0
OPTCURUSDINR23-FEB-2017PE66.5,.0175,.0275,.0275,.0275,.0275,.0275,.01,504,8756,8756,,582514790,240790
OPTCURUSDINR23-FEB-2017PE66.75,.05,.015,.015,.015,.015,.015,.035,8755,8755,8755,,584527575,131325
OPTCURUSDINR23-FEB-2017PE67,.0525,.03,.04,.03,.035,.035,.0175,3843,146,146,,9787105,5105
OPTCURUSDINR23-FEB-2017PE67.25,.115,0,0,0,,.0925,.0225,0,0,0,,0,0
OPTCURUSDINR23-FEB-2017PE67.5,.1125,.0975,.1,.0825,.0875,.0875,.025,53833,14359,14359,,970520260,1287760
OPTCURUSDINR23-FEB-2017PE67.75,.18,.115,.115,.115,.115,.115,.065,1167,5,5,,339325,575
OPTCURUSDINR23-FEB-2017PE68,.26,.215,.2375,.2025,.2275,.2275,.0325,122360,21236,21236,,1448682700,4634700
OPTCURUSDINR23-FEB-2017PE68.25,.35,.3,.305,.3,.3025,.3025,.0475,638,750,750,,51413375,225875
OPTCURUSDINR23-FEB-2017PE68.5,.4875,.4525,.455,.405,.4425,.4425,.045,22838,4514,4514,,311136490,1927490
OPTCURUSDINR23-FEB-2017PE68.75,.65,0,0,0,,.6075,.0425,105,0,0,,0,0
OPTCURUSDINR23-FEB-2017PE69,.8,.75,.76,.7,.7575,.7575,.0425,54175,1099,1099,,76618595,787595
OPTCURUSDINR23-FEB-2017PE69.25,.9975,0,0,0,,.935,.0625,0,0,0,,0,0
OPTCURUSDINR23-FEB-2017PE69.5,1.2,0,0,0,,1.1225,.0775,1,0,0,,0,0
OPTCURUSDINR23-FEB-2017PE69.75,1.3925,0,0,0,,1.325,.0675,0,0,0,,0,0
OPTCURUSDINR23-FEB-2017PE70,1.61,0,0,0,,1.54,.07,0,0,0,,0,0
OPTCURUSDINR23-FEB-2017PE70.25,1.835,0,0,0,,1.765,.07,0,0,0,,0,0
OPTCURUSDINR23-FEB-2017PE70.5,2.065,0,0,0,,1.9975,.0675,0,0,0,,0,0
OPTCURUSDINR23-FEB-2017PE70.75,2.3025,0,0,0,,2.235,.0675,0,0,0,,0,0
OPTCURUSDINR23-FEB-2017PE71,2.545,0,0,0,,2.4775,.0675,0,0,0,,0,0
OPTCURUSDINR23-FEB-2017PE71.25,2.7875,0,0,0,,2.72,.0675,0,0,0,,0,0
OPTCURUSDINR23-FEB-2017PE71.5,3.035,0,0,0,,2.9675,.0675,0,0,0,,0,0
OPTCURUSDINR23-FEB-2017PE71.75,3.28,0,0,0,,3.215,.065,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017CE63.5,4.7075,0,0,0,,4.775,.0675,293,0,0,,0,0
OPTCURUSDINR27-JAN-2017CE63.75,4.4575,0,0,0,,4.525,.0675,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017CE64,4.1225,0,0,0,,4.2775,.155,5248,0,0,,0,0
OPTCURUSDINR27-JAN-2017CE64.25,3.96,0,0,0,,4.0275,.0675,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017CE64.5,3.71,0,0,0,,3.7775,.0675,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017CE64.75,3.43,0,0,0,,3.5275,.0975,114,0,0,,0,0
OPTCURUSDINR27-JAN-2017CE65,3.21,0,0,0,,3.2775,.0675,4779,0,0,,0,0
OPTCURUSDINR27-JAN-2017CE65.25,2.96,0,0,0,,3.0275,.0675,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017CE65.5,2.7125,0,0,0,,2.78,.0675,2259,0,0,,0,0
OPTCURUSDINR27-JAN-2017CE65.75,2.4625,0,0,0,,2.53,.0675,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017CE66,2.145,0,0,0,,2.28,.135,3247,0,0,,0,0
OPTCURUSDINR27-JAN-2017CE66.25,1.965,0,0,0,,2.03,.065,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017CE66.5,1.62,1.7725,1.7725,1.76,1.765,1.765,.145,5197,100,100,,6826625,176625
OPTCURUSDINR27-JAN-2017CE66.75,1.47,0,0,0,,1.535,.065,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017CE67,1.215,1.25,1.3625,1.25,1.2775,1.2775,.0625,30612,707,707,,48319537.5,950537.5
OPTCURUSDINR27-JAN-2017CE67.25,1,0,0,0,,1.055,.055,185,0,0,,0,0
OPTCURUSDINR27-JAN-2017CE67.5,.735,.8,.89,.795,.8125,.8125,.0775,151692,1467,1467,,100239632.5,1217132.5
OPTCURUSDINR27-JAN-2017CE67.75,.54,.59,.67,.575,.5875,.5875,.0475,8894,2204,2204,,150666650,1345650
OPTCURUSDINR27-JAN-2017CE68,.3825,.4,.4825,.4,.4175,.4175,.035,188010,34990,34990,,2394927520,15607520
OPTCURUSDINR27-JAN-2017CE68.25,.25,.275,.33,.2575,.27,.27,.02,56377,42537,42537,,2915710460,12560210
OPTCURUSDINR27-JAN-2017CE68.5,.1625,.1825,.2175,.1675,.1775,.1775,.015,323036,131917,131917,,9061490885,25176385
OPTCURUSDINR27-JAN-2017CE68.75,.105,.1175,.135,.105,.11,.11,.005,50053,24622,24622,,1695755180,2992680
OPTCURUSDINR27-JAN-2017CE69,.0675,.075,.0875,.0675,.075,.075,.0075,350439,133588,133588,,9228010887.5,10438887.5
OPTCURUSDINR27-JAN-2017CE69.25,.04,.0425,.05,.04,.0425,.0425,.0025,24413,9111,9111,,631347552.5,410802.5
OPTCURUSDINR27-JAN-2017CE69.5,.025,.03,.03,.02,.025,.025,0,76432,27417,27417,,1906184692.5,703192.5
OPTCURUSDINR27-JAN-2017CE69.75,.0175,.015,.015,.01,.015,.015,.0025,4748,497,497,,34673117.5,7367.5
OPTCURUSDINR27-JAN-2017CE70,.01,.01,.01,.005,.0075,.0075,.0025,45547,1172,1172,,82049927.5,9927.5
OPTCURUSDINR27-JAN-2017CE70.25,.0025,0,0,0,,.0025,0,569,0,0,,0,0
OPTCURUSDINR27-JAN-2017CE70.5,.0075,.005,.005,.005,.005,.005,.0025,27265,1000,1000,,70505000,5000
OPTCURUSDINR27-JAN-2017CE70.75,.0025,0,0,0,,.0025,0,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017CE71,0,.005,.005,.0025,.005,.005,.005,27038,833,833,,59145165,2165
OPTCURUSDINR27-JAN-2017CE71.25,0,0,0,0,,0,0,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017CE71.5,0,0,0,0,,0,0,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017CE71.75,0,0,0,0,,0,0,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017PE63.5,0,0,0,0,,0,0,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017PE63.75,0,0,0,0,,0,0,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017PE64,0,0,0,0,,0,0,2411,0,0,,0,0
OPTCURUSDINR27-JAN-2017PE64.25,0,0,0,0,,0,0,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017PE64.5,0,0,0,0,,0,0,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017PE64.75,0,0,0,0,,0,0,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017PE65,0,0,0,0,,0,0,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017PE65.25,0,0,0,0,,0,0,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017PE65.5,0,0,0,0,,0,0,502,0,0,,0,0
OPTCURUSDINR27-JAN-2017PE65.75,.0025,0,0,0,,0,.0025,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017PE66,.0025,0,0,0,,.0025,0,10397,0,0,,0,0
OPTCURUSDINR27-JAN-2017PE66.25,.0025,0,0,0,,.0025,0,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017PE66.5,.005,0,0,0,,.0025,.0025,7876,0,0,,0,0
OPTCURUSDINR27-JAN-2017PE66.75,.0075,0,0,0,,.005,.0025,1,0,0,,0,0
OPTCURUSDINR27-JAN-2017PE67,.0125,.0125,.0125,.0075,.01,.01,.0025,57127,1739,1739,,116527340,14340
OPTCURUSDINR27-JAN-2017PE67.25,.0225,.015,.0175,.0125,.0175,.0175,.005,35926,3858,3858,,259504927.5,54427.5
OPTCURUSDINR27-JAN-2017PE67.5,.045,.03,.0325,.0225,.03,.03,.015,232471,54709,54709,,3694369100,1511600
OPTCURUSDINR27-JAN-2017PE67.75,.09,.065,.07,.05,.0625,.0625,.0275,76672,42880,42880,,2907552787.5,2432787.5
OPTCURUSDINR27-JAN-2017PE68,.175,.1375,.1475,.1075,.1325,.1325,.0425,273985,89909,89909,,6124806662.5,10994662.5
OPTCURUSDINR27-JAN-2017PE68.25,.3,.24,.26,.205,.2425,.2425,.0575,53504,57421,57421,,3932003492.5,13020242.5
OPTCURUSDINR27-JAN-2017PE68.5,.4625,.3875,.415,.34,.3975,.3975,.065,169303,57867,57867,,3985325917.5,21436417.5
OPTCURUSDINR27-JAN-2017PE68.75,.6525,.59,.59,.52,.575,.575,.0775,7750,291,291,,20162920,156670
OPTCURUSDINR27-JAN-2017PE69,.855,.7825,.8125,.7075,.7925,.7925,.0625,149602,4681,4681,,326577740,3588740
OPTCURUSDINR27-JAN-2017PE69.25,1.065,0,0,0,,.995,.07,403,0,0,,0,0
OPTCURUSDINR27-JAN-2017PE69.5,1.31,0,0,0,,1.23,.08,2097,0,0,,0,0
OPTCURUSDINR27-JAN-2017PE69.75,1.54,0,0,0,,1.47,.07,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017PE70,1.785,0,0,0,,1.7175,.0675,160,0,0,,0,0
OPTCURUSDINR27-JAN-2017PE70.25,2.0325,0,0,0,,1.965,.0675,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017PE70.5,2.2825,0,0,0,,2.215,.0675,3,0,0,,0,0
OPTCURUSDINR27-JAN-2017PE70.75,2.53,0,0,0,,2.4625,.0675,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017PE71,2.78,0,0,0,,2.7125,.0675,176,0,0,,0,0
OPTCURUSDINR27-JAN-2017PE71.25,3.03,0,0,0,,2.9625,.0675,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017PE71.5,3.28,0,0,0,,3.2125,.0675,0,0,0,,0,0
OPTCURUSDINR27-JAN-2017PE71.75,3.5275,0,0,0,,3.4625,.065,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE65,4.51,0,0,0,,4.5775,.0675,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE65.25,4.275,0,0,0,,4.3425,.0675,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE65.5,4.0425,0,0,0,,4.1075,.065,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE65.75,3.8125,0,0,0,,3.875,.0625,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE66,3.585,0,0,0,,3.645,.06,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE66.25,3.3625,0,0,0,,3.42,.0575,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE66.5,3.1425,0,0,0,,3.1975,.055,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE66.75,2.9275,0,0,0,,2.98,.0525,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE67,2.72,0,0,0,,2.7675,.0475,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE67.25,2.5175,0,0,0,,2.5625,.045,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE67.5,2.32,0,0,0,,2.3625,.0425,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE67.75,2.13,0,0,0,,2.1675,.0375,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE68,1.95,0,0,0,,1.985,.035,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE68.25,1.775,0,0,0,,1.805,.03,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE68.5,1.61,0,0,0,,1.635,.025,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE68.75,1.455,0,0,0,,1.475,.02,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE69,1.3075,0,0,0,,1.325,.0175,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE69.25,1.17,0,0,0,,1.1825,.0125,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE69.5,1.0425,0,0,0,,1.0525,.01,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE69.75,.9225,0,0,0,,.93,.0075,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE70,.8125,0,0,0,,.8175,.005,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE70.25,.7125,0,0,0,,.715,.0025,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE70.5,.6225,0,0,0,,.6225,0,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE70.75,.54,0,0,0,,.54,0,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017CE71,.4675,.55,.55,.45,.5,.5,.0325,6,6,6,,429050,3050
OPTCURUSDINR28-JUN-2017CE71.25,.4,0,0,0,,.3975,.0025,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE65,.0325,0,0,0,,.025,.0075,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE65.25,.0425,0,0,0,,.0325,.01,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE65.5,.0525,0,0,0,,.0425,.01,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE65.75,.0675,0,0,0,,.055,.0125,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE66,.085,0,0,0,,.07,.015,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE66.25,.1075,0,0,0,,.09,.0175,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE66.5,.1325,0,0,0,,.1125,.02,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE66.75,.1625,0,0,0,,.14,.0225,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE67,.2,0,0,0,,.1725,.0275,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE67.25,.24,0,0,0,,.21,.03,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE67.5,.29,0,0,0,,.255,.035,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE67.75,.345,0,0,0,,.305,.04,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE68,.4075,0,0,0,,.3675,.04,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE68.25,.4775,0,0,0,,.4325,.045,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE68.5,.5575,0,0,0,,.5075,.05,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE68.75,.645,0,0,0,,.5925,.0525,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE69,.745,0,0,0,,.685,.06,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE69.25,.85,0,0,0,,.79,.06,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE69.5,.9675,0,0,0,,.9025,.065,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE69.75,1.0925,0,0,0,,1.025,.0675,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE70,1.2275,0,0,0,,1.1575,.07,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE70.25,1.3725,0,0,0,,1.3,.0725,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE70.5,1.5275,0,0,0,,1.4525,.075,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE70.75,1.69,0,0,0,,1.6125,.0775,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE71,1.86,0,0,0,,1.7825,.0775,0,0,0,,0,0
OPTCURUSDINR28-JUN-2017PE71.25,2.0375,0,0,0,,1.96,.0775,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE63.5,5.2575,0,0,0,,5.3225,.065,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE63.75,5.01,0,0,0,,5.075,.065,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE64,4.7625,0,0,0,,4.8275,.065,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE64.25,4.5175,0,0,0,,4.58,.0625,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE64.5,4.27,0,0,0,,4.335,.065,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE64.75,4.025,0,0,0,,4.0875,.0625,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE65,3.78,0,0,0,,3.8425,.0625,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE65.25,3.535,0,0,0,,3.5975,.0625,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE65.5,3.2925,0,0,0,,3.355,.0625,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE65.75,3.0525,0,0,0,,3.1125,.06,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE66,2.8175,0,0,0,,2.8725,.055,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE66.25,2.5825,0,0,0,,2.6375,.055,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE66.5,2.355,0,0,0,,2.405,.05,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE66.75,2.1325,0,0,0,,2.18,.0475,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE67,1.9175,0,0,0,,1.96,.0425,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE67.25,1.71,0,0,0,,1.75,.04,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE67.5,1.5125,0,0,0,,1.5475,.035,2,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE67.75,1.325,0,0,0,,1.355,.03,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE68,1.0375,1.0825,1.085,1.0825,1.085,1.085,.0475,18,2,2,,138167.5,2167.5
OPTCURUSDINR29-MAR-2017CE68.25,.99,0,0,0,,1.01,.02,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE68.5,.8425,0,0,0,,.8575,.015,100,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE68.75,.71,0,0,0,,.7225,.0125,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE69,.59,.5675,.5775,.565,.565,.565,.025,14142,3,3,,208710,1710
OPTCURUSDINR29-MAR-2017CE69.25,.485,0,0,0,,.49,.005,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE69.5,.395,0,0,0,,.3975,.0025,1,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE69.75,.3175,0,0,0,,.3175,0,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE70,.2425,.2875,.3,.2875,.2875,.2875,.045,8673,739,739,,51944475,214475
OPTCURUSDINR29-MAR-2017CE70.25,.1975,0,0,0,,.195,.0025,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE70.5,.1525,0,0,0,,.15,.0025,10,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE70.75,.115,0,0,0,,.1125,.0025,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE71,.0875,.1,.1075,.1,.105,.105,.0175,262,17,17,,1208762.5,1762.5
OPTCURUSDINR29-MAR-2017CE71.25,.065,0,0,0,,.0625,.0025,10,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE71.5,.0475,0,0,0,,.045,.0025,11,0,0,,0,0
OPTCURUSDINR29-MAR-2017CE71.75,.035,0,0,0,,.0325,.0025,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE63.5,.0025,0,0,0,,.0025,0,1,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE63.75,.0025,0,0,0,,.0025,0,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE64,.0025,0,0,0,,.0025,0,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE64.25,.0025,0,0,0,,.0025,0,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE64.5,.0025,0,0,0,,.0025,0,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE64.75,.005,0,0,0,,.005,0,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE65,.0075,0,0,0,,.005,.0025,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE65.25,.01,0,0,0,,.0075,.0025,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE65.5,.015,0,0,0,,.0125,.0025,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE65.75,.0225,0,0,0,,.0175,.005,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE66,.0325,0,0,0,,.025,.0075,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE66.25,.0475,0,0,0,,.0375,.01,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE66.5,.0675,0,0,0,,.0525,.015,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE66.75,.09,0,0,0,,.075,.015,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE67,.1225,.1225,.1225,.1,.1,.1,.0225,31,31,31,,2080545,3545
OPTCURUSDINR29-MAR-2017PE67.25,.1625,0,0,0,,.14,.0225,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE67.5,.2125,0,0,0,,.185,.0275,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE67.75,.275,0,0,0,,.24,.035,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE68,.3475,.3175,.3175,.2875,.2875,.2875,.06,19,19,19,,1297915,5915
OPTCURUSDINR29-MAR-2017PE68.25,.4325,0,0,0,,.39,.0425,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE68.5,.5325,0,0,0,,.485,.0475,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE68.75,.6475,0,0,0,,.595,.0525,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE69,.775,0,0,0,,.72,.055,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE69.25,.9175,0,0,0,,.86,.0575,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE69.5,1.075,0,0,0,,1.0125,.0625,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE69.75,1.245,0,0,0,,1.18,.065,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE70,1.425,0,0,0,,1.365,.06,1,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE70.25,1.62,0,0,0,,1.5525,.0675,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE70.5,1.8225,0,0,0,,1.755,.0675,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE70.75,2.0325,0,0,0,,1.965,.0675,0,0,0,,0,0
OPTCURUSDINR29-MAR-2017PE71,2.2525,0,0,0,,2.185,.0675,0,0,0,,0,0
