INSTRUMENT,SYMBOL    ,EXP_DATE  ,STR_PRICE  ,OPT_TYPE,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      ,NOTION_VAL        ,PR_VAL            
OPTIDX    ,NIFTY     ,25/01/2017,00007400.00,CE      ,00000762.05,00000814.75,00000760.00,00000791.75,000000000374400,            39675,              529,              261,      325252758.75,       31657758.75
OPTIDX    ,NIFTY     ,25/01/2017,00007400.00,PE      ,00000004.00,00000006.20,00000004.00,00000004.80,000000000919725,           741900,             9892,             3451,     5493737493.75,        3677493.75
OPTIDX    ,NIFTY     ,25/01/2017,00007450.00,PE      ,00000006.50,00000006.50,00000003.55,00000005.35,000000000000450,             1275,              017,              008,        9505676.25,           6926.25
OPTIDX    ,NIFTY     ,25/01/2017,00007500.00,CE      ,00000701.00,00000726.05,00000664.90,00000701.05,000000000854100,            35325,              471,              316,      289777920.00,       24840420.00
OPTIDX    ,NIFTY     ,25/01/2017,00007500.00,PE      ,00000007.10,00000009.50,00000006.25,00000007.55,000000002571525,          1647000,            21960,             6298,    12364778913.75,       12278913.75
OPTIDX    ,NIFTY     ,25/01/2017,00007550.00,PE      ,00000010.35,00000010.55,00000007.00,00000008.50,000000000015750,             6525,              087,              021,       49319141.25,          55391.25
OPTIDX    ,NIFTY     ,25/01/2017,00007600.00,CE      ,00000576.30,00000626.55,00000567.90,00000601.75,000000000261600,            19500,              260,              156,      159983032.50,       11783032.50
OPTIDX    ,NIFTY     ,25/01/2017,00007600.00,PE      ,00000011.70,00000013.75,00000009.05,00000011.05,000000002028825,          2012775,            26837,             7881,    15318925732.50,       21835732.50
OPTIDX    ,NIFTY     ,25/01/2017,00007650.00,PE      ,00000015.40,00000015.85,00000011.00,00000012.75,000000000018450,            23325,              311,              176,      178731915.00,         295665.00
OPTIDX    ,NIFTY     ,25/01/2017,00007700.00,CE      ,00000484.35,00000526.90,00000472.70,00000506.80,000000000371175,            11325,              151,              097,       93016665.00,        5814165.00
OPTIDX    ,NIFTY     ,25/01/2017,00007700.00,PE      ,00000016.25,00000020.10,00000013.30,00000016.25,000000002504400,          3550575,            47341,            15385,    27397568670.00,       58141170.00
OPTIDX    ,NIFTY     ,25/01/2017,00007750.00,CE      ,00000465.00,00000465.00,00000455.00,00000455.00,000000000000150,              150,              002,              002,        1231500.00,          69000.00
OPTIDX    ,NIFTY     ,25/01/2017,00007750.00,PE      ,00000019.75,00000023.85,00000016.00,00000019.70,000000000082950,           151425,             2019,              734,     1176506613.75,        2962863.75
OPTIDX    ,NIFTY     ,25/01/2017,00007800.00,CE      ,00000419.65,00000439.10,00000383.65,00000413.85,000000000632400,            65025,              867,              623,      534196038.75,       27001038.75
OPTIDX    ,NIFTY     ,25/01/2017,00007800.00,PE      ,00000024.20,00000030.00,00000020.05,00000024.60,000000003641625,          4589775,            61197,            20209,    35911724160.00,      111479160.00
OPTIDX    ,NIFTY     ,25/01/2017,00007850.00,CE      ,00000392.95,00000392.95,00000370.90,00000370.90,000000000000450,              450,              006,              005,        3703447.50,         170947.50
OPTIDX    ,NIFTY     ,25/01/2017,00007850.00,PE      ,00000031.05,00000036.45,00000024.95,00000029.95,000000000047850,            66075,              881,              497,      520699781.25,        2011031.25
OPTIDX    ,NIFTY     ,25/01/2017,00007900.00,CE      ,00000326.65,00000350.75,00000301.05,00000328.25,000000000901350,           167925,             2239,             1324,     1382118232.50,       55510732.50
OPTIDX    ,NIFTY     ,25/01/2017,00007900.00,PE      ,00000036.15,00000045.00,00000030.00,00000037.05,000000004084500,          5560575,            74141,            28188,    44132407443.75,      203864943.75
OPTIDX    ,NIFTY     ,25/01/2017,00007950.00,CE      ,00000270.65,00000302.00,00000258.75,00000284.30,000000000129750,            58350,              778,              347,      480679278.75,       16796778.75
OPTIDX    ,NIFTY     ,25/01/2017,00007950.00,PE      ,00000043.25,00000054.60,00000036.60,00000045.05,000000000104025,           174150,             2322,             1143,     1392286173.75,        7793673.75
OPTIDX    ,NIFTY     ,25/01/2017,00008000.00,CE      ,00000222.10,00000267.90,00000222.10,00000245.95,000000002505150,           785700,            10476,             5405,     6478553152.50,      192953152.50
OPTIDX    ,NIFTY     ,25/01/2017,00008000.00,PE      ,00000053.65,00000066.45,00000044.75,00000055.10,000000005940300,          8844075,           117921,            45640,    71228895588.75,      476295588.75
OPTIDX    ,NIFTY     ,25/01/2017,00008050.00,CE      ,00000197.95,00000225.00,00000185.00,00000207.75,000000000075825,            22650,              302,              201,      187041952.50,        4709452.50
OPTIDX    ,NIFTY     ,25/01/2017,00008050.00,PE      ,00000063.80,00000080.00,00000054.80,00000066.25,000000000176850,           256125,             3415,             1624,     2078440623.75,       16634373.75
OPTIDX    ,NIFTY     ,25/01/2017,00008100.00,CE      ,00000170.20,00000189.25,00000153.50,00000172.10,000000003002850,          2867325,            38231,            18792,    23722768563.75,      497436063.75
OPTIDX    ,NIFTY     ,25/01/2017,00008100.00,PE      ,00000078.85,00000096.50,00000065.30,00000080.40,000000003943500,         11705775,           156077,            60615,    95743273950.00,      926496450.00
OPTIDX    ,NIFTY     ,25/01/2017,00008150.00,CE      ,00000145.10,00000154.10,00000120.00,00000140.30,000000000135750,           265875,             3545,             2074,     2203956585.00,       37075335.00
OPTIDX    ,NIFTY     ,25/01/2017,00008150.00,PE      ,00000093.05,00000115.80,00000080.00,00000097.35,000000000189000,           532650,             7102,             3644,     4393374506.25,       52277006.25
OPTIDX    ,NIFTY     ,25/01/2017,00008200.00,CE      ,00000108.10,00000124.20,00000098.00,00000110.70,000000003853875,         12437925,           165839,            71709,   103379529626.25,     1388544626.25
OPTIDX    ,NIFTY     ,25/01/2017,00008200.00,PE      ,00000119.80,00000138.90,00000097.15,00000116.75,000000002657475,          7897050,           105294,            51400,    65664053666.25,      908243666.25
OPTIDX    ,NIFTY     ,25/01/2017,00008250.00,CE      ,00000086.05,00000096.00,00000075.00,00000085.55,000000000202575,           752325,            10031,             4887,     6271814790.00,       65133540.00
OPTIDX    ,NIFTY     ,25/01/2017,00008250.00,PE      ,00000144.10,00000162.70,00000119.45,00000139.30,000000000042300,            63750,              850,              506,      534896861.25,        8959361.25
OPTIDX    ,NIFTY     ,25/01/2017,00008300.00,CE      ,00000060.00,00000072.95,00000055.40,00000063.50,000000003551625,         10306425,           137419,            58486,    86207599526.25,      664272026.25
OPTIDX    ,NIFTY     ,25/01/2017,00008300.00,PE      ,00000164.45,00000195.00,00000145.00,00000167.05,000000000890625,          1159275,            15457,             8005,     9812536571.25,      190554071.25
OPTIDX    ,NIFTY     ,25/01/2017,00008350.00,CE      ,00000047.10,00000052.70,00000039.55,00000045.60,000000000199425,           336075,             4481,             2010,     2821738230.00,       15511980.00
OPTIDX    ,NIFTY     ,25/01/2017,00008350.00,PE      ,00000206.00,00000221.80,00000173.45,00000197.15,000000000006300,             4050,              054,              040,       34638903.75,         821403.75
OPTIDX    ,NIFTY     ,25/01/2017,00008400.00,CE      ,00000035.10,00000037.50,00000028.05,00000032.30,000000003560925,          7940250,           105870,            38982,    66958969083.75,      260869083.75
OPTIDX    ,NIFTY     ,25/01/2017,00008400.00,PE      ,00000232.45,00000264.55,00000208.00,00000233.10,000000001020675,           369150,             4922,             2553,     3185665380.00,       84805380.00
OPTIDX    ,NIFTY     ,25/01/2017,00008450.00,CE      ,00000021.60,00000025.75,00000019.10,00000022.50,000000000104925,           218775,             2917,             1090,     1853573853.75,        4925103.75
OPTIDX    ,NIFTY     ,25/01/2017,00008450.00,PE      ,00000222.75,00000298.10,00000222.75,00000298.10,000000000000900,              450,              006,              006,        3923598.75,         121098.75
OPTIDX    ,NIFTY     ,25/01/2017,00008500.00,CE      ,00000015.20,00000017.20,00000012.95,00000015.00,000000003678075,          7634475,           101793,            27214,    65008424887.50,      115387387.50
OPTIDX    ,NIFTY     ,25/01/2017,00008500.00,PE      ,00000312.40,00000346.00,00000285.00,00000315.00,000000000909150,           226500,             3020,             1833,     1996034006.25,       70784006.25
OPTIDX    ,NIFTY     ,25/01/2017,00008550.00,CE      ,00000009.35,00000010.60,00000008.25,00000009.50,000000000067800,            64950,              866,              312,      555953797.50,         631297.50
OPTIDX    ,NIFTY     ,25/01/2017,00008600.00,CE      ,00000006.35,00000007.15,00000005.45,00000006.25,000000001907775,          3403425,            45379,            12902,    29290769261.25,       21314261.25
OPTIDX    ,NIFTY     ,25/01/2017,00008600.00,PE      ,00000423.00,00000440.00,00000377.20,00000402.00,000000000616950,            92925,             1239,              670,      837199541.25,       38044541.25
OPTIDX    ,NIFTY     ,25/01/2017,00008650.00,CE      ,00000004.85,00000005.00,00000003.10,00000004.55,000000000012600,             5550,              074,              043,       48032707.50,          25207.50
OPTIDX    ,NIFTY     ,25/01/2017,00008700.00,CE      ,00000003.15,00000003.55,00000002.75,00000002.95,000000001488675,          1343400,            17912,             4814,    11691584400.00,        4004400.00
OPTIDX    ,NIFTY     ,25/01/2017,00008700.00,PE      ,00000514.40,00000530.90,00000474.40,00000499.40,000000000739275,            41625,              555,              387,      382678620.00,       20541120.00
OPTIDX    ,NIFTY     ,25/01/2017,00008750.00,CE      ,00000002.85,00000002.90,00000002.55,00000002.65,000000000003900,              675,              009,              005,        5908087.50,           1837.50
OPTIDX    ,NIFTY     ,25/01/2017,00008800.00,CE      ,00000002.40,00000002.40,00000001.55,00000001.70,000000001234275,           649350,             8658,             2853,     5715386107.50,        1106107.50
OPTIDX    ,NIFTY     ,25/01/2017,00008800.00,PE      ,00000611.95,00000630.95,00000570.00,00000594.05,000000001088625,            71775,              957,              587,      673899386.25,       42279386.25
OPTIDX    ,NIFTY     ,25/01/2017,00008850.00,CE      ,00000001.50,00000001.50,00000001.50,00000001.50,000000000000300,              075,              001,              001,         663862.50,            112.50
OPTIDX    ,NIFTY     ,25/01/2017,00008900.00,CE      ,00000001.25,00000001.40,00000001.15,00000001.30,000000000814200,           215850,             2878,             1493,     1921342233.75,         277233.75
OPTIDX    ,NIFTY     ,25/01/2017,00008900.00,PE      ,00000706.60,00000728.60,00000674.00,00000695.95,000000000748275,            71025,              947,              518,      681034830.00,       48912330.00
OPTIDX    ,NIFTY     ,25/01/2017,00009000.00,CE      ,00000000.95,00000001.05,00000000.80,00000000.85,000000001965825,           366375,             4885,             1183,     3297718818.75,         343818.75
OPTIDX    ,NIFTY     ,25/01/2017,00009000.00,PE      ,00000810.00,00000829.95,00000767.40,00000791.80,000000002172525,            92625,             1235,              828,      906103485.00,       72478485.00
OPTIDX    ,NIFTY     ,25/01/2017,00009100.00,CE      ,00000000.75,00000000.75,00000000.55,00000000.60,000000000098475,             4800,              064,              051,       43682902.50,           2902.50
OPTIDX    ,NIFTY     ,25/01/2017,00009100.00,PE      ,00000917.95,00000917.95,00000872.00,00000881.35,000000000175875,              525,              007,              006,        5245162.50,         467662.50
OPTIDX    ,NIFTY     ,25/01/2017,00009200.00,CE      ,00000000.60,00000000.70,00000000.55,00000000.55,000000000161850,            10275,              137,              094,       94536232.50,           6232.50
OPTIDX    ,NIFTY     ,25/01/2017,00009200.00,PE      ,00001014.00,00001024.00,00000966.40,00000988.00,000000000077025,             1950,              026,              025,       19875727.50,        1935727.50
OPTIDX    ,NIFTY     ,25/01/2017,00009300.00,CE      ,00000000.55,00000000.55,00000000.50,00000000.50,000000000093450,             6975,              093,              009,       64871268.75,           3768.75
OPTIDX    ,NIFTY     ,25/01/2017,00009400.00,CE      ,00000000.60,00000000.80,00000000.55,00000000.80,000000000107175,              825,              011,              005,        7755626.25,            626.25
OPTIDX    ,NIFTY     ,25/01/2017,00009400.00,PE      ,00001182.90,00001182.90,00001182.90,00001182.90,000000000033000,              150,              002,              002,        1587435.00,         177435.00
OPTIDX    ,NIFTY     ,25/01/2017,00009500.00,CE      ,00000000.65,00000000.80,00000000.55,00000000.60,000000000296175,            58350,              778,              198,      554360628.75,          35628.75
OPTIDX    ,NIFTY     ,25/01/2017,00009500.00,PE      ,00001297.30,00001323.65,00001268.05,00001292.25,000000000306000,            17100,              228,              149,      184534222.50,       22084222.50
OPTIDX    ,NIFTY     ,25/01/2017,00009600.00,CE      ,00000000.40,00000000.75,00000000.40,00000000.40,000000000003000,              675,              009,              006,        6480367.50,            367.50
OPTIDX    ,NIFTY     ,25/01/2017,00009600.00,PE      ,00001381.70,00001381.70,00001380.20,00001380.20,000000000006825,              225,              003,              002,        2470770.00,         310770.00
OPTIDX    ,NIFTY     ,25/01/2017,00009800.00,CE      ,00000000.90,00000000.95,00000000.90,00000000.95,000000000001575,             1500,              020,              002,       14701387.50,           1387.50
OPTIDX    ,NIFTY     ,25/01/2017,00010000.00,CE      ,00000000.70,00000000.70,00000000.45,00000000.50,000000000288375,            47700,              636,              358,      477025331.25,          25331.25
OPTIDX    ,NIFTY     ,25/01/2017,00010000.00,PE      ,00001809.30,00001825.20,00001761.00,00001786.80,000000000794325,            15075,              201,              135,      177721485.00,       26971485.00
OPTIDX    ,NIFTY     ,25/01/2017,00010100.00,CE      ,00000000.50,00000000.50,00000000.50,00000000.50,000000000001950,            10200,              136,              135,      103025100.00,           5100.00
OPTIDX    ,NIFTY     ,25/01/2017,00010100.00,PE      ,00001882.30,00001882.30,00001882.30,00001882.30,000000000003300,              150,              002,              001,        1797345.00,         282345.00
OPTIDX    ,NIFTY     ,23/02/2017,00007000.00,CE      ,00001202.00,00001228.00,00001202.00,00001212.50,000000000004425,             3375,              045,              035,       27730316.25,        4105316.25
OPTIDX    ,NIFTY     ,23/02/2017,00007000.00,PE      ,00000008.05,00000008.85,00000007.10,00000007.90,000000000064050,            34125,              455,              145,      239151596.25,         276596.25
OPTIDX    ,NIFTY     ,23/02/2017,00007100.00,PE      ,00000010.45,00000010.50,00000008.50,00000009.45,000000000084975,            35850,              478,              159,      254875267.50,         340267.50
OPTIDX    ,NIFTY     ,23/02/2017,00007200.00,PE      ,00000013.25,00000014.10,00000010.15,00000012.25,000000000161175,            78300,             1044,              703,      564728595.00,         968595.00
OPTIDX    ,NIFTY     ,23/02/2017,00007300.00,PE      ,00000017.10,00000018.30,00000014.60,00000016.05,000000000246900,           153150,             2042,              958,     1120469876.25,        2474876.25
OPTIDX    ,NIFTY     ,23/02/2017,00007400.00,PE      ,00000022.15,00000025.50,00000019.30,00000021.75,000000000195375,           177900,             2372,              973,     1320203043.75,        3743043.75
OPTIDX    ,NIFTY     ,23/02/2017,00007500.00,CE      ,00000755.00,00000755.00,00000728.80,00000741.00,000000000003675,             1350,              018,              012,       11138265.00,        1013265.00
OPTIDX    ,NIFTY     ,23/02/2017,00007500.00,PE      ,00000030.30,00000033.00,00000026.35,00000029.05,000000000830250,           360900,             4812,             1991,     2716973793.75,       10223793.75
OPTIDX    ,NIFTY     ,23/02/2017,00007600.00,CE      ,00000660.00,00000660.00,00000660.00,00000660.00,000000000000600,              075,              001,              001,         619500.00,          49500.00
OPTIDX    ,NIFTY     ,23/02/2017,00007600.00,PE      ,00000039.65,00000043.80,00000034.65,00000038.45,000000000479700,           262725,             3503,             1630,     2006636767.50,        9926767.50
OPTIDX    ,NIFTY     ,23/02/2017,00007700.00,CE      ,00000592.20,00000592.20,00000575.00,00000575.00,000000000011625,              150,              002,              002,        1242540.00,          87540.00
OPTIDX    ,NIFTY     ,23/02/2017,00007700.00,PE      ,00000052.00,00000057.35,00000045.90,00000051.05,000000000507450,           263550,             3514,             1371,     2042316112.50,       12981112.50
OPTIDX    ,NIFTY     ,23/02/2017,00007800.00,CE      ,00000460.00,00000499.00,00000457.90,00000480.45,000000000012000,             2700,              036,              020,       22372023.75,        1312023.75
OPTIDX    ,NIFTY     ,23/02/2017,00007800.00,PE      ,00000068.60,00000074.70,00000060.15,00000066.50,000000000362925,           211350,             2818,             1543,     1662315828.75,       13785828.75
OPTIDX    ,NIFTY     ,23/02/2017,00007900.00,CE      ,00000395.30,00000428.20,00000392.35,00000398.95,000000000041025,             9375,              125,              063,       77849280.00,        3786780.00
OPTIDX    ,NIFTY     ,23/02/2017,00007900.00,PE      ,00000085.35,00000098.15,00000077.55,00000087.75,000000000346950,           265050,             3534,             1667,     2116165260.00,       22270260.00
OPTIDX    ,NIFTY     ,23/02/2017,00008000.00,CE      ,00000320.00,00000342.65,00000305.10,00000327.25,000000000286050,            68700,              916,              553,      572212755.00,       22612755.00
OPTIDX    ,NIFTY     ,23/02/2017,00008000.00,PE      ,00000110.10,00000125.00,00000100.25,00000111.20,000000001139700,           312750,             4170,             2746,     2536149251.25,       34149251.25
OPTIDX    ,NIFTY     ,23/02/2017,00008100.00,CE      ,00000252.90,00000272.30,00000238.40,00000258.80,000000000365400,           115575,             1541,             1185,      966219828.75,       30062328.75
OPTIDX    ,NIFTY     ,23/02/2017,00008100.00,PE      ,00000138.80,00000157.15,00000125.05,00000140.35,000000000271425,           256425,             3419,             1986,     2112550248.75,       35507748.75
OPTIDX    ,NIFTY     ,23/02/2017,00008200.00,CE      ,00000192.10,00000210.50,00000180.00,00000198.10,000000000715950,           206325,             2751,             1777,     1732660140.00,       40795140.00
OPTIDX    ,NIFTY     ,23/02/2017,00008200.00,PE      ,00000176.25,00000195.20,00000159.80,00000176.20,000000000231150,           171600,             2288,             1433,     1436761582.50,       29641582.50
OPTIDX    ,NIFTY     ,23/02/2017,00008300.00,CE      ,00000142.20,00000156.30,00000132.75,00000146.40,000000000947625,           264375,             3525,             1848,     2233452015.00,       39139515.00
OPTIDX    ,NIFTY     ,23/02/2017,00008300.00,PE      ,00000226.50,00000245.00,00000202.00,00000220.15,000000000083175,            80175,             1069,              837,      683009606.25,       17557106.25
OPTIDX    ,NIFTY     ,23/02/2017,00008400.00,CE      ,00000102.55,00000111.65,00000094.35,00000103.55,000000000681525,           328650,             4382,             2829,     2794884018.75,       34224018.75
OPTIDX    ,NIFTY     ,23/02/2017,00008400.00,PE      ,00000280.15,00000299.40,00000251.80,00000275.00,000000000189900,            97125,             1295,             1012,      842367386.25,       26517386.25
OPTIDX    ,NIFTY     ,23/02/2017,00008500.00,CE      ,00000070.40,00000076.70,00000064.60,00000070.35,000000001478925,           438300,             5844,             3504,     3756787995.00,       31237995.00
OPTIDX    ,NIFTY     ,23/02/2017,00008500.00,PE      ,00000352.60,00000369.05,00000313.90,00000335.95,000000000185175,            76350,             1018,              649,      674910821.25,       25935821.25
OPTIDX    ,NIFTY     ,23/02/2017,00008600.00,CE      ,00000044.00,00000048.80,00000041.20,00000044.50,000000000666300,           210375,             2805,             1641,     1818733781.25,        9508781.25
OPTIDX    ,NIFTY     ,23/02/2017,00008600.00,PE      ,00000440.00,00000442.00,00000388.00,00000404.20,000000000024075,            26925,              359,              189,      242422627.50,       10867627.50
OPTIDX    ,NIFTY     ,23/02/2017,00008700.00,CE      ,00000027.85,00000029.85,00000024.90,00000026.90,000000000448950,           342825,             4571,             2353,     2992058490.00,        9480990.00
OPTIDX    ,NIFTY     ,23/02/2017,00008700.00,PE      ,00000494.00,00000498.30,00000467.15,00000483.65,000000000027750,            27825,              371,              204,      255414753.75,       13337253.75
OPTIDX    ,NIFTY     ,23/02/2017,00008800.00,CE      ,00000018.00,00000018.00,00000013.00,00000015.35,000000000519225,           425400,             5672,             2603,     3750240798.75,        6720798.75
OPTIDX    ,NIFTY     ,23/02/2017,00008800.00,PE      ,00000558.00,00000589.60,00000555.00,00000572.00,000000000054975,            55800,              744,              369,      522576371.25,       31536371.25
OPTIDX    ,NIFTY     ,23/02/2017,00008900.00,CE      ,00000009.35,00000011.55,00000007.25,00000008.95,000000000178500,           200100,             2668,             1590,     1782726716.25,        1836716.25
OPTIDX    ,NIFTY     ,23/02/2017,00008900.00,PE      ,00000692.00,00000692.00,00000647.00,00000673.70,000000000057450,            61275,              817,              479,      585585963.75,       40238463.75
OPTIDX    ,NIFTY     ,23/02/2017,00009000.00,CE      ,00000007.00,00000007.35,00000005.70,00000006.00,000000000706875,           273600,             3648,             1685,     2464218903.75,        1818903.75
OPTIDX    ,NIFTY     ,23/02/2017,00009000.00,PE      ,00000800.00,00000800.00,00000742.00,00000769.00,000000000046050,            50850,              678,              306,      495755313.75,       38105313.75
OPTIDX    ,NIFTY     ,23/02/2017,00009100.00,CE      ,00000004.00,00000006.35,00000004.00,00000006.30,000000000030525,              375,              005,              005,        3414693.75,           2193.75
OPTIDX    ,NIFTY     ,23/02/2017,00009200.00,CE      ,00000004.80,00000004.80,00000004.00,00000004.00,000000000004275,             1800,              024,              016,       16567905.00,           7905.00
OPTIDX    ,NIFTY     ,23/02/2017,00009500.00,CE      ,00000000.35,00000000.35,00000000.35,00000000.35,000000000000075,              075,              001,              001,         712526.25,             26.25
OPTIDX    ,NIFTY     ,23/02/2017,00009500.00,PE      ,00001230.85,00001250.00,00001230.85,00001250.00,000000000000150,              150,              002,              002,        1611063.75,         186063.75
OPTIDX    ,NIFTY     ,30/03/2017,00005100.00,CE      ,00003090.00,00003132.10,00003080.00,00003121.00,000000000090675,            33075,              441,              022,      272142465.00,      103459965.00
OPTIDX    ,NIFTY     ,30/03/2017,00006000.00,CE      ,00002200.00,00002245.05,00002200.00,00002225.20,000000000148275,            12525,              167,              025,      103173963.75,       28023963.75
OPTIDX    ,NIFTY     ,30/03/2017,00006000.00,PE      ,00000003.15,00000005.00,00000003.05,00000004.00,000000000022575,            13575,              181,              038,       81509523.75,          59523.75
OPTIDX    ,NIFTY     ,30/03/2017,00007000.00,PE      ,00000016.35,00000017.90,00000015.00,00000016.80,000000000072075,             6450,              086,              052,       45255213.75,         105213.75
OPTIDX    ,NIFTY     ,30/03/2017,00007300.00,PE      ,00000028.00,00000030.50,00000028.00,00000029.75,000000000005175,             2475,              033,              024,       18138896.25,          71396.25
OPTIDX    ,NIFTY     ,30/03/2017,00007400.00,PE      ,00000040.50,00000040.85,00000034.50,00000038.55,000000000034875,            10725,              143,              096,       79756897.50,         391897.50
OPTIDX    ,NIFTY     ,30/03/2017,00007500.00,PE      ,00000050.80,00000053.00,00000045.05,00000050.10,000000000421275,            83850,             1118,              425,      632870865.00,        3995865.00
OPTIDX    ,NIFTY     ,30/03/2017,00007600.00,PE      ,00000058.95,00000063.80,00000056.05,00000063.40,000000000027600,             8475,              113,              078,       64909762.50,         499762.50
OPTIDX    ,NIFTY     ,30/03/2017,00007700.00,PE      ,00000076.75,00000079.20,00000069.00,00000075.10,000000000131400,            47325,              631,              314,      367863292.50,        3460792.50
OPTIDX    ,NIFTY     ,30/03/2017,00007800.00,PE      ,00000096.80,00000096.80,00000086.00,00000092.65,000000000079575,            24525,              327,              164,      193464307.50,        2169307.50
OPTIDX    ,NIFTY     ,30/03/2017,00007900.00,CE      ,00000701.20,00000701.20,00000465.00,00000465.00,000000000002550,              300,              004,              004,        2530762.50,         160762.50
OPTIDX    ,NIFTY     ,30/03/2017,00007900.00,PE      ,00000122.00,00000122.00,00000107.20,00000116.35,000000000036525,            10875,              145,              105,       87133436.25,        1220936.25
OPTIDX    ,NIFTY     ,30/03/2017,00008000.00,CE      ,00000370.00,00000399.00,00000364.15,00000381.90,000000000117300,            16950,              226,              179,      142198282.50,        6598282.50
OPTIDX    ,NIFTY     ,30/03/2017,00008000.00,PE      ,00000144.00,00000151.40,00000130.05,00000142.70,000000000309750,            37875,              505,              356,      308203143.75,        5203143.75
OPTIDX    ,NIFTY     ,30/03/2017,00008100.00,CE      ,00000295.45,00000330.00,00000295.45,00000322.00,000000000031200,            15825,              211,              091,      133289205.00,        5106705.00
OPTIDX    ,NIFTY     ,30/03/2017,00008100.00,PE      ,00000180.20,00000182.55,00000156.00,00000172.25,000000000096225,            14400,              192,              132,      119019033.75,        2379033.75
OPTIDX    ,NIFTY     ,30/03/2017,00008200.00,CE      ,00000242.00,00000272.00,00000240.80,00000253.50,000000000039375,            18300,              244,              134,      154826535.00,        4766535.00
OPTIDX    ,NIFTY     ,30/03/2017,00008200.00,PE      ,00000220.00,00000220.00,00000187.15,00000199.55,000000000028125,            10425,              139,              114,       87574788.75,        2089788.75
OPTIDX    ,NIFTY     ,30/03/2017,00008300.00,CE      ,00000190.00,00000219.20,00000184.00,00000205.85,000000000207450,            45300,              604,              324,      385347382.50,        9357382.50
OPTIDX    ,NIFTY     ,30/03/2017,00008300.00,PE      ,00000237.95,00000291.40,00000237.95,00000241.75,000000000006675,             4875,              065,              049,       41656211.25,        1193711.25
OPTIDX    ,NIFTY     ,30/03/2017,00008400.00,CE      ,00000145.00,00000167.50,00000144.00,00000156.00,000000000057300,            34050,              454,              234,      291469211.25,        5449211.25
OPTIDX    ,NIFTY     ,30/03/2017,00008400.00,PE      ,00000294.20,00000302.50,00000286.00,00000286.00,000000000002100,              825,              011,              007,        7171882.50,         241882.50
OPTIDX    ,NIFTY     ,30/03/2017,00008500.00,CE      ,00000112.90,00000126.55,00000106.20,00000116.85,000000000402750,            82800,             1104,              627,      713596605.00,        9796605.00
