INSTRUMENT,SYMBOL    ,EXP_DATE  ,STR_PRICE  ,OPT_TYPE,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      ,NOTION_VAL        ,PR_VAL            
OPTIDX    ,NIFTY     ,23/02/2017,00007200.00,PE      ,00000006.00,00000006.00,00000004.30,00000004.65,000000000127575,            29250,              390,              095,      210746186.25,         146186.25
OPTIDX    ,NIFTY     ,23/02/2017,00007300.00,CE      ,00001065.00,00001065.00,00001065.00,00001065.00,000000000000675,              675,              009,              002,        5646375.00,         718875.00
OPTIDX    ,NIFTY     ,23/02/2017,00007300.00,PE      ,00000007.00,00000007.25,00000005.80,00000006.65,000000000132225,            46200,              616,              323,      337567211.25,         307211.25
OPTIDX    ,NIFTY     ,23/02/2017,00007400.00,CE      ,00000970.00,00000970.00,00000970.00,00000970.00,000000000000750,              075,              001,              001,         627750.00,          72750.00
OPTIDX    ,NIFTY     ,23/02/2017,00007400.00,PE      ,00000011.00,00000011.00,00000007.50,00000008.10,000000000154200,           145950,             1946,              844,     1081317457.50,        1287457.50
OPTIDX    ,NIFTY     ,23/02/2017,00007500.00,CE      ,00000867.00,00000920.00,00000867.00,00000920.00,000000000043650,             3525,              047,              037,       29537538.75,        3100038.75
OPTIDX    ,NIFTY     ,23/02/2017,00007500.00,PE      ,00000013.25,00000014.00,00000010.20,00000011.35,000000000797025,           356100,             4748,             1805,     2674932165.00,        4182165.00
OPTIDX    ,NIFTY     ,23/02/2017,00007600.00,CE      ,00000800.00,00000800.00,00000800.00,00000800.00,000000000000525,              075,              001,              001,         630000.00,          60000.00
OPTIDX    ,NIFTY     ,23/02/2017,00007600.00,PE      ,00000018.00,00000018.40,00000012.90,00000014.55,000000000499425,           320400,             4272,             1672,     2440086082.50,        5046082.50
OPTIDX    ,NIFTY     ,23/02/2017,00007700.00,CE      ,00000720.00,00000720.00,00000720.00,00000720.00,000000000011175,              300,              004,              003,        2526000.00,         216000.00
OPTIDX    ,NIFTY     ,23/02/2017,00007700.00,PE      ,00000018.90,00000033.00,00000018.50,00000019.20,000000000745650,           543375,             7245,             2763,     4195444837.50,       11457337.50
OPTIDX    ,NIFTY     ,23/02/2017,00007800.00,CE      ,00000579.90,00000635.00,00000579.55,00000629.10,000000000029400,             1950,              026,              019,       16400276.25,        1190276.25
OPTIDX    ,NIFTY     ,23/02/2017,00007800.00,PE      ,00000027.55,00000033.75,00000024.65,00000025.60,000000000645900,           494400,             6592,             2510,     3870257846.25,       13937846.25
OPTIDX    ,NIFTY     ,23/02/2017,00007900.00,CE      ,00000500.00,00000525.00,00000495.75,00000523.40,000000000045600,              900,              012,              009,        7573188.75,         463188.75
OPTIDX    ,NIFTY     ,23/02/2017,00007900.00,PE      ,00000042.15,00000043.20,00000033.00,00000034.25,000000000731400,           592575,             7901,             3538,     4703805150.00,       22462650.00
OPTIDX    ,NIFTY     ,23/02/2017,00008000.00,CE      ,00000406.20,00000462.00,00000405.55,00000453.60,000000000380475,            63525,              847,              667,      535774788.75,       27574788.75
OPTIDX    ,NIFTY     ,23/02/2017,00008000.00,PE      ,00000056.90,00000058.45,00000045.00,00000046.60,000000001425000,           726600,             9688,             4646,     5849547176.25,       36747176.25
OPTIDX    ,NIFTY     ,23/02/2017,00008100.00,CE      ,00000327.25,00000378.00,00000324.00,00000370.10,000000000516750,            95625,             1275,              872,      808281412.50,       33718912.50
OPTIDX    ,NIFTY     ,23/02/2017,00008100.00,PE      ,00000076.35,00000078.20,00000061.00,00000062.90,000000000609300,           553425,             7379,             4012,     4521090671.25,       38348171.25
OPTIDX    ,NIFTY     ,23/02/2017,00008200.00,CE      ,00000261.65,00000302.00,00000254.65,00000295.25,000000001000725,           163125,             2175,             1348,     1383121852.50,       45496852.50
OPTIDX    ,NIFTY     ,23/02/2017,00008200.00,PE      ,00000102.70,00000104.05,00000082.00,00000084.90,000000000580050,           477000,             6360,             3573,     3955210252.50,       43810252.50
OPTIDX    ,NIFTY     ,23/02/2017,00008300.00,CE      ,00000194.20,00000234.05,00000192.00,00000224.35,000000001066350,           209475,             2793,             2071,     1782161156.25,       43518656.25
OPTIDX    ,NIFTY     ,23/02/2017,00008300.00,PE      ,00000134.95,00000138.25,00000110.80,00000114.10,000000000468150,           566250,             7550,             4422,     4769969677.50,       70094677.50
OPTIDX    ,NIFTY     ,23/02/2017,00008400.00,CE      ,00000140.00,00000172.80,00000138.70,00000165.75,000000000927675,           625950,             8346,             4608,     5353928013.75,       95948013.75
OPTIDX    ,NIFTY     ,23/02/2017,00008400.00,PE      ,00000176.45,00000180.80,00000145.45,00000150.90,000000000472050,           453900,             6052,             3875,     3885298488.75,       72538488.75
OPTIDX    ,NIFTY     ,23/02/2017,00008500.00,CE      ,00000096.05,00000121.75,00000093.70,00000116.50,000000001511700,           729000,             9720,             4981,     6273138300.00,       76638300.00
OPTIDX    ,NIFTY     ,23/02/2017,00008500.00,PE      ,00000231.05,00000232.30,00000190.75,00000195.05,000000000427650,           188700,             2516,             1649,     1644044977.50,       40094977.50
OPTIDX    ,NIFTY     ,23/02/2017,00008600.00,CE      ,00000060.50,00000079.95,00000058.75,00000077.30,000000001229850,           742725,             9903,             4516,     6437532588.75,       50097588.75
OPTIDX    ,NIFTY     ,23/02/2017,00008600.00,PE      ,00000293.05,00000293.25,00000246.55,00000253.05,000000000289425,           110325,             1471,              920,      977945838.75,       29150838.75
OPTIDX    ,NIFTY     ,23/02/2017,00008700.00,CE      ,00000036.05,00000049.85,00000034.15,00000047.00,000000000954375,           594450,             7926,             4231,     5196017617.50,       24302617.50
OPTIDX    ,NIFTY     ,23/02/2017,00008700.00,PE      ,00000365.00,00000366.90,00000315.90,00000323.20,000000000322275,           118650,             1582,              887,     1072246136.25,       39991136.25
OPTIDX    ,NIFTY     ,23/02/2017,00008800.00,CE      ,00000018.30,00000029.40,00000018.30,00000027.85,000000001017300,          1002525,            13367,             5564,     8845944386.25,       23724386.25
OPTIDX    ,NIFTY     ,23/02/2017,00008800.00,PE      ,00000446.40,00000448.00,00000393.10,00000400.30,000000000543675,            95100,             1268,              527,      877590311.25,       40710311.25
OPTIDX    ,NIFTY     ,23/02/2017,00008900.00,CE      ,00000010.75,00000015.90,00000010.05,00000015.00,000000000380100,           310875,             4145,             2002,     2770757332.50,        3969832.50
OPTIDX    ,NIFTY     ,23/02/2017,00008900.00,PE      ,00000531.00,00000531.00,00000480.75,00000490.90,000000000447375,            69675,              929,              214,      655366758.75,       35259258.75
OPTIDX    ,NIFTY     ,23/02/2017,00009000.00,CE      ,00000007.00,00000008.80,00000006.10,00000008.30,000000000810300,           330750,             4410,             2034,     2979146152.50,        2396152.50
OPTIDX    ,NIFTY     ,23/02/2017,00009000.00,PE      ,00000640.00,00000640.00,00000570.05,00000577.95,000000000473475,           116475,             1553,              762,     1119554977.50,       71279977.50
OPTIDX    ,NIFTY     ,23/02/2017,00009100.00,CE      ,00000005.10,00000006.75,00000004.70,00000006.00,000000000045375,            17325,              231,              051,      157745895.00,          88395.00
OPTIDX    ,NIFTY     ,23/02/2017,00009200.00,CE      ,00000002.55,00000004.35,00000002.55,00000004.15,000000000005325,             1125,              015,              011,       10354305.00,           4305.00
OPTIDX    ,NIFTY     ,23/02/2017,00009200.00,PE      ,00000805.00,00000805.00,00000805.00,00000805.00,000000000000075,              075,              001,              001,         750375.00,          60375.00
OPTIDX    ,NIFTY     ,23/02/2017,00009300.00,CE      ,00000003.00,00000003.00,00000003.00,00000003.00,000000000000075,              075,              001,              001,         697725.00,            225.00
OPTIDX    ,NIFTY     ,23/02/2017,00009500.00,CE      ,00000002.90,00000002.90,00000001.25,00000001.35,000000000001425,              300,              004,              003,        2850630.00,            630.00
OPTIDX    ,NIFTY     ,23/02/2017,00009500.00,PE      ,00001110.00,00001120.00,00001055.85,00001055.85,000000000001425,              375,              005,              004,        3974688.75,         412188.75
OPTIDX    ,NIFTY     ,30/03/2017,00005100.00,CE      ,00003294.90,00003295.00,00003275.00,00003283.00,000000000092850,              375,              005,              004,        3143617.50,        1231117.50
OPTIDX    ,NIFTY     ,30/03/2017,00006000.00,CE      ,00002366.00,00002410.00,00002360.00,00002402.35,000000000152175,             3000,              040,              028,       25178141.25,        7178141.25
OPTIDX    ,NIFTY     ,30/03/2017,00006000.00,PE      ,00000001.00,00000002.75,00000001.00,00000002.05,000000000023325,             9000,              120,              041,       54020396.25,          20396.25
OPTIDX    ,NIFTY     ,30/03/2017,00007000.00,PE      ,00000010.00,00000011.25,00000010.00,00000010.35,000000000085575,            16500,              220,              180,      115674682.50,         174682.50
OPTIDX    ,NIFTY     ,30/03/2017,00007200.00,PE      ,00000016.00,00000017.50,00000016.00,00000017.20,000000000009525,              975,              013,              003,        7035802.50,          15802.50
OPTIDX    ,NIFTY     ,30/03/2017,00007400.00,PE      ,00000023.00,00000023.95,00000020.40,00000020.55,000000000035475,            21000,              280,              072,      155883686.25,         483686.25
OPTIDX    ,NIFTY     ,30/03/2017,00007500.00,CE      ,00000910.00,00000950.00,00000910.00,00000950.00,000000000002775,              225,              003,              003,        1896375.00,         208875.00
OPTIDX    ,NIFTY     ,30/03/2017,00007500.00,PE      ,00000029.05,00000030.20,00000026.00,00000026.35,000000000447000,            87675,             1169,              320,      660017932.50,        2455432.50
OPTIDX    ,NIFTY     ,30/03/2017,00007600.00,PE      ,00000034.90,00000035.95,00000032.00,00000032.75,000000000121500,            60150,              802,              298,      459182257.50,        2042257.50
OPTIDX    ,NIFTY     ,30/03/2017,00007700.00,PE      ,00000039.05,00000044.80,00000039.05,00000041.45,000000000257400,           108450,             1446,              476,      839705212.50,        4640212.50
OPTIDX    ,NIFTY     ,30/03/2017,00007800.00,PE      ,00000052.70,00000057.00,00000050.20,00000051.90,000000000239400,           125175,             1669,              581,      983065578.75,        6700578.75
OPTIDX    ,NIFTY     ,30/03/2017,00007900.00,PE      ,00000069.10,00000071.45,00000060.30,00000063.00,000000000127800,            82350,             1098,              514,      656034596.25,        5469596.25
OPTIDX    ,NIFTY     ,30/03/2017,00008000.00,CE      ,00000471.40,00000517.00,00000471.40,00000512.25,000000000192750,            11700,              156,              094,       99271777.50,        5671777.50
OPTIDX    ,NIFTY     ,30/03/2017,00008000.00,PE      ,00000087.55,00000092.75,00000078.50,00000080.60,000000000550050,           214575,             2861,             1200,     1735283782.50,       18683782.50
OPTIDX    ,NIFTY     ,30/03/2017,00008100.00,CE      ,00000396.05,00000437.75,00000394.20,00000437.40,000000000101400,             4725,              063,              032,       40202587.50,        1930087.50
OPTIDX    ,NIFTY     ,30/03/2017,00008100.00,PE      ,00000111.05,00000113.40,00000100.00,00000100.80,000000000122550,            21825,              291,              211,      179109982.50,        2327482.50
OPTIDX    ,NIFTY     ,30/03/2017,00008200.00,CE      ,00000316.30,00000362.00,00000316.30,00000359.30,000000000108600,            18075,              241,              139,      154364370.00,        6149370.00
OPTIDX    ,NIFTY     ,30/03/2017,00008200.00,PE      ,00000138.80,00000143.00,00000122.75,00000125.85,000000000108600,            28050,              374,              230,      233709213.75,        3699213.75
