INSTRUMENT,SYMBOL    ,EXP_DATE  ,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_VAL           ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      
FUTSTK    ,TV18BRDCST,23/02/2017,00000038.70,00000038.95,00000038.25,00000038.40,000000000612000,       11135000.00,           289000,              017,              017
FUTSTK    ,TVSMOTOR  ,25/01/2017,00000378.80,00000382.70,00000376.50,00000380.25,000000007778000,     1648655900.00,          4338000,             2169,             2056
FUTSTK    ,TVSMOTOR  ,23/02/2017,00000374.70,00000376.00,00000370.45,00000374.10,000000000290000,       60565100.00,           162000,              081,              058
FUTSTK    ,UBL       ,25/01/2017,00000809.25,00000814.30,00000799.20,00000801.80,000000001047900,      113231895.00,           140700,              201,              189
FUTSTK    ,ULTRACEMCO,25/01/2017,00003404.55,00003404.55,00003319.05,00003326.15,000000002520800,     1542272870.00,           460600,             2303,             2090
FUTSTK    ,ULTRACEMCO,23/02/2017,00003370.10,00003370.10,00003325.00,00003327.90,000000000031000,       18744790.00,             5600,              028,              027
FUTSTK    ,UNIONBANK ,25/01/2017,00000125.60,00000128.00,00000124.85,00000125.25,000000020544000,     1798674200.00,         14244000,             3561,             3293
FUTSTK    ,UNIONBANK ,23/02/2017,00000123.50,00000125.95,00000123.00,00000123.15,000000001864000,      105971200.00,           852000,              213,              209
FUTSTK    ,UNIONBANK ,30/03/2017,00000122.20,00000125.00,00000122.00,00000122.30,000000000208000,       20213000.00,           164000,              041,              041
FUTSTK    ,UPL       ,25/01/2017,00000677.20,00000677.50,00000660.40,00000662.60,000000005802000,     1629567300.00,          2432400,             2027,             1875
FUTSTK    ,UPL       ,23/02/2017,00000677.30,00000677.30,00000665.00,00000665.05,000000000010800,       14483820.00,            21600,              018,              018
FUTSTK    ,VEDL      ,25/01/2017,00000228.45,00000232.95,00000226.30,00000230.40,000000040635000,    10861831225.00,         47253500,            13501,            12066
FUTSTK    ,VEDL      ,23/02/2017,00000227.00,00000231.75,00000225.50,00000229.95,000000000941500,      145177550.00,           633500,              181,              168
FUTSTK    ,VOLTAS    ,25/01/2017,00000343.70,00000344.30,00000334.60,00000335.95,000000004656000,     1001192300.00,          2958000,             1479,             1423
FUTSTK    ,VOLTAS    ,23/02/2017,00000336.95,00000340.25,00000331.30,00000331.60,000000000180000,       38027800.00,           114000,              057,              056
FUTSTK    ,WIPRO     ,25/01/2017,00000480.90,00000481.40,00000470.80,00000471.60,000000005121600,     1254021300.00,          2643600,             2203,             1938
FUTSTK    ,WIPRO     ,23/02/2017,00000478.45,00000478.45,00000469.25,00000469.90,000000000435600,       96286320.00,           204000,              170,              147
FUTSTK    ,WOCKPHARMA,25/01/2017,00000695.00,00000730.00,00000695.00,00000712.15,000000003395400,     6138035220.00,          8557800,            14263,            13129
FUTSTK    ,WOCKPHARMA,23/02/2017,00000716.25,00000731.75,00000698.00,00000714.10,000000000076800,      124940880.00,           174000,              290,              216
FUTSTK    ,YESBANK   ,25/01/2017,00001213.60,00001251.80,00001213.60,00001247.90,000000008421700,    13958377580.00,         11239900,            16057,            14985
FUTSTK    ,YESBANK   ,23/02/2017,00001223.70,00001255.00,00001223.70,00001251.95,000000000179900,      188509895.00,           151200,              216,              212
FUTSTK    ,YESBANK   ,30/03/2017,00001253.00,00001259.90,00001250.00,00001257.30,000000000013300,       10538675.00,             8400,              012,              012
FUTSTK    ,ZEEL      ,25/01/2017,00000474.05,00000475.30,00000463.85,00000464.75,000000008326500,     1327951105.00,          2836600,             2182,             2011
FUTSTK    ,ZEEL      ,23/02/2017,00000472.15,00000473.00,00000465.95,00000466.00,000000000055900,       12847640.00,            27300,              021,              021
FUTSTK    ,IBREALEST ,25/01/2017,00000079.75,00000080.70,00000078.70,00000079.80,000000030450000,     1132802500.00,         14200000,             1420,             1342
FUTSTK    ,IBREALEST ,23/02/2017,00000079.30,00000079.30,00000079.30,00000079.80,000000000080000,        2389000.00,            30000,              003,              002
FUTSTK    ,IBULHSGFIN,25/01/2017,00000661.60,00000672.40,00000658.25,00000659.85,000000013878400,     2049570760.00,          3079200,             3849,             3433
FUTSTK    ,IBULHSGFIN,23/02/2017,00000660.60,00000667.00,00000659.00,00000655.85,000000000068000,       13247560.00,            20000,              025,              023
FUTSTK    ,ICICIBANK ,25/01/2017,00000258.25,00000261.60,00000257.55,00000258.55,000000051027500,     6749165875.00,         26020000,            10408,             9488
FUTSTK    ,ICICIBANK ,23/02/2017,00000259.05,00000262.60,00000258.70,00000259.55,000000001870000,       88525000.00,           340000,              136,              121
FUTSTK    ,ICICIBANK ,30/03/2017,00000260.95,00000261.10,00000260.95,00000261.10,000000000025000,        1957750.00,             7500,              003,              003
FUTSTK    ,ICIL      ,25/01/2017,00000164.60,00000168.90,00000160.80,00000161.80,000000003678500,      278023200.00,          1687000,              482,              450
FUTSTK    ,ICIL      ,23/02/2017,00000165.55,00000168.05,00000164.65,00000164.65,000000000052500,        9893975.00,            59500,              017,              017
FUTSTK    ,IDBI      ,25/01/2017,00000071.50,00000072.15,00000071.15,00000071.40,000000024016000,      513674000.00,          7176000,              897,              870
FUTSTK    ,IDBI      ,23/02/2017,00000071.05,00000071.50,00000070.90,00000071.05,000000001480000,       24458800.00,           344000,              043,              042
FUTSTK    ,IDBI      ,30/03/2017,00000070.60,00000070.60,00000070.60,00000070.60,000000000096000,         564800.00,             8000,              001,              001
FUTSTK    ,IDEA      ,25/01/2017,00000074.25,00000074.25,00000071.80,00000072.00,000000077910000,     1382424400.00,         18998000,             2714,             2500
FUTSTK    ,IDEA      ,23/02/2017,00000073.50,00000073.55,00000071.25,00000071.40,000000008638000,      110800200.00,          1540000,              220,              188
FUTSTK    ,IDEA      ,30/03/2017,00000072.80,00000072.80,00000070.90,00000071.00,000000000315000,        5495000.00,            77000,              011,              011
FUTSTK    ,IDFC      ,25/01/2017,00000057.35,00000057.55,00000056.45,00000057.20,000000056271600,      547592100.00,          9609600,              728,              682
FUTSTK    ,IDFC      ,23/02/2017,00000057.40,00000057.40,00000056.65,00000056.65,000000000712800,        1505460.00,            26400,              002,              002
FUTSTK    ,IDFCBANK  ,25/01/2017,00000061.05,00000061.45,00000060.20,00000060.75,000000050888000,      508752000.00,          8360000,             1045,              973
FUTSTK    ,IDFCBANK  ,23/02/2017,00000061.15,00000061.65,00000060.65,00000061.00,000000000744000,       16167200.00,           264000,              033,              029
FUTSTK    ,IFCI      ,25/01/2017,00000028.00,00000028.40,00000027.75,00000027.90,000000060324000,      479241400.00,         17116000,              778,              766
FUTSTK    ,IFCI      ,23/02/2017,00000028.00,00000028.20,00000027.70,00000027.80,000000002134000,       25729000.00,           924000,              042,              042
FUTSTK    ,IGL       ,25/01/2017,00000936.40,00000939.75,00000922.00,00000926.55,000000001610400,     1809325980.00,          1947000,             1770,             1673
FUTSTK    ,IGL       ,23/02/2017,00000937.00,00000939.00,00000924.00,00000926.85,000000000051700,       21464795.00,            23100,              021,              021
FUTSTK    ,INDIACEM  ,25/01/2017,00000126.50,00000127.55,00000123.65,00000125.70,000000029078000,     1407460250.00,         11182500,             3195,             2786
FUTSTK    ,INDIACEM  ,23/02/2017,00000126.55,00000127.85,00000124.40,00000126.70,000000000140000,       13713000.00,           108500,              031,              031
FUTSTK    ,INDIACEM  ,30/03/2017,00000125.00,00000125.00,00000125.00,00000125.00,000000000010500,         875000.00,             7000,              002,              001
FUTSTK    ,INDUSINDBK,25/01/2017,00001131.00,00001155.00,00001131.00,00001144.25,000000004836600,     4017156300.00,          3505200,             5842,             5538
FUTSTK    ,INDUSINDBK,23/02/2017,00001148.50,00001157.45,00001147.00,00001147.85,000000000021000,       17298030.00,            15000,              025,              025
FUTSTK    ,INFRATEL  ,25/01/2017,00000352.75,00000358.55,00000352.15,00000355.75,000000005780800,      633583440.00,          1780800,             1113,             1066
FUTSTK    ,INFRATEL  ,23/02/2017,00000356.15,00000358.15,00000356.15,00000357.55,000000000008000,        1714960.00,             4800,              003,              003
FUTSTK    ,INFY      ,25/01/2017,00000997.00,00001001.00,00000971.65,00000976.20,000000014440500,     7225768450.00,          7385500,            14771,            13307
FUTSTK    ,INFY      ,23/02/2017,00001001.50,00001001.50,00000975.20,00000980.55,000000000128000,       97143025.00,            99000,              198,              186
FUTSTK    ,INFY      ,30/03/2017,00000985.00,00000986.35,00000982.00,00000981.95,000000000007500,        9337800.00,             9500,              019,              018
FUTSTK    ,IOC       ,25/01/2017,00000348.25,00000350.55,00000341.25,00000342.65,000000016149000,     3202112700.00,          9279000,             3093,             2943
FUTSTK    ,IOC       ,23/02/2017,00000344.45,00000347.90,00000339.05,00000340.30,000000000660000,       22617900.00,            66000,              022,              022
FUTSTK    ,IRB       ,25/01/2017,00000214.90,00000216.00,00000211.55,00000214.40,000000008587500,      875494875.00,          4092500,             1637,             1525
FUTSTK    ,IRB       ,23/02/2017,00000216.00,00000216.00,00000212.05,00000214.50,000000000125000,       19764875.00,            92500,              037,              036
FUTSTK    ,ITC       ,25/01/2017,00000248.50,00000249.90,00000243.25,00000243.65,000000039165600,     2460107280.00,         10003200,             4168,             4010
FUTSTK    ,ITC       ,23/02/2017,00000247.95,00000250.40,00000244.30,00000244.45,000000000729600,       79894200.00,           321600,              134,              122
FUTSTK    ,ITC       ,30/03/2017,00000248.30,00000250.90,00000246.50,00000246.50,000000000014400,        5362320.00,            21600,              009,              009
FUTSTK    ,JETAIRWAYS,25/01/2017,00000376.00,00000378.85,00000370.30,00000373.10,000000005392000,      769724300.00,          2056000,             2056,             1864
FUTSTK    ,JETAIRWAYS,23/02/2017,00000377.00,00000377.00,00000373.25,00000373.80,000000000079000,        8238400.00,            22000,              022,              022
FUTSTK    ,JINDALSTEL,25/01/2017,00000075.80,00000077.40,00000073.25,00000073.75,000000050670000,     2081030850.00,         27747000,             3083,             2871
FUTSTK    ,JINDALSTEL,23/02/2017,00000076.90,00000077.00,00000073.80,00000074.00,000000000450000,       17500050.00,           234000,              026,              025
FUTSTK    ,JISLJALEQS,25/01/2017,00000093.70,00000093.75,00000091.60,00000092.35,000000039114000,      821293200.00,          8874000,              986,              968
FUTSTK    ,JISLJALEQS,23/02/2017,00000093.75,00000093.80,00000092.25,00000092.50,000000000540000,       17562150.00,           189000,              021,              021
FUTSTK    ,JPASSOCIAT,25/01/2017,00000010.60,00000010.75,00000010.20,00000010.45,000000131036000,      804174800.00,         76840000,             1130,              985
FUTSTK    ,JPASSOCIAT,23/02/2017,00000010.75,00000010.75,00000010.30,00000010.40,000000020808000,       67167000.00,          6392000,              094,              075
FUTSTK    ,JPASSOCIAT,30/03/2017,00000010.30,00000010.55,00000010.30,00000010.55,000000000544000,        2118200.00,           204000,              003,              003
FUTSTK    ,JSWENERGY ,25/01/2017,00000062.60,00000067.00,00000062.50,00000065.70,000000035752000,     2081638000.00,         31744000,             3968,             3556
FUTSTK    ,JSWENERGY ,23/02/2017,00000063.95,00000067.25,00000063.95,00000065.70,000000000240000,       13176000.00,           200000,              025,              025
FUTSTK    ,JSWSTEEL  ,25/01/2017,00000176.90,00000178.60,00000173.55,00000176.25,000000052047000,     2313943200.00,         13140000,             4380,             3906
FUTSTK    ,JSWSTEEL  ,23/02/2017,00000178.85,00000178.90,00000174.25,00000177.05,000000000357000,       42969900.00,           243000,              081,              078
FUTSTK    ,JUBLFOOD  ,25/01/2017,00000863.75,00000868.00,00000831.00,00000833.20,000000002383500,     1014592375.00,          1205000,             2410,             2254
FUTSTK    ,JUBLFOOD  ,23/02/2017,00000854.00,00000854.00,00000827.00,00000827.20,000000000060500,       26672875.00,            32000,              064,              064
FUTSTK    ,JUBLFOOD  ,30/03/2017,00000840.00,00000840.00,00000840.00,00000840.00,000000000000500,         420000.00,              500,              001,              001
FUTSTK    ,JUSTDIAL  ,25/01/2017,00000393.75,00000395.90,00000365.65,00000370.50,000000003806400,     1330756920.00,          3505200,             2921,             2780
FUTSTK    ,JUSTDIAL  ,23/02/2017,00000390.10,00000390.10,00000363.00,00000368.65,000000000202800,       29408040.00,            79200,              066,              066
FUTSTK    ,KOTAKBANK ,25/01/2017,00000698.50,00000719.00,00000691.15,00000717.25,000000009168000,     5205145760.00,          7332800,             9166,             8546
FUTSTK    ,KOTAKBANK ,23/02/2017,00000706.30,00000720.80,00000704.90,00000719.85,000000000234400,       26793080.00,            37600,              047,              047
FUTSTK    ,KPIT      ,25/01/2017,00000137.25,00000137.65,00000134.60,00000135.10,000000003308000,      319546800.00,          2356000,              589,              550
FUTSTK    ,KPIT      ,23/02/2017,00000136.30,00000136.30,00000136.30,00000136.30,000000000008000,         545200.00,             4000,              001,              001
FUTSTK    ,KSCL      ,25/01/2017,00000420.20,00000423.90,00000416.00,00000417.30,000000002052000,      320909400.00,           765000,              510,              445
FUTSTK    ,KSCL      ,23/02/2017,00000420.75,00000420.75,00000420.75,00000420.75,000000000003000,         631125.00,             1500,              001,              001
FUTSTK    ,KTKBANK   ,25/01/2017,00000117.25,00000118.70,00000116.40,00000117.00,000000014978625,      827159718.75,          7043125,              955,              920
FUTSTK    ,KTKBANK   ,23/02/2017,00000119.10,00000119.20,00000117.15,00000117.60,000000000280250,       12183500.00,           103250,              014,              014
FUTSTK    ,L&TFH     ,25/01/2017,00000093.55,00000094.65,00000092.40,00000092.85,000000022428000,     1211786100.00,         12951000,             1439,             1370
FUTSTK    ,L&TFH     ,23/02/2017,00000092.95,00000094.85,00000092.95,00000093.25,000000000360000,        9298800.00,            99000,              011,              011
FUTSTK    ,L&TFH     ,30/03/2017,00000094.25,00000094.25,00000093.10,00000093.10,000000000036000,        2524050.00,            27000,              003,              003
FUTSTK    ,LICHSGFIN ,25/01/2017,00000526.95,00000532.70,00000523.35,00000526.65,000000008924300,     2631835305.00,          4981900,             4529,             4162
FUTSTK    ,LICHSGFIN ,23/02/2017,00000529.50,00000534.45,00000528.05,00000528.75,000000000119900,       25654255.00,            48400,              044,              044
FUTSTK    ,LT        ,25/01/2017,00001399.85,00001408.05,00001392.05,00001395.55,000000007386000,     3078211825.00,          2198500,             4397,             4062
FUTSTK    ,LT        ,23/02/2017,00001410.50,00001411.30,00001397.70,00001402.55,000000000069000,       70313225.00,            50000,              100,              093
FUTSTK    ,LT        ,30/03/2017,00001406.55,00001409.25,00001406.55,00001409.25,000000000005000,        4928925.00,             3500,              007,              007
FUTSTK    ,LUPIN     ,25/01/2017,00001524.20,00001534.50,00001511.50,00001518.20,000000004388400,     1706315560.00,          1121600,             2804,             2554
FUTSTK    ,LUPIN     ,23/02/2017,00001537.30,00001537.30,00001520.00,00001525.00,000000000050800,       15263220.00,            10000,              025,              024
FUTIDX    ,BANKNIFTY ,25/01/2017,00018178.00,00018365.50,00018161.25,00018308.00,000000001914920,    55653242636.00,          3041400,            76035,            53266
FUTIDX    ,BANKNIFTY ,23/02/2017,00018260.00,00018432.90,00018255.00,00018377.35,000000000076560,     1087970040.00,            59240,             1481,             1140
FUTIDX    ,BANKNIFTY ,30/03/2017,00018342.85,00018498.60,00018342.85,00018449.95,000000000006240,      117331720.00,             6360,              159,              110
FUTSTK    ,ABIRLANUVO,25/01/2017,00001289.20,00001294.85,00001267.80,00001276.60,000000003588800,     1018522680.00,           796000,             1990,             1741
FUTSTK    ,ABIRLANUVO,23/02/2017,00001294.00,00001294.00,00001283.70,00001283.85,000000000076400,        4633420.00,             3600,              009,              009
FUTSTK    ,ACC       ,25/01/2017,00001337.50,00001353.90,00001335.05,00001338.45,000000001224800,     1234861560.00,           917600,             2294,             2124
FUTSTK    ,ACC       ,23/02/2017,00001353.95,00001354.00,00001339.00,00001339.35,000000000011200,        7019120.00,             5200,              013,              013
FUTSTK    ,ADANIENT  ,25/01/2017,00000079.80,00000080.20,00000078.60,00000079.05,000000015952000,      340149600.00,          4296000,              537,              506
FUTSTK    ,ADANIENT  ,23/02/2017,00000079.45,00000079.75,00000079.45,00000079.75,000000000128000,        5091200.00,            64000,              008,              007
FUTSTK    ,ADANIPORTS,25/01/2017,00000288.30,00000292.00,00000285.70,00000286.50,000000015297500,     2517167000.00,          8702500,             3481,             3293
FUTSTK    ,ADANIPORTS,23/02/2017,00000289.05,00000292.70,00000287.00,00000287.15,000000000107500,       30398500.00,           105000,              042,              042
FUTSTK    ,ADANIPOWER,25/01/2017,00000032.90,00000033.15,00000032.25,00000032.70,000000111000000,      687910000.00,         21000000,             1050,              978
FUTSTK    ,ADANIPOWER,23/02/2017,00000032.65,00000033.30,00000032.65,00000032.85,000000000940000,       15160000.00,           460000,              023,              023
FUTSTK    ,AJANTPHARM,25/01/2017,00001797.25,00001818.00,00001787.00,00001798.00,000000000354000,      218211320.00,           121200,              303,              289
FUTSTK    ,ALBK      ,25/01/2017,00000062.70,00000064.35,00000062.70,00000063.20,000000013310000,      375251000.00,          5900000,              590,              579
FUTSTK    ,ALBK      ,23/02/2017,00000063.40,00000063.85,00000063.05,00000063.10,000000000860000,       10144000.00,           160000,              016,              016
FUTSTK    ,ALBK      ,30/03/2017,00000063.80,00000063.80,00000063.20,00000063.20,000000000020000,        1902000.00,            30000,              003,              002
FUTSTK    ,AMARAJABAT,25/01/2017,00000916.70,00000928.75,00000910.10,00000923.00,000000000601200,      309496020.00,           336000,              560,              536
FUTSTK    ,AMBUJACEM ,25/01/2017,00000215.40,00000216.20,00000212.75,00000213.45,000000012735000,      615398125.00,          2872500,             1149,             1066
FUTSTK    ,AMBUJACEM ,23/02/2017,00000214.00,00000215.15,00000213.00,00000213.00,000000000142500,       12302625.00,            57500,              023,              021
FUTSTK    ,ANDHRABANK,25/01/2017,00000048.25,00000049.10,00000048.25,00000048.50,000000020720000,      260442500.00,          5350000,              535,              525
FUTSTK    ,ANDHRABANK,23/02/2017,00000048.70,00000048.80,00000048.30,00000048.30,000000000780000,        8279000.00,           170000,              017,              017
FUTSTK    ,ANDHRABANK,30/03/2017,00000049.00,00000049.00,00000049.00,00000049.00,000000000010000,         490000.00,            10000,              001,              001
FUTSTK    ,APOLLOHOSP,25/01/2017,00001219.90,00001223.35,00001194.10,00001201.80,000000000584400,      253246700.00,           210400,              526,              500
FUTSTK    ,APOLLOTYRE,25/01/2017,00000188.70,00000192.70,00000187.40,00000189.60,000000007686000,     1580868000.00,          8301000,             2767,             2569
FUTSTK    ,APOLLOTYRE,23/02/2017,00000190.90,00000192.20,00000189.75,00000190.00,000000000081000,        8582100.00,            45000,              015,              015
FUTSTK    ,ARVIND    ,25/01/2017,00000366.20,00000369.00,00000361.20,00000362.50,000000005426000,     1906932300.00,          5222000,             2611,             2411
