INSTRUMENT,SYMBOL    ,EXP_DATE  ,STR_PRICE  ,OPT_TYPE,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      ,NOTION_VAL        ,PR_VAL            
OPTIDX    ,NIFTY     ,23/02/2017,00007200.00,PE      ,00000014.75,00000016.25,00000012.00,00000012.55,000000000167925,           156600,             2088,             1044,     1129730640.00,        2210640.00
OPTIDX    ,NIFTY     ,23/02/2017,00007300.00,PE      ,00000018.90,00000021.05,00000015.95,00000016.70,000000000208350,           155400,             2072,             1033,     1137304481.25,        2884481.25
OPTIDX    ,NIFTY     ,23/02/2017,00007400.00,PE      ,00000024.70,00000027.55,00000020.85,00000022.25,000000000178950,           221175,             2949,             1392,     1642069608.75,        5374608.75
OPTIDX    ,NIFTY     ,23/02/2017,00007500.00,CE      ,00000673.15,00000750.00,00000673.15,00000742.45,000000000002325,             1125,              015,              013,        9242145.00,         804645.00
OPTIDX    ,NIFTY     ,23/02/2017,00007500.00,PE      ,00000031.90,00000036.75,00000028.00,00000030.15,000000000779700,           344175,             4589,             2454,     2592694327.50,       11381827.50
OPTIDX    ,NIFTY     ,23/02/2017,00007600.00,CE      ,00000632.80,00000632.80,00000632.80,00000632.80,000000000000600,              075,              001,              001,         617460.00,          47460.00
OPTIDX    ,NIFTY     ,23/02/2017,00007600.00,PE      ,00000044.05,00000050.00,00000037.55,00000039.25,000000000430350,           230325,             3071,             1487,     1760251421.25,        9781421.25
OPTIDX    ,NIFTY     ,23/02/2017,00007700.00,CE      ,00000570.00,00000570.00,00000535.00,00000535.00,000000000011700,              150,              002,              002,        1237875.00,          82875.00
OPTIDX    ,NIFTY     ,23/02/2017,00007700.00,PE      ,00000051.65,00000061.60,00000049.05,00000051.30,000000000404400,           237450,             3166,             1215,     1841477722.50,       13112722.50
OPTIDX    ,NIFTY     ,23/02/2017,00007800.00,CE      ,00000441.45,00000489.00,00000441.15,00000489.00,000000000012375,             3150,              042,              024,       26044406.25,        1474406.25
OPTIDX    ,NIFTY     ,23/02/2017,00007800.00,PE      ,00000066.05,00000079.60,00000063.55,00000068.10,000000000326775,           184050,             2454,             1258,     1448861838.75,       13271838.75
OPTIDX    ,NIFTY     ,23/02/2017,00007900.00,CE      ,00000380.00,00000415.65,00000369.90,00000405.55,000000000037575,             9750,              130,              103,       80796240.00,        3771240.00
OPTIDX    ,NIFTY     ,23/02/2017,00007900.00,PE      ,00000083.20,00000101.55,00000081.25,00000088.00,000000000286275,           116925,             1559,              943,      934540950.00,       10833450.00
OPTIDX    ,NIFTY     ,23/02/2017,00007950.00,CE      ,00000310.50,00000310.50,00000310.50,00000310.50,000000000000075,              075,              001,              001,         619537.50,          23287.50
OPTIDX    ,NIFTY     ,23/02/2017,00008000.00,CE      ,00000323.50,00000340.00,00000296.80,00000323.60,000000000257325,            47550,              634,              504,      395451768.75,       15051768.75
OPTIDX    ,NIFTY     ,23/02/2017,00008000.00,PE      ,00000104.10,00000129.90,00000102.15,00000113.25,000000001087575,           278925,             3719,             2208,     2264293991.25,       32893991.25
OPTIDX    ,NIFTY     ,23/02/2017,00008100.00,CE      ,00000254.00,00000267.45,00000232.05,00000254.65,000000000327750,            87450,             1166,              782,      729919620.00,       21574620.00
OPTIDX    ,NIFTY     ,23/02/2017,00008100.00,PE      ,00000136.00,00000162.50,00000131.10,00000142.50,000000000226275,           166425,             2219,             1263,     1372837541.25,       24795041.25
OPTIDX    ,NIFTY     ,23/02/2017,00008150.00,PE      ,00000158.40,00000158.40,00000158.00,00000158.00,000000000000000,              225,              003,              003,        1869330.00,          35580.00
OPTIDX    ,NIFTY     ,23/02/2017,00008200.00,CE      ,00000196.15,00000206.25,00000176.00,00000193.70,000000000682275,           135975,             1813,             1247,     1140393813.75,       25398813.75
OPTIDX    ,NIFTY     ,23/02/2017,00008200.00,PE      ,00000174.40,00000203.95,00000165.55,00000178.15,000000000193950,           122700,             1636,             1099,     1028627313.75,       22487313.75
OPTIDX    ,NIFTY     ,23/02/2017,00008300.00,CE      ,00000148.10,00000153.85,00000130.25,00000142.85,000000000911175,           165900,             2212,             1413,     1400118330.00,       23148330.00
OPTIDX    ,NIFTY     ,23/02/2017,00008300.00,PE      ,00000223.15,00000254.85,00000209.70,00000223.05,000000000057000,            44475,              593,              443,      379183578.75,       10041078.75
OPTIDX    ,NIFTY     ,23/02/2017,00008400.00,CE      ,00000102.30,00000109.60,00000092.35,00000101.90,000000000616350,           276000,             3680,             2274,     2345871795.00,       27471795.00
OPTIDX    ,NIFTY     ,23/02/2017,00008400.00,PE      ,00000282.90,00000315.00,00000261.00,00000277.55,000000000134400,            87300,             1164,              774,      757621440.00,       24301440.00
OPTIDX    ,NIFTY     ,23/02/2017,00008500.00,CE      ,00000073.10,00000076.15,00000062.35,00000070.35,000000001413225,           405450,             5406,             3217,     3474010147.50,       27685147.50
OPTIDX    ,NIFTY     ,23/02/2017,00008500.00,PE      ,00000340.00,00000374.00,00000323.00,00000344.40,000000000124650,            69225,              923,              650,      611691348.75,       23278848.75
OPTIDX    ,NIFTY     ,23/02/2017,00008600.00,CE      ,00000046.65,00000049.00,00000039.30,00000045.35,000000000659550,           209325,             2791,             1563,     1809208151.25,        9013151.25
OPTIDX    ,NIFTY     ,23/02/2017,00008600.00,PE      ,00000445.00,00000446.00,00000408.00,00000413.00,000000000002400,             1575,              021,              020,       14223022.50,         678022.50
OPTIDX    ,NIFTY     ,23/02/2017,00008700.00,CE      ,00000031.00,00000031.00,00000023.60,00000028.40,000000000418950,           330000,             4400,             2028,     2879847731.25,        8847731.25
OPTIDX    ,NIFTY     ,23/02/2017,00008700.00,PE      ,00000495.00,00000497.00,00000494.00,00000495.75,000000000000750,              375,              005,              005,        3448350.00,         185850.00
OPTIDX    ,NIFTY     ,23/02/2017,00008800.00,CE      ,00000018.85,00000018.85,00000013.00,00000016.65,000000000392025,           307425,             4099,             1816,     2710164832.50,        4824832.50
OPTIDX    ,NIFTY     ,23/02/2017,00008900.00,CE      ,00000010.75,00000010.80,00000007.25,00000009.90,000000000140625,           145275,             1937,             1125,     1294325853.75,        1378353.75
OPTIDX    ,NIFTY     ,23/02/2017,00009000.00,CE      ,00000008.05,00000008.20,00000006.10,00000007.45,000000000680400,           179025,             2387,             1148,     1612515390.00,        1290390.00
OPTIDX    ,NIFTY     ,23/02/2017,00009000.00,PE      ,00000810.00,00000810.00,00000770.10,00000770.10,000000000000150,              600,              008,              008,        5866743.75,         466743.75
OPTIDX    ,NIFTY     ,23/02/2017,00009100.00,CE      ,00000005.95,00000006.00,00000005.30,00000005.30,000000000030525,            25050,              334,              021,      228103098.75,         148098.75
OPTIDX    ,NIFTY     ,23/02/2017,00009200.00,CE      ,00000005.40,00000005.40,00000004.80,00000004.80,000000000002475,             1125,              015,              010,       10355872.50,           5872.50
OPTIDX    ,NIFTY     ,30/03/2017,00005100.00,CE      ,00003050.85,00003127.75,00003040.00,00003101.70,000000000058950,            12000,              160,              044,       98371143.75,       37171143.75
OPTIDX    ,NIFTY     ,30/03/2017,00006000.00,CE      ,00002175.00,00002228.15,00002170.00,00002217.90,000000000139200,             6600,              088,              029,       54213900.00,       14613900.00
OPTIDX    ,NIFTY     ,30/03/2017,00006000.00,PE      ,00000004.35,00000004.75,00000002.05,00000004.75,000000000013200,             4950,              066,              023,       29720298.75,          20298.75
OPTIDX    ,NIFTY     ,30/03/2017,00007000.00,PE      ,00000019.00,00000020.00,00000016.50,00000017.00,000000000073725,             5175,              069,              041,       36317276.25,          92276.25
OPTIDX    ,NIFTY     ,30/03/2017,00007200.00,PE      ,00000022.90,00000022.90,00000022.90,00000022.90,000000000000075,              075,              001,              001,         541717.50,           1717.50
OPTIDX    ,NIFTY     ,30/03/2017,00007300.00,PE      ,00000032.00,00000033.70,00000028.05,00000028.05,000000000004050,              975,              013,              005,        7148235.00,          30735.00
OPTIDX    ,NIFTY     ,30/03/2017,00007400.00,PE      ,00000044.00,00000044.85,00000036.30,00000038.20,000000000032025,            26925,              359,              144,      200333388.75,        1088388.75
OPTIDX    ,NIFTY     ,30/03/2017,00007500.00,CE      ,00000764.95,00000764.95,00000764.95,00000764.95,000000000002550,              150,              002,              002,        1239742.50,         114742.50
OPTIDX    ,NIFTY     ,30/03/2017,00007500.00,PE      ,00000053.90,00000057.65,00000048.00,00000049.20,000000000386250,            72975,              973,              446,      551151217.50,        3838717.50
OPTIDX    ,NIFTY     ,30/03/2017,00007600.00,PE      ,00000061.45,00000068.95,00000058.90,00000059.65,000000000023400,            15225,              203,              130,      116665065.00,         955065.00
OPTIDX    ,NIFTY     ,30/03/2017,00007700.00,CE      ,00000619.60,00000624.00,00000600.05,00000608.05,000000000000075,              300,              004,              003,        2493277.50,         183277.50
OPTIDX    ,NIFTY     ,30/03/2017,00007700.00,PE      ,00000079.00,00000084.75,00000071.90,00000073.45,000000000118575,            19950,              266,              146,      155151296.25,        1536296.25
OPTIDX    ,NIFTY     ,30/03/2017,00007800.00,PE      ,00000097.10,00000103.80,00000087.20,00000091.85,000000000069075,            15525,              207,              135,      122584620.00,        1489620.00
OPTIDX    ,NIFTY     ,30/03/2017,00007900.00,PE      ,00000122.00,00000128.30,00000110.35,00000113.95,000000000032400,             3525,              047,              044,       28271096.25,         423596.25
OPTIDX    ,NIFTY     ,30/03/2017,00008000.00,CE      ,00000370.00,00000398.00,00000359.00,00000384.45,000000000110250,             7200,              096,              086,       60353400.00,        2753400.00
OPTIDX    ,NIFTY     ,30/03/2017,00008000.00,PE      ,00000143.00,00000157.80,00000134.00,00000140.35,000000000306375,            25950,              346,              253,      211388943.75,        3788943.75
OPTIDX    ,NIFTY     ,30/03/2017,00008100.00,CE      ,00000298.15,00000322.00,00000296.55,00000320.00,000000000018900,             1725,              023,              018,       14493697.50,         521197.50
OPTIDX    ,NIFTY     ,30/03/2017,00008100.00,PE      ,00000170.30,00000188.00,00000160.00,00000168.20,000000000090675,            18975,              253,              139,      157128450.00,        3430950.00
OPTIDX    ,NIFTY     ,30/03/2017,00008200.00,CE      ,00000253.30,00000262.40,00000234.30,00000250.30,000000000036450,            21750,              290,              112,      183625095.00,        5275095.00
OPTIDX    ,NIFTY     ,30/03/2017,00008200.00,PE      ,00000207.10,00000230.00,00000195.15,00000207.30,000000000021450,             9375,              125,              088,       78865207.50,        1990207.50
OPTIDX    ,NIFTY     ,30/03/2017,00008300.00,CE      ,00000190.70,00000205.00,00000185.10,00000194.40,000000000189975,            11550,              154,              102,       98071867.50,        2206867.50
OPTIDX    ,NIFTY     ,30/03/2017,00008300.00,PE      ,00000268.20,00000275.00,00000243.05,00000246.35,000000000003075,              975,              013,              012,        8349600.00,         257100.00
OPTIDX    ,NIFTY     ,30/03/2017,00008400.00,CE      ,00000156.00,00000157.00,00000141.00,00000150.35,000000000039150,             6225,              083,              049,       53192246.25,         902246.25
OPTIDX    ,NIFTY     ,30/03/2017,00008400.00,PE      ,00000314.30,00000322.10,00000294.95,00000298.80,000000000001875,              825,              011,              009,        7183282.50,         253282.50
OPTIDX    ,NIFTY     ,30/03/2017,00008500.00,CE      ,00000120.05,00000120.95,00000105.60,00000114.60,000000000394425,            65250,              870,              455,      561906213.75,        7281213.75
OPTIDX    ,NIFTY     ,30/03/2017,00008500.00,PE      ,00000361.00,00000384.90,00000341.00,00000355.95,000000000212250,             8475,              113,              095,       75149576.25,        3112076.25
OPTIDX    ,NIFTY     ,30/03/2017,00008600.00,CE      ,00000082.10,00000087.00,00000075.15,00000082.85,000000000050850,            20250,              270,              142,      175765005.00,        1615005.00
OPTIDX    ,NIFTY     ,30/03/2017,00008700.00,CE      ,00000056.00,00000061.00,00000051.00,00000058.70,000000000081975,            63150,              842,              236,      552960592.50,        3555592.50
