INSTRUMENT,SYMBOL    ,EXP_DATE  ,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_VAL           ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      
FUTSTK    ,SUNPHARMA ,23/02/2017,00000647.90,00000651.30,00000646.00,00000648.05,000000000431900,       44944690.00,            69300,              099,              090
FUTSTK    ,SUNPHARMA ,30/03/2017,00000651.65,00000652.90,00000651.40,00000651.40,000000000007000,        2738575.00,             4200,              006,              006
FUTSTK    ,SUNTV     ,25/01/2017,00000534.80,00000537.00,00000525.40,00000534.45,000000008800000,     5555110100.00,         10462000,             5231,             4856
FUTSTK    ,SUNTV     ,23/02/2017,00000535.00,00000535.50,00000525.45,00000534.35,000000000070000,       43422400.00,            82000,              041,              041
FUTSTK    ,SYNDIBANK ,25/01/2017,00000060.95,00000062.60,00000060.95,00000062.40,000000013977000,      278783550.00,          4482000,              498,              471
FUTSTK    ,SYNDIBANK ,23/02/2017,00000061.85,00000062.45,00000061.85,00000062.45,000000000315000,        6174900.00,            99000,              011,              010
FUTSTK    ,TATACHEM  ,25/01/2017,00000511.30,00000512.30,00000504.65,00000510.70,000000004245000,     1285250025.00,          2524500,             1683,             1521
FUTSTK    ,TATACHEM  ,23/02/2017,00000511.85,00000512.00,00000507.00,00000512.00,000000000018000,        6126150.00,            12000,              008,              008
FUTSTK    ,TATACOMM  ,25/01/2017,00000631.60,00000642.15,00000627.00,00000639.70,000000004939200,     1793936550.00,          2828000,             2020,             1871
FUTSTK    ,TATACOMM  ,23/02/2017,00000636.00,00000636.00,00000636.00,00000636.00,000000000015400,         890400.00,             1400,              001,              001
FUTSTK    ,TATAELXSI ,25/01/2017,00001439.95,00001464.60,00001429.05,00001438.30,000000001263600,     1304559840.00,           901600,             2254,             2162
FUTSTK    ,TATAGLOBAL,25/01/2017,00000125.20,00000126.15,00000125.00,00000125.65,000000026221500,      336694050.00,          2682000,              596,              570
FUTSTK    ,TATAGLOBAL,23/02/2017,00000126.10,00000126.25,00000125.60,00000125.95,000000000157500,        9630675.00,            76500,              017,              017
FUTSTK    ,TATAMOTORS,25/01/2017,00000497.00,00000503.90,00000494.90,00000502.30,000000021903000,     9945210750.00,         19857000,            13238,            12157
FUTSTK    ,TATAMOTORS,23/02/2017,00000498.95,00000505.65,00000496.65,00000503.85,000000000265500,      127270500.00,           253500,              169,              164
FUTSTK    ,TATAMTRDVR,25/01/2017,00000316.60,00000323.95,00000316.60,00000323.15,000000015428700,     1350814605.00,          4221000,             2010,             1911
FUTSTK    ,TATAMTRDVR,23/02/2017,00000321.35,00000325.30,00000321.35,00000324.85,000000000039900,        5421885.00,            16800,              008,              008
FUTSTK    ,TATAPOWER ,25/01/2017,00000076.40,00000077.30,00000076.15,00000077.20,000000023022000,      356059350.00,          4635000,              515,              483
FUTSTK    ,TATAPOWER ,23/02/2017,00000076.90,00000077.40,00000076.90,00000077.40,000000000144000,        9018000.00,           117000,              013,              013
FUTSTK    ,TATASTEEL ,25/01/2017,00000409.50,00000423.80,00000407.75,00000419.85,000000022114000,    11717178900.00,         28104000,            14052,            12824
FUTSTK    ,TATASTEEL ,23/02/2017,00000411.00,00000425.00,00000409.55,00000421.20,000000000296000,      123372500.00,           294000,              147,              146
FUTSTK    ,TATASTEEL ,30/03/2017,00000416.00,00000422.20,00000416.00,00000422.20,000000000016000,        5893600.00,            14000,              007,              007
FUTSTK    ,TCS       ,25/01/2017,00002382.70,00002387.45,00002330.10,00002339.05,000000004500250,     3767006425.00,          1598750,             6395,             5930
FUTSTK    ,TCS       ,23/02/2017,00002384.30,00002390.15,00002339.00,00002345.40,000000000017750,       39016075.00,            16500,              066,              063
FUTSTK    ,TECHM     ,25/01/2017,00000504.70,00000507.40,00000486.25,00000490.10,000000008163100,     2127394005.00,          4283400,             3894,             3602
FUTSTK    ,TECHM     ,23/02/2017,00000504.05,00000504.05,00000490.00,00000491.95,000000000045100,       23921205.00,            48400,              044,              044
FUTSTK    ,TITAN     ,25/01/2017,00000362.10,00000362.10,00000356.05,00000358.65,000000009346500,      944473050.00,          2634000,             1756,             1625
FUTSTK    ,TITAN     ,23/02/2017,00000356.45,00000359.05,00000356.45,00000358.50,000000000030000,        8050125.00,            22500,              015,              015
FUTSTK    ,TORNTPHARM,25/01/2017,00001374.00,00001374.00,00001350.00,00001360.50,000000000170400,       58572940.00,            43200,              108,              102
FUTSTK    ,TORNTPHARM,23/02/2017,00001363.85,00001363.85,00001358.10,00001358.10,000000000006800,        1088780.00,              800,              002,              002
FUTSTK    ,TORNTPOWER,25/01/2017,00000179.45,00000182.85,00000179.45,00000182.45,000000002547000,      153463950.00,           846000,              282,              274
FUTSTK    ,TORNTPOWER,23/02/2017,00000180.55,00000180.55,00000180.55,00000180.55,000000000015000,         541650.00,             3000,              001,              001
FUTSTK    ,TV18BRDCST,25/01/2017,00000037.80,00000038.35,00000037.80,00000038.20,000000080495000,      263597750.00,          6919000,              407,              399
FUTSTK    ,TV18BRDCST,23/02/2017,00000038.20,00000038.45,00000038.20,00000038.25,000000000374000,        5858200.00,           153000,              009,              009
FUTSTK    ,TVSMOTOR  ,25/01/2017,00000367.80,00000379.50,00000367.75,00000377.80,000000007536000,     2467240100.00,          6560000,             3280,             3068
FUTSTK    ,TVSMOTOR  ,23/02/2017,00000361.75,00000373.65,00000361.75,00000372.40,000000000278000,       40654200.00,           110000,              055,              051
FUTSTK    ,TVSMOTOR  ,30/03/2017,00000367.15,00000367.15,00000367.15,00000367.15,000000000004000,         734300.00,             2000,              001,              001
FUTSTK    ,UBL       ,25/01/2017,00000800.65,00000816.40,00000800.15,00000809.50,000000001023400,      237512345.00,           293300,              419,              396
FUTSTK    ,ULTRACEMCO,25/01/2017,00003299.70,00003382.70,00003290.90,00003373.40,000000002565200,     2151507220.00,           643200,             3216,             2872
FUTSTK    ,ULTRACEMCO,23/02/2017,00003294.60,00003379.40,00003294.60,00003371.55,000000000029000,       17390520.00,             5200,              026,              026
FUTSTK    ,ULTRACEMCO,30/03/2017,00003315.80,00003315.80,00003315.80,00003315.80,000000000000400,        1326320.00,              400,              002,              001
FUTSTK    ,UNIONBANK ,25/01/2017,00000122.85,00000125.10,00000122.40,00000124.45,000000020216000,     1582708600.00,         12784000,             3196,             2987
FUTSTK    ,UNIONBANK ,23/02/2017,00000120.20,00000122.90,00000120.20,00000122.45,000000001736000,       96436400.00,           792000,              198,              191
FUTSTK    ,UNIONBANK ,30/03/2017,00000120.30,00000121.60,00000119.80,00000121.35,000000000136000,       16369400.00,           136000,              034,              034
FUTSTK    ,UPL       ,25/01/2017,00000668.75,00000677.00,00000667.25,00000675.15,000000005826000,     2149208940.00,          3199200,             2666,             2343
FUTSTK    ,UPL       ,23/02/2017,00000670.80,00000677.10,00000670.80,00000671.80,000000000019200,        4840800.00,             7200,              006,              006
FUTSTK    ,VEDL      ,25/01/2017,00000219.55,00000228.80,00000219.25,00000227.70,000000040565000,    10865736000.00,         48296500,            13799,            12353
FUTSTK    ,VEDL      ,23/02/2017,00000218.75,00000227.75,00000218.75,00000226.90,000000000780500,      158380950.00,           707000,              202,              196
FUTSTK    ,VEDL      ,30/03/2017,00000224.25,00000224.25,00000224.25,00000224.25,000000000021000,         784875.00,             3500,              001,              001
FUTSTK    ,VOLTAS    ,25/01/2017,00000335.65,00000342.00,00000334.25,00000341.10,000000004686000,     1107071500.00,          3264000,             1632,             1567
FUTSTK    ,VOLTAS    ,23/02/2017,00000332.00,00000337.15,00000332.00,00000336.85,000000000138000,       28825900.00,            86000,              043,              040
FUTSTK    ,WIPRO     ,25/01/2017,00000478.60,00000486.70,00000478.60,00000481.20,000000005199600,     1249917660.00,          2587200,             2156,             1989
FUTSTK    ,WIPRO     ,23/02/2017,00000483.00,00000485.40,00000479.10,00000480.15,000000000410400,       83981040.00,           174000,              145,              144
FUTSTK    ,WOCKPHARMA,25/01/2017,00000668.25,00000678.00,00000664.75,00000675.30,000000003342600,      857785050.00,          1275600,             2126,             1898
FUTSTK    ,WOCKPHARMA,23/02/2017,00000674.05,00000677.00,00000673.00,00000673.00,000000000028200,        4859700.00,             7200,              012,              012
FUTSTK    ,YESBANK   ,25/01/2017,00001173.00,00001219.45,00001170.10,00001210.90,000000008344700,    13658153635.00,         11383400,            16262,            14855
FUTSTK    ,YESBANK   ,23/02/2017,00001179.00,00001222.95,00001175.00,00001215.55,000000000135800,      159999280.00,           133000,              190,              181
FUTSTK    ,YESBANK   ,30/03/2017,00001183.45,00001225.45,00001183.45,00001222.20,000000000011200,        9325365.00,             7700,              011,              011
FUTSTK    ,ZEEL      ,25/01/2017,00000461.20,00000474.80,00000461.05,00000471.90,000000008110700,     2090610210.00,          4482400,             3448,             3210
FUTSTK    ,ZEEL      ,23/02/2017,00000464.05,00000469.65,00000464.00,00000469.65,000000000057200,        7858500.00,            16900,              013,              013
FUTSTK    ,IBREALEST ,25/01/2017,00000080.95,00000081.20,00000078.65,00000079.50,000000030740000,     1370224500.00,         17230000,             1723,             1633
FUTSTK    ,IBREALEST ,23/02/2017,00000080.75,00000080.75,00000079.20,00000079.20,000000000050000,        2398500.00,            30000,              003,              003
FUTSTK    ,IBULHSGFIN,25/01/2017,00000648.00,00000661.95,00000643.70,00000656.20,000000013853600,     2203865400.00,          3372800,             4216,             3833
FUTSTK    ,IBULHSGFIN,23/02/2017,00000641.10,00000656.80,00000641.05,00000650.00,000000000065600,       11952760.00,            18400,              023,              023
FUTSTK    ,ICICIBANK ,25/01/2017,00000252.55,00000258.75,00000252.55,00000257.45,000000054970000,     7541472000.00,         29420000,            11768,            10613
FUTSTK    ,ICICIBANK ,23/02/2017,00000253.30,00000259.40,00000253.30,00000258.30,000000001810000,       90688875.00,           352500,              141,              131
FUTSTK    ,ICICIBANK ,30/03/2017,00000255.75,00000259.95,00000255.75,00000258.95,000000000022500,       16105750.00,            62500,              025,              022
FUTSTK    ,ICIL      ,25/01/2017,00000166.85,00000168.80,00000163.00,00000163.85,000000003734500,      281149050.00,          1704500,              487,              460
FUTSTK    ,ICIL      ,23/02/2017,00000166.15,00000166.15,00000164.05,00000165.50,000000000042000,        3466225.00,            21000,              006,              006
FUTSTK    ,IDBI      ,25/01/2017,00000070.30,00000071.70,00000070.30,00000071.45,000000024344000,      556327600.00,          7816000,              977,              931
FUTSTK    ,IDBI      ,23/02/2017,00000070.35,00000071.25,00000070.30,00000071.20,000000001304000,       28309600.00,           400000,              050,              044
FUTSTK    ,IDBI      ,30/03/2017,00000070.00,00000070.95,00000070.00,00000070.60,000000000096000,        3387600.00,            48000,              006,              006
FUTSTK    ,IDEA      ,25/01/2017,00000073.10,00000074.60,00000072.90,00000074.30,000000073843000,     1134624400.00,         15351000,             2193,             2056
FUTSTK    ,IDEA      ,23/02/2017,00000072.70,00000074.00,00000072.35,00000073.75,000000007903000,       92837500.00,          1267000,              181,              164
FUTSTK    ,IDEA      ,30/03/2017,00000072.75,00000073.45,00000072.75,00000073.45,000000000259000,        1536850.00,            21000,              003,              003
FUTSTK    ,IDFC      ,25/01/2017,00000055.25,00000057.80,00000055.15,00000057.30,000000056047200,     1330313820.00,         23588400,             1787,             1629
FUTSTK    ,IDFC      ,23/02/2017,00000055.50,00000057.75,00000055.50,00000057.45,000000000712800,        9717840.00,           171600,              013,              012
FUTSTK    ,IDFCBANK  ,25/01/2017,00000060.60,00000061.15,00000060.25,00000060.90,000000051152000,      487629600.00,          8024000,             1003,              954
FUTSTK    ,IDFCBANK  ,23/02/2017,00000060.85,00000061.30,00000060.70,00000061.15,000000000592000,       10728400.00,           176000,              022,              021
FUTSTK    ,IFCI      ,25/01/2017,00000028.10,00000028.60,00000027.50,00000028.10,000000060830000,      749321100.00,         26686000,             1213,             1145
FUTSTK    ,IFCI      ,23/02/2017,00000027.90,00000028.25,00000027.55,00000028.10,000000001870000,       20826300.00,           748000,              034,              033
FUTSTK    ,IGL       ,25/01/2017,00000937.00,00000943.95,00000928.70,00000933.75,000000001643400,     2226737040.00,          2381500,             2165,             2050
FUTSTK    ,IGL       ,23/02/2017,00000942.85,00000942.90,00000932.05,00000934.50,000000000049500,       12371260.00,            13200,              012,              012
FUTSTK    ,INDIACEM  ,25/01/2017,00000123.15,00000126.95,00000122.70,00000126.10,000000029480500,     1409531550.00,         11256000,             3216,             2930
FUTSTK    ,INDIACEM  ,23/02/2017,00000124.00,00000127.00,00000123.60,00000126.60,000000000126000,       18800075.00,           150500,              043,              034
FUTSTK    ,INDUSINDBK,25/01/2017,00001109.00,00001130.00,00001106.20,00001127.70,000000005173800,     3182643540.00,          2837400,             4729,             4421
FUTSTK    ,INDUSINDBK,23/02/2017,00001123.35,00001133.90,00001123.35,00001133.35,000000000018000,       16256340.00,            14400,              024,              024
FUTSTK    ,INFRATEL  ,25/01/2017,00000354.05,00000354.15,00000345.00,00000350.50,000000005817600,      767343360.00,          2201600,             1376,             1308
FUTSTK    ,INFY      ,25/01/2017,00001003.75,00001013.80,00000992.80,00000999.80,000000014268500,     5048819825.00,          5029000,            10058,             8972
FUTSTK    ,INFY      ,23/02/2017,00001008.00,00001015.90,00000997.35,00001003.55,000000000101500,       48364150.00,            48000,              096,              094
FUTSTK    ,INFY      ,30/03/2017,00001016.15,00001017.75,00001015.50,00001015.50,000000000005500,        3558275.00,             3500,              007,              007
FUTSTK    ,IOC       ,25/01/2017,00000340.50,00000349.50,00000340.00,00000348.75,000000017454000,     3748617450.00,         10848000,             3616,             3458
FUTSTK    ,IOC       ,23/02/2017,00000339.00,00000347.15,00000339.00,00000346.35,000000000660000,       57697050.00,           168000,              056,              056
FUTSTK    ,IOC       ,30/03/2017,00000340.35,00000340.35,00000340.35,00000340.35,000000000012000,        1021050.00,             3000,              001,              001
FUTSTK    ,IRB       ,25/01/2017,00000208.75,00000218.00,00000208.75,00000214.70,000000008845000,     2023657875.00,          9462500,             3785,             3462
FUTSTK    ,IRB       ,23/02/2017,00000210.60,00000218.00,00000210.60,00000214.90,000000000102500,       12889125.00,            60000,              024,              024
FUTSTK    ,IRB       ,30/03/2017,00000213.15,00000218.00,00000213.15,00000218.00,000000000005000,        1077875.00,             5000,              002,              002
FUTSTK    ,ITC       ,25/01/2017,00000245.65,00000248.20,00000245.10,00000247.25,000000039350400,     2526905400.00,         10240800,             4267,             3960
FUTSTK    ,ITC       ,23/02/2017,00000245.95,00000249.00,00000245.90,00000248.20,000000000595200,       55235160.00,           223200,              093,              087
FUTSTK    ,JETAIRWAYS,25/01/2017,00000373.80,00000377.00,00000371.70,00000375.35,000000005655000,      968997850.00,          2587000,             2587,             2400
FUTSTK    ,JETAIRWAYS,23/02/2017,00000372.65,00000377.55,00000372.00,00000374.00,000000000071000,       11609350.00,            31000,              031,              031
FUTSTK    ,JINDALSTEL,25/01/2017,00000072.40,00000076.85,00000071.75,00000075.65,000000050922000,     1842541200.00,         24669000,             2741,             2611
FUTSTK    ,JINDALSTEL,23/02/2017,00000072.95,00000076.55,00000072.20,00000075.90,000000000432000,       18760050.00,           252000,              028,              028
FUTSTK    ,JISLJALEQS,25/01/2017,00000093.60,00000094.40,00000093.05,00000093.45,000000039024000,      929257200.00,          9927000,             1103,             1072
FUTSTK    ,JISLJALEQS,23/02/2017,00000094.10,00000094.30,00000093.60,00000093.70,000000000432000,       16883550.00,           180000,              020,              020
FUTSTK    ,JPASSOCIAT,25/01/2017,00000009.95,00000011.05,00000009.90,00000010.60,000000135660000,     2372618600.00,        226168000,             3326,             2959
FUTSTK    ,JPASSOCIAT,23/02/2017,00000010.00,00000011.00,00000009.90,00000010.60,000000019924000,      286701600.00,         27268000,              401,              360
FUTSTK    ,JPASSOCIAT,30/03/2017,00000010.65,00000010.65,00000010.40,00000010.65,000000000476000,        5052400.00,           476000,              007,              006
FUTSTK    ,JSWENERGY ,25/01/2017,00000061.50,00000062.25,00000061.30,00000061.85,000000034208000,      274886400.00,          4448000,              556,              513
FUTSTK    ,JSWENERGY ,23/02/2017,00000062.00,00000062.45,00000061.90,00000062.15,000000000168000,        4474400.00,            72000,              009,              009
FUTSTK    ,JSWSTEEL  ,25/01/2017,00000163.40,00000176.80,00000163.40,00000175.85,000000051468000,     3257920500.00,         18978000,             6326,             5638
FUTSTK    ,JSWSTEEL  ,23/02/2017,00000166.30,00000177.00,00000166.30,00000176.20,000000000363000,       46664100.00,           270000,              090,              081
FUTSTK    ,JSWSTEEL  ,30/03/2017,00000169.50,00000169.50,00000169.50,00000169.50,000000000012000,        1525500.00,             9000,              003,              002
FUTSTK    ,JUBLFOOD  ,25/01/2017,00000854.30,00000870.90,00000850.10,00000860.20,000000002283500,      790468125.00,           920500,             1841,             1698
FUTSTK    ,JUBLFOOD  ,23/02/2017,00000847.90,00000864.20,00000846.00,00000854.60,000000000051500,       21745950.00,            25500,              051,              048
FUTSTK    ,JUSTDIAL  ,25/01/2017,00000345.05,00000395.95,00000345.05,00000390.40,000000004417200,     6462206820.00,         16970400,            14142,            13299
FUTSTK    ,JUSTDIAL  ,23/02/2017,00000340.00,00000389.00,00000340.00,00000384.25,000000000220800,      136008540.00,           363600,              303,              297
FUTSTK    ,JUSTDIAL  ,30/03/2017,00000378.00,00000378.00,00000378.00,00000378.00,000000000001200,         453600.00,             1200,              001,              001
FUTSTK    ,KOTAKBANK ,25/01/2017,00000701.30,00000708.05,00000698.70,00000700.55,000000009475200,     3141978160.00,          4479200,             5599,             5206
FUTSTK    ,KOTAKBANK ,23/02/2017,00000704.40,00000705.90,00000701.95,00000703.55,000000000240000,       16337080.00,            23200,              029,              029
FUTSTK    ,KOTAKBANK ,30/03/2017,00000703.40,00000703.40,00000703.40,00000703.40,000000000000800,         562720.00,              800,              001,              001
FUTSTK    ,KPIT      ,25/01/2017,00000138.35,00000139.80,00000137.25,00000137.60,000000003428000,      108144600.00,           780000,              195,              194
FUTSTK    ,KSCL      ,25/01/2017,00000419.25,00000422.45,00000418.50,00000419.50,000000002124000,      178354350.00,           424500,              283,              273
FUTSTK    ,KTKBANK   ,25/01/2017,00000116.75,00000117.25,00000115.85,00000116.65,000000014801625,      596879031.25,          5118250,              694,              672
FUTSTK    ,KTKBANK   ,23/02/2017,00000117.35,00000117.55,00000117.25,00000117.25,000000000243375,        8653087.50,            73750,              010,              010
FUTSTK    ,L&TFH     ,25/01/2017,00000092.45,00000093.95,00000091.80,00000093.30,000000023913000,     1598036400.00,         17190000,             1910,             1810
FUTSTK    ,L&TFH     ,23/02/2017,00000092.95,00000093.95,00000092.45,00000093.45,000000000378000,       14264550.00,           153000,              017,              016
FUTSTK    ,LICHSGFIN ,25/01/2017,00000520.70,00000526.95,00000518.55,00000524.90,000000009221300,     3321111420.00,          6341500,             5765,             5394
FUTSTK    ,LICHSGFIN ,23/02/2017,00000523.00,00000528.00,00000520.85,00000526.30,000000000115500,       35820125.00,            68200,              062,              062
FUTSTK    ,LT        ,25/01/2017,00001384.00,00001398.75,00001381.65,00001396.55,000000007611000,     4088630350.00,          2941000,             5882,             4852
FUTSTK    ,LT        ,23/02/2017,00001390.40,00001402.45,00001389.55,00001401.30,000000000056000,       46034100.00,            33000,              066,              063
FUTSTK    ,LT        ,30/03/2017,00001395.15,00001397.35,00001395.15,00001397.35,000000000001500,        2094125.00,             1500,              003,              003
FUTSTK    ,LUPIN     ,25/01/2017,00001502.30,00001522.85,00001492.25,00001517.30,000000004379200,     2024326240.00,          1338400,             3346,             3147
FUTSTK    ,LUPIN     ,23/02/2017,00001503.20,00001525.00,00001503.20,00001522.75,000000000047200,       18220100.00,            12000,              030,              029
FUTIDX    ,BANKNIFTY ,25/01/2017,00018050.00,00018190.00,00018019.10,00018137.50,000000002084520,    64457980078.00,          3558160,            88954,            60429
FUTIDX    ,BANKNIFTY ,23/02/2017,00018120.00,00018255.00,00018090.05,00018209.85,000000000069920,     1094152016.00,            60160,             1504,             1112
FUTIDX    ,BANKNIFTY ,30/03/2017,00018191.75,00018319.00,00018163.30,00018267.60,000000000004760,       74493742.00,             4080,              102,              087
FUTSTK    ,ABIRLANUVO,25/01/2017,00001295.30,00001314.80,00001287.25,00001294.85,000000003564400,     1476149040.00,          1134400,             2836,             2401
FUTSTK    ,ABIRLANUVO,23/02/2017,00001296.10,00001307.40,00001296.10,00001307.40,000000000073600,        2607520.00,             2000,              005,              005
FUTSTK    ,ACC       ,25/01/2017,00001329.80,00001341.80,00001326.70,00001337.35,000000001284400,     1345169140.00,          1008000,             2520,             2200
FUTSTK    ,ACC       ,23/02/2017,00001340.70,00001340.70,00001337.40,00001337.40,000000000010000,        3747220.00,             2800,              007,              007
FUTSTK    ,ADANIENT  ,25/01/2017,00000078.35,00000079.85,00000078.35,00000079.55,000000015896000,      490006000.00,          6184000,              773,              718
FUTSTK    ,ADANIENT  ,23/02/2017,00000079.20,00000079.30,00000079.20,00000079.30,000000000104000,        1902400.00,            24000,              003,              003
FUTSTK    ,ADANIPORTS,25/01/2017,00000276.50,00000288.90,00000275.60,00000287.45,000000015925000,     3305681375.00,         11645000,             4658,             4264
FUTSTK    ,ADANIPORTS,23/02/2017,00000276.90,00000289.00,00000276.90,00000288.05,000000000107500,       21309875.00,            75000,              030,              029
FUTSTK    ,ADANIPOWER,25/01/2017,00000031.80,00000032.90,00000031.80,00000032.75,000000112440000,      696954000.00,         21520000,             1076,              995
FUTSTK    ,ADANIPOWER,23/02/2017,00000032.35,00000032.85,00000032.35,00000032.85,000000000760000,       12246000.00,           380000,              019,              007
FUTSTK    ,AJANTPHARM,25/01/2017,00001792.05,00001800.70,00001784.00,00001795.70,000000000356000,      135561340.00,            75600,              189,              182
FUTSTK    ,ALBK      ,25/01/2017,00000062.25,00000063.10,00000062.00,00000062.95,000000013170000,      356060000.00,          5690000,              569,              560
FUTSTK    ,ALBK      ,23/02/2017,00000062.10,00000062.85,00000061.70,00000062.70,000000000830000,       11831000.00,           190000,              019,              019
FUTSTK    ,AMARAJABAT,25/01/2017,00000903.00,00000925.85,00000899.80,00000918.25,000000000586800,      501232770.00,           547200,              912,              877
FUTSTK    ,AMARAJABAT,23/02/2017,00000924.50,00000924.50,00000922.30,00000923.70,000000000004800,        4433400.00,             4800,              008,              008
FUTSTK    ,AMBUJACEM ,25/01/2017,00000213.10,00000215.50,00000211.55,00000214.95,000000012805000,      857968750.00,          4012500,             1605,             1520
FUTSTK    ,AMBUJACEM ,23/02/2017,00000213.50,00000215.00,00000211.15,00000214.50,000000000117500,        4805250.00,            22500,              009,              009
FUTSTK    ,ANDHRABANK,25/01/2017,00000048.25,00000048.55,00000048.05,00000048.40,000000020170000,      232945500.00,          4820000,              482,              466
FUTSTK    ,ANDHRABANK,23/02/2017,00000048.15,00000048.55,00000048.15,00000048.50,000000000740000,        7733000.00,           160000,              016,              015
FUTSTK    ,APOLLOHOSP,25/01/2017,00001225.55,00001232.45,00001207.00,00001212.05,000000000574000,      174639640.00,           143600,              359,              348
FUTSTK    ,APOLLOTYRE,25/01/2017,00000186.75,00000189.35,00000186.50,00000188.60,000000007599000,      819957900.00,          4365000,             1455,             1378
FUTSTK    ,APOLLOTYRE,23/02/2017,00000188.00,00000189.10,00000186.90,00000188.75,000000000075000,        8450700.00,            45000,              015,              014
FUTSTK    ,ARVIND    ,25/01/2017,00000361.50,00000367.65,00000361.05,00000365.80,000000005446000,     2076389800.00,          5700000,             2850,             2644
FUTSTK    ,ARVIND    ,23/02/2017,00000366.45,00000366.45,00000365.30,00000365.30,000000000046000,        3657700.00,            10000,              005,              005
FUTSTK    ,ASHOKLEY  ,25/01/2017,00000084.65,00000085.15,00000083.20,00000084.35,000000059493000,     1648665900.00,         19579000,             2797,             2629
FUTSTK    ,ASHOKLEY  ,23/02/2017,00000085.05,00000085.20,00000083.45,00000084.55,000000001148000,       30118550.00,           357000,              051,              051
