INSTRUMENT,SYMBOL    ,EXP_DATE  ,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_VAL           ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      
FUTSTK    ,ULTRACEMCO,23/02/2017,00003300.05,00003322.00,00003300.00,00003301.50,000000000031600,        5291030.00,             1600,              008,              008
FUTSTK    ,UNIONBANK ,25/01/2017,00000125.75,00000126.30,00000124.15,00000125.25,000000020936000,     1073924400.00,          8576000,             2144,             2036
FUTSTK    ,UNIONBANK ,23/02/2017,00000124.25,00000124.30,00000122.40,00000123.15,000000002132000,       95109400.00,           772000,              193,              174
FUTSTK    ,UNIONBANK ,30/03/2017,00000122.15,00000122.60,00000121.70,00000122.25,000000000264000,        8787200.00,            72000,              018,              018
FUTSTK    ,UPL       ,25/01/2017,00000666.00,00000676.85,00000661.35,00000673.45,000000005793600,     1298308200.00,          1932000,             1610,             1494
FUTSTK    ,UPL       ,23/02/2017,00000672.75,00000677.90,00000672.00,00000675.20,000000000014400,        8103420.00,            12000,              010,              010
FUTSTK    ,VEDL      ,25/01/2017,00000229.85,00000232.45,00000229.85,00000231.50,000000040708500,     5382215475.00,         23264500,             6647,             6098
FUTSTK    ,VEDL      ,23/02/2017,00000231.00,00000231.15,00000229.10,00000230.30,000000001029000,       57221150.00,           248500,              071,              063
FUTSTK    ,VOLTAS    ,25/01/2017,00000334.20,00000338.75,00000332.60,00000337.50,000000004884000,      955669700.00,          2844000,             1422,             1374
FUTSTK    ,VOLTAS    ,23/02/2017,00000331.50,00000333.00,00000329.50,00000333.00,000000000192000,       21234500.00,            64000,              032,              030
FUTSTK    ,WIPRO     ,25/01/2017,00000470.20,00000474.30,00000463.40,00000473.75,000000004905600,      759031440.00,          1615200,             1346,             1236
FUTSTK    ,WIPRO     ,23/02/2017,00000469.40,00000472.00,00000462.10,00000471.85,000000000441600,       29841120.00,            63600,              053,              040
FUTSTK    ,WOCKPHARMA,25/01/2017,00000713.35,00000713.40,00000690.95,00000699.65,000000003199200,      446212530.00,           636000,             1060,              995
FUTSTK    ,WOCKPHARMA,23/02/2017,00000713.00,00000713.00,00000700.60,00000701.15,000000000076200,        3800640.00,             5400,              009,              009
FUTSTK    ,YESBANK   ,25/01/2017,00001252.75,00001268.40,00001248.65,00001258.70,000000008399300,     9068402665.00,          7206500,            10295,             9355
FUTSTK    ,YESBANK   ,23/02/2017,00001260.05,00001270.90,00001255.00,00001261.80,000000000194600,      102622065.00,            81200,              116,              114
FUTSTK    ,YESBANK   ,30/03/2017,00001259.85,00001267.45,00001259.85,00001267.40,000000000014000,        8849610.00,             7000,              010,              010
FUTSTK    ,ZEEL      ,25/01/2017,00000465.40,00000468.80,00000462.60,00000465.55,000000008347300,      782404740.00,          1678300,             1291,             1190
FUTSTK    ,ZEEL      ,23/02/2017,00000469.30,00000469.60,00000467.10,00000467.10,000000000055900,        1827800.00,             3900,              003,              003
FUTSTK    ,IBREALEST ,25/01/2017,00000079.35,00000081.65,00000079.15,00000080.85,000000030960000,      957910000.00,         11880000,             1188,             1149
FUTSTK    ,IBREALEST ,23/02/2017,00000080.60,00000080.60,00000080.35,00000080.35,000000000120000,        4023000.00,            50000,              005,              005
FUTSTK    ,IBULHSGFIN,25/01/2017,00000664.00,00000678.50,00000659.90,00000675.40,000000014002400,     2074504840.00,          3080800,             3851,             3348
FUTSTK    ,IBULHSGFIN,23/02/2017,00000665.00,00000673.95,00000665.00,00000671.80,000000000068000,       21998080.00,            32800,              041,              040
FUTSTK    ,ICICIBANK ,25/01/2017,00000258.00,00000259.90,00000256.25,00000259.05,000000050702500,     4318513875.00,         16717500,             6687,             6029
FUTSTK    ,ICICIBANK ,23/02/2017,00000257.90,00000260.80,00000257.80,00000260.05,000000001910000,       60272625.00,           232500,              093,              091
FUTSTK    ,ICIL      ,25/01/2017,00000162.85,00000166.80,00000161.90,00000164.65,000000003713500,      142099475.00,           864500,              247,              233
FUTSTK    ,ICIL      ,23/02/2017,00000165.85,00000165.90,00000165.30,00000165.50,000000000059500,        2318925.00,            14000,              004,              004
FUTSTK    ,IDBI      ,25/01/2017,00000071.35,00000075.15,00000071.05,00000074.35,000000025200000,     1442191600.00,         19592000,             2449,             2336
FUTSTK    ,IDBI      ,23/02/2017,00000071.10,00000074.40,00000070.75,00000074.05,000000001528000,       59091200.00,           808000,              101,              097
FUTSTK    ,IDBI      ,30/03/2017,00000072.10,00000074.50,00000072.10,00000073.80,000000000088000,        3540000.00,            48000,              006,              005
FUTSTK    ,IDEA      ,25/01/2017,00000071.60,00000073.70,00000071.60,00000073.30,000000077749000,      782829250.00,         10710000,             1530,             1447
FUTSTK    ,IDEA      ,23/02/2017,00000071.60,00000072.90,00000071.60,00000072.75,000000008743000,       41076350.00,           567000,              081,              073
FUTSTK    ,IDFC      ,25/01/2017,00000057.20,00000057.30,00000055.75,00000056.05,000000058396800,      580833000.00,         10335600,              783,              716
FUTSTK    ,IDFC      ,23/02/2017,00000057.00,00000057.00,00000056.05,00000056.20,000000000778800,        8918580.00,           158400,              012,              012
FUTSTK    ,IDFCBANK  ,25/01/2017,00000061.10,00000062.55,00000060.60,00000062.15,000000051888000,      704659600.00,         11392000,             1424,             1378
FUTSTK    ,IDFCBANK  ,23/02/2017,00000061.15,00000062.65,00000061.15,00000062.50,000000000624000,       14428000.00,           232000,              029,              018
FUTSTK    ,IDFCBANK  ,30/03/2017,00000062.70,00000062.70,00000062.70,00000062.70,000000000032000,        1003200.00,            16000,              002,              002
FUTSTK    ,IFCI      ,25/01/2017,00000027.90,00000028.20,00000027.75,00000028.05,000000060302000,      360281900.00,         12870000,              585,              568
FUTSTK    ,IFCI      ,23/02/2017,00000028.00,00000028.00,00000027.75,00000027.95,000000002750000,       39184200.00,          1408000,              064,              060
FUTSTK    ,IFCI      ,30/03/2017,00000028.05,00000028.05,00000028.05,00000028.05,000000000022000,         617100.00,            22000,              001,              001
FUTSTK    ,IGL       ,25/01/2017,00000923.40,00000936.55,00000922.90,00000926.00,000000001691800,     1107813465.00,          1192400,             1084,             1061
FUTSTK    ,IGL       ,23/02/2017,00000947.90,00000947.90,00000926.00,00000926.05,000000000048400,       12293545.00,            13200,              012,              012
FUTSTK    ,INDIACEM  ,25/01/2017,00000126.00,00000127.40,00000125.10,00000127.00,000000029144500,      527353575.00,          4175500,             1193,             1080
FUTSTK    ,INDIACEM  ,23/02/2017,00000126.50,00000127.95,00000126.20,00000127.65,000000000175000,        6648950.00,            52500,              015,              015
FUTSTK    ,INDUSINDBK,25/01/2017,00001150.10,00001164.90,00001138.35,00001160.75,000000004911000,     2572191450.00,          2226600,             3711,             3454
FUTSTK    ,INDUSINDBK,23/02/2017,00001159.05,00001167.90,00001157.30,00001165.65,000000000024000,       18854040.00,            16200,              027,              027
FUTSTK    ,INFRATEL  ,25/01/2017,00000356.80,00000356.85,00000349.70,00000350.60,000000005793600,      245151200.00,           696000,              435,              409
FUTSTK    ,INFRATEL  ,23/02/2017,00000351.50,00000351.50,00000351.50,00000351.50,000000000006400,        1124800.00,             3200,              002,              002
FUTSTK    ,INFY      ,25/01/2017,00000976.50,00000980.75,00000969.00,00000974.30,000000015180000,     6329182100.00,          6502500,            13005,            11301
FUTSTK    ,INFY      ,23/02/2017,00000979.70,00000980.00,00000973.80,00000978.90,000000000162500,       69801050.00,            71500,              143,              125
FUTSTK    ,INFY      ,30/03/2017,00000976.35,00000982.15,00000976.35,00000982.15,000000000008000,        1959300.00,             2000,              004,              004
FUTSTK    ,IOC       ,25/01/2017,00000343.65,00000344.45,00000338.55,00000342.10,000000016350000,     1934862750.00,          5661000,             1887,             1829
FUTSTK    ,IOC       ,23/02/2017,00000338.20,00000340.10,00000335.45,00000338.50,000000000696000,       55813950.00,           165000,              055,              053
FUTSTK    ,IOC       ,30/03/2017,00000339.00,00000339.20,00000339.00,00000339.20,000000000015000,        2034600.00,             6000,              002,              002
FUTSTK    ,IRB       ,25/01/2017,00000214.95,00000216.45,00000214.00,00000215.25,000000008672500,      404178125.00,          1877500,              751,              726
FUTSTK    ,IRB       ,23/02/2017,00000216.55,00000216.55,00000215.00,00000215.00,000000000157500,        9696000.00,            45000,              018,              018
FUTSTK    ,ITC       ,25/01/2017,00000244.00,00000246.70,00000242.60,00000246.05,000000039271200,     1248381000.00,          5090400,             2121,             2012
FUTSTK    ,ITC       ,23/02/2017,00000244.20,00000247.00,00000244.20,00000246.95,000000000732000,       12403800.00,            50400,              021,              021
FUTSTK    ,ITC       ,30/03/2017,00000246.45,00000247.85,00000246.45,00000247.85,000000000019200,        1781160.00,             7200,              003,              003
FUTSTK    ,JETAIRWAYS,25/01/2017,00000374.60,00000380.35,00000367.00,00000374.85,000000005328000,      852432900.00,          2271000,             2271,             2142
FUTSTK    ,JETAIRWAYS,23/02/2017,00000373.70,00000380.00,00000369.55,00000375.00,000000000079000,        7474300.00,            20000,              020,              020
FUTSTK    ,JINDALSTEL,25/01/2017,00000074.05,00000074.80,00000073.10,00000074.55,000000050697000,      528804450.00,          7137000,              793,              737
FUTSTK    ,JINDALSTEL,23/02/2017,00000074.85,00000075.15,00000074.10,00000074.90,000000000513000,        4697100.00,            63000,              007,              005
FUTSTK    ,JISLJALEQS,25/01/2017,00000092.50,00000094.45,00000091.10,00000094.20,000000038997000,     1104757650.00,         11826000,             1314,             1279
FUTSTK    ,JISLJALEQS,23/02/2017,00000092.25,00000094.70,00000092.15,00000094.65,000000000621000,       19424250.00,           207000,              023,              022
FUTSTK    ,JPASSOCIAT,25/01/2017,00000010.55,00000010.95,00000010.45,00000010.65,000000134776000,      732190000.00,         68544000,             1008,              831
FUTSTK    ,JPASSOCIAT,23/02/2017,00000010.70,00000010.85,00000010.45,00000010.65,000000021080000,       48446600.00,          4556000,              067,              067
FUTSTK    ,JPASSOCIAT,30/03/2017,00000010.45,00000010.45,00000010.45,00000010.45,000000000544000,         710600.00,            68000,              001,              001
FUTSTK    ,JSWENERGY ,25/01/2017,00000066.05,00000066.05,00000064.15,00000064.35,000000035184000,      508581600.00,          7848000,              981,              915
FUTSTK    ,JSWENERGY ,23/02/2017,00000066.05,00000066.05,00000064.65,00000064.75,000000000272000,        5714000.00,            88000,              011,              010
FUTSTK    ,JSWSTEEL  ,25/01/2017,00000177.65,00000179.40,00000175.00,00000176.50,000000052032000,     1404481800.00,          7917000,             2639,             2410
FUTSTK    ,JSWSTEEL  ,23/02/2017,00000177.50,00000179.50,00000176.50,00000177.45,000000000375000,       19252950.00,           108000,              036,              033
FUTSTK    ,JUBLFOOD  ,25/01/2017,00000834.80,00000841.80,00000821.30,00000824.15,000000002369000,      524334275.00,           633000,             1266,             1173
FUTSTK    ,JUBLFOOD  ,23/02/2017,00000831.40,00000833.60,00000820.05,00000820.50,000000000061500,        6610500.00,             8000,              016,              016
FUTSTK    ,JUSTDIAL  ,25/01/2017,00000375.00,00000389.70,00000370.75,00000379.30,000000003740400,      512703360.00,          1346400,             1122,             1061
FUTSTK    ,JUSTDIAL  ,23/02/2017,00000377.20,00000380.00,00000377.00,00000373.95,000000000196800,        4079760.00,            10800,              009,              008
FUTSTK    ,KOTAKBANK ,25/01/2017,00000717.05,00000724.40,00000709.20,00000710.95,000000009126400,     2267759680.00,          3162400,             3953,             3739
FUTSTK    ,KOTAKBANK ,23/02/2017,00000726.75,00000726.80,00000714.60,00000715.00,000000000232800,       19571840.00,            27200,              034,              032
FUTSTK    ,KPIT      ,25/01/2017,00000134.15,00000142.50,00000133.45,00000137.95,000000003420000,      398745600.00,          2868000,              717,              669
FUTSTK    ,KSCL      ,25/01/2017,00000420.75,00000420.75,00000410.55,00000414.60,000000002070000,      179320950.00,           432000,              288,              274
FUTSTK    ,KTKBANK   ,25/01/2017,00000117.30,00000119.00,00000116.50,00000118.55,000000015649750,      581682475.00,          4933875,              669,              657
FUTSTK    ,KTKBANK   ,23/02/2017,00000118.00,00000119.00,00000118.00,00000119.00,000000000302375,        6107606.25,            51625,              007,              007
FUTSTK    ,L&TFH     ,25/01/2017,00000093.10,00000096.20,00000092.80,00000095.75,000000022221000,     1936944000.00,         20430000,             2270,             2106
FUTSTK    ,L&TFH     ,23/02/2017,00000094.70,00000096.00,00000094.65,00000095.75,000000000405000,        5134500.00,            54000,              006,              006
FUTSTK    ,L&TFH     ,30/03/2017,00000094.60,00000096.60,00000094.60,00000096.30,000000000045000,        5147100.00,            54000,              006,              006
FUTSTK    ,LICHSGFIN ,25/01/2017,00000527.20,00000532.45,00000524.65,00000526.45,000000009040900,     2220410170.00,          4199800,             3818,             3665
FUTSTK    ,LICHSGFIN ,23/02/2017,00000529.00,00000534.80,00000527.00,00000529.15,000000000130900,       25672735.00,            48400,              044,              043
FUTSTK    ,LT        ,25/01/2017,00001396.00,00001399.95,00001382.10,00001385.15,000000007452000,     1436107725.00,          1033000,             2066,             1959
FUTSTK    ,LT        ,23/02/2017,00001394.10,00001398.00,00001389.00,00001391.00,000000000079500,       27880450.00,            20000,              040,              040
FUTSTK    ,LT        ,30/03/2017,00001400.20,00001400.20,00001400.20,00001400.20,000000000006000,        1400200.00,             1000,              002,              002
FUTSTK    ,LUPIN     ,25/01/2017,00001524.95,00001526.75,00001488.65,00001494.05,000000004399200,     1582832940.00,          1052800,             2632,             2430
FUTSTK    ,LUPIN     ,23/02/2017,00001521.70,00001521.70,00001496.05,00001500.80,000000000057600,       24739920.00,            16400,              041,              040
FUTSTK    ,LUPIN     ,30/03/2017,00001520.00,00001520.00,00001520.00,00001520.00,000000000000400,         608000.00,              400,              001,              001
FUTIDX    ,BANKNIFTY ,25/01/2017,00018343.00,00018393.00,00018265.00,00018329.45,000000001907720,    32177769106.00,          1754400,            43860,            32797
FUTIDX    ,BANKNIFTY ,23/02/2017,00018405.00,00018465.70,00018350.00,00018404.20,000000000081640,      822123490.00,            44640,             1116,              834
FUTIDX    ,BANKNIFTY ,30/03/2017,00018460.00,00018524.40,00018440.00,00018471.85,000000000006720,       50262850.00,             2720,              068,              050
FUTSTK    ,ABIRLANUVO,25/01/2017,00001271.30,00001292.00,00001264.15,00001283.65,000000003576400,      698099440.00,           544400,             1361,             1129
FUTSTK    ,ABIRLANUVO,23/02/2017,00001283.10,00001291.70,00001275.00,00001288.25,000000000079600,        6179040.00,             4800,              012,              012
FUTSTK    ,ACC       ,25/01/2017,00001350.00,00001350.00,00001321.10,00001330.65,000000001209600,      601152580.00,           452400,             1131,             1043
FUTSTK    ,ACC       ,23/02/2017,00001334.00,00001334.00,00001324.15,00001333.35,000000000015600,       11681360.00,             8800,              022,              021
FUTSTK    ,ADANIENT  ,25/01/2017,00000079.05,00000079.80,00000078.50,00000079.05,000000015928000,      197398800.00,          2496000,              312,              279
FUTSTK    ,ADANIENT  ,23/02/2017,00000079.60,00000079.75,00000079.60,00000079.60,000000000456000,       27924400.00,           352000,              044,              031
FUTSTK    ,ADANIPORTS,25/01/2017,00000286.30,00000289.35,00000282.85,00000285.40,000000015172500,     1050993375.00,          3667500,             1467,             1372
FUTSTK    ,ADANIPORTS,23/02/2017,00000285.55,00000289.45,00000285.35,00000286.05,000000000092500,       15065625.00,            52500,              021,              020
FUTSTK    ,ADANIPOWER,25/01/2017,00000032.75,00000033.05,00000032.40,00000032.95,000000110780000,      334782000.00,         10200000,              510,              473
FUTSTK    ,ADANIPOWER,23/02/2017,00000033.00,00000033.10,00000032.90,00000032.90,000000001000000,        3958000.00,           120000,              006,              006
FUTSTK    ,AJANTPHARM,25/01/2017,00001817.95,00001817.95,00001769.00,00001779.90,000000000357200,      164620700.00,            92400,              231,              206
FUTSTK    ,ALBK      ,25/01/2017,00000063.90,00000064.00,00000062.75,00000063.60,000000013280000,      396247000.00,          6250000,              625,              608
FUTSTK    ,ALBK      ,23/02/2017,00000063.25,00000063.50,00000062.60,00000063.50,000000001060000,       24519000.00,           390000,              039,              036
FUTSTK    ,AMARAJABAT,25/01/2017,00000925.80,00000933.25,00000903.20,00000906.15,000000000604800,      445586130.00,           484800,              808,              762
FUTSTK    ,AMBUJACEM ,25/01/2017,00000212.70,00000213.60,00000211.00,00000211.45,000000012610000,      320178750.00,          1510000,              604,              581
FUTSTK    ,AMBUJACEM ,23/02/2017,00000212.00,00000212.35,00000211.55,00000211.60,000000000162500,        5826625.00,            27500,              011,              011
FUTSTK    ,ANDHRABANK,25/01/2017,00000048.50,00000048.95,00000048.30,00000048.65,000000020650000,      261079000.00,          5370000,              537,              498
FUTSTK    ,ANDHRABANK,23/02/2017,00000048.65,00000049.00,00000048.60,00000048.70,000000000870000,        4394500.00,            90000,              009,              009
FUTSTK    ,APOLLOHOSP,25/01/2017,00001222.00,00001222.00,00001186.00,00001195.55,000000000594800,      142031980.00,           118800,              297,              286
FUTSTK    ,APOLLOTYRE,25/01/2017,00000190.20,00000190.20,00000185.70,00000187.00,000000007857000,      769786650.00,          4113000,             1371,             1299
FUTSTK    ,APOLLOTYRE,23/02/2017,00000189.15,00000189.15,00000186.30,00000187.80,000000000087000,        5071350.00,            27000,              009,              009
FUTSTK    ,ARVIND    ,25/01/2017,00000360.95,00000364.00,00000357.90,00000360.80,000000005424000,     1182622900.00,          3276000,             1638,             1546
FUTSTK    ,ARVIND    ,23/02/2017,00000361.70,00000365.30,00000360.85,00000360.95,000000000058000,        8687000.00,            24000,              012,              012
FUTSTK    ,ASHOKLEY  ,25/01/2017,00000085.70,00000085.85,00000084.70,00000085.10,000000058646000,      956580800.00,         11221000,             1603,             1515
FUTSTK    ,ASHOKLEY  ,23/02/2017,00000085.30,00000086.00,00000085.00,00000085.35,000000001456000,       29341900.00,           343000,              049,              042
FUTSTK    ,ASIANPAINT,25/01/2017,00000933.95,00000934.90,00000910.20,00000913.45,000000005883600,     1654477740.00,          1800600,             3001,             2830
FUTSTK    ,ASIANPAINT,23/02/2017,00000933.00,00000933.00,00000915.00,00000916.40,000000000059400,       34818600.00,            37800,              063,              062
FUTSTK    ,AUROPHARMA,25/01/2017,00000721.80,00000721.90,00000691.10,00000696.90,000000010348800,     4507972490.00,          6391700,             9131,             8580
