INSTRUMENT,SYMBOL    ,EXP_DATE  ,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_VAL           ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      
FUTSTK    ,SUNTV     ,23/02/2017,00000537.00,00000540.00,00000535.00,00000537.70,000000000082000,       31215400.00,            58000,              029,              029
FUTSTK    ,SYNDIBANK ,25/01/2017,00000064.20,00000066.35,00000064.20,00000065.70,000000015165000,      497893950.00,          7605000,              845,              802
FUTSTK    ,SYNDIBANK ,23/02/2017,00000065.40,00000066.30,00000065.00,00000066.30,000000000450000,        8820450.00,           135000,              015,              015
FUTSTK    ,TATACHEM  ,25/01/2017,00000512.75,00000522.00,00000509.00,00000519.65,000000004855500,     1705336200.00,          3307500,             2205,             2113
FUTSTK    ,TATACHEM  ,23/02/2017,00000514.70,00000523.85,00000513.05,00000520.90,000000000031500,       11663025.00,            22500,              015,              015
FUTSTK    ,TATACOMM  ,25/01/2017,00000635.35,00000641.00,00000631.10,00000636.90,000000005468400,     1077078170.00,          1694000,             1210,             1114
FUTSTK    ,TATACOMM  ,23/02/2017,00000636.00,00000639.50,00000636.00,00000639.50,000000000014000,        2681000.00,             4200,              003,              003
FUTSTK    ,TATAELXSI ,25/01/2017,00001423.65,00001423.65,00001390.20,00001399.50,000000001207600,      687221640.00,           490000,             1225,             1172
FUTSTK    ,TATAELXSI ,23/02/2017,00001404.45,00001405.00,00001400.05,00001403.20,000000000005600,        5051280.00,             3600,              009,              009
FUTSTK    ,TATAGLOBAL,25/01/2017,00000125.25,00000128.30,00000124.95,00000127.85,000000026554500,      617726475.00,          4873500,             1083,             1012
FUTSTK    ,TATAGLOBAL,23/02/2017,00000126.15,00000128.55,00000125.90,00000128.35,000000000346500,       26327025.00,           207000,              046,              040
FUTSTK    ,TATAMOTORS,25/01/2017,00000520.60,00000523.85,00000517.25,00000519.45,000000021429000,     6180150300.00,         11886000,             7924,             7259
FUTSTK    ,TATAMOTORS,23/02/2017,00000523.20,00000525.50,00000519.60,00000521.00,000000000453000,      108059550.00,           207000,              138,              128
FUTSTK    ,TATAMOTORS,30/03/2017,00000526.10,00000526.10,00000522.20,00000522.20,000000000043500,       13357800.00,            25500,              017,              016
FUTSTK    ,TATAMTRDVR,25/01/2017,00000328.45,00000330.55,00000325.70,00000327.45,000000015863400,      705113010.00,          2152500,             1025,              969
FUTSTK    ,TATAMTRDVR,23/02/2017,00000328.40,00000328.60,00000328.20,00000328.60,000000000084000,        7584780.00,            23100,              011,              010
FUTSTK    ,TATAPOWER ,25/01/2017,00000077.80,00000078.10,00000077.00,00000077.15,000000023310000,      266912550.00,          3447000,              383,              377
FUTSTK    ,TATAPOWER ,23/02/2017,00000077.95,00000078.05,00000077.45,00000077.45,000000000333000,        7001100.00,            90000,              010,              010
FUTSTK    ,TATASTEEL ,25/01/2017,00000434.75,00000451.45,00000434.75,00000448.40,000000023766000,    20726114500.00,         46386000,            23193,            20984
FUTSTK    ,TATASTEEL ,23/02/2017,00000437.15,00000452.95,00000436.85,00000450.20,000000000584000,      388356900.00,           866000,              433,              408
FUTSTK    ,TATASTEEL ,30/03/2017,00000451.95,00000452.20,00000449.25,00000452.20,000000000062000,       25234500.00,            56000,              028,              028
FUTSTK    ,TCS       ,25/01/2017,00002313.10,00002322.90,00002277.05,00002318.40,000000004608750,     3539843312.50,          1537500,             6150,             5446
FUTSTK    ,TCS       ,23/02/2017,00002310.80,00002327.00,00002286.00,00002326.55,000000000033250,       38122287.50,            16500,              066,              065
FUTSTK    ,TECHM     ,25/01/2017,00000474.85,00000478.50,00000469.00,00000474.25,000000009110200,     1262380790.00,          2667500,             2425,             2261
FUTSTK    ,TECHM     ,23/02/2017,00000479.95,00000480.00,00000472.00,00000476.70,000000000122100,        8370175.00,            17600,              016,              016
FUTSTK    ,TECHM     ,30/03/2017,00000475.00,00000475.00,00000475.00,00000475.00,000000000003300,         522500.00,             1100,              001,              001
FUTSTK    ,TITAN     ,25/01/2017,00000363.70,00000365.20,00000359.40,00000361.15,000000009516000,      762401475.00,          2103000,             1402,             1292
FUTSTK    ,TITAN     ,23/02/2017,00000361.00,00000363.00,00000361.00,00000361.40,000000000049500,        9761175.00,            27000,              018,              018
FUTSTK    ,TORNTPHARM,25/01/2017,00001367.00,00001377.40,00001361.00,00001369.70,000000000170800,       28472420.00,            20800,              052,              052
FUTSTK    ,TORNTPHARM,23/02/2017,00001366.70,00001366.95,00001366.70,00001366.95,000000000007600,        1093460.00,              800,              002,              002
FUTSTK    ,TORNTPOWER,25/01/2017,00000181.60,00000182.00,00000179.30,00000179.90,000000002919000,      100597800.00,           558000,              186,              179
FUTSTK    ,TORNTPOWER,23/02/2017,00000000.00,00000000.00,00000000.00,00000180.90,000000000036000,         543450.00,             3000,              001,              001
FUTSTK    ,TV18BRDCST,25/01/2017,00000037.85,00000039.60,00000037.85,00000039.35,000000084167000,      646906100.00,         16592000,              976,              900
FUTSTK    ,TV18BRDCST,23/02/2017,00000038.65,00000039.65,00000038.65,00000039.40,000000000646000,       13996950.00,           357000,              021,              021
FUTSTK    ,TVSMOTOR  ,25/01/2017,00000382.45,00000382.85,00000378.15,00000379.80,000000007636000,      867816000.00,          2284000,             1142,             1075
FUTSTK    ,TVSMOTOR  ,23/02/2017,00000376.85,00000376.85,00000373.15,00000374.00,000000000416000,       59956400.00,           160000,              080,              076
FUTSTK    ,UBL       ,25/01/2017,00000810.00,00000828.05,00000809.45,00000822.95,000000001068200,      150254230.00,           182700,              261,              244
FUTSTK    ,ULTRACEMCO,25/01/2017,00003309.95,00003369.90,00003291.10,00003360.30,000000002466800,     1574004030.00,           471000,             2355,             2149
FUTSTK    ,ULTRACEMCO,23/02/2017,00003305.00,00003370.00,00003305.00,00003366.50,000000000030800,       18770170.00,             5600,              028,              028
FUTSTK    ,UNIONBANK ,25/01/2017,00000127.00,00000135.60,00000127.00,00000133.65,000000020204000,     3681195000.00,         27900000,             6975,             6455
FUTSTK    ,UNIONBANK ,23/02/2017,00000125.00,00000132.70,00000124.80,00000130.90,000000002740000,      343091200.00,          2648000,              662,              644
FUTSTK    ,UNIONBANK ,30/03/2017,00000123.75,00000131.35,00000123.75,00000129.80,000000000516000,       62762000.00,           492000,              123,              123
FUTSTK    ,UPL       ,25/01/2017,00000669.50,00000672.60,00000660.50,00000670.45,000000005942400,     2102010120.00,          3154800,             2629,             2477
FUTSTK    ,UPL       ,23/02/2017,00000673.10,00000673.10,00000673.10,00000673.10,000000000014400,         807720.00,             1200,              001,              001
FUTSTK    ,VEDL      ,25/01/2017,00000235.30,00000239.00,00000234.75,00000238.15,000000042609000,     9702799575.00,         40862500,            11675,            10756
FUTSTK    ,VEDL      ,23/02/2017,00000234.35,00000238.35,00000234.35,00000237.65,000000001186500,      148884575.00,           630000,              180,              176
FUTSTK    ,VOLTAS    ,25/01/2017,00000342.90,00000346.30,00000340.00,00000341.85,000000004632000,     1060527200.00,          3094000,             1547,             1457
FUTSTK    ,VOLTAS    ,23/02/2017,00000340.50,00000340.50,00000336.00,00000337.30,000000000302000,       68754000.00,           204000,              102,              090
FUTSTK    ,WIPRO     ,25/01/2017,00000478.05,00000482.40,00000476.30,00000477.15,000000004789200,      708640620.00,          1478400,             1232,             1150
FUTSTK    ,WIPRO     ,23/02/2017,00000475.95,00000479.15,00000473.90,00000473.95,000000000386400,       72759480.00,           152400,              127,              109
FUTSTK    ,WOCKPHARMA,25/01/2017,00000708.25,00000709.80,00000694.40,00000698.60,000000003104400,      384382590.00,           547800,              913,              850
FUTSTK    ,WOCKPHARMA,23/02/2017,00000700.00,00000700.00,00000700.00,00000700.00,000000000076200,         420000.00,              600,              001,              001
FUTSTK    ,YESBANK   ,25/01/2017,00001273.00,00001322.45,00001273.00,00001318.00,000000009019500,    15694724150.00,         12042800,            17204,            15459
FUTSTK    ,YESBANK   ,23/02/2017,00001284.00,00001325.00,00001281.90,00001321.65,000000000286300,      309400805.00,           236600,              338,              322
FUTSTK    ,YESBANK   ,30/03/2017,00001286.00,00001329.00,00001286.00,00001327.95,000000000016100,       18472930.00,            14000,              020,              019
FUTSTK    ,ZEEL      ,25/01/2017,00000468.95,00000482.45,00000468.90,00000478.70,000000008824400,     2190585540.00,          4583800,             3526,             3183
FUTSTK    ,ZEEL      ,23/02/2017,00000475.50,00000483.60,00000475.50,00000479.95,000000000063700,       30581395.00,            63700,              049,              046
FUTSTK    ,IBREALEST ,25/01/2017,00000080.60,00000083.00,00000080.30,00000082.35,000000034410000,     1490277500.00,         18270000,             1827,             1640
FUTSTK    ,IBREALEST ,23/02/2017,00000081.50,00000081.50,00000081.45,00000082.55,000000000170000,        6572000.00,            80000,              008,              006
FUTSTK    ,IBREALEST ,30/03/2017,00000081.40,00000081.40,00000081.40,00000081.40,000000000030000,        1628000.00,            20000,              002,              002
FUTSTK    ,IBULHSGFIN,25/01/2017,00000690.95,00000719.95,00000690.95,00000715.70,000000012574400,     3461315040.00,          4894400,             6118,             5390
FUTSTK    ,IBULHSGFIN,23/02/2017,00000692.70,00000715.15,00000689.75,00000710.65,000000000126400,       54538280.00,            77600,              097,              093
FUTSTK    ,ICICIBANK ,25/01/2017,00000262.45,00000268.15,00000261.80,00000265.35,000000050580000,    10857508375.00,         41072500,            16429,            14627
FUTSTK    ,ICICIBANK ,23/02/2017,00000263.90,00000269.15,00000262.90,00000266.45,000000002062500,      161475625.00,           607500,              243,              235
FUTSTK    ,ICICIBANK ,30/03/2017,00000264.45,00000269.50,00000264.45,00000269.50,000000000037500,        4007375.00,            15000,              006,              006
FUTSTK    ,ICIL      ,25/01/2017,00000163.45,00000166.80,00000163.45,00000165.70,000000003734500,       71755075.00,           434000,              124,              123
FUTSTK    ,ICIL      ,23/02/2017,00000166.70,00000166.70,00000166.70,00000166.70,000000000056000,         583450.00,             3500,              001,              001
FUTSTK    ,IDBI      ,25/01/2017,00000073.95,00000075.25,00000073.70,00000074.40,000000025112000,     1023690800.00,         13736000,             1717,             1596
FUTSTK    ,IDBI      ,23/02/2017,00000073.95,00000074.90,00000073.40,00000074.15,000000002136000,       60584000.00,           816000,              102,              096
FUTSTK    ,IDBI      ,30/03/2017,00000074.60,00000074.60,00000074.60,00000074.60,000000000224000,         596800.00,             8000,              001,              001
FUTSTK    ,IDEA      ,25/01/2017,00000073.85,00000074.70,00000073.75,00000074.15,000000077378000,      993157200.00,         13384000,             1912,             1782
FUTSTK    ,IDEA      ,23/02/2017,00000072.95,00000074.15,00000072.95,00000073.55,000000010136000,      187503400.00,          2548000,              364,              309
FUTSTK    ,IDEA      ,30/03/2017,00000073.20,00000073.20,00000072.65,00000073.20,000000000308000,        2554300.00,            35000,              005,              005
FUTSTK    ,IDFC      ,25/01/2017,00000055.50,00000057.65,00000055.40,00000057.20,000000060060000,      809206860.00,         14269200,             1081,             1022
FUTSTK    ,IDFC      ,23/02/2017,00000056.20,00000057.75,00000056.10,00000057.45,000000001148400,       20320080.00,           356400,              027,              025
FUTSTK    ,IDFCBANK  ,25/01/2017,00000062.40,00000063.50,00000062.20,00000063.20,000000051192000,      692935200.00,         11000000,             1375,             1296
FUTSTK    ,IDFCBANK  ,23/02/2017,00000062.75,00000063.75,00000062.60,00000063.45,000000001360000,       24317200.00,           384000,              048,              047
FUTSTK    ,IDFCBANK  ,30/03/2017,00000062.65,00000062.65,00000062.65,00000062.65,000000000032000,         501200.00,             8000,              001,              001
FUTSTK    ,IFCI      ,25/01/2017,00000028.30,00000028.40,00000028.00,00000028.20,000000062326000,      410738900.00,         14564000,              662,              621
FUTSTK    ,IFCI      ,23/02/2017,00000028.25,00000028.35,00000028.00,00000028.05,000000003322000,       25378100.00,           902000,              041,              041
FUTSTK    ,IFCI      ,30/03/2017,00000028.35,00000028.35,00000028.00,00000028.00,000000000242000,        6804600.00,           242000,              011,              011
FUTSTK    ,IGL       ,25/01/2017,00000930.00,00000943.90,00000930.00,00000938.90,000000001650000,     1670448505.00,          1779800,             1618,             1523
FUTSTK    ,IGL       ,23/02/2017,00000940.00,00000940.00,00000938.00,00000938.00,000000000049500,        2065800.00,             2200,              002,              002
FUTSTK    ,INDIACEM  ,25/01/2017,00000130.90,00000135.20,00000130.00,00000133.95,000000027996500,     2012675525.00,         15155000,             4330,             3761
FUTSTK    ,INDIACEM  ,23/02/2017,00000131.95,00000135.30,00000131.80,00000134.25,000000000248500,       24364025.00,           182000,              052,              045
FUTSTK    ,INDIACEM  ,30/03/2017,00000132.00,00000132.00,00000132.00,00000132.00,000000000010500,         462000.00,             3500,              001,              001
FUTSTK    ,INDUSINDBK,25/01/2017,00001188.30,00001237.50,00001185.20,00001233.30,000000005630400,    16578246540.00,         13636200,            22727,            20580
FUTSTK    ,INDUSINDBK,23/02/2017,00001195.00,00001240.95,00001191.30,00001237.35,000000000060600,      196810920.00,           160800,              268,              253
FUTSTK    ,INFRATEL  ,25/01/2017,00000355.00,00000357.70,00000352.90,00000354.45,000000005800000,      515043840.00,          1449600,              906,              859
FUTSTK    ,INFRATEL  ,23/02/2017,00000355.30,00000355.30,00000355.30,00000355.30,000000000009600,         568480.00,             1600,              001,              001
FUTSTK    ,INFY      ,25/01/2017,00000978.50,00000978.90,00000966.60,00000972.70,000000016475500,     4739794000.00,          4877500,             9755,             8553
FUTSTK    ,INFY      ,23/02/2017,00000980.15,00000982.05,00000971.20,00000977.00,000000000184000,       68731150.00,            70500,              141,              120
FUTSTK    ,INFY      ,30/03/2017,00000983.75,00000984.70,00000975.40,00000979.95,000000000009000,        9304625.00,             9500,              019,              019
FUTSTK    ,IOC       ,25/01/2017,00000348.65,00000350.45,00000344.50,00000348.75,000000015711000,     3103641600.00,          8922000,             2974,             2831
FUTSTK    ,IOC       ,23/02/2017,00000342.00,00000345.40,00000340.10,00000344.10,000000000693000,       76060650.00,           222000,              074,              072
FUTSTK    ,IOC       ,30/03/2017,00000343.50,00000344.95,00000343.50,00000344.95,000000000012000,        3097050.00,             9000,              003,              003
FUTSTK    ,IRB       ,25/01/2017,00000216.20,00000218.30,00000216.00,00000216.70,000000008402500,      601459000.00,          2770000,             1108,             1049
FUTSTK    ,IRB       ,23/02/2017,00000217.35,00000218.65,00000216.50,00000217.40,000000000180000,       19046250.00,            87500,              035,              035
FUTSTK    ,ITC       ,25/01/2017,00000249.60,00000250.75,00000247.25,00000247.80,000000039856800,     2337875880.00,          9381600,             3909,             3590
FUTSTK    ,ITC       ,23/02/2017,00000250.00,00000251.65,00000248.50,00000248.70,000000000787200,       49171800.00,           196800,              082,              076
FUTSTK    ,ITC       ,30/03/2017,00000251.20,00000252.20,00000250.75,00000250.75,000000000045600,        2414040.00,             9600,              004,              004
FUTSTK    ,JETAIRWAYS,25/01/2017,00000391.40,00000394.00,00000386.05,00000388.80,000000005236000,     1084553150.00,          2784000,             2784,             2566
FUTSTK    ,JETAIRWAYS,23/02/2017,00000390.05,00000392.40,00000387.05,00000389.75,000000000096000,       27314050.00,            70000,              070,              069
FUTSTK    ,JETAIRWAYS,30/03/2017,00000393.00,00000393.00,00000393.00,00000393.00,000000000003000,        1179000.00,             3000,              003,              003
FUTSTK    ,JINDALSTEL,25/01/2017,00000075.10,00000084.65,00000074.90,00000082.25,000000058725000,     7268530050.00,         89469000,             9941,             9159
FUTSTK    ,JINDALSTEL,23/02/2017,00000075.65,00000084.70,00000075.65,00000082.40,000000001548000,      186234300.00,          2277000,              253,              220
FUTSTK    ,JINDALSTEL,30/03/2017,00000083.50,00000083.50,00000082.50,00000082.40,000000000009000,        2234700.00,            27000,              003,              003
FUTSTK    ,JISLJALEQS,25/01/2017,00000096.40,00000096.80,00000095.05,00000096.05,000000038925000,     1425136950.00,         14868000,             1652,             1606
FUTSTK    ,JISLJALEQS,23/02/2017,00000097.00,00000097.05,00000095.50,00000096.35,000000000666000,       34681050.00,           360000,              040,              040
FUTSTK    ,JPASSOCIAT,25/01/2017,00000010.40,00000010.60,00000010.30,00000010.40,000000136272000,      171516400.00,         16456000,              242,              218
FUTSTK    ,JPASSOCIAT,23/02/2017,00000010.50,00000010.50,00000010.30,00000010.35,000000021148000,       19822000.00,          1904000,              028,              027
FUTSTK    ,JSWENERGY ,25/01/2017,00000063.80,00000065.40,00000061.55,00000064.50,000000035224000,      644169200.00,         10008000,             1251,             1203
FUTSTK    ,JSWENERGY ,23/02/2017,00000063.90,00000065.70,00000063.45,00000064.75,000000000320000,       17540800.00,           272000,              034,              033
FUTSTK    ,JSWSTEEL  ,25/01/2017,00000179.70,00000196.00,00000179.70,00000188.35,000000053577000,     9093125100.00,         47823000,            15941,            13929
FUTSTK    ,JSWSTEEL  ,23/02/2017,00000180.45,00000196.40,00000180.45,00000189.00,000000000435000,       91162050.00,           477000,              159,              157
FUTSTK    ,JUBLFOOD  ,25/01/2017,00000838.85,00000852.70,00000835.60,00000847.65,000000002319000,      579184425.00,           686500,             1373,             1302
FUTSTK    ,JUBLFOOD  ,23/02/2017,00000837.95,00000844.65,00000834.80,00000843.80,000000000058500,        9651350.00,            11500,              023,              023
FUTSTK    ,JUSTDIAL  ,25/01/2017,00000377.30,00000389.25,00000375.75,00000381.00,000000003950400,      971622180.00,          2534400,             2112,             2020
FUTSTK    ,JUSTDIAL  ,23/02/2017,00000368.20,00000381.70,00000368.20,00000377.30,000000000217200,       19531500.00,            51600,              043,              043
FUTSTK    ,KOTAKBANK ,25/01/2017,00000710.35,00000734.15,00000708.20,00000728.75,000000010064800,     6494223560.00,          8987200,            11234,            10250
FUTSTK    ,KOTAKBANK ,23/02/2017,00000713.05,00000736.65,00000713.05,00000731.40,000000000244800,       58204280.00,            80000,              100,              092
FUTSTK    ,KPIT      ,25/01/2017,00000138.95,00000139.10,00000137.50,00000138.70,000000003232000,       61505200.00,           444000,              111,              109
FUTSTK    ,KSCL      ,25/01/2017,00000430.50,00000442.00,00000429.25,00000437.75,000000002313000,     1156226850.00,          2653500,             1769,             1623
FUTSTK    ,KSCL      ,23/02/2017,00000431.00,00000431.00,00000431.00,00000431.00,000000000004500,         646500.00,             1500,              001,              001
FUTSTK    ,KTKBANK   ,25/01/2017,00000118.95,00000121.05,00000118.60,00000119.80,000000015664500,     1101942631.25,          9181875,             1245,             1211
FUTSTK    ,KTKBANK   ,23/02/2017,00000119.95,00000121.10,00000119.55,00000119.55,000000000501500,       22212025.00,           184375,              025,              024
FUTSTK    ,L&TFH     ,25/01/2017,00000096.70,00000097.45,00000096.30,00000096.85,000000021015000,      849192300.00,          8766000,              974,              918
FUTSTK    ,L&TFH     ,23/02/2017,00000097.15,00000097.75,00000096.80,00000097.05,000000000702000,       24461100.00,           252000,              028,              027
FUTSTK    ,L&TFH     ,30/03/2017,00000097.40,00000097.50,00000097.25,00000097.25,000000000090000,        3505950.00,            36000,              004,              004
FUTSTK    ,LICHSGFIN ,25/01/2017,00000525.80,00000535.95,00000525.05,00000535.05,000000010618300,     5402466795.00,         10181600,             9256,             8791
FUTSTK    ,LICHSGFIN ,23/02/2017,00000529.25,00000538.00,00000528.00,00000537.00,000000000134200,       65080345.00,           122100,              111,              110
FUTSTK    ,LT        ,25/01/2017,00001402.00,00001418.80,00001397.45,00001413.45,000000007328500,     4168477500.00,          2958000,             5916,             5408
FUTSTK    ,LT        ,23/02/2017,00001410.00,00001422.40,00001407.95,00001418.35,000000000104500,       84202375.00,            59500,              119,              117
FUTSTK    ,LUPIN     ,25/01/2017,00001495.25,00001528.80,00001495.25,00001522.50,000000004386800,     2745703320.00,          1811200,             4528,             4168
FUTSTK    ,LUPIN     ,23/02/2017,00001507.35,00001533.20,00001505.65,00001528.20,000000000075600,       53606460.00,            35200,              088,              084
FUTSTK    ,LUPIN     ,30/03/2017,00001517.85,00001532.20,00001517.85,00001532.20,000000000001200,        2441960.00,             1600,              004,              004
FUTIDX    ,BANKNIFTY ,25/01/2017,00018525.00,00018904.90,00018520.00,00018839.55,000000002188480,    88145324568.00,          4705800,           117645,            82765
FUTIDX    ,BANKNIFTY ,23/02/2017,00018615.00,00018970.00,00018597.10,00018909.60,000000000120640,     2553013478.00,           135720,             3393,             2626
FUTIDX    ,BANKNIFTY ,30/03/2017,00018690.95,00019049.95,00018670.00,00018962.30,000000000012400,      141125466.00,             7480,              187,              161
FUTSTK    ,ABIRLANUVO,25/01/2017,00001277.95,00001286.95,00001268.10,00001279.95,000000003779200,     1424578980.00,          1114800,             2787,             2236
FUTSTK    ,ABIRLANUVO,23/02/2017,00001282.00,00001288.00,00001275.00,00001284.40,000000000082000,        7174840.00,             5600,              014,              013
FUTSTK    ,ACC       ,25/01/2017,00001328.00,00001358.50,00001325.05,00001354.75,000000001326800,     1377263460.00,          1022400,             2556,             2400
FUTSTK    ,ACC       ,23/02/2017,00001341.95,00001359.95,00001341.00,00001358.75,000000000029600,       32376180.00,            24000,              060,              059
FUTSTK    ,ADANIENT  ,25/01/2017,00000080.95,00000081.80,00000080.60,00000081.20,000000016336000,      389186800.00,          4800000,              600,              571
FUTSTK    ,ADANIENT  ,23/02/2017,00000080.95,00000081.70,00000080.90,00000081.65,000000000456000,        5206000.00,            64000,              008,              008
FUTSTK    ,ADANIPORTS,25/01/2017,00000296.35,00000299.80,00000295.00,00000295.75,000000015242500,     2676219125.00,          8992500,             3597,             3396
FUTSTK    ,ADANIPORTS,23/02/2017,00000298.60,00000300.65,00000296.10,00000296.30,000000000107500,       31319625.00,           105000,              042,              042
FUTSTK    ,ADANIPOWER,25/01/2017,00000034.10,00000035.40,00000033.80,00000035.35,000000117120000,     1225568000.00,         35320000,             1766,             1595
FUTSTK    ,ADANIPOWER,23/02/2017,00000034.20,00000035.60,00000034.10,00000035.50,000000001260000,       33410000.00,           960000,              048,              042
FUTSTK    ,AJANTPHARM,25/01/2017,00001815.00,00001815.00,00001795.10,00001810.85,000000000354800,      241281780.00,           133600,              334,              286
FUTSTK    ,ALBK      ,25/01/2017,00000064.50,00000066.40,00000064.40,00000065.55,000000013760000,      687338500.00,         10480000,             1048,             1030
FUTSTK    ,ALBK      ,23/02/2017,00000064.60,00000066.30,00000064.55,00000065.45,000000001240000,       36178000.00,           550000,              055,              055
FUTSTK    ,ALBK      ,30/03/2017,00000066.15,00000066.45,00000066.00,00000066.45,000000000070000,        1986000.00,            30000,              003,              003
FUTSTK    ,AMARAJABAT,25/01/2017,00000906.60,00000914.00,00000904.50,00000910.10,000000000606600,      246234390.00,           270600,              451,              446
FUTSTK    ,AMBUJACEM ,25/01/2017,00000211.85,00000217.30,00000210.70,00000216.65,000000012962500,     1342911625.00,          6242500,             2497,             2277
FUTSTK    ,AMBUJACEM ,23/02/2017,00000211.75,00000220.35,00000211.75,00000216.30,000000000207500,       28561875.00,           132500,              053,              052
FUTSTK    ,ANDHRABANK,25/01/2017,00000048.95,00000050.35,00000048.75,00000049.90,000000020470000,      467278000.00,          9410000,              941,              907
