INSTRUMENT,SYMBOL    ,EXP_DATE  ,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_VAL           ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      
FUTSTK    ,TATAGLOBAL,25/01/2017,00000127.20,00000131.10,00000127.00,00000128.85,000000026811000,     2063722275.00,         15961500,             3547,             3298
FUTSTK    ,TATAGLOBAL,23/02/2017,00000128.30,00000131.80,00000128.25,00000129.40,000000000711000,       65530350.00,           504000,              112,              102
FUTSTK    ,TATAMOTORS,25/01/2017,00000521.70,00000522.80,00000509.00,00000516.35,000000021357000,     6229112925.00,         12120000,             8080,             7378
FUTSTK    ,TATAMOTORS,23/02/2017,00000524.50,00000524.50,00000511.40,00000518.40,000000000606000,      164043675.00,           318000,              212,              203
FUTSTK    ,TATAMOTORS,30/03/2017,00000520.25,00000520.50,00000515.40,00000520.00,000000000051000,        6217125.00,            12000,              008,              008
FUTSTK    ,TATAMTRDVR,25/01/2017,00000330.25,00000330.55,00000321.00,00000325.25,000000016157400,      718333770.00,          2215500,             1055,             1001
FUTSTK    ,TATAMTRDVR,23/02/2017,00000330.55,00000330.55,00000322.60,00000326.60,000000000203700,       28713720.00,            88200,              042,              033
FUTSTK    ,TATAPOWER ,25/01/2017,00000080.00,00000080.35,00000078.80,00000079.60,000000025623000,      813925800.00,         10233000,             1137,             1097
FUTSTK    ,TATAPOWER ,23/02/2017,00000080.10,00000080.50,00000079.45,00000080.00,000000000576000,       21565350.00,           270000,              030,              030
FUTSTK    ,TATASTEEL ,25/01/2017,00000449.55,00000452.00,00000442.50,00000448.00,000000023448000,    10832118300.00,         24228000,            12114,            10910
FUTSTK    ,TATASTEEL ,23/02/2017,00000452.00,00000453.00,00000443.80,00000449.60,000000000688000,      199802000.00,           446000,              223,              218
FUTSTK    ,TATASTEEL ,30/03/2017,00000450.40,00000452.80,00000445.90,00000452.80,000000000088000,       10759900.00,            24000,              012,              012
FUTSTK    ,TCS       ,25/01/2017,00002365.00,00002365.00,00002240.35,00002250.00,000000005887750,    17880944650.00,          7844750,            31379,            28048
FUTSTK    ,TCS       ,23/02/2017,00002357.20,00002367.95,00002251.00,00002261.30,000000000143000,      462282712.50,           202750,              811,              772
FUTSTK    ,TCS       ,30/03/2017,00002305.55,00002305.55,00002270.00,00002270.00,000000000002500,        4567637.50,             2000,              008,              008
FUTSTK    ,TECHM     ,25/01/2017,00000484.00,00000494.00,00000481.60,00000490.15,000000008882500,     2401239445.00,          4920300,             4473,             4045
FUTSTK    ,TECHM     ,23/02/2017,00000494.95,00000495.00,00000484.00,00000492.50,000000000179300,       60986805.00,           124300,              113,              095
FUTSTK    ,TITAN     ,25/01/2017,00000359.70,00000365.05,00000354.45,00000357.85,000000009379500,      750511500.00,          2089500,             1393,             1345
FUTSTK    ,TITAN     ,23/02/2017,00000360.00,00000360.00,00000354.55,00000356.40,000000000067500,       13958325.00,            39000,              026,              025
FUTSTK    ,TORNTPHARM,25/01/2017,00001328.15,00001339.95,00001323.30,00001337.80,000000000174000,       62010580.00,            46400,              116,              113
FUTSTK    ,TORNTPOWER,25/01/2017,00000187.00,00000188.60,00000185.00,00000186.70,000000003237000,      187776900.00,          1005000,              335,              330
FUTSTK    ,TORNTPOWER,23/02/2017,00000187.60,00000188.70,00000186.75,00000186.75,000000000042000,        1689150.00,             9000,              003,              003
FUTSTK    ,TV18BRDCST,25/01/2017,00000039.25,00000039.25,00000038.40,00000038.75,000000083929000,      302722400.00,          7820000,              460,              434
FUTSTK    ,TV18BRDCST,23/02/2017,00000039.10,00000039.10,00000038.60,00000038.90,000000000918000,       13865200.00,           357000,              021,              020
FUTSTK    ,TVSMOTOR  ,25/01/2017,00000387.35,00000387.90,00000381.70,00000383.25,000000007766000,      812642600.00,          2116000,             1058,             1007
FUTSTK    ,TVSMOTOR  ,23/02/2017,00000378.60,00000379.00,00000376.95,00000377.80,000000000432000,       30252100.00,            80000,              040,              037
FUTSTK    ,UBL       ,25/01/2017,00000820.00,00000832.35,00000812.50,00000827.80,000000001072400,      185816330.00,           225400,              322,              304
FUTSTK    ,UBL       ,23/02/2017,00000833.10,00000833.10,00000833.10,00000833.10,000000000001400,         583170.00,              700,              001,              001
FUTSTK    ,ULTRACEMCO,25/01/2017,00003349.05,00003350.00,00003316.40,00003329.80,000000002481800,      870885700.00,           261600,             1308,             1212
FUTSTK    ,ULTRACEMCO,23/02/2017,00003340.05,00003341.50,00003328.05,00003337.80,000000000038400,       30010100.00,             9000,              045,              043
FUTSTK    ,UNIONBANK ,25/01/2017,00000133.05,00000135.80,00000131.15,00000134.60,000000020204000,     1580409000.00,         11796000,             2949,             2740
FUTSTK    ,UNIONBANK ,23/02/2017,00000130.00,00000132.15,00000128.50,00000131.45,000000003364000,      117810800.00,           900000,              225,              197
FUTSTK    ,UNIONBANK ,30/03/2017,00000127.70,00000130.70,00000127.20,00000130.05,000000000544000,        9846600.00,            76000,              019,              019
FUTSTK    ,UPL       ,25/01/2017,00000687.25,00000696.90,00000685.00,00000688.20,000000006018000,     3166620780.00,          4579200,             3816,             3648
FUTSTK    ,UPL       ,23/02/2017,00000697.20,00000698.10,00000689.00,00000689.05,000000000021600,       14968320.00,            21600,              018,              018
FUTSTK    ,VEDL      ,25/01/2017,00000242.00,00000243.65,00000237.75,00000239.20,000000042633500,     8642482625.00,         35980000,            10280,             9315
FUTSTK    ,VEDL      ,23/02/2017,00000241.75,00000243.00,00000237.60,00000238.55,000000001386000,      129070375.00,           539000,              154,              150
FUTSTK    ,VOLTAS    ,25/01/2017,00000340.05,00000343.25,00000338.10,00000342.40,000000004550000,     1122956000.00,          3296000,             1648,             1481
FUTSTK    ,VOLTAS    ,23/02/2017,00000336.00,00000338.65,00000334.00,00000337.95,000000000416000,       97523400.00,           290000,              145,              091
FUTSTK    ,WIPRO     ,25/01/2017,00000486.00,00000486.00,00000480.50,00000484.65,000000004550400,      890370780.00,          1842000,             1535,             1465
FUTSTK    ,WIPRO     ,23/02/2017,00000482.05,00000483.45,00000478.20,00000482.45,000000000378000,       46134720.00,            96000,              080,              078
FUTSTK    ,WOCKPHARMA,25/01/2017,00000690.00,00000701.00,00000688.35,00000697.35,000000003009600,      258026100.00,           370800,              618,              567
FUTSTK    ,WOCKPHARMA,23/02/2017,00000695.30,00000695.30,00000695.00,00000699.30,000000000072000,        2512290.00,             3600,              006,              006
FUTSTK    ,YESBANK   ,25/01/2017,00001330.00,00001336.75,00001310.00,00001323.15,000000008943900,     8909802440.00,          6751500,             9645,             8788
FUTSTK    ,YESBANK   ,23/02/2017,00001338.70,00001338.75,00001314.85,00001327.60,000000000370300,      300981800.00,           227500,              325,              276
FUTSTK    ,YESBANK   ,30/03/2017,00001321.55,00001324.00,00001321.55,00001324.00,000000000016100,        1851885.00,             1400,              002,              002
FUTSTK    ,ZEEL      ,25/01/2017,00000478.50,00000480.90,00000467.50,00000479.00,000000009109100,     1613367990.00,          3400800,             2616,             2388
FUTSTK    ,ZEEL      ,23/02/2017,00000475.70,00000482.15,00000470.00,00000480.35,000000000094900,       33445230.00,            70200,              054,              054
FUTSTK    ,IBREALEST ,25/01/2017,00000081.15,00000081.40,00000078.65,00000079.00,000000031940000,      324840000.00,          4090000,              409,              393
FUTSTK    ,IBREALEST ,23/02/2017,00000080.15,00000080.15,00000080.15,00000079.55,000000000210000,        1597000.00,            20000,              002,              002
FUTSTK    ,IBULHSGFIN,25/01/2017,00000729.45,00000752.70,00000728.00,00000748.95,000000011980800,     2948627720.00,          3989600,             4987,             4369
FUTSTK    ,IBULHSGFIN,23/02/2017,00000729.05,00000748.45,00000726.10,00000745.20,000000000132000,       30052960.00,            40800,              051,              051
FUTSTK    ,ICICIBANK ,25/01/2017,00000269.65,00000270.00,00000265.10,00000268.10,000000047347500,     6129970375.00,         22910000,             9164,             8283
FUTSTK    ,ICICIBANK ,23/02/2017,00000270.50,00000270.70,00000266.15,00000269.10,000000002515000,      240247250.00,           895000,              358,              318
FUTSTK    ,ICICIBANK ,30/03/2017,00000270.35,00000270.35,00000268.75,00000269.00,000000000042500,        3364000.00,            12500,              005,              004
FUTSTK    ,ICIL      ,25/01/2017,00000172.75,00000174.20,00000169.25,00000173.80,000000003643500,      198602075.00,          1151500,              329,              319
FUTSTK    ,ICIL      ,23/02/2017,00000174.00,00000174.50,00000174.00,00000174.25,000000000049000,        3047625.00,            17500,              005,              005
FUTSTK    ,IDBI      ,25/01/2017,00000074.90,00000075.10,00000072.75,00000073.90,000000024320000,      815287200.00,         11016000,             1377,             1268
FUTSTK    ,IDBI      ,23/02/2017,00000074.35,00000074.80,00000072.70,00000073.50,000000002416000,       71262000.00,           968000,              121,              114
FUTSTK    ,IDBI      ,30/03/2017,00000073.15,00000073.40,00000073.00,00000073.00,000000000312000,        6440400.00,            88000,              011,              011
FUTSTK    ,IDEA      ,25/01/2017,00000072.05,00000072.05,00000065.95,00000068.80,000000088753000,     3325126700.00,         47957000,             6851,             6150
FUTSTK    ,IDEA      ,23/02/2017,00000071.15,00000071.20,00000065.50,00000068.20,000000013020000,      382749150.00,          5572000,              796,              666
FUTSTK    ,IDEA      ,30/03/2017,00000070.50,00000070.50,00000066.00,00000067.85,000000000539000,       20548150.00,           301000,              043,              040
FUTSTK    ,IDFC      ,25/01/2017,00000057.55,00000057.90,00000056.30,00000057.10,000000060324000,      455621100.00,          7999200,              606,              578
FUTSTK    ,IDFC      ,23/02/2017,00000057.55,00000057.55,00000056.90,00000057.15,000000001333200,        9796380.00,           171600,              013,              013
FUTSTK    ,IDFCBANK  ,25/01/2017,00000063.50,00000063.80,00000062.55,00000063.45,000000050744000,      474594800.00,          7504000,              938,              839
FUTSTK    ,IDFCBANK  ,23/02/2017,00000063.70,00000064.05,00000062.85,00000063.70,000000001744000,       43966400.00,           696000,              087,              046
FUTSTK    ,IFCI      ,25/01/2017,00000028.10,00000028.50,00000027.95,00000028.15,000000062106000,      482868100.00,         17160000,              780,              734
FUTSTK    ,IFCI      ,23/02/2017,00000028.15,00000028.30,00000027.90,00000028.00,000000004664000,       68378200.00,          2442000,              111,              108
FUTSTK    ,IFCI      ,30/03/2017,00000028.00,00000028.00,00000027.95,00000027.95,000000000264000,        1230900.00,            44000,              002,              002
FUTSTK    ,IGL       ,25/01/2017,00000934.60,00000937.30,00000925.15,00000929.70,000000001739100,     1024996225.00,          1101100,             1001,              965
FUTSTK    ,IGL       ,23/02/2017,00000927.45,00000937.45,00000926.05,00000937.45,000000000049500,        8191975.00,             8800,              008,              008
FUTSTK    ,INDIACEM  ,25/01/2017,00000135.05,00000135.55,00000130.30,00000131.60,000000026610500,     1210570550.00,          9177000,             2622,             2204
FUTSTK    ,INDIACEM  ,23/02/2017,00000135.80,00000135.80,00000131.00,00000132.05,000000000350000,       25010300.00,           189000,              054,              053
FUTSTK    ,INDUSINDBK,25/01/2017,00001222.50,00001235.90,00001205.50,00001215.85,000000005586600,     4000927710.00,          3281400,             5469,             4892
FUTSTK    ,INDUSINDBK,23/02/2017,00001222.30,00001236.05,00001211.00,00001220.65,000000000104400,       74679990.00,            61200,              102,              097
FUTSTK    ,INFRATEL  ,25/01/2017,00000356.30,00000359.15,00000352.05,00000354.40,000000005828800,      448820080.00,          1264000,              790,              728
FUTSTK    ,INFRATEL  ,23/02/2017,00000357.40,00000358.65,00000354.70,00000356.15,000000000049600,       17649520.00,            49600,              031,              031
FUTSTK    ,INFY      ,25/01/2017,00001032.00,00001042.75,00000967.00,00000979.00,000000018999000,    25325784800.00,         25388500,            50777,            45692
FUTSTK    ,INFY      ,23/02/2017,00001034.65,00001045.35,00000971.30,00000983.45,000000000547000,      736371425.00,           741500,             1483,             1374
FUTSTK    ,INFY      ,30/03/2017,00001038.15,00001038.60,00000981.00,00000986.70,000000000016500,       23962875.00,            24000,              048,              048
FUTSTK    ,IOC       ,25/01/2017,00000353.70,00000353.75,00000347.00,00000350.50,000000016692000,     3069391500.00,          8757000,             2919,             2789
FUTSTK    ,IOC       ,23/02/2017,00000347.25,00000347.25,00000339.05,00000340.60,000000001185000,      237799350.00,           696000,              232,              212
FUTSTK    ,IOC       ,30/03/2017,00000348.15,00000348.15,00000340.00,00000340.00,000000000051000,       11313450.00,            33000,              011,              011
FUTSTK    ,IRB       ,25/01/2017,00000212.00,00000216.00,00000210.85,00000213.75,000000008197500,      507241250.00,          2380000,              952,              877
FUTSTK    ,IRB       ,23/02/2017,00000214.00,00000215.10,00000211.65,00000214.35,000000000282500,       13868250.00,            65000,              026,              023
FUTSTK    ,ITC       ,25/01/2017,00000245.55,00000251.25,00000242.75,00000250.25,000000039468000,     1895331480.00,          7651200,             3188,             2932
FUTSTK    ,ITC       ,23/02/2017,00000244.00,00000252.10,00000244.00,00000251.15,000000001219200,      149881800.00,           600000,              250,              227
FUTSTK    ,ITC       ,30/03/2017,00000252.00,00000252.95,00000252.00,00000252.10,000000000045600,        3630000.00,            14400,              006,              005
FUTSTK    ,JETAIRWAYS,25/01/2017,00000397.70,00000397.70,00000386.70,00000391.30,000000004946000,      870318400.00,          2228000,             2228,             2010
FUTSTK    ,JETAIRWAYS,23/02/2017,00000390.00,00000394.15,00000387.75,00000391.10,000000000152000,       25336450.00,            65000,              065,              063
FUTSTK    ,JINDALSTEL,25/01/2017,00000081.35,00000081.40,00000077.45,00000078.60,000000054720000,      515737800.00,          6525000,              725,              708
FUTSTK    ,JINDALSTEL,23/02/2017,00000082.00,00000082.00,00000078.00,00000079.00,000000001548000,       13520700.00,           171000,              019,              019
FUTSTK    ,JISLJALEQS,25/01/2017,00000095.05,00000095.05,00000092.65,00000093.80,000000040527000,      781605450.00,          8334000,              926,              901
FUTSTK    ,JISLJALEQS,23/02/2017,00000094.85,00000094.90,00000093.65,00000094.25,000000000900000,       22039200.00,           234000,              026,              026
FUTSTK    ,JPASSOCIAT,25/01/2017,00000010.35,00000010.35,00000009.70,00000009.90,000000124916000,      241519000.00,         24004000,              353,              314
FUTSTK    ,JPASSOCIAT,23/02/2017,00000010.20,00000010.20,00000009.75,00000009.85,000000020196000,       18421200.00,          1836000,              027,              027
FUTSTK    ,JSWENERGY ,25/01/2017,00000066.15,00000066.30,00000064.85,00000065.60,000000035344000,      314845200.00,          4800000,              600,              560
FUTSTK    ,JSWENERGY ,23/02/2017,00000066.15,00000066.15,00000065.50,00000066.05,000000000416000,        2110400.00,            32000,              004,              004
FUTSTK    ,JSWSTEEL  ,25/01/2017,00000189.20,00000191.70,00000185.80,00000189.85,000000053550000,     2783361750.00,         14712000,             4904,             4475
FUTSTK    ,JSWSTEEL  ,23/02/2017,00000190.10,00000192.25,00000187.00,00000190.30,000000000660000,       73815600.00,           390000,              130,              085
FUTSTK    ,JUBLFOOD  ,25/01/2017,00000844.70,00000856.80,00000832.20,00000844.50,000000002312500,      835171625.00,           989000,             1978,             1850
FUTSTK    ,JUBLFOOD  ,23/02/2017,00000842.00,00000850.00,00000830.00,00000845.00,000000000064000,       14268925.00,            17000,              034,              033
FUTSTK    ,JUSTDIAL  ,25/01/2017,00000376.25,00000382.05,00000366.10,00000369.45,000000004471200,      967778460.00,          2607600,             2173,             1765
FUTSTK    ,JUSTDIAL  ,23/02/2017,00000374.40,00000375.60,00000362.70,00000363.50,000000000721200,      224304480.00,           616800,              514,              182
FUTSTK    ,KOTAKBANK ,25/01/2017,00000729.90,00000735.40,00000724.50,00000728.00,000000010424000,     2672176600.00,          3660800,             4576,             4337
FUTSTK    ,KOTAKBANK ,23/02/2017,00000730.95,00000738.70,00000729.50,00000731.35,000000000318400,       77374560.00,           105600,              132,              122
FUTSTK    ,KPIT      ,25/01/2017,00000140.25,00000143.85,00000136.15,00000142.55,000000003372000,      430021800.00,          3036000,              759,              717
FUTSTK    ,KPIT      ,23/02/2017,00000138.40,00000144.50,00000138.40,00000143.50,000000000032000,        6869800.00,            48000,              012,              011
FUTSTK    ,KSCL      ,25/01/2017,00000433.55,00000465.50,00000428.60,00000460.70,000000002502000,     2545933275.00,          5587500,             3725,             3446
FUTSTK    ,KSCL      ,23/02/2017,00000433.60,00000465.00,00000433.10,00000462.00,000000000018000,       25251150.00,            55500,              037,              037
FUTSTK    ,KSCL      ,30/03/2017,00000454.35,00000454.35,00000454.35,00000454.35,000000000001500,         681525.00,             1500,              001,              001
FUTSTK    ,KTKBANK   ,25/01/2017,00000120.00,00000120.30,00000117.75,00000119.40,000000015775125,      627575256.25,          5273125,              715,              700
FUTSTK    ,KTKBANK   ,23/02/2017,00000119.20,00000120.10,00000118.15,00000119.85,000000000590000,       21134537.50,           177000,              024,              024
FUTSTK    ,L&TFH     ,25/01/2017,00000096.60,00000096.60,00000094.50,00000095.15,000000020601000,      876430800.00,          9207000,             1023,              978
FUTSTK    ,L&TFH     ,23/02/2017,00000096.50,00000096.50,00000095.00,00000095.35,000000000756000,       22340250.00,           234000,              026,              024
FUTSTK    ,LICHSGFIN ,25/01/2017,00000529.45,00000534.90,00000523.55,00000532.45,000000011525800,     5019405380.00,          9466600,             8606,             7931
FUTSTK    ,LICHSGFIN ,23/02/2017,00000531.05,00000536.75,00000526.00,00000534.35,000000000232100,       82499780.00,           155100,              141,              133
FUTSTK    ,LT        ,25/01/2017,00001456.20,00001460.35,00001435.10,00001444.30,000000007280000,     3449822975.00,          2387000,             4774,             4471
FUTSTK    ,LT        ,23/02/2017,00001466.35,00001466.40,00001441.80,00001450.25,000000000174000,      153691700.00,           106000,              212,              200
FUTSTK    ,LUPIN     ,25/01/2017,00001497.10,00001512.65,00001493.50,00001502.20,000000004459600,     1880035020.00,          1250000,             3125,             2876
FUTSTK    ,LUPIN     ,23/02/2017,00001511.00,00001518.85,00001500.00,00001508.40,000000000107600,       67049560.00,            44400,              111,              099
FUTIDX    ,BANKNIFTY ,25/01/2017,00018955.00,00018979.25,00018801.75,00018945.60,000000002459600,    48987487198.00,          2591920,            64798,            46415
FUTIDX    ,BANKNIFTY ,23/02/2017,00019032.45,00019040.00,00018861.00,00019007.00,000000000156080,     2571238498.00,           135720,             3393,             2343
FUTIDX    ,BANKNIFTY ,30/03/2017,00019074.55,00019087.40,00018830.00,00018996.95,000000000048560,     1403561680.00,            74160,             1854,             1165
FUTSTK    ,ABIRLANUVO,25/01/2017,00001276.55,00001276.55,00001255.50,00001259.75,000000003816000,      640530760.00,           506400,             1266,              984
FUTSTK    ,ABIRLANUVO,23/02/2017,00001274.20,00001274.20,00001264.15,00001264.55,000000000088400,       14205320.00,            11200,              028,              021
FUTSTK    ,ACC       ,25/01/2017,00001344.70,00001348.45,00001330.75,00001333.30,000000001404000,      586622100.00,           439200,             1098,             1044
FUTSTK    ,ACC       ,23/02/2017,00001349.95,00001349.95,00001330.00,00001336.95,000000000057200,       25124240.00,            18800,              047,              043
FUTSTK    ,ADANIENT  ,25/01/2017,00000081.00,00000081.00,00000077.90,00000078.65,000000015272000,      633616400.00,          7976000,              997,              867
FUTSTK    ,ADANIENT  ,23/02/2017,00000080.70,00000080.90,00000078.25,00000078.55,000000000632000,       21048000.00,           264000,              033,              027
FUTSTK    ,ADANIPORTS,25/01/2017,00000294.60,00000295.80,00000290.60,00000294.85,000000014855000,     1777596375.00,          6057500,             2423,             2311
FUTSTK    ,ADANIPORTS,23/02/2017,00000293.95,00000296.40,00000292.00,00000295.95,000000000187500,       36810375.00,           125000,              050,              050
FUTSTK    ,ADANIPOWER,25/01/2017,00000036.75,00000037.20,00000035.85,00000036.25,000000117500000,     1322404000.00,         36400000,             1820,             1599
FUTSTK    ,ADANIPOWER,23/02/2017,00000037.00,00000037.10,00000036.05,00000036.35,000000002200000,       30618000.00,           840000,              042,              040
FUTSTK    ,AJANTPHARM,25/01/2017,00001802.70,00001811.70,00001787.30,00001801.90,000000000336000,      227564140.00,           126400,              316,              299
FUTSTK    ,ALBK      ,25/01/2017,00000065.90,00000066.05,00000064.70,00000065.45,000000013600000,      461191000.00,          7050000,              705,              675
FUTSTK    ,ALBK      ,23/02/2017,00000065.90,00000065.90,00000064.65,00000065.25,000000001570000,       29976000.00,           460000,              046,              044
FUTSTK    ,ALBK      ,30/03/2017,00000065.10,00000065.50,00000065.10,00000065.15,000000000150000,        4571000.00,            70000,              007,              007
FUTSTK    ,AMARAJABAT,25/01/2017,00000901.95,00000911.80,00000897.85,00000901.85,000000000627600,      199747740.00,           220800,              368,              353
FUTSTK    ,AMARAJABAT,23/02/2017,00000900.00,00000900.00,00000900.00,00000900.00,000000000004800,        1080000.00,             1200,              002,              002
FUTSTK    ,AMBUJACEM ,25/01/2017,00000214.05,00000215.80,00000212.40,00000213.80,000000012760000,      526827750.00,          2467500,              987,              933
FUTSTK    ,AMBUJACEM ,23/02/2017,00000214.75,00000214.75,00000213.00,00000214.20,000000000300000,       22439125.00,           105000,              042,              040
FUTSTK    ,ANDHRABANK,25/01/2017,00000049.55,00000049.70,00000049.00,00000049.50,000000020680000,      221237500.00,          4480000,              448,              429
FUTSTK    ,ANDHRABANK,23/02/2017,00000049.70,00000049.80,00000049.20,00000049.70,000000001570000,       17805500.00,           360000,              036,              033
FUTSTK    ,ANDHRABANK,30/03/2017,00000049.75,00000049.75,00000049.50,00000049.50,000000000180000,        2479500.00,            50000,              005,              005
