INSTRUMENT,SYMBOL    ,EXP_DATE  ,STR_PRICE  ,OPT_TYPE,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      ,NOTION_VAL        ,PR_VAL            
OPTIDX    ,NIFTY     ,25/01/2017,00007300.00,PE      ,00000000.70,00000000.85,00000000.55,00000000.75,000000000586575,            76725,             1023,              328,      560143170.00,          50670.00
OPTIDX    ,NIFTY     ,25/01/2017,00007400.00,CE      ,00001035.00,00001035.00,00000987.40,00001005.35,000000000377400,             1950,              026,              022,       16381162.50,        1951162.50
OPTIDX    ,NIFTY     ,25/01/2017,00007400.00,PE      ,00000000.15,00000001.10,00000000.15,00000000.85,000000000731100,           167550,             2234,              302,     1240027927.50,         157927.50
OPTIDX    ,NIFTY     ,25/01/2017,00007500.00,CE      ,00000940.70,00000940.70,00000885.00,00000910.30,000000000717975,            60300,              804,              498,      506657538.75,       54407538.75
OPTIDX    ,NIFTY     ,25/01/2017,00007500.00,PE      ,00000001.35,00000001.70,00000001.25,00000001.35,000000002508300,           674625,             8995,             1699,     5060676510.00,         989010.00
OPTIDX    ,NIFTY     ,25/01/2017,00007600.00,CE      ,00000790.00,00000807.00,00000786.45,00000805.55,000000000259125,            19425,              259,              114,      163146915.00,       15516915.00
OPTIDX    ,NIFTY     ,25/01/2017,00007600.00,PE      ,00000001.80,00000002.05,00000001.40,00000001.55,000000001725900,           554175,             7389,             1914,     4212694065.00,         964065.00
OPTIDX    ,NIFTY     ,25/01/2017,00007650.00,CE      ,00000765.00,00000765.00,00000765.00,00000765.00,000000000000450,              075,              001,              001,         631125.00,          57375.00
OPTIDX    ,NIFTY     ,25/01/2017,00007650.00,PE      ,00000000.65,00000001.95,00000000.65,00000001.90,000000000028275,              900,              012,              006,        6886631.25,           1631.25
OPTIDX    ,NIFTY     ,25/01/2017,00007700.00,CE      ,00000763.85,00000763.85,00000690.50,00000713.20,000000000347925,            28050,              374,              219,      235692832.50,       19707832.50
OPTIDX    ,NIFTY     ,25/01/2017,00007700.00,PE      ,00000002.80,00000002.80,00000001.55,00000002.00,000000002149200,           689175,             9189,             2547,     5308126867.50,        1479367.50
OPTIDX    ,NIFTY     ,25/01/2017,00007750.00,PE      ,00000002.80,00000003.60,00000002.30,00000002.45,000000000025200,            10500,              140,              062,       81403421.25,          28421.25
OPTIDX    ,NIFTY     ,25/01/2017,00007800.00,CE      ,00000640.00,00000640.00,00000590.00,00000618.40,000000000441975,            13950,              186,              147,      117339712.50,        8529712.50
OPTIDX    ,NIFTY     ,25/01/2017,00007800.00,PE      ,00000002.75,00000003.65,00000002.20,00000002.80,000000003245550,          1074375,            14325,             3637,     8383415542.50,        3290542.50
OPTIDX    ,NIFTY     ,25/01/2017,00007850.00,CE      ,00000555.00,00000555.00,00000555.00,00000555.00,000000000000375,              075,              001,              001,         630375.00,          41625.00
OPTIDX    ,NIFTY     ,25/01/2017,00007850.00,PE      ,00000003.20,00000004.50,00000003.20,00000003.60,000000000063750,           105525,             1407,              515,      828792746.25,         421496.25
OPTIDX    ,NIFTY     ,25/01/2017,00007900.00,CE      ,00000554.65,00000554.65,00000490.00,00000518.00,000000000544950,            41400,              552,              439,      348339420.00,       21279420.00
OPTIDX    ,NIFTY     ,25/01/2017,00007900.00,PE      ,00000004.40,00000008.00,00000003.55,00000004.25,000000003700875,          2756100,            36748,             8809,    21785822688.75,       12632688.75
OPTIDX    ,NIFTY     ,25/01/2017,00007950.00,CE      ,00000445.00,00000451.00,00000445.00,00000445.00,000000000118350,              225,              003,              003,        1889325.00,         100575.00
OPTIDX    ,NIFTY     ,25/01/2017,00007950.00,PE      ,00000004.55,00000006.45,00000004.15,00000004.75,000000000153600,            83400,             1112,              553,      663464760.00,         434760.00
OPTIDX    ,NIFTY     ,25/01/2017,00008000.00,CE      ,00000464.55,00000464.55,00000393.70,00000418.05,000000001606425,           257625,             3435,             2289,     2167110986.25,      106110986.25
OPTIDX    ,NIFTY     ,25/01/2017,00008000.00,PE      ,00000007.20,00000008.30,00000005.35,00000006.15,000000006675075,          5381175,            71749,            20131,    43086392970.00,       36992970.00
OPTIDX    ,NIFTY     ,25/01/2017,00008050.00,CE      ,00000344.50,00000387.95,00000344.50,00000365.30,000000000056775,             3000,              040,              031,       25217077.50,        1067077.50
OPTIDX    ,NIFTY     ,25/01/2017,00008050.00,PE      ,00000007.80,00000010.30,00000006.20,00000007.75,000000000218850,           221475,             2953,             1218,     1784750696.25,        1876946.25
OPTIDX    ,NIFTY     ,25/01/2017,00008100.00,CE      ,00000354.40,00000369.65,00000298.00,00000319.80,000000001651725,           262875,             3505,             2305,     2212399425.00,       83111925.00
OPTIDX    ,NIFTY     ,25/01/2017,00008100.00,PE      ,00000008.10,00000013.35,00000007.55,00000009.40,000000005048475,          7176900,            95692,            30171,    58211054501.25,       78164501.25
OPTIDX    ,NIFTY     ,25/01/2017,00008150.00,CE      ,00000309.50,00000309.50,00000252.00,00000270.15,000000000122550,             5475,              073,              062,       46076493.75,        1455243.75
OPTIDX    ,NIFTY     ,25/01/2017,00008150.00,PE      ,00000009.90,00000017.25,00000009.90,00000012.30,000000000360975,           441750,             5890,             2398,     3606423851.25,        6161351.25
OPTIDX    ,NIFTY     ,25/01/2017,00008200.00,CE      ,00000257.55,00000261.75,00000206.45,00000228.75,000000002688900,           899925,            11999,             6563,     7583526618.75,      204141618.75
OPTIDX    ,NIFTY     ,25/01/2017,00008200.00,PE      ,00000012.00,00000023.20,00000012.00,00000016.45,000000006028500,         10065450,           134206,            44994,    82725480431.25,      188790431.25
OPTIDX    ,NIFTY     ,25/01/2017,00008250.00,CE      ,00000219.40,00000219.40,00000165.00,00000182.50,000000000198375,            63450,              846,              544,      535165747.50,       11703247.50
OPTIDX    ,NIFTY     ,25/01/2017,00008250.00,PE      ,00000019.10,00000030.95,00000018.75,00000022.00,000000000539325,           964650,            12862,             5047,     7982549171.25,       24186671.25
OPTIDX    ,NIFTY     ,25/01/2017,00008300.00,CE      ,00000167.55,00000173.40,00000125.15,00000143.45,000000003217050,          4355775,            58077,            29110,    36787878652.50,      634946152.50
OPTIDX    ,NIFTY     ,25/01/2017,00008300.00,PE      ,00000028.75,00000042.15,00000024.30,00000031.00,000000005839425,         13168800,           175584,            69189,   109760698605.00,      459658605.00
OPTIDX    ,NIFTY     ,25/01/2017,00008350.00,CE      ,00000122.85,00000137.30,00000091.00,00000106.00,000000000314475,           325875,             4345,             2562,     2755448752.50,       34392502.50
OPTIDX    ,NIFTY     ,25/01/2017,00008350.00,PE      ,00000036.45,00000056.95,00000035.00,00000042.20,000000000749025,          1230375,            16405,             7391,    10332200658.75,       58569408.75
OPTIDX    ,NIFTY     ,25/01/2017,00008400.00,CE      ,00000097.15,00000101.20,00000062.65,00000075.20,000000005068200,         14558775,           194117,            86641,   123394745460.00,     1101035460.00
OPTIDX    ,NIFTY     ,25/01/2017,00008400.00,PE      ,00000051.10,00000077.70,00000048.70,00000060.00,000000003817725,         13233000,           176440,            77105,   112024353588.75,      867153588.75
OPTIDX    ,NIFTY     ,25/01/2017,00008450.00,CE      ,00000066.45,00000069.95,00000040.00,00000049.20,000000000433575,          1456950,            19426,             8330,    12382315957.50,       71088457.50
OPTIDX    ,NIFTY     ,25/01/2017,00008450.00,PE      ,00000068.95,00000102.00,00000057.00,00000081.15,000000000220950,           418125,             5575,             2801,     3569080747.50,       35924497.50
OPTIDX    ,NIFTY     ,25/01/2017,00008500.00,CE      ,00000043.00,00000048.70,00000023.55,00000029.95,000000004784325,         13863825,           184851,            71296,   118265303887.50,      422791387.50
OPTIDX    ,NIFTY     ,25/01/2017,00008500.00,PE      ,00000098.90,00000134.95,00000089.95,00000112.00,000000001128300,          3723450,            49646,            25132,    32083526602.50,      434201602.50
OPTIDX    ,NIFTY     ,25/01/2017,00008550.00,CE      ,00000026.10,00000029.00,00000011.60,00000016.20,000000000788325,          1197525,            15967,             5690,    10258471886.25,       19633136.25
OPTIDX    ,NIFTY     ,25/01/2017,00008550.00,PE      ,00000124.05,00000165.00,00000119.35,00000148.20,000000000004650,             5775,              077,              068,       50214536.25,         838286.25
OPTIDX    ,NIFTY     ,25/01/2017,00008600.00,CE      ,00000015.40,00000017.70,00000007.00,00000009.25,000000004026450,          9690000,           129200,            38408,    83425868430.00,       91868430.00
OPTIDX    ,NIFTY     ,25/01/2017,00008600.00,PE      ,00000164.20,00000216.20,00000162.85,00000190.50,000000000429000,           506250,             6750,             3431,     4452277792.50,       98527792.50
OPTIDX    ,NIFTY     ,25/01/2017,00008650.00,CE      ,00000008.40,00000008.50,00000003.90,00000004.80,000000000181575,           299175,             3989,             1736,     2589403601.25,        1539851.25
OPTIDX    ,NIFTY     ,25/01/2017,00008650.00,PE      ,00000213.95,00000256.00,00000212.90,00000230.30,000000000001425,             2100,              028,              025,       18660150.00,         495150.00
OPTIDX    ,NIFTY     ,25/01/2017,00008700.00,CE      ,00000004.20,00000005.00,00000002.40,00000003.10,000000001719375,          4469850,            59598,            14051,    38901054783.75,       13359783.75
OPTIDX    ,NIFTY     ,25/01/2017,00008700.00,PE      ,00000251.55,00000311.00,00000251.55,00000282.45,000000000326175,           300375,             4005,             2686,     2700793736.25,       87531236.25
OPTIDX    ,NIFTY     ,25/01/2017,00008750.00,CE      ,00000002.35,00000002.70,00000001.70,00000002.10,000000000058875,            34050,              454,              275,      298008183.75,          70683.75
OPTIDX    ,NIFTY     ,25/01/2017,00008800.00,CE      ,00000001.35,00000002.10,00000001.10,00000001.45,000000001302000,          1607250,            21430,             4948,    14146035645.00,        2235645.00
OPTIDX    ,NIFTY     ,25/01/2017,00008800.00,PE      ,00000348.85,00000406.30,00000347.50,00000383.85,000000000392925,           211125,             2815,             1453,     1940744122.50,       82844122.50
OPTIDX    ,NIFTY     ,25/01/2017,00008850.00,CE      ,00000000.95,00000001.15,00000000.90,00000000.95,000000000043800,            10425,              139,              030,       92271671.25,          10421.25
OPTIDX    ,NIFTY     ,25/01/2017,00008900.00,CE      ,00000000.65,00000001.00,00000000.55,00000000.70,000000000918000,           696825,             9291,             5617,     6202208130.00,         465630.00
OPTIDX    ,NIFTY     ,25/01/2017,00008900.00,PE      ,00000468.10,00000507.00,00000468.10,00000483.85,000000000310200,           168825,             2251,             1240,     1586468587.50,       83926087.50
OPTIDX    ,NIFTY     ,25/01/2017,00009000.00,CE      ,00000000.60,00000000.70,00000000.50,00000000.55,000000001640175,           402675,             5369,             1899,     3624295661.25,         220661.25
OPTIDX    ,NIFTY     ,25/01/2017,00009000.00,PE      ,00000550.00,00000603.00,00000550.00,00000579.05,000000001550700,           127200,             1696,              851,     1219557472.50,       74757472.50
OPTIDX    ,NIFTY     ,25/01/2017,00009100.00,CE      ,00000000.70,00000000.70,00000000.45,00000000.50,000000000161775,           117900,             1572,              261,     1072951076.25,          61076.25
OPTIDX    ,NIFTY     ,25/01/2017,00009100.00,PE      ,00000658.00,00000699.75,00000658.00,00000674.40,000000000165375,             1200,              016,              015,       11732850.00,         812850.00
OPTIDX    ,NIFTY     ,25/01/2017,00009200.00,CE      ,00000000.50,00000000.55,00000000.30,00000000.35,000000000186225,            87375,             1165,             1035,      803884878.75,          34878.75
OPTIDX    ,NIFTY     ,25/01/2017,00009200.00,PE      ,00000762.00,00000796.00,00000762.00,00000773.35,000000000075750,             4500,              060,              037,       44901146.25,        3501146.25
OPTIDX    ,NIFTY     ,25/01/2017,00009300.00,CE      ,00000000.25,00000000.55,00000000.25,00000000.35,000000000079350,            10800,              144,              015,      100443933.75,           3933.75
OPTIDX    ,NIFTY     ,25/01/2017,00009300.00,PE      ,00000891.45,00000891.45,00000891.45,00000891.45,000000000030450,              075,              001,              001,         764358.75,          66858.75
OPTIDX    ,NIFTY     ,25/01/2017,00009500.00,CE      ,00000000.40,00000000.45,00000000.30,00000000.45,000000000267150,            18300,              244,              089,      173856547.50,           6547.50
OPTIDX    ,NIFTY     ,25/01/2017,00009500.00,PE      ,00001054.30,00001090.45,00001054.30,00001075.05,000000000296025,             6150,              082,              059,       65086267.50,        6661267.50
OPTIDX    ,NIFTY     ,25/01/2017,00010000.00,CE      ,00000000.25,00000000.30,00000000.15,00000000.25,000000000338925,            77325,             1031,              691,      773266293.75,          16293.75
OPTIDX    ,NIFTY     ,25/01/2017,00010000.00,PE      ,00001550.00,00001595.40,00001550.00,00001572.20,000000000788475,             7050,              094,              075,       81612176.25,       11112176.25
OPTIDX    ,NIFTY     ,25/01/2017,00010100.00,CE      ,00000000.50,00000000.50,00000000.50,00000000.50,000000000000450,             1425,              019,              001,       14393212.50,            712.50
OPTIDX    ,NIFTY     ,23/02/2017,00006500.00,CE      ,00001893.50,00001910.00,00001893.50,00001900.00,000000000003000,              375,              005,              005,        3149512.50,         712012.50
OPTIDX    ,NIFTY     ,23/02/2017,00006500.00,PE      ,00000000.85,00000001.00,00000000.85,00000001.00,000000000002700,              525,              007,              004,        3412995.00,            495.00
OPTIDX    ,NIFTY     ,23/02/2017,00007000.00,CE      ,00001415.00,00001424.00,00001409.00,00001420.00,000000000038925,             3450,              046,              032,       29033700.00,        4883700.00
OPTIDX    ,NIFTY     ,23/02/2017,00007000.00,PE      ,00000002.85,00000003.40,00000002.80,00000002.90,000000000142875,            18750,              250,              077,      131307660.00,          57660.00
OPTIDX    ,NIFTY     ,23/02/2017,00007100.00,PE      ,00000004.50,00000004.50,00000003.35,00000003.35,000000000095775,             3525,              047,              011,       25041247.50,          13747.50
OPTIDX    ,NIFTY     ,23/02/2017,00007200.00,PE      ,00000005.00,00000005.50,00000004.50,00000005.00,000000000104925,            19425,              259,              046,      139958850.00,          98850.00
OPTIDX    ,NIFTY     ,23/02/2017,00007300.00,PE      ,00000004.95,00000007.50,00000004.95,00000005.75,000000000128250,             5625,              075,              049,       41098841.25,          36341.25
OPTIDX    ,NIFTY     ,23/02/2017,00007400.00,PE      ,00000005.25,00000008.00,00000005.25,00000007.05,000000000146400,             6975,              093,              066,       51666918.75,          51918.75
OPTIDX    ,NIFTY     ,23/02/2017,00007500.00,CE      ,00000947.70,00000947.70,00000916.00,00000941.55,000000000053175,             7050,              094,              082,       59444381.25,        6569381.25
OPTIDX    ,NIFTY     ,23/02/2017,00007500.00,PE      ,00000010.45,00000010.75,00000008.10,00000008.75,000000000751275,           231600,             3088,             1114,     1739233001.25,        2233001.25
OPTIDX    ,NIFTY     ,23/02/2017,00007600.00,CE      ,00000830.00,00000830.00,00000794.05,00000794.05,000000000000450,              150,              002,              002,        1261803.75,         121803.75
OPTIDX    ,NIFTY     ,23/02/2017,00007600.00,PE      ,00000011.00,00000013.85,00000010.70,00000011.15,000000000473025,           174300,             2324,             1065,     1326846746.25,        2166746.25
OPTIDX    ,NIFTY     ,23/02/2017,00007700.00,CE      ,00000720.00,00000742.50,00000720.00,00000742.50,000000000011250,              375,              005,              005,        3160770.00,         273270.00
OPTIDX    ,NIFTY     ,23/02/2017,00007700.00,PE      ,00000017.10,00000018.00,00000014.40,00000014.95,000000000710250,           333750,             4450,             1634,     2575364212.50,        5489212.50
OPTIDX    ,NIFTY     ,23/02/2017,00007800.00,CE      ,00000635.95,00000650.05,00000635.95,00000650.05,000000000029325,              825,              011,              009,        6965107.50,         530107.50
OPTIDX    ,NIFTY     ,23/02/2017,00007800.00,PE      ,00000021.30,00000024.75,00000020.40,00000020.80,000000000727500,           240300,             3204,             1399,     1879604670.00,        5264670.00
OPTIDX    ,NIFTY     ,23/02/2017,00007900.00,CE      ,00000648.20,00000648.20,00000542.00,00000542.00,000000000044775,              300,              004,              004,        2543707.50,         173707.50
OPTIDX    ,NIFTY     ,23/02/2017,00007900.00,PE      ,00000028.95,00000033.55,00000027.50,00000028.25,000000000844725,           440850,             5878,             2590,     3496065281.25,       13350281.25
OPTIDX    ,NIFTY     ,23/02/2017,00008000.00,CE      ,00000567.75,00000567.75,00000452.05,00000474.65,000000000479100,           129525,             1727,              947,     1096215836.25,       60015836.25
OPTIDX    ,NIFTY     ,23/02/2017,00008000.00,PE      ,00000038.50,00000045.45,00000038.35,00000039.55,000000001415775,           657600,             8768,             4795,     5288154828.75,       27354828.75
OPTIDX    ,NIFTY     ,23/02/2017,00008100.00,CE      ,00000410.40,00000412.50,00000369.00,00000390.10,000000000604425,           103575,             1381,              763,      878404395.00,       39446895.00
OPTIDX    ,NIFTY     ,23/02/2017,00008100.00,PE      ,00000047.00,00000060.95,00000047.00,00000053.75,000000000767775,           603900,             8052,             4373,     4925746091.25,       34156091.25
OPTIDX    ,NIFTY     ,23/02/2017,00008150.00,PE      ,00000066.00,00000066.00,00000066.00,00000066.00,000000000000150,              150,              002,              002,        1232400.00,           9900.00
OPTIDX    ,NIFTY     ,23/02/2017,00008200.00,CE      ,00000349.15,00000349.15,00000291.50,00000311.95,000000001104300,           155400,             2072,             1153,     1321471830.00,       47191830.00
OPTIDX    ,NIFTY     ,23/02/2017,00008200.00,PE      ,00000067.65,00000082.00,00000065.90,00000073.70,000000000777225,           514950,             6866,             4149,     4261973467.50,       39383467.50
OPTIDX    ,NIFTY     ,23/02/2017,00008300.00,CE      ,00000262.05,00000268.25,00000222.00,00000239.20,000000001110450,           205500,             2740,             1766,     1754000467.50,       48350467.50
OPTIDX    ,NIFTY     ,23/02/2017,00008300.00,PE      ,00000090.45,00000109.50,00000090.45,00000099.00,000000000649800,           717075,             9561,             4783,     6025302090.00,       73579590.00
OPTIDX    ,NIFTY     ,23/02/2017,00008400.00,CE      ,00000193.60,00000195.85,00000161.30,00000176.10,000000000947025,           381000,             5080,             3293,     3266199780.00,       65799780.00
OPTIDX    ,NIFTY     ,23/02/2017,00008400.00,PE      ,00000121.85,00000145.85,00000120.25,00000132.15,000000000576000,           428175,             5709,             4143,     3654852873.75,       58182873.75
OPTIDX    ,NIFTY     ,23/02/2017,00008500.00,CE      ,00000141.95,00000141.95,00000110.00,00000121.40,000000001536900,           430725,             5743,             3620,     3712685883.75,       51523383.75
OPTIDX    ,NIFTY     ,23/02/2017,00008500.00,PE      ,00000162.90,00000191.65,00000160.55,00000174.05,000000000500550,           245250,             3270,             2162,     2128283471.25,       43658471.25
OPTIDX    ,NIFTY     ,23/02/2017,00008600.00,CE      ,00000090.00,00000092.65,00000069.75,00000076.85,000000001227600,           481800,             6424,             4185,     4180289591.25,       36809591.25
OPTIDX    ,NIFTY     ,23/02/2017,00008600.00,PE      ,00000214.05,00000248.80,00000214.05,00000225.70,000000000471825,           197400,             2632,             1638,     1743579873.75,       45939873.75
OPTIDX    ,NIFTY     ,23/02/2017,00008700.00,CE      ,00000054.15,00000058.00,00000040.75,00000045.35,000000001300950,           743700,             9916,             5671,     6503911605.00,       33721605.00
OPTIDX    ,NIFTY     ,23/02/2017,00008700.00,PE      ,00000281.00,00000316.00,00000279.35,00000291.75,000000000494325,           150000,             2000,             1547,     1349988116.25,       44988116.25
OPTIDX    ,NIFTY     ,23/02/2017,00008800.00,CE      ,00000031.35,00000035.00,00000022.35,00000024.85,000000001333125,           833925,            11119,             6048,     7359865683.75,       21325683.75
OPTIDX    ,NIFTY     ,23/02/2017,00008800.00,PE      ,00000352.65,00000394.85,00000352.65,00000367.10,000000000857475,           211125,             2815,             1865,     1937415356.25,       79515356.25
OPTIDX    ,NIFTY     ,23/02/2017,00008900.00,CE      ,00000016.05,00000018.80,00000010.80,00000012.50,000000000557100,           448800,             5984,             3670,     4000094677.50,        5774677.50
OPTIDX    ,NIFTY     ,23/02/2017,00008900.00,PE      ,00000472.25,00000481.45,00000451.70,00000457.25,000000000670725,           134475,             1793,             1209,     1260099641.25,       63272141.25
OPTIDX    ,NIFTY     ,23/02/2017,00009000.00,CE      ,00000006.80,00000015.60,00000006.10,00000007.05,000000000880575,           472125,             6295,             2978,     4252608862.50,        3483862.50
OPTIDX    ,NIFTY     ,23/02/2017,00009000.00,PE      ,00000540.00,00000580.00,00000540.00,00000551.75,000000000646800,           148350,             1978,             1137,     1418311642.50,       83161642.50
OPTIDX    ,NIFTY     ,23/02/2017,00009100.00,CE      ,00000006.60,00000006.95,00000004.35,00000004.95,000000000177675,           116925,             1559,              799,     1064624103.75,         606603.75
OPTIDX    ,NIFTY     ,23/02/2017,00009100.00,PE      ,00000637.05,00000670.00,00000637.05,00000660.00,000000000007875,              900,              012,              012,        8778562.50,         588562.50
OPTIDX    ,NIFTY     ,23/02/2017,00009200.00,CE      ,00000003.40,00000004.50,00000003.40,00000003.75,000000000007275,             3825,              051,              038,       35204257.50,          14257.50
OPTIDX    ,NIFTY     ,23/02/2017,00009300.00,CE      ,00000003.75,00000003.75,00000002.60,00000002.80,000000000013950,             3825,              051,              048,       35584068.75,          11568.75
OPTIDX    ,NIFTY     ,23/02/2017,00009500.00,CE      ,00000000.90,00000000.90,00000000.85,00000000.85,000000000002925,             1050,              014,              007,        9975907.50,            907.50
OPTIDX    ,NIFTY     ,23/02/2017,00009500.00,PE      ,00001050.00,00001055.00,00001050.00,00001055.00,000000000003150,             1200,              016,              009,       12665625.00,        1265625.00
OPTIDX    ,NIFTY     ,30/03/2017,00005100.00,CE      ,00003320.00,00003320.00,00003320.00,00003320.00,000000000092850,              075,              001,              001,         631500.00,         249000.00
OPTIDX    ,NIFTY     ,30/03/2017,00006000.00,CE      ,00002421.00,00002424.00,00002407.00,00002421.00,000000000154350,              600,              008,              008,        5048325.00,        1448325.00
OPTIDX    ,NIFTY     ,30/03/2017,00006000.00,PE      ,00000001.60,00000001.80,00000001.60,00000001.80,000000000024975,             1200,              016,              009,        7202081.25,           2081.25
OPTIDX    ,NIFTY     ,30/03/2017,00007000.00,CE      ,00001440.00,00001440.00,00001437.00,00001437.00,000000000000450,              450,              006,              006,        3797550.00,         647550.00
OPTIDX    ,NIFTY     ,30/03/2017,00007000.00,PE      ,00000009.00,00000010.00,00000008.60,00000008.65,000000000098250,             5625,              075,              022,       39426003.75,          51003.75
OPTIDX    ,NIFTY     ,30/03/2017,00007200.00,PE      ,00000014.00,00000014.00,00000014.00,00000014.00,000000000010575,              075,              001,              001,         541050.00,           1050.00
OPTIDX    ,NIFTY     ,30/03/2017,00007300.00,PE      ,00000016.20,00000017.55,00000016.20,00000017.50,000000000015000,              375,              005,              005,        2743833.75,           6333.75
OPTIDX    ,NIFTY     ,30/03/2017,00007400.00,PE      ,00000020.25,00000021.45,00000019.65,00000020.35,000000000042150,             5325,              071,              016,       39511635.00,         106635.00
OPTIDX    ,NIFTY     ,30/03/2017,00007500.00,CE      ,00000963.30,00000963.30,00000952.00,00000956.00,000000000004350,             1650,              022,              013,       13949872.50,        1574872.50
OPTIDX    ,NIFTY     ,30/03/2017,00007500.00,PE      ,00000025.70,00000025.90,00000023.10,00000024.80,000000000442875,            21525,              287,              148,      161975227.50,         537727.50
OPTIDX    ,NIFTY     ,30/03/2017,00007600.00,PE      ,00000032.65,00000032.70,00000029.00,00000030.25,000000000119925,             8550,              114,              044,       65249396.25,         269396.25
OPTIDX    ,NIFTY     ,30/03/2017,00007700.00,PE      ,00000037.40,00000040.00,00000036.35,00000036.95,000000000322575,            31050,              414,              117,      240265233.75,        1180233.75
OPTIDX    ,NIFTY     ,30/03/2017,00007800.00,PE      ,00000047.35,00000051.65,00000047.25,00000047.65,000000000279675,            24450,              326,              202,      191913427.50,        1203427.50
OPTIDX    ,NIFTY     ,30/03/2017,00007900.00,PE      ,00000057.10,00000064.30,00000057.10,00000060.40,000000000135300,            34050,              454,              226,      271097662.50,        2102662.50
OPTIDX    ,NIFTY     ,30/03/2017,00008000.00,CE      ,00000540.20,00000540.20,00000510.00,00000530.00,000000000209775,             6525,              087,              068,       55582005.00,        3382005.00
OPTIDX    ,NIFTY     ,30/03/2017,00008000.00,PE      ,00000075.00,00000082.65,00000075.00,00000076.85,000000000722175,           193125,             2575,              893,     1560361661.25,       15361661.25
OPTIDX    ,NIFTY     ,30/03/2017,00008100.00,CE      ,00000441.80,00000447.90,00000429.30,00000447.90,000000000114525,             7275,              097,              064,       62081017.50,        3153517.50
OPTIDX    ,NIFTY     ,30/03/2017,00008100.00,PE      ,00000096.95,00000102.00,00000093.00,00000093.60,000000000139050,            29700,              396,              228,      243481301.25,        2911301.25
OPTIDX    ,NIFTY     ,30/03/2017,00008200.00,CE      ,00000408.30,00000408.30,00000358.00,00000373.85,000000000121500,            10050,              134,              075,       86111827.50,        3701827.50
OPTIDX    ,NIFTY     ,30/03/2017,00008200.00,PE      ,00000117.95,00000128.00,00000113.65,00000117.95,000000000114450,            38775,              517,              257,      322703598.75,        4748598.75
OPTIDX    ,NIFTY     ,30/03/2017,00008300.00,CE      ,00000314.00,00000314.00,00000286.25,00000303.20,000000000226275,            15075,              201,              125,      129567442.50,        4444942.50
OPTIDX    ,NIFTY     ,30/03/2017,00008300.00,PE      ,00000144.60,00000157.45,00000141.80,00000146.30,000000000123000,            23025,              307,              191,      194568075.00,        3460575.00
OPTIDX    ,NIFTY     ,30/03/2017,00008400.00,CE      ,00000247.00,00000247.00,00000225.00,00000239.40,000000000110025,            14325,              191,              103,      123651341.25,        3321341.25
OPTIDX    ,NIFTY     ,30/03/2017,00008400.00,PE      ,00000168.00,00000190.00,00000167.00,00000180.55,000000000041775,            33300,              444,              277,      285807033.75,        6087033.75
OPTIDX    ,NIFTY     ,30/03/2017,00008500.00,CE      ,00000198.00,00000200.60,00000174.20,00000187.40,000000000554625,            19575,              261,              199,      169958891.25,        3571391.25
