INSTRUMENT,SYMBOL    ,EXP_DATE  ,STR_PRICE  ,OPT_TYPE,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      ,NOTION_VAL        ,PR_VAL            
OPTIDX    ,NIFTY     ,25/01/2017,00007800.00,PE      ,00000010.40,00000011.35,00000008.85,00000010.05,000000003118425,          1684875,            22465,             6400,    13159008427.50,       16983427.50
OPTIDX    ,NIFTY     ,25/01/2017,00007850.00,PE      ,00000012.90,00000013.90,00000011.00,00000012.45,000000000108000,            68025,              907,              481,      534857340.00,         861090.00
OPTIDX    ,NIFTY     ,25/01/2017,00007900.00,CE      ,00000368.55,00000378.50,00000357.50,00000361.80,000000000676275,           140400,             1872,             1228,     1160565787.50,       51405787.50
OPTIDX    ,NIFTY     ,25/01/2017,00007900.00,PE      ,00000016.85,00000018.55,00000014.45,00000016.35,000000003553200,          2974050,            39654,            12084,    23543304892.50,       48309892.50
OPTIDX    ,NIFTY     ,25/01/2017,00007950.00,CE      ,00000325.45,00000325.45,00000309.85,00000316.00,000000000120525,             1575,              021,              015,       13024080.00,         502830.00
OPTIDX    ,NIFTY     ,25/01/2017,00007950.00,PE      ,00000023.70,00000023.80,00000018.00,00000020.80,000000000181800,           100350,             1338,              742,      799864605.00,        2082105.00
OPTIDX    ,NIFTY     ,25/01/2017,00008000.00,CE      ,00000285.60,00000288.20,00000267.50,00000273.05,000000002056425,           250125,             3335,             2114,     2070300551.25,       69300551.25
OPTIDX    ,NIFTY     ,25/01/2017,00008000.00,PE      ,00000025.65,00000030.55,00000023.65,00000027.10,000000006678525,          4647375,            61965,            20563,    37303612188.75,      124612188.75
OPTIDX    ,NIFTY     ,25/01/2017,00008050.00,CE      ,00000233.50,00000242.50,00000225.55,00000227.45,000000000068550,             2850,              038,              031,       23611275.00,         668775.00
OPTIDX    ,NIFTY     ,25/01/2017,00008050.00,PE      ,00000034.45,00000037.70,00000029.80,00000034.15,000000000264825,           156525,             2087,              969,     1265341155.00,        5314905.00
OPTIDX    ,NIFTY     ,25/01/2017,00008100.00,CE      ,00000208.25,00000210.00,00000184.50,00000189.80,000000002160900,           486825,             6491,             3734,     4038164865.00,       94882365.00
OPTIDX    ,NIFTY     ,25/01/2017,00008100.00,PE      ,00000038.00,00000048.35,00000038.00,00000044.15,000000004364175,          4384500,            58460,            24649,    35705073558.75,      190623558.75
OPTIDX    ,NIFTY     ,25/01/2017,00008150.00,CE      ,00000164.95,00000167.60,00000150.00,00000152.90,000000000141675,            19425,              259,              166,      161321985.00,        3008235.00
OPTIDX    ,NIFTY     ,25/01/2017,00008150.00,PE      ,00000046.15,00000063.65,00000046.15,00000056.30,000000000305625,           262575,             3501,             1816,     2154622500.00,       14636250.00
OPTIDX    ,NIFTY     ,25/01/2017,00008200.00,CE      ,00000133.45,00000135.15,00000115.40,00000119.45,000000004026825,          4233075,            56441,            26984,    35232235751.25,      521020751.25
OPTIDX    ,NIFTY     ,25/01/2017,00008200.00,PE      ,00000066.20,00000076.75,00000063.20,00000072.00,000000004691250,          8155200,           108736,            48018,    67447878180.00,      575238180.00
OPTIDX    ,NIFTY     ,25/01/2017,00008250.00,CE      ,00000092.35,00000101.90,00000087.90,00000089.85,000000000289500,           586800,             7824,             3843,     4895968312.50,       54868312.50
OPTIDX    ,NIFTY     ,25/01/2017,00008250.00,PE      ,00000082.95,00000096.60,00000081.60,00000090.90,000000000286350,           519000,             6920,             3568,     4328197053.75,       46447053.75
OPTIDX    ,NIFTY     ,25/01/2017,00008300.00,CE      ,00000082.00,00000082.00,00000063.65,00000066.15,000000004245375,          8150250,           108670,            46618,    68209507338.75,      562432338.75
OPTIDX    ,NIFTY     ,25/01/2017,00008300.00,PE      ,00000107.00,00000121.85,00000102.65,00000115.05,000000002661525,          4624350,            61658,            28496,    38903165988.75,      521060988.75
OPTIDX    ,NIFTY     ,25/01/2017,00008350.00,CE      ,00000054.15,00000061.35,00000045.35,00000046.75,000000000410625,           499125,             6655,             2574,     4192283561.25,       24589811.25
OPTIDX    ,NIFTY     ,25/01/2017,00008350.00,PE      ,00000142.80,00000151.00,00000132.75,00000144.60,000000000073725,            49950,              666,              471,      424192008.75,        7109508.75
OPTIDX    ,NIFTY     ,25/01/2017,00008400.00,CE      ,00000039.45,00000039.45,00000030.10,00000031.70,000000005130825,          5736675,            76489,            30096,    48381464366.25,      193394366.25
OPTIDX    ,NIFTY     ,25/01/2017,00008400.00,PE      ,00000167.30,00000186.00,00000161.40,00000178.95,000000001338975,           669000,             8920,             4962,     5736628792.50,      117028792.50
OPTIDX    ,NIFTY     ,25/01/2017,00008450.00,CE      ,00000023.95,00000025.20,00000019.35,00000020.05,000000000327900,           214575,             2861,             1191,     1817796836.25,        4638086.25
OPTIDX    ,NIFTY     ,25/01/2017,00008450.00,PE      ,00000217.75,00000220.00,00000202.70,00000216.20,000000000015225,             2850,              038,              024,       24696285.00,         613785.00
OPTIDX    ,NIFTY     ,25/01/2017,00008500.00,CE      ,00000015.95,00000017.00,00000012.40,00000013.25,000000003836925,          5470875,            72945,            19041,    46579849443.75,       77411943.75
OPTIDX    ,NIFTY     ,25/01/2017,00008500.00,PE      ,00000242.50,00000267.25,00000242.10,00000259.15,000000000776850,           132075,             1761,             1201,     1156248911.25,       33611411.25
OPTIDX    ,NIFTY     ,25/01/2017,00008550.00,CE      ,00000009.70,00000010.65,00000007.45,00000007.80,000000000159675,            76350,             1018,              543,      653448378.75,         655878.75
OPTIDX    ,NIFTY     ,25/01/2017,00008600.00,CE      ,00000007.25,00000007.30,00000005.00,00000005.25,000000002855475,          2504250,            33390,             8598,    21550777365.00,       14227365.00
OPTIDX    ,NIFTY     ,25/01/2017,00008600.00,PE      ,00000347.45,00000360.00,00000334.75,00000351.40,000000000473550,           164175,             2189,             1004,     1468890892.50,       56985892.50
OPTIDX    ,NIFTY     ,25/01/2017,00008650.00,CE      ,00000003.30,00000004.50,00000002.75,00000003.65,000000000083100,            49725,              663,              184,      430308146.25,         186896.25
OPTIDX    ,NIFTY     ,25/01/2017,00008700.00,CE      ,00000003.40,00000003.75,00000002.30,00000002.45,000000001708275,          1421925,            18959,             4353,    12374420621.25,        3673121.25
OPTIDX    ,NIFTY     ,25/01/2017,00008700.00,PE      ,00000436.00,00000460.00,00000430.00,00000447.15,000000000565200,           113100,             1508,              870,     1034198223.75,       50228223.75
OPTIDX    ,NIFTY     ,25/01/2017,00008750.00,CE      ,00000001.60,00000002.35,00000001.60,00000001.85,000000000012000,              225,              003,              003,        1969185.00,            435.00
OPTIDX    ,NIFTY     ,25/01/2017,00008800.00,CE      ,00000002.35,00000002.35,00000001.30,00000001.35,000000001254900,           521550,             6954,             1812,     4590377160.00,         737160.00
OPTIDX    ,NIFTY     ,25/01/2017,00008800.00,PE      ,00000531.50,00000549.50,00000528.80,00000545.45,000000000879525,            79875,             1065,              439,      745938345.00,       43038345.00
OPTIDX    ,NIFTY     ,25/01/2017,00008850.00,CE      ,00000000.95,00000000.95,00000000.95,00000000.95,000000000008025,              300,              004,              003,        2655285.00,            285.00
OPTIDX    ,NIFTY     ,25/01/2017,00008900.00,CE      ,00000001.15,00000001.20,00000000.95,00000001.05,000000000862350,           255450,             3406,             1299,     2273778427.50,         273427.50
OPTIDX    ,NIFTY     ,25/01/2017,00008900.00,PE      ,00000636.30,00000651.15,00000627.85,00000646.50,000000000450675,            91800,             1224,              819,      875712978.75,       58692978.75
OPTIDX    ,NIFTY     ,25/01/2017,00009000.00,CE      ,00000000.85,00000001.15,00000000.85,00000000.90,000000001843200,           456000,             6080,             1422,     4104444135.00,         444135.00
OPTIDX    ,NIFTY     ,25/01/2017,00009000.00,PE      ,00000732.85,00000751.00,00000726.60,00000744.55,000000001748325,           167550,             2234,              961,     1632100151.25,      124150151.25
OPTIDX    ,NIFTY     ,25/01/2017,00009100.00,CE      ,00000000.40,00000000.85,00000000.40,00000000.60,000000000108900,            17100,              228,              094,      155621392.50,          11392.50
OPTIDX    ,NIFTY     ,25/01/2017,00009100.00,PE      ,00000828.70,00000845.00,00000826.70,00000844.65,000000000175575,             1575,              021,              021,       15644385.00,        1311885.00
OPTIDX    ,NIFTY     ,25/01/2017,00009200.00,CE      ,00000000.90,00000000.90,00000000.55,00000000.60,000000000167550,            44025,              587,              064,      405058837.50,          28837.50
OPTIDX    ,NIFTY     ,25/01/2017,00009200.00,PE      ,00000932.00,00000936.00,00000932.00,00000935.50,000000000078225,              375,              005,              004,        3800175.00,         350175.00
OPTIDX    ,NIFTY     ,25/01/2017,00009300.00,CE      ,00000000.50,00000000.50,00000000.50,00000000.50,000000000081375,             2700,              036,              003,       25111350.00,           1350.00
OPTIDX    ,NIFTY     ,25/01/2017,00009500.00,CE      ,00000000.50,00000000.50,00000000.40,00000000.45,000000000285900,            41775,              557,              458,      396881272.50,          18772.50
OPTIDX    ,NIFTY     ,25/01/2017,00009500.00,PE      ,00001236.00,00001245.55,00001224.05,00001241.05,000000000293025,             3525,              047,              034,       37830836.25,        4343336.25
OPTIDX    ,NIFTY     ,25/01/2017,00009600.00,CE      ,00000000.25,00000000.50,00000000.25,00000000.50,000000000002250,              150,              002,              002,        1440056.25,             56.25
OPTIDX    ,NIFTY     ,25/01/2017,00009600.00,PE      ,00001327.00,00001339.25,00001327.00,00001339.25,000000000007050,              150,              002,              002,        1639968.75,         199968.75
OPTIDX    ,NIFTY     ,25/01/2017,00010000.00,CE      ,00000000.40,00000000.45,00000000.35,00000000.45,000000000355125,           102450,             1366,             1034,     1024541137.50,          41137.50
OPTIDX    ,NIFTY     ,25/01/2017,00010000.00,PE      ,00001726.75,00001741.00,00001718.15,00001736.90,000000000783000,             5775,              077,              066,       67760928.75,       10010928.75
OPTIDX    ,NIFTY     ,23/02/2017,00006500.00,CE      ,00001751.10,00001760.00,00001751.10,00001760.00,000000000000600,              225,              003,              003,        1857832.50,         395332.50
OPTIDX    ,NIFTY     ,23/02/2017,00007000.00,CE      ,00001280.00,00001280.00,00001280.00,00001280.00,000000000013425,              075,              001,              001,         621000.00,          96000.00
OPTIDX    ,NIFTY     ,23/02/2017,00007000.00,PE      ,00000005.00,00000005.55,00000005.00,00000005.45,000000000109425,             7575,              101,              048,       53064873.75,          39873.75
OPTIDX    ,NIFTY     ,23/02/2017,00007100.00,PE      ,00000007.00,00000007.00,00000005.50,00000006.00,000000000089025,             3900,              052,              007,       27713992.50,          23992.50
OPTIDX    ,NIFTY     ,23/02/2017,00007200.00,PE      ,00000007.25,00000007.80,00000007.15,00000007.80,000000000158775,             3525,              047,              018,       25406208.75,          26208.75
OPTIDX    ,NIFTY     ,23/02/2017,00007300.00,PE      ,00000010.95,00000011.15,00000008.85,00000010.95,000000000158025,            56100,              748,              318,      410125357.50,         595357.50
OPTIDX    ,NIFTY     ,23/02/2017,00007400.00,PE      ,00000013.80,00000014.65,00000012.25,00000013.95,000000000196275,            56250,              750,              477,      417010882.50,         760882.50
OPTIDX    ,NIFTY     ,23/02/2017,00007500.00,CE      ,00000789.35,00000801.05,00000780.00,00000785.00,000000000035550,            14700,              196,              119,      121852916.25,       11602916.25
OPTIDX    ,NIFTY     ,23/02/2017,00007500.00,PE      ,00000018.45,00000019.65,00000016.70,00000018.85,000000000879600,           153375,             2045,             1094,     1153093871.25,        2781371.25
OPTIDX    ,NIFTY     ,23/02/2017,00007600.00,PE      ,00000024.05,00000026.75,00000022.40,00000025.25,000000000577575,           144000,             1920,              832,     1097864471.25,        3464471.25
OPTIDX    ,NIFTY     ,23/02/2017,00007700.00,CE      ,00000606.60,00000606.60,00000606.60,00000606.60,000000000011100,              075,              001,              001,         622995.00,          45495.00
OPTIDX    ,NIFTY     ,23/02/2017,00007700.00,PE      ,00000032.20,00000034.40,00000029.90,00000033.40,000000000744075,           226950,             3026,             1249,     1754742007.50,        7227007.50
OPTIDX    ,NIFTY     ,23/02/2017,00007800.00,CE      ,00000522.00,00000522.00,00000513.00,00000521.25,000000000027225,             8100,              108,              031,       67401956.25,        4221956.25
OPTIDX    ,NIFTY     ,23/02/2017,00007800.00,PE      ,00000043.30,00000046.25,00000040.85,00000044.95,000000000581550,           201000,             2680,             1157,     1576483323.75,        8683323.75
OPTIDX    ,NIFTY     ,23/02/2017,00007900.00,CE      ,00000431.85,00000441.85,00000430.00,00000430.00,000000000047025,             3900,              052,              030,       32513201.25,        1703201.25
OPTIDX    ,NIFTY     ,23/02/2017,00007900.00,PE      ,00000055.50,00000061.90,00000055.50,00000060.60,000000000606900,           214125,             2855,             1402,     1704149711.25,       12562211.25
OPTIDX    ,NIFTY     ,23/02/2017,00007950.00,CE      ,00000365.00,00000365.00,00000365.00,00000365.00,000000000000225,              150,              002,              001,        1247250.00,          54750.00
OPTIDX    ,NIFTY     ,23/02/2017,00008000.00,CE      ,00000356.75,00000365.90,00000346.75,00000354.40,000000000340650,            34800,              464,              338,      290799003.75,       12399003.75
OPTIDX    ,NIFTY     ,23/02/2017,00008000.00,PE      ,00000078.00,00000082.55,00000075.00,00000081.10,000000001381050,           442350,             5898,             2565,     3573461733.75,       34661733.75
OPTIDX    ,NIFTY     ,23/02/2017,00008100.00,CE      ,00000280.05,00000291.60,00000275.00,00000281.95,000000000464850,            50325,              671,              584,      421865666.25,       14233166.25
OPTIDX    ,NIFTY     ,23/02/2017,00008100.00,PE      ,00000099.65,00000110.00,00000099.50,00000106.35,000000000502125,           186975,             2493,             1648,     1533916837.50,       19419337.50
OPTIDX    ,NIFTY     ,23/02/2017,00008150.00,PE      ,00000075.10,00000075.10,00000075.10,00000075.10,000000000000150,              150,              002,              001,        1233765.00,          11265.00
OPTIDX    ,NIFTY     ,23/02/2017,00008200.00,CE      ,00000218.95,00000226.70,00000210.00,00000213.85,000000000903225,           192150,             2562,             1915,     1617434895.00,       41804895.00
OPTIDX    ,NIFTY     ,23/02/2017,00008200.00,PE      ,00000133.40,00000141.80,00000131.60,00000139.65,000000000430050,           228375,             3045,             1896,     1903962566.25,       31287566.25
OPTIDX    ,NIFTY     ,23/02/2017,00008300.00,CE      ,00000162.60,00000168.90,00000154.25,00000159.20,000000001030875,           175125,             2335,             1600,     1481832971.25,       28295471.25
OPTIDX    ,NIFTY     ,23/02/2017,00008300.00,PE      ,00000173.90,00000184.00,00000170.05,00000181.10,000000000330150,           254625,             3395,             1712,     2158735117.50,       45347617.50
OPTIDX    ,NIFTY     ,23/02/2017,00008400.00,CE      ,00000114.95,00000121.00,00000108.90,00000112.55,000000000735075,           223350,             2978,             1938,     1901919378.75,       25779378.75
OPTIDX    ,NIFTY     ,23/02/2017,00008400.00,PE      ,00000225.55,00000233.20,00000218.90,00000230.10,000000000260550,            67050,              894,              732,      578359140.00,       15139140.00
OPTIDX    ,NIFTY     ,23/02/2017,00008500.00,CE      ,00000077.25,00000081.70,00000073.00,00000074.55,000000001514400,           360825,             4811,             3408,     3094770101.25,       27757601.25
OPTIDX    ,NIFTY     ,23/02/2017,00008500.00,PE      ,00000287.60,00000292.25,00000276.30,00000289.45,000000000316275,            50175,              669,              529,      440828411.25,       14340911.25
OPTIDX    ,NIFTY     ,23/02/2017,00008600.00,CE      ,00000051.00,00000051.20,00000045.10,00000046.40,000000000917175,           298800,             3984,             2267,     2583955241.25,       14275241.25
OPTIDX    ,NIFTY     ,23/02/2017,00008600.00,PE      ,00000357.05,00000364.15,00000345.10,00000357.80,000000000212025,            64275,              857,              567,      575448873.75,       22683873.75
OPTIDX    ,NIFTY     ,23/02/2017,00008700.00,CE      ,00000030.10,00000030.75,00000026.50,00000027.25,000000000839100,           348150,             4642,             2318,     3038799495.00,        9894495.00
OPTIDX    ,NIFTY     ,23/02/2017,00008700.00,PE      ,00000434.00,00000444.55,00000421.00,00000436.45,000000000217200,            68550,              914,              475,      626047166.25,       29662166.25
OPTIDX    ,NIFTY     ,23/02/2017,00008800.00,CE      ,00000016.00,00000017.05,00000014.45,00000014.85,000000000686925,           250350,             3338,             1752,     2206965933.75,        3885933.75
OPTIDX    ,NIFTY     ,23/02/2017,00008800.00,PE      ,00000510.30,00000527.05,00000506.00,00000523.95,000000000274575,            69825,              931,              336,      650299560.00,       35839560.00
OPTIDX    ,NIFTY     ,23/02/2017,00008900.00,CE      ,00000009.95,00000010.00,00000007.30,00000008.00,000000000343500,           145425,             1939,             1468,     1295451795.00,        1169295.00
OPTIDX    ,NIFTY     ,23/02/2017,00008900.00,PE      ,00000599.00,00000622.95,00000598.00,00000615.95,000000000402300,            75000,             1000,              785,      713098241.25,       45598241.25
OPTIDX    ,NIFTY     ,23/02/2017,00009000.00,CE      ,00000006.80,00000006.80,00000004.45,00000005.15,000000000751275,           263475,             3513,             1605,     2372642831.25,        1367831.25
OPTIDX    ,NIFTY     ,23/02/2017,00009000.00,PE      ,00000705.00,00000715.40,00000695.85,00000710.45,000000000373050,           110025,             1467,              697,     1067907000.00,       77682000.00
OPTIDX    ,NIFTY     ,23/02/2017,00009100.00,CE      ,00000003.80,00000004.60,00000003.80,00000004.50,000000000043950,             1050,              014,              008,        9559470.00,           4470.00
OPTIDX    ,NIFTY     ,23/02/2017,00009500.00,CE      ,00000001.90,00000001.90,00000001.90,00000001.90,000000000000900,              375,              005,              001,        3563212.50,            712.50
OPTIDX    ,NIFTY     ,30/03/2017,00005100.00,CE      ,00003176.50,00003176.50,00003155.00,00003159.00,000000000092700,             2025,              027,              007,       16755900.00,        6428400.00
OPTIDX    ,NIFTY     ,30/03/2017,00006000.00,CE      ,00002280.20,00002280.50,00002280.20,00002280.50,000000000152850,              150,              002,              002,        1242052.50,         342052.50
OPTIDX    ,NIFTY     ,30/03/2017,00006000.00,PE      ,00000001.75,00000001.75,00000001.75,00000001.75,000000000021300,              075,              001,              001,         450131.25,            131.25
OPTIDX    ,NIFTY     ,30/03/2017,00007000.00,PE      ,00000014.00,00000014.00,00000013.15,00000013.85,000000000072000,             5175,              069,              035,       36295290.00,          70290.00
OPTIDX    ,NIFTY     ,30/03/2017,00007200.00,PE      ,00000019.00,00000020.00,00000019.00,00000019.95,000000000006150,             1800,              024,              009,       12995775.00,          35775.00
OPTIDX    ,NIFTY     ,30/03/2017,00007300.00,PE      ,00000023.00,00000023.50,00000022.00,00000023.50,000000000012225,             2250,              030,              007,       16476675.00,          51675.00
OPTIDX    ,NIFTY     ,30/03/2017,00007400.00,PE      ,00000027.50,00000029.00,00000026.75,00000029.00,000000000045900,             4800,              064,              017,       35651958.75,         131958.75
OPTIDX    ,NIFTY     ,30/03/2017,00007500.00,PE      ,00000038.50,00000039.00,00000034.10,00000037.65,000000000439575,            45000,              600,              201,      339114990.00,        1614990.00
OPTIDX    ,NIFTY     ,30/03/2017,00007600.00,PE      ,00000046.00,00000047.00,00000042.50,00000045.75,000000000105075,            46350,              618,              149,      354320197.50,        2060197.50
OPTIDX    ,NIFTY     ,30/03/2017,00007700.00,PE      ,00000056.00,00000058.00,00000052.80,00000057.45,000000000229125,            76200,             1016,              244,      591026745.00,        4286745.00
OPTIDX    ,NIFTY     ,30/03/2017,00007800.00,PE      ,00000072.40,00000074.00,00000067.00,00000071.85,000000000182850,            47925,              639,              215,      377145592.50,        3330592.50
OPTIDX    ,NIFTY     ,30/03/2017,00007900.00,CE      ,00000491.00,00000491.00,00000480.00,00000490.00,000000000004200,             1350,              018,              011,       11319892.50,         654892.50
OPTIDX    ,NIFTY     ,30/03/2017,00007900.00,PE      ,00000088.90,00000092.30,00000084.85,00000090.85,000000000060975,             7125,              095,              069,       56925645.00,         638145.00
OPTIDX    ,NIFTY     ,30/03/2017,00008000.00,CE      ,00000416.05,00000421.45,00000405.00,00000412.20,000000000183900,            28425,              379,              171,      239102760.00,       11702760.00
OPTIDX    ,NIFTY     ,30/03/2017,00008000.00,PE      ,00000113.40,00000117.00,00000107.75,00000115.55,000000000413625,            57075,              761,              443,      463002333.75,        6402333.75
OPTIDX    ,NIFTY     ,30/03/2017,00008100.00,CE      ,00000340.25,00000355.00,00000337.25,00000341.40,000000000098025,            19875,              265,              082,      167816838.75,        6829338.75
OPTIDX    ,NIFTY     ,30/03/2017,00008100.00,PE      ,00000140.50,00000145.00,00000127.45,00000143.40,000000000125250,             9375,              125,              088,       77239556.25,        1302056.25
OPTIDX    ,NIFTY     ,30/03/2017,00008200.00,CE      ,00000290.90,00000290.90,00000274.00,00000276.55,000000000097650,            33600,              448,              188,      284924448.75,        9404448.75
OPTIDX    ,NIFTY     ,30/03/2017,00008200.00,PE      ,00000178.00,00000186.00,00000168.70,00000176.40,000000000098775,            21450,              286,              133,      179620845.00,        3730845.00
OPTIDX    ,NIFTY     ,30/03/2017,00008300.00,CE      ,00000222.90,00000226.25,00000217.20,00000219.75,000000000229200,            24900,              332,              171,      212185635.00,        5515635.00
OPTIDX    ,NIFTY     ,30/03/2017,00008300.00,PE      ,00000221.80,00000222.35,00000209.20,00000219.55,000000000079500,            12075,              161,              106,      102832038.75,        2609538.75
OPTIDX    ,NIFTY     ,30/03/2017,00008400.00,CE      ,00000172.80,00000178.85,00000169.80,00000171.50,000000000074475,            18525,              247,              121,      158795895.00,        3185895.00
OPTIDX    ,NIFTY     ,30/03/2017,00008500.00,CE      ,00000132.20,00000137.45,00000127.20,00000128.85,000000000478500,            55350,              738,              305,      477768210.00,        7293210.00
OPTIDX    ,NIFTY     ,30/03/2017,00008500.00,PE      ,00000326.30,00000326.30,00000305.35,00000319.10,000000000220650,             1725,              023,              015,       15203542.50,         541042.50
OPTIDX    ,NIFTY     ,30/03/2017,00008600.00,CE      ,00000095.75,00000101.00,00000091.35,00000092.95,000000000115200,            26475,              353,              209,      230196832.50,        2511832.50
OPTIDX    ,NIFTY     ,30/03/2017,00008700.00,CE      ,00000067.20,00000071.00,00000063.65,00000064.65,000000000152400,            14100,              188,              106,      123604305.00,         934305.00
OPTIDX    ,NIFTY     ,30/03/2017,00008800.00,CE      ,00000045.40,00000047.00,00000042.20,00000043.30,000000000153750,            70275,              937,              354,      621522078.75,        3102078.75
OPTIDX    ,NIFTY     ,30/03/2017,00008900.00,CE      ,00000028.65,00000031.25,00000027.00,00000027.80,000000000063000,            11025,              147,              055,       98440473.75,         317973.75
OPTIDX    ,NIFTY     ,30/03/2017,00009000.00,CE      ,00000019.00,00000022.00,00000017.00,00000019.55,000000000618300,            58950,              786,              354,      531712391.25,        1162391.25
OPTIDX    ,NIFTY     ,30/03/2017,00009100.00,CE      ,00000012.20,00000012.50,00000011.40,00000012.40,000000000015450,             1725,              023,              013,       15718578.75,          21078.75
OPTIDX    ,NIFTY     ,30/03/2017,00009500.00,CE      ,00000006.00,00000006.00,00000005.00,00000005.00,000000000113925,             1650,              022,              005,       15683985.00,           8985.00
OPTIDX    ,NIFTY     ,30/03/2017,00009500.00,PE      ,00001211.70,00001211.70,00001211.70,00001211.70,000000000008400,              075,              001,              001,         803377.50,          90877.50
OPTIDX    ,NIFTY     ,30/03/2017,00010000.00,PE      ,00001655.00,00001655.00,00001655.00,00001655.00,000000000001725,              075,              001,              001,         874125.00,         124125.00
