INSTRUMENT,SYMBOL    ,EXP_DATE  ,STR_PRICE  ,OPT_TYPE,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      ,NOTION_VAL        ,PR_VAL            
OPTIDX    ,NIFTY     ,25/01/2017,00007650.00,PE      ,00000002.50,00000002.50,00000002.15,00000002.20,000000000028275,             1800,              024,              007,       13773982.50,           3982.50
OPTIDX    ,NIFTY     ,25/01/2017,00007700.00,CE      ,00000693.45,00000726.10,00000685.55,00000715.50,000000000363450,             4950,              066,              042,       41600696.25,        3485696.25
OPTIDX    ,NIFTY     ,25/01/2017,00007700.00,PE      ,00000002.15,00000002.95,00000002.15,00000002.45,000000002128950,           641550,             8554,             2106,     4941612967.50,        1677967.50
OPTIDX    ,NIFTY     ,25/01/2017,00007750.00,PE      ,00000003.25,00000003.30,00000002.70,00000003.00,000000000030000,             8025,              107,              038,       62218518.75,          24768.75
OPTIDX    ,NIFTY     ,25/01/2017,00007800.00,CE      ,00000600.00,00000620.00,00000586.00,00000614.70,000000000447750,            30300,              404,              300,      254701590.00,       18361590.00
OPTIDX    ,NIFTY     ,25/01/2017,00007800.00,PE      ,00000005.50,00000005.50,00000002.10,00000003.35,000000003271650,          1342275,            17897,             5126,    10474797435.00,        5052435.00
OPTIDX    ,NIFTY     ,25/01/2017,00007850.00,CE      ,00000545.00,00000545.00,00000545.00,00000545.00,000000000000450,              150,              002,              002,        1259250.00,          81750.00
OPTIDX    ,NIFTY     ,25/01/2017,00007850.00,PE      ,00000004.35,00000005.25,00000002.10,00000003.95,000000000083175,            49125,              655,              245,      385847456.25,         216206.25
OPTIDX    ,NIFTY     ,25/01/2017,00007900.00,CE      ,00000494.00,00000522.00,00000490.00,00000514.40,000000000558150,            81375,             1085,              578,      684085357.50,       41222857.50
OPTIDX    ,NIFTY     ,25/01/2017,00007900.00,PE      ,00000005.60,00000006.65,00000004.50,00000004.90,000000003652875,          3345600,            44608,            11640,    26448636963.75,       18396963.75
OPTIDX    ,NIFTY     ,25/01/2017,00007950.00,CE      ,00000464.40,00000464.40,00000450.85,00000450.85,000000000118575,              675,              009,              004,        5676116.25,         309866.25
OPTIDX    ,NIFTY     ,25/01/2017,00007950.00,PE      ,00000006.80,00000007.95,00000005.45,00000005.90,000000000149100,           137175,             1829,              789,     1091448495.00,         907245.00
OPTIDX    ,NIFTY     ,25/01/2017,00008000.00,CE      ,00000404.75,00000424.55,00000390.95,00000419.40,000000001732500,           236400,             3152,             1743,     1987770123.75,       96570123.75
OPTIDX    ,NIFTY     ,25/01/2017,00008000.00,PE      ,00000008.50,00000010.95,00000006.70,00000007.30,000000006803175,          6292125,            83895,            21482,    50388723003.75,       51723003.75
OPTIDX    ,NIFTY     ,25/01/2017,00008050.00,CE      ,00000347.55,00000371.55,00000344.00,00000361.40,000000000057675,             9675,              129,              076,       81320163.75,        3436413.75
OPTIDX    ,NIFTY     ,25/01/2017,00008050.00,PE      ,00000010.85,00000012.65,00000008.70,00000009.20,000000000246675,           144375,             1925,              884,     1163689863.75,        1471113.75
OPTIDX    ,NIFTY     ,25/01/2017,00008100.00,CE      ,00000315.25,00000327.55,00000296.05,00000322.50,000000001768500,           309300,             4124,             2452,     2601796976.25,       96466976.25
OPTIDX    ,NIFTY     ,25/01/2017,00008100.00,PE      ,00000012.90,00000016.05,00000010.55,00000011.40,000000004635975,          7305975,            97413,            30339,    59272801995.00,       94404495.00
OPTIDX    ,NIFTY     ,25/01/2017,00008150.00,CE      ,00000255.85,00000278.95,00000247.90,00000274.60,000000000124500,            14625,              195,              162,      123085848.75,        3892098.75
OPTIDX    ,NIFTY     ,25/01/2017,00008150.00,PE      ,00000016.65,00000020.45,00000014.00,00000014.90,000000000358200,           292275,             3897,             1746,     2386969038.75,        4927788.75
OPTIDX    ,NIFTY     ,25/01/2017,00008200.00,CE      ,00000227.10,00000236.00,00000206.15,00000230.80,000000002963325,          1298700,            17316,            10017,    10936858215.00,      287518215.00
OPTIDX    ,NIFTY     ,25/01/2017,00008200.00,PE      ,00000023.00,00000026.95,00000018.65,00000020.00,000000006162675,         10056675,           134089,            47589,    82690163017.50,      225428017.50
OPTIDX    ,NIFTY     ,25/01/2017,00008250.00,CE      ,00000173.25,00000191.50,00000166.25,00000186.60,000000000203850,            81300,             1084,              654,      685374776.25,       14649776.25
OPTIDX    ,NIFTY     ,25/01/2017,00008250.00,PE      ,00000031.05,00000035.90,00000017.80,00000027.10,000000000489525,           762975,            10173,             4067,     6317426407.50,       22882657.50
OPTIDX    ,NIFTY     ,25/01/2017,00008300.00,CE      ,00000144.40,00000153.05,00000129.20,00000147.90,000000003996450,          4970850,            66278,            35277,    41960121435.00,      702066435.00
OPTIDX    ,NIFTY     ,25/01/2017,00008300.00,PE      ,00000045.05,00000048.25,00000035.10,00000036.85,000000006216975,         13296300,           177284,            70136,   110902911138.75,      543621138.75
OPTIDX    ,NIFTY     ,25/01/2017,00008350.00,CE      ,00000106.95,00000115.00,00000094.90,00000112.00,000000000331350,           537000,             7160,             3904,     4541085431.25,       57135431.25
OPTIDX    ,NIFTY     ,25/01/2017,00008350.00,PE      ,00000056.50,00000064.00,00000047.10,00000049.40,000000000648450,          1134300,            15124,             6793,     9532638543.75,       61233543.75
OPTIDX    ,NIFTY     ,25/01/2017,00008400.00,CE      ,00000076.75,00000084.40,00000069.10,00000081.10,000000004818375,         12322575,           164301,            75196,   104459212743.75,      949582743.75
OPTIDX    ,NIFTY     ,25/01/2017,00008400.00,PE      ,00000071.30,00000085.00,00000064.30,00000067.60,000000003371775,         10196475,           135953,            63895,    86404947573.75,      754557573.75
OPTIDX    ,NIFTY     ,25/01/2017,00008450.00,CE      ,00000054.25,00000067.60,00000044.25,00000054.90,000000000346575,          1200150,            16002,             6553,    10204160775.00,       62893275.00
OPTIDX    ,NIFTY     ,25/01/2017,00008450.00,PE      ,00000101.00,00000110.05,00000085.95,00000088.95,000000000180150,           278025,             3707,             1645,     2375432010.00,       26120760.00
OPTIDX    ,NIFTY     ,25/01/2017,00008500.00,CE      ,00000031.95,00000037.95,00000029.00,00000034.95,000000004899225,         11578350,           154378,            58652,    98800364103.75,      384389103.75
OPTIDX    ,NIFTY     ,25/01/2017,00008500.00,PE      ,00000126.10,00000142.00,00000114.00,00000117.75,000000001137525,          2156325,            28751,            14439,    18601590442.50,      272827942.50
OPTIDX    ,NIFTY     ,25/01/2017,00008550.00,CE      ,00000018.90,00000022.85,00000016.55,00000020.10,000000000512475,           772650,            10302,             3521,     6621105648.75,       14948148.75
OPTIDX    ,NIFTY     ,25/01/2017,00008550.00,PE      ,00000164.60,00000177.25,00000146.10,00000149.90,000000000003225,             4350,              058,              039,       37887461.25,         694961.25
OPTIDX    ,NIFTY     ,25/01/2017,00008600.00,CE      ,00000011.40,00000013.45,00000009.65,00000011.70,000000003663225,          8744100,           116588,            34811,    75297683051.25,       98423051.25
OPTIDX    ,NIFTY     ,25/01/2017,00008600.00,PE      ,00000204.15,00000222.00,00000188.40,00000193.00,000000000455475,           580650,             7742,             3315,     5112713107.50,      119123107.50
OPTIDX    ,NIFTY     ,25/01/2017,00008650.00,CE      ,00000006.20,00000009.95,00000005.45,00000006.45,000000000134925,           185625,             2475,             1119,     1606838996.25,        1182746.25
OPTIDX    ,NIFTY     ,25/01/2017,00008650.00,PE      ,00000240.05,00000249.00,00000204.10,00000230.95,000000000001725,              600,              008,              007,        5332252.50,         142252.50
OPTIDX    ,NIFTY     ,25/01/2017,00008700.00,CE      ,00000003.20,00000004.50,00000003.20,00000003.70,000000001689075,          2806725,            37423,            10221,    24428897497.50,       10389997.50
OPTIDX    ,NIFTY     ,25/01/2017,00008700.00,PE      ,00000295.80,00000314.00,00000279.95,00000285.35,000000000412800,           240675,             3209,             1754,     2165714077.50,       71841577.50
OPTIDX    ,NIFTY     ,25/01/2017,00008750.00,CE      ,00000001.95,00000002.95,00000001.95,00000002.45,000000000056400,            52425,              699,              189,      458846283.75,         127533.75
OPTIDX    ,NIFTY     ,25/01/2017,00008800.00,CE      ,00000001.70,00000001.85,00000001.35,00000001.60,000000001274025,           867825,            11571,             3924,     7638292410.00,        1432410.00
OPTIDX    ,NIFTY     ,25/01/2017,00008800.00,PE      ,00000390.00,00000408.30,00000375.10,00000381.90,000000000465225,           233325,             3111,             1847,     2145617557.50,       92357557.50
OPTIDX    ,NIFTY     ,25/01/2017,00008850.00,CE      ,00000001.10,00000001.30,00000001.10,00000001.20,000000000036750,            18525,              247,              022,      163970163.75,          23913.75
OPTIDX    ,NIFTY     ,25/01/2017,00008900.00,CE      ,00000001.20,00000001.25,00000000.80,00000000.85,000000000946350,           438750,             5850,             3781,     3905267396.25,         392396.25
OPTIDX    ,NIFTY     ,25/01/2017,00008900.00,PE      ,00000495.10,00000507.00,00000476.85,00000482.65,000000000346500,           176550,             2354,             1233,     1659590002.50,       88295002.50
OPTIDX    ,NIFTY     ,25/01/2017,00008950.00,CE      ,00000000.85,00000000.85,00000000.85,00000000.85,000000000001500,             1500,              020,              001,       13426275.00,           1275.00
OPTIDX    ,NIFTY     ,25/01/2017,00009000.00,CE      ,00000000.95,00000000.95,00000000.55,00000000.60,000000001731300,           273150,             3642,              974,     2458537121.25,         187121.25
OPTIDX    ,NIFTY     ,25/01/2017,00009000.00,PE      ,00000591.00,00000605.60,00000570.55,00000580.25,000000001626750,           109875,             1465,              640,     1053970226.25,       65095226.25
OPTIDX    ,NIFTY     ,25/01/2017,00009100.00,CE      ,00000000.40,00000000.70,00000000.40,00000000.65,000000000098700,            62175,              829,              185,      565830697.50,          38197.50
OPTIDX    ,NIFTY     ,25/01/2017,00009100.00,PE      ,00000694.00,00000698.90,00000680.00,00000688.55,000000000165750,             7275,              097,              091,       71234711.25,        5032211.25
OPTIDX    ,NIFTY     ,25/01/2017,00009200.00,CE      ,00000000.55,00000000.65,00000000.35,00000000.40,000000000194775,            64500,              860,              078,      593426358.75,          26358.75
OPTIDX    ,NIFTY     ,25/01/2017,00009200.00,PE      ,00000785.00,00000804.35,00000778.50,00000794.00,000000000075825,             4425,              059,              032,       44214978.75,        3504978.75
OPTIDX    ,NIFTY     ,25/01/2017,00009300.00,CE      ,00000000.60,00000000.70,00000000.40,00000000.50,000000000074925,            94650,             1262,             1054,      880292010.00,          47010.00
OPTIDX    ,NIFTY     ,25/01/2017,00009400.00,CE      ,00000000.40,00000000.40,00000000.30,00000000.30,000000000094500,             3075,              041,              002,       28906222.50,           1222.50
OPTIDX    ,NIFTY     ,25/01/2017,00009400.00,PE      ,00000971.95,00000971.95,00000971.95,00000971.95,000000000031950,              075,              001,              001,         777896.25,          72896.25
OPTIDX    ,NIFTY     ,25/01/2017,00009500.00,CE      ,00000000.40,00000000.55,00000000.30,00000000.40,000000000277350,            35475,              473,              077,      337028722.50,          16222.50
OPTIDX    ,NIFTY     ,25/01/2017,00009500.00,PE      ,00001098.00,00001098.40,00001070.00,00001073.05,000000000294600,             4650,              062,              045,       49206352.50,        5031352.50
OPTIDX    ,NIFTY     ,25/01/2017,00010000.00,CE      ,00000000.45,00000000.45,00000000.20,00000000.25,000000000353625,            36450,              486,              132,      364511321.25,          11321.25
OPTIDX    ,NIFTY     ,25/01/2017,00010000.00,PE      ,00001595.00,00001602.30,00001564.75,00001571.65,000000000790275,            19500,              260,              146,      225754965.00,       30754965.00
OPTIDX    ,NIFTY     ,25/01/2017,00010100.00,PE      ,00001686.70,00001692.90,00001686.70,00001690.00,000000000003225,              450,              006,              005,        5305196.25,         760196.25
OPTIDX    ,NIFTY     ,23/02/2017,00006500.00,CE      ,00001915.00,00001915.00,00001915.00,00001915.00,000000000002625,              600,              008,              004,        5049000.00,        1149000.00
OPTIDX    ,NIFTY     ,23/02/2017,00006500.00,PE      ,00000001.10,00000001.15,00000001.05,00000001.15,000000000002175,              300,              004,              003,        1950333.75,            333.75
OPTIDX    ,NIFTY     ,23/02/2017,00006800.00,PE      ,00000002.45,00000002.45,00000002.45,00000002.45,000000000000150,              075,              001,              001,         510183.75,            183.75
OPTIDX    ,NIFTY     ,23/02/2017,00007000.00,CE      ,00001428.00,00001432.00,00001400.00,00001424.40,000000000035775,            19200,              256,              109,      161635687.50,       27235687.50
OPTIDX    ,NIFTY     ,23/02/2017,00007000.00,PE      ,00000003.25,00000003.70,00000002.50,00000002.90,000000000130650,            28200,              376,              160,      197485571.25,          85571.25
OPTIDX    ,NIFTY     ,23/02/2017,00007100.00,PE      ,00000004.35,00000004.35,00000003.95,00000003.95,000000000095100,             2700,              036,              006,       19180845.00,          10845.00
OPTIDX    ,NIFTY     ,23/02/2017,00007200.00,PE      ,00000004.30,00000004.95,00000003.55,00000004.45,000000000117450,            17025,              227,              102,      122655645.00,          75645.00
OPTIDX    ,NIFTY     ,23/02/2017,00007300.00,PE      ,00000006.20,00000006.50,00000005.50,00000005.80,000000000128400,            11250,              150,              075,       82192185.00,          67185.00
OPTIDX    ,NIFTY     ,23/02/2017,00007400.00,PE      ,00000006.55,00000007.95,00000005.65,00000006.90,000000000147600,            19350,              258,              162,      143326207.50,         136207.50
OPTIDX    ,NIFTY     ,23/02/2017,00007500.00,CE      ,00000922.40,00000936.00,00000916.00,00000932.95,000000000048975,             6825,              091,              060,       57506760.00,        6319260.00
OPTIDX    ,NIFTY     ,23/02/2017,00007500.00,PE      ,00000009.30,00000011.05,00000008.65,00000009.35,000000000784050,           184650,             2462,             1142,     1386726742.50,        1851742.50
OPTIDX    ,NIFTY     ,23/02/2017,00007600.00,CE      ,00000820.00,00000830.00,00000820.00,00000830.00,000000000000375,              150,              002,              002,        1263750.00,         123750.00
OPTIDX    ,NIFTY     ,23/02/2017,00007600.00,PE      ,00000012.80,00000014.45,00000011.40,00000012.55,000000000468225,           165075,             2201,             1040,     1256742007.50,        2172007.50
OPTIDX    ,NIFTY     ,23/02/2017,00007700.00,PE      ,00000020.05,00000020.05,00000015.55,00000016.85,000000000747225,           191625,             2555,             1192,     1478878897.50,        3366397.50
OPTIDX    ,NIFTY     ,23/02/2017,00007800.00,CE      ,00000633.30,00000660.00,00000633.30,00000660.00,000000000029400,              375,              005,              005,        3166297.50,         241297.50
OPTIDX    ,NIFTY     ,23/02/2017,00007800.00,PE      ,00000025.70,00000026.45,00000022.00,00000022.90,000000000722925,           385275,             5137,             1990,     3014441876.25,        9296876.25
OPTIDX    ,NIFTY     ,23/02/2017,00007900.00,CE      ,00000555.00,00000566.45,00000549.50,00000566.45,000000000044925,             2400,              032,              031,       20293361.25,        1333361.25
OPTIDX    ,NIFTY     ,23/02/2017,00007900.00,PE      ,00000030.35,00000035.70,00000029.60,00000030.80,000000000795000,           436725,             5823,             2515,     3464305005.00,       14177505.00
OPTIDX    ,NIFTY     ,23/02/2017,00008000.00,CE      ,00000466.80,00000487.25,00000451.35,00000477.10,000000000404400,            65100,              868,              580,      551180062.50,       30380062.50
OPTIDX    ,NIFTY     ,23/02/2017,00008000.00,PE      ,00000044.30,00000048.75,00000040.55,00000042.65,000000001384275,           929700,            12396,             5137,     7478870182.50,       41270182.50
OPTIDX    ,NIFTY     ,23/02/2017,00008100.00,CE      ,00000375.00,00000395.20,00000368.75,00000391.45,000000000545250,            80700,             1076,              666,      684555307.50,       30885307.50
OPTIDX    ,NIFTY     ,23/02/2017,00008100.00,PE      ,00000060.10,00000064.70,00000055.25,00000056.75,000000000644475,           451950,             6026,             3327,     3687694995.00,       26899995.00
OPTIDX    ,NIFTY     ,23/02/2017,00008200.00,CE      ,00000294.80,00000319.80,00000291.45,00000311.90,000000001033275,           158625,             2115,             1010,     1348860371.25,       48135371.25
OPTIDX    ,NIFTY     ,23/02/2017,00008200.00,PE      ,00000079.45,00000086.45,00000075.00,00000076.70,000000000672975,           502050,             6694,             3691,     4156970250.00,       40160250.00
OPTIDX    ,NIFTY     ,23/02/2017,00008250.00,CE      ,00000225.00,00000225.00,00000225.00,00000225.00,000000000000150,              075,              001,              001,         635625.00,          16875.00
OPTIDX    ,NIFTY     ,23/02/2017,00008300.00,CE      ,00000239.40,00000247.05,00000223.30,00000242.95,000000001075350,           204450,             2726,             1637,     1745010120.00,       48075120.00
OPTIDX    ,NIFTY     ,23/02/2017,00008300.00,PE      ,00000112.15,00000114.85,00000100.40,00000102.40,000000000474225,           571875,             7625,             3710,     4807697902.50,       61135402.50
OPTIDX    ,NIFTY     ,23/02/2017,00008400.00,CE      ,00000172.95,00000183.45,00000163.00,00000178.35,000000000974550,           440100,             5868,             4596,     3772838700.00,       75998700.00
OPTIDX    ,NIFTY     ,23/02/2017,00008400.00,PE      ,00000145.30,00000151.25,00000133.50,00000136.95,000000000544575,           526425,             7019,             5235,     4496718228.75,       74748228.75
OPTIDX    ,NIFTY     ,23/02/2017,00008500.00,CE      ,00000120.35,00000128.80,00000113.25,00000124.55,000000001507200,           542925,             7239,             4210,     4680455066.25,       65592566.25
OPTIDX    ,NIFTY     ,23/02/2017,00008500.00,PE      ,00000190.90,00000198.00,00000174.90,00000178.05,000000000469275,           254925,             3399,             2150,     2214134786.25,       47272286.25
OPTIDX    ,NIFTY     ,23/02/2017,00008600.00,CE      ,00000076.45,00000083.95,00000073.75,00000080.80,000000001219050,           474375,             6325,             3546,     4116830085.00,       37205085.00
OPTIDX    ,NIFTY     ,23/02/2017,00008600.00,PE      ,00000249.20,00000253.50,00000227.95,00000232.90,000000000367575,           164325,             2191,             1139,     1452474483.75,       39279483.75
OPTIDX    ,NIFTY     ,23/02/2017,00008700.00,CE      ,00000047.25,00000051.65,00000044.25,00000049.15,000000001084725,           603825,             8051,             4281,     5282091360.00,       28813860.00
OPTIDX    ,NIFTY     ,23/02/2017,00008700.00,PE      ,00000315.75,00000323.40,00000291.70,00000297.05,000000000399075,           121950,             1626,              844,     1098326673.75,       37361673.75
OPTIDX    ,NIFTY     ,23/02/2017,00008800.00,CE      ,00000027.80,00000030.10,00000025.35,00000027.90,000000001177650,           669975,             8933,             4997,     5913986861.25,       18206861.25
OPTIDX    ,NIFTY     ,23/02/2017,00008800.00,PE      ,00000388.75,00000402.50,00000370.60,00000376.60,000000000708300,           215325,             2871,             1701,     1978080206.25,       83220206.25
OPTIDX    ,NIFTY     ,23/02/2017,00008900.00,CE      ,00000013.05,00000016.40,00000012.45,00000014.95,000000000473700,           455475,             6073,             3312,     4060200180.00,        6472680.00
OPTIDX    ,NIFTY     ,23/02/2017,00008900.00,PE      ,00000375.00,00000482.70,00000375.00,00000455.30,000000000567675,           143625,             1915,             1280,     1346431316.25,       68168816.25
OPTIDX    ,NIFTY     ,23/02/2017,00009000.00,CE      ,00000008.35,00000010.10,00000006.75,00000008.30,000000000790950,           360300,             4804,             2022,     3245562255.00,        2862255.00
OPTIDX    ,NIFTY     ,23/02/2017,00009000.00,PE      ,00000558.00,00000579.00,00000545.05,00000552.30,000000000525750,            76875,             1025,              511,      735324498.75,       43449498.75
OPTIDX    ,NIFTY     ,23/02/2017,00009100.00,CE      ,00000005.15,00000007.25,00000004.50,00000005.90,000000000173325,           217575,             2901,              569,     1981285818.75,        1353318.75
OPTIDX    ,NIFTY     ,23/02/2017,00009100.00,PE      ,00000651.30,00000664.70,00000651.30,00000659.25,000000000006975,             6000,              080,              040,       58556017.50,        3956017.50
OPTIDX    ,NIFTY     ,23/02/2017,00009200.00,CE      ,00000005.85,00000005.85,00000004.50,00000004.80,000000000009825,            11775,              157,              039,      108389812.50,          59812.50
OPTIDX    ,NIFTY     ,23/02/2017,00009200.00,PE      ,00000750.00,00000750.00,00000750.00,00000750.00,000000000000150,              075,              001,              001,         746250.00,          56250.00
OPTIDX    ,NIFTY     ,23/02/2017,00009300.00,CE      ,00000003.00,00000005.85,00000003.00,00000003.80,000000000014175,            14775,              197,              166,      137471542.50,          64042.50
OPTIDX    ,NIFTY     ,23/02/2017,00009300.00,PE      ,00000850.00,00000850.00,00000850.00,00000850.00,000000000000150,              150,              002,              002,        1522500.00,         127500.00
OPTIDX    ,NIFTY     ,23/02/2017,00009500.00,CE      ,00000001.30,00000002.70,00000001.30,00000002.30,000000000001875,              825,              011,              005,        7838977.50,           1477.50
OPTIDX    ,NIFTY     ,23/02/2017,00009500.00,PE      ,00001056.95,00001056.95,00001050.30,00001050.30,000000000002025,              600,              008,              004,        6333671.25,         633671.25
OPTIDX    ,NIFTY     ,23/02/2017,00009600.00,PE      ,00001150.00,00001150.00,00001150.00,00001150.00,000000000000075,              075,              001,              001,         806250.00,          86250.00
OPTIDX    ,NIFTY     ,30/03/2017,00005100.00,CE      ,00003299.00,00003299.00,00003299.00,00003299.00,000000000092850,              075,              001,              001,         629925.00,         247425.00
OPTIDX    ,NIFTY     ,30/03/2017,00006000.00,CE      ,00002425.75,00002445.70,00002418.30,00002426.10,000000000153750,             1875,              025,              022,       15797523.75,        4547523.75
OPTIDX    ,NIFTY     ,30/03/2017,00006000.00,PE      ,00000001.45,00000002.00,00000001.45,00000001.80,000000000023850,             2025,              027,              023,       12153626.25,           3626.25
OPTIDX    ,NIFTY     ,30/03/2017,00007000.00,PE      ,00000010.90,00000010.95,00000008.75,00000009.45,000000000096225,            21525,              287,              052,      150877800.00,         202800.00
OPTIDX    ,NIFTY     ,30/03/2017,00007200.00,PE      ,00000014.75,00000015.00,00000014.50,00000014.50,000000000010575,             1425,              019,              007,       10281206.25,          21206.25
OPTIDX    ,NIFTY     ,30/03/2017,00007300.00,PE      ,00000017.00,00000017.50,00000017.00,00000017.50,000000000015225,             3225,              043,              004,       23597362.50,          54862.50
OPTIDX    ,NIFTY     ,30/03/2017,00007400.00,PE      ,00000019.95,00000023.80,00000019.95,00000020.40,000000000038775,            11550,              154,              044,       85708162.50,         238162.50
OPTIDX    ,NIFTY     ,30/03/2017,00007500.00,CE      ,00000950.00,00000950.00,00000950.00,00000950.00,000000000002700,              075,              001,              001,         633750.00,          71250.00
OPTIDX    ,NIFTY     ,30/03/2017,00007500.00,PE      ,00000025.05,00000027.00,00000023.20,00000025.30,000000000442950,            32775,              437,              116,      246666108.75,         853608.75
OPTIDX    ,NIFTY     ,30/03/2017,00007600.00,PE      ,00000029.00,00000033.30,00000029.00,00000031.00,000000000122400,             9075,              121,              081,       69258967.50,         288967.50
OPTIDX    ,NIFTY     ,30/03/2017,00007700.00,PE      ,00000042.40,00000042.40,00000037.70,00000038.15,000000000315675,           121500,             1620,              181,      940404112.50,        4854112.50
OPTIDX    ,NIFTY     ,30/03/2017,00007800.00,PE      ,00000047.00,00000053.00,00000045.50,00000050.35,000000000269625,           105075,             1401,              344,      824807328.75,        5222328.75
OPTIDX    ,NIFTY     ,30/03/2017,00007900.00,PE      ,00000060.00,00000065.45,00000057.60,00000062.15,000000000119475,            55650,              742,              284,      443155650.00,        3520650.00
OPTIDX    ,NIFTY     ,30/03/2017,00008000.00,CE      ,00000502.25,00000532.15,00000502.25,00000527.70,000000000204900,            31200,              416,              128,      265827742.50,       16227742.50
OPTIDX    ,NIFTY     ,30/03/2017,00008000.00,PE      ,00000079.75,00000084.20,00000074.15,00000078.60,000000000649050,           294375,             3925,             1117,     2378928461.25,       23928461.25
OPTIDX    ,NIFTY     ,30/03/2017,00008100.00,CE      ,00000451.00,00000451.00,00000426.95,00000449.85,000000000108600,             9000,              120,              050,       76804241.25,        3904241.25
OPTIDX    ,NIFTY     ,30/03/2017,00008100.00,PE      ,00000095.00,00000103.30,00000093.00,00000098.30,000000000124350,            37125,              495,              304,      304405612.50,        3693112.50
OPTIDX    ,NIFTY     ,30/03/2017,00008200.00,CE      ,00000369.20,00000378.25,00000355.00,00000375.70,000000000115125,            10500,              140,              064,       89923162.50,        3823162.50
OPTIDX    ,NIFTY     ,30/03/2017,00008200.00,PE      ,00000123.70,00000128.50,00000118.00,00000123.80,000000000113400,            57825,              771,              277,      481245555.00,        7080555.00
