INSTRUMENT,SYMBOL    ,EXP_DATE  ,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_VAL           ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      
FUTSTK    ,AXISBANK  ,30/03/2017,00000449.00,00000460.00,00000449.00,00000459.35,000000000010800,        6600960.00,            14400,              012,              012
FUTSTK    ,BAJAJ-AUTO,25/01/2017,00002591.20,00002631.35,00002568.95,00002617.10,000000001289000,     1389329550.00,           534250,             2137,             1961
FUTSTK    ,BAJAJ-AUTO,23/02/2017,00002608.45,00002622.00,00002608.45,00002622.00,000000000003750,        1307612.50,              500,              002,              002
FUTSTK    ,BAJFINANCE,25/01/2017,00000867.80,00000885.90,00000853.65,00000880.10,000000007512000,     3488284450.00,          4008500,             8017,             6831
FUTSTK    ,BAJFINANCE,23/02/2017,00000864.00,00000887.25,00000855.00,00000880.40,000000000175000,       33421325.00,            38500,              077,              076
FUTSTK    ,BANKBARODA,25/01/2017,00000149.40,00000150.75,00000146.75,00000149.10,000000039179000,     3874312925.00,         26001500,             7429,             6871
FUTSTK    ,BANKBARODA,23/02/2017,00000147.50,00000150.55,00000147.00,00000149.20,000000000518000,       52153675.00,           350000,              100,              088
FUTSTK    ,BANKINDIA ,25/01/2017,00000107.10,00000108.50,00000105.75,00000107.65,000000023286000,     1165291800.00,         10848000,             1808,             1723
FUTSTK    ,BANKINDIA ,23/02/2017,00000105.50,00000107.80,00000105.50,00000107.00,000000002082000,       64183200.00,           600000,              100,              099
FUTSTK    ,BANKINDIA ,30/03/2017,00000107.65,00000107.65,00000106.45,00000106.45,000000000024000,        2570400.00,            24000,              004,              004
FUTSTK    ,BATAINDIA ,25/01/2017,00000447.75,00000465.25,00000445.25,00000463.30,000000002785200,      779374750.00,          1701700,             1547,             1471
FUTSTK    ,BATAINDIA ,23/02/2017,00000448.00,00000461.10,00000448.00,00000461.10,000000000020900,        7025205.00,            15400,              014,              014
FUTSTK    ,BEL       ,25/01/2017,00001377.25,00001431.00,00001369.05,00001428.40,000000001865250,     2216913705.00,          1571850,             3493,             3189
FUTSTK    ,BEL       ,23/02/2017,00001415.00,00001415.00,00001415.00,00001415.00,000000000003600,        1273500.00,              900,              002,              002
FUTSTK    ,BEML      ,25/01/2017,00000996.35,00001019.65,00000996.35,00001012.00,000000000830400,      702607380.00,           694800,             1158,             1114
FUTSTK    ,BHARATFIN ,25/01/2017,00000608.40,00000624.60,00000590.05,00000622.45,000000009305000,     9602203350.00,         15714000,            15714,            14318
FUTSTK    ,BHARATFIN ,23/02/2017,00000609.30,00000626.00,00000595.00,00000623.50,000000000046000,       27507150.00,            45000,              045,              045
FUTSTK    ,BHARATFORG,25/01/2017,00000935.65,00000938.50,00000918.50,00000923.10,000000004687800,     1935024930.00,          2082000,             3470,             3148
FUTSTK    ,BHARATFORG,23/02/2017,00000944.90,00000944.90,00000918.20,00000920.60,000000000017400,       17820900.00,            19200,              032,              032
FUTSTK    ,BHARTIARTL,25/01/2017,00000309.65,00000312.30,00000299.00,00000302.30,000000026030400,     2413856180.00,          7918600,             4658,             4278
FUTSTK    ,BHARTIARTL,23/02/2017,00000310.35,00000310.45,00000298.75,00000301.85,000000000413100,       60181785.00,           197200,              116,              114
FUTSTK    ,BHARTIARTL,30/03/2017,00000300.00,00000300.00,00000300.00,00000300.00,000000000003400,         510000.00,             1700,              001,              001
FUTSTK    ,BHEL      ,25/01/2017,00000123.00,00000126.35,00000122.90,00000124.90,000000034945000,     2003170250.00,         16020000,             3204,             3040
FUTSTK    ,BHEL      ,23/02/2017,00000122.45,00000126.50,00000122.45,00000125.25,000000000960000,       50175500.00,           400000,              080,              080
FUTSTK    ,BHEL      ,30/03/2017,00000126.15,00000126.15,00000126.15,00000126.15,000000000010000,         630750.00,             5000,              001,              001
FUTSTK    ,BIOCON    ,25/01/2017,00000960.00,00000960.00,00000942.65,00000948.70,000000002464800,      845871810.00,           892200,             1487,             1400
FUTSTK    ,BIOCON    ,23/02/2017,00000952.05,00000953.25,00000948.00,00000953.00,000000000189600,        5705310.00,             6000,              010,              010
FUTSTK    ,BOSCHLTD  ,25/01/2017,00021128.95,00021197.50,00020812.50,00020871.65,000000000075675,      331278122.50,            15775,              631,              592
FUTSTK    ,BOSCHLTD  ,23/02/2017,00020925.00,00020925.00,00020925.00,00020925.00,000000000000050,         523125.00,              025,              001,              001
FUTSTK    ,BPCL      ,25/01/2017,00000637.20,00000652.95,00000632.85,00000645.10,000000014737200,     5595182040.00,          8653200,             7211,             6473
FUTSTK    ,BPCL      ,23/02/2017,00000634.50,00000651.55,00000634.50,00000638.80,000000000182400,       91581180.00,           141600,              118,              118
FUTSTK    ,BPCL      ,30/03/2017,00000647.10,00000647.10,00000647.10,00000647.10,000000000001200,         776520.00,             1200,              001,              001
FUTSTK    ,BRITANNIA ,25/01/2017,00002888.65,00002897.35,00002861.00,00002882.75,000000001099600,      348013310.00,           121000,              605,              572
FUTSTK    ,CADILAHC  ,25/01/2017,00000362.85,00000362.85,00000353.75,00000355.70,000000003001600,      175570320.00,           492800,              308,              295
FUTSTK    ,CADILAHC  ,23/02/2017,00000000.00,00000000.00,00000000.00,00000356.20,000000000144000,         569920.00,             1600,              001,              001
FUTSTK    ,CAIRN     ,25/01/2017,00000249.90,00000250.25,00000245.30,00000247.30,000000021878500,     1469402025.00,          5943000,             1698,             1612
FUTSTK    ,CAIRN     ,30/03/2017,00000250.00,00000250.00,00000250.00,00000250.00,000000000007000,        1750000.00,             7000,              002,              001
FUTSTK    ,CANBK     ,25/01/2017,00000261.00,00000265.55,00000256.55,00000263.75,000000015234000,     5803419000.00,         22110000,             7370,             6973
FUTSTK    ,CANBK     ,23/02/2017,00000256.45,00000264.30,00000255.00,00000262.35,000000000762000,      102127350.00,           390000,              130,              126
FUTSTK    ,CANBK     ,30/03/2017,00000262.60,00000262.60,00000262.00,00000262.00,000000000003000,        1573800.00,             6000,              002,              002
FUTSTK    ,CASTROLIND,25/01/2017,00000387.00,00000389.50,00000385.20,00000386.10,000000011134200,      453455030.00,          1171800,              837,              755
FUTSTK    ,CASTROLIND,23/02/2017,00000392.40,00000392.40,00000388.55,00000389.25,000000000011200,        2181690.00,             5600,              004,              004
FUTSTK    ,CEATLTD   ,25/01/2017,00001188.40,00001213.00,00001180.15,00001193.75,000000001500800,     4856141990.00,          4041800,             5774,             5384
FUTSTK    ,CEATLTD   ,23/02/2017,00001182.00,00001210.10,00001180.00,00001195.35,000000000016800,       29464925.00,            24500,              035,              035
FUTSTK    ,CEATLTD   ,30/03/2017,00001212.20,00001212.20,00001212.20,00001212.20,000000000000700,         848540.00,              700,              001,              001
FUTSTK    ,CENTURYTEX,25/01/2017,00000819.45,00000847.60,00000815.00,00000842.30,000000007368900,     6717093680.00,          8077300,             7343,             6820
FUTSTK    ,CENTURYTEX,23/02/2017,00000820.75,00000850.95,00000820.75,00000845.80,000000000023100,       22040535.00,            26400,              024,              023
FUTSTK    ,CESC      ,25/01/2017,00000649.25,00000649.80,00000639.10,00000646.60,000000001885400,      538902760.00,           836000,              760,              734
FUTSTK    ,CIPLA     ,25/01/2017,00000570.50,00000577.30,00000562.75,00000574.30,000000005839000,      898953200.00,          1575000,             1575,             1425
FUTSTK    ,CIPLA     ,23/02/2017,00000576.95,00000578.00,00000576.95,00000577.35,000000000017000,        2309300.00,             4000,              004,              004
FUTSTK    ,COALINDIA ,25/01/2017,00000298.40,00000301.85,00000297.00,00000300.25,000000008824700,     1107707250.00,          3692400,             2172,             2041
FUTSTK    ,COALINDIA ,23/02/2017,00000294.55,00000297.65,00000293.75,00000296.10,000000000686800,       77399895.00,           261800,              154,              149
FUTSTK    ,COALINDIA ,30/03/2017,00000289.20,00000291.25,00000287.00,00000290.10,000000000226100,       22168340.00,            76500,              045,              045
FUTSTK    ,COLPAL    ,25/01/2017,00000906.00,00000906.00,00000893.80,00000901.30,000000000601300,      259317940.00,           288400,              412,              392
FUTSTK    ,COLPAL    ,23/02/2017,00000901.85,00000901.85,00000901.85,00000901.85,000000000004900,        3784865.00,             4200,              006,              005
FUTSTK    ,CONCOR    ,25/01/2017,00001154.95,00001183.95,00001152.00,00001172.55,000000000775000,      818255325.00,           700000,             1400,             1329
FUTSTK    ,CONCOR    ,23/02/2017,00001179.70,00001179.70,00001158.90,00001158.90,000000000008000,        2901625.00,             2500,              005,              005
FUTSTK    ,CROMPGREAV,25/01/2017,00000060.65,00000061.30,00000060.20,00000060.55,000000019524000,      555211800.00,          9132000,              761,              719
FUTSTK    ,CROMPGREAV,23/02/2017,00000060.80,00000061.25,00000060.50,00000060.50,000000000312000,       24119400.00,           396000,              033,              032
FUTSTK    ,CUMMINSIND,25/01/2017,00000826.40,00000843.00,00000826.40,00000839.30,000000000575400,      162976380.00,           195000,              325,              316
FUTSTK    ,CUMMINSIND,23/02/2017,00000837.05,00000837.05,00000837.05,00000837.05,000000000001800,        1004460.00,             1200,              002,              002
FUTSTK    ,DABUR     ,25/01/2017,00000277.00,00000278.45,00000275.10,00000276.65,000000012482500,      372336375.00,          1345000,              538,              517
FUTSTK    ,DCBBANK   ,25/01/2017,00000109.65,00000112.60,00000108.90,00000112.15,000000001903500,      117633825.00,          1057500,              235,              232
FUTSTK    ,DHFL      ,25/01/2017,00000250.75,00000250.75,00000244.65,00000246.80,000000017304000,     2089708800.00,          8454000,             2818,             2636
FUTSTK    ,DHFL      ,23/02/2017,00000247.20,00000249.45,00000245.85,00000247.25,000000000090000,       17841450.00,            72000,              024,              024
FUTSTK    ,DISHTV    ,25/01/2017,00000085.85,00000086.25,00000084.90,00000085.65,000000033509000,      513887150.00,          5999000,              857,              798
FUTSTK    ,DISHTV    ,23/02/2017,00000085.90,00000086.45,00000085.70,00000086.05,000000000182000,        6033650.00,            70000,              010,              010
FUTSTK    ,DIVISLAB  ,25/01/2017,00000805.55,00000811.95,00000775.50,00000778.75,000000003727800,     2687792580.00,          3392400,             5654,             5166
FUTSTK    ,DIVISLAB  ,23/02/2017,00000814.00,00000814.00,00000782.65,00000784.85,000000000034800,       17117760.00,            21600,              036,              035
FUTSTK    ,DLF       ,25/01/2017,00000119.20,00000121.35,00000116.95,00000119.80,000000033600000,     4331163000.00,         36540000,             7308,             6762
FUTSTK    ,DLF       ,23/02/2017,00000118.25,00000120.40,00000116.30,00000119.45,000000000500000,       39596500.00,           335000,              067,              059
FUTSTK    ,DRREDDY   ,25/01/2017,00003093.90,00003119.00,00003075.95,00003082.40,000000001568400,     1037010680.00,           334600,             1673,             1551
FUTSTK    ,DRREDDY   ,23/02/2017,00003110.00,00003110.00,00003090.00,00003090.50,000000000004200,        1858200.00,              600,              003,              003
FUTSTK    ,EICHERMOT ,25/01/2017,00022550.10,00022645.00,00022330.00,00022498.60,000000000216050,     1177834201.25,            52325,             2093,             1928
FUTSTK    ,EICHERMOT ,23/02/2017,00022631.65,00022752.65,00022438.05,00022590.00,000000000002050,       12990860.00,              575,              023,              022
FUTSTK    ,ENGINERSIN,25/01/2017,00000153.90,00000157.20,00000152.70,00000155.20,000000016828000,     1958237750.00,         12607000,             1801,             1704
FUTSTK    ,ENGINERSIN,23/02/2017,00000155.55,00000156.75,00000154.60,00000154.65,000000000168000,        7619500.00,            49000,              007,              007
FUTSTK    ,EXIDEIND  ,25/01/2017,00000184.90,00000185.50,00000182.50,00000183.65,000000011860000,      592029000.00,          3224000,              806,              754
FUTSTK    ,EXIDEIND  ,23/02/2017,00000182.50,00000182.50,00000182.50,00000182.50,000000000016000,         730000.00,             4000,              001,              001
FUTSTK    ,FEDERALBNK,25/01/2017,00000066.80,00000067.00,00000065.80,00000066.40,000000049423000,      967322950.00,         14564000,             1324,             1261
FUTSTK    ,FEDERALBNK,23/02/2017,00000066.85,00000066.95,00000066.10,00000066.45,000000000726000,        9518850.00,           143000,              013,              013
FUTSTK    ,GAIL      ,25/01/2017,00000435.75,00000445.15,00000434.45,00000442.05,000000005739000,     1771030350.00,          4018500,             2679,             2526
FUTSTK    ,GAIL      ,23/02/2017,00000441.80,00000441.80,00000440.05,00000440.05,000000000025500,        2646000.00,             6000,              004,              004
FUTSTK    ,GLENMARK  ,25/01/2017,00000891.90,00000899.00,00000883.00,00000896.75,000000002459100,      695882075.00,           779800,             1114,             1030
FUTSTK    ,GLENMARK  ,23/02/2017,00000900.00,00000901.50,00000900.00,00000901.50,000000000001400,        1261050.00,             1400,              002,              002
FUTSTK    ,GMRINFRA  ,25/01/2017,00000012.25,00000012.35,00000012.05,00000012.30,000000161955000,      404415000.00,         33120000,              736,              615
FUTSTK    ,GMRINFRA  ,23/02/2017,00000012.15,00000012.35,00000012.15,00000012.30,000000004410000,        8781750.00,           720000,              016,              016
FUTSTK    ,GODREJCP  ,25/01/2017,00001520.00,00001537.85,00001512.50,00001531.40,000000000663200,      208316440.00,           136400,              341,              339
FUTSTK    ,GODREJIND ,25/01/2017,00000436.95,00000436.95,00000429.70,00000432.60,000000001386000,      511125450.00,          1180500,              787,              756
FUTSTK    ,GRANULES  ,25/01/2017,00000108.80,00000112.25,00000107.75,00000111.65,000000008515000,      292367750.00,          2660000,              532,              519
FUTSTK    ,GRANULES  ,23/02/2017,00000111.95,00000111.95,00000111.95,00000111.95,000000000115000,         559750.00,             5000,              001,              001
FUTSTK    ,GRASIM    ,25/01/2017,00000874.75,00000882.35,00000867.00,00000871.40,000000009030750,     1247285550.00,          1426500,             1902,             1698
FUTSTK    ,GRASIM    ,23/02/2017,00000875.00,00000883.60,00000868.85,00000883.60,000000000077250,        2633287.50,             3000,              004,              004
FUTSTK    ,HAVELLS   ,25/01/2017,00000342.15,00000345.40,00000339.90,00000342.80,000000003776000,      501893800.00,          1464000,              732,              699
FUTSTK    ,HAVELLS   ,23/02/2017,00000343.00,00000343.00,00000342.90,00000342.90,000000000012000,        1371800.00,             4000,              002,              002
FUTSTK    ,HCLTECH   ,25/01/2017,00000826.50,00000832.65,00000820.65,00000830.90,000000005182100,      877658845.00,          1059800,             1514,             1427
FUTSTK    ,HCLTECH   ,23/02/2017,00000831.00,00000831.00,00000826.30,00000831.00,000000000021700,        8120630.00,             9800,              014,              013
FUTSTK    ,HDFC      ,25/01/2017,00001221.00,00001226.50,00001205.10,00001217.75,000000010758000,     4267421325.00,          3507000,             7014,             6367
FUTSTK    ,HDFC      ,23/02/2017,00001215.00,00001229.75,00001210.05,00001222.50,000000000064500,       44569900.00,            36500,              073,              072
FUTSTK    ,HDFCBANK  ,25/01/2017,00001203.80,00001204.00,00001188.95,00001192.60,000000028685000,     5522104275.00,          4618500,             9237,             8240
FUTSTK    ,HDFCBANK  ,23/02/2017,00001200.05,00001205.65,00001197.00,00001197.10,000000000066500,       24627500.00,            20500,              041,              036
FUTSTK    ,HDIL      ,25/01/2017,00000062.25,00000062.80,00000061.35,00000062.20,000000023568000,     1220734000.00,         19648000,             2456,             2334
FUTSTK    ,HDIL      ,23/02/2017,00000062.50,00000062.95,00000061.75,00000061.75,000000000720000,       12471200.00,           200000,              025,              025
FUTSTK    ,HEROMOTOCO,25/01/2017,00002980.00,00003021.95,00002980.00,00002989.75,000000001623600,     3149820760.00,          1049400,             5247,             4319
FUTSTK    ,HEROMOTOCO,23/02/2017,00002994.25,00003024.85,00002994.25,00002999.20,000000000006800,        5408950.00,             1800,              009,              009
FUTSTK    ,HEXAWARE  ,25/01/2017,00000210.15,00000211.70,00000208.20,00000210.35,000000004089000,      421617450.00,          2004000,              668,              630
FUTSTK    ,HEXAWARE  ,23/02/2017,00000208.00,00000210.25,00000207.85,00000209.50,000000000084000,        5020050.00,            24000,              008,              008
FUTSTK    ,HINDALCO  ,25/01/2017,00000159.65,00000161.45,00000157.20,00000159.05,000000038556000,     3742311475.00,         23499000,             6714,             6109
FUTSTK    ,HINDALCO  ,23/02/2017,00000160.40,00000161.80,00000158.00,00000159.70,000000000409500,       31236450.00,           196000,              056,              054
FUTSTK    ,HINDPETRO ,25/01/2017,00000443.30,00000459.00,00000442.00,00000455.25,000000022738800,     5354207145.00,         11814600,             5626,             5228
FUTSTK    ,HINDPETRO ,23/02/2017,00000443.70,00000455.50,00000443.70,00000453.35,000000000207900,       94730370.00,           210000,              100,              098
FUTSTK    ,HINDUNILVR,25/01/2017,00000829.40,00000833.50,00000820.80,00000830.60,000000005191800,      990893400.00,          1196400,             1994,             1780
FUTSTK    ,HINDUNILVR,23/02/2017,00000833.85,00000835.00,00000833.85,00000835.00,000000000008400,        2002050.00,             2400,              004,              004
FUTSTK    ,HINDZINC  ,25/01/2017,00000261.05,00000262.15,00000256.80,00000260.30,000000007878400,      937397600.00,          3612800,             1129,             1063
FUTSTK    ,HINDZINC  ,23/02/2017,00000259.40,00000259.40,00000259.40,00000259.40,000000000083200,         830080.00,             3200,              001,              001
FUTSTK    ,M&M       ,25/01/2017,00001230.00,00001230.90,00001217.80,00001224.00,000000005429000,     1827500475.00,          1494000,             2988,             2450
FUTSTK    ,M&M       ,23/02/2017,00001223.50,00001229.10,00001223.50,00001226.20,000000000019500,        1839400.00,             1500,              003,              003
FUTSTK    ,M&MFIN    ,25/01/2017,00000272.65,00000272.90,00000267.10,00000271.15,000000012105000,     1292067250.00,          4775000,             1910,             1800
FUTSTK    ,M&MFIN    ,23/02/2017,00000270.20,00000270.95,00000266.20,00000269.45,000000000157500,       12096250.00,            45000,              018,              018
FUTSTK    ,MARICO    ,25/01/2017,00000255.95,00000259.40,00000254.40,00000257.90,000000008166600,      422682260.00,          1640600,              631,              623
FUTSTK    ,MARUTI    ,25/01/2017,00005480.00,00005525.00,00005446.10,00005511.80,000000002270100,     9419855737.50,          1715850,            11439,             9866
FUTSTK    ,MARUTI    ,23/02/2017,00005471.25,00005538.00,00005470.00,00005524.90,000000000020550,       81798547.50,            14850,              099,              091
FUTSTK    ,MARUTI    ,30/03/2017,00005510.00,00005552.00,00005480.05,00005540.90,000000000001350,        6628762.50,             1200,              008,              008
FUTSTK    ,MCDOWELL-N,25/01/2017,00001945.50,00001948.50,00001911.00,00001917.00,000000002381250,      617378787.50,           320750,             1283,             1102
FUTSTK    ,MCDOWELL-N,23/02/2017,00001934.60,00001934.60,00001930.00,00001934.00,000000000003750,        1449650.00,              750,              003,              003
FUTSTK    ,MCLEODRUSS,25/01/2017,00000142.20,00000142.25,00000139.05,00000139.60,000000004329000,      180949500.00,          1290000,              430,              410
FUTSTK    ,MINDTREE  ,25/01/2017,00000513.10,00000514.55,00000508.00,00000508.95,000000001923600,      405135960.00,           793200,              661,              640
FUTSTK    ,MINDTREE  ,23/02/2017,00000508.00,00000508.00,00000508.00,00000508.00,000000000021600,        2438340.00,             4800,              004,              004
FUTSTK    ,MOTHERSUMI,25/01/2017,00000328.85,00000331.45,00000322.85,00000324.65,000000009162500,     1056002750.00,          3227500,             1291,             1242
FUTSTK    ,MOTHERSUMI,23/02/2017,00000330.00,00000330.00,00000324.30,00000324.50,000000000020000,        6526750.00,            20000,              008,              008
FUTSTK    ,MRF       ,25/01/2017,00049327.00,00050720.00,00049150.00,00050567.50,000000000031560,     1240634337.00,            24735,             1649,             1500
FUTSTK    ,MRF       ,23/02/2017,00049750.00,00050300.00,00049750.00,00050300.00,000000000000090,        1500750.00,              030,              002,              002
FUTSTK    ,NCC       ,25/01/2017,00000085.20,00000085.20,00000083.75,00000084.25,000000013840000,      435294000.00,          5168000,              646,              614
FUTSTK    ,NCC       ,23/02/2017,00000084.35,00000084.35,00000084.35,00000084.35,000000000080000,         674800.00,             8000,              001,              001
FUTSTK    ,NHPC      ,25/01/2017,00000026.35,00000026.95,00000026.20,00000026.85,000000028701000,      257241150.00,          9693000,              359,              345
FUTSTK    ,NHPC      ,23/02/2017,00000026.30,00000026.95,00000026.30,00000026.95,000000001728000,       26414100.00,           999000,              037,              031
FUTSTK    ,NIITTECH  ,25/01/2017,00000429.20,00000435.50,00000418.00,00000431.85,000000000517500,      126165000.00,           294000,              196,              190
FUTSTK    ,NMDC      ,25/01/2017,00000129.55,00000131.20,00000128.15,00000130.65,000000018480000,     2100707400.00,         16170000,             2695,             2555
FUTSTK    ,NMDC      ,23/02/2017,00000128.70,00000129.50,00000127.45,00000129.20,000000000666000,       27765300.00,           216000,              036,              036
FUTSTK    ,NTPC      ,25/01/2017,00000165.15,00000166.30,00000164.30,00000165.45,000000013896000,      709725200.00,          4288000,             1072,              904
FUTSTK    ,NTPC      ,23/02/2017,00000164.20,00000165.25,00000163.90,00000164.55,000000000288000,        8551000.00,            52000,              013,              013
FUTSTK    ,OFSS      ,25/01/2017,00003202.05,00003204.50,00003156.10,00003180.20,000000000201450,       68646210.00,            21600,              144,              141
FUTSTK    ,OIL       ,25/01/2017,00000445.25,00000450.95,00000445.00,00000449.25,000000001557200,      260289720.00,           579700,              341,              329
FUTSTK    ,OIL       ,23/02/2017,00000448.20,00000448.20,00000448.00,00000448.00,000000000056100,        8384570.00,            18700,              011,              011
FUTSTK    ,ONGC      ,25/01/2017,00000194.45,00000194.65,00000191.90,00000193.20,000000030648750,     1684217812.50,          8730000,             2328,             2217
FUTSTK    ,ONGC      ,23/02/2017,00000194.00,00000194.00,00000192.50,00000193.45,000000000858750,       44204437.50,           228750,              061,              055
FUTSTK    ,ORIENTBANK,25/01/2017,00000106.05,00000109.40,00000105.60,00000107.95,000000014430000,     1135537800.00,         10512000,             1752,             1699
FUTSTK    ,ORIENTBANK,23/02/2017,00000105.80,00000109.15,00000105.70,00000107.95,000000000630000,       33154200.00,           306000,              051,              050
FUTSTK    ,ORIENTBANK,30/03/2017,00000106.00,00000106.00,00000106.00,00000106.00,000000000096000,         636000.00,             6000,              001,              001
FUTSTK    ,PAGEIND   ,25/01/2017,00013405.00,00013540.00,00013155.00,00013448.85,000000000039550,      142546222.50,            10650,              213,              208
FUTSTK    ,PCJEWELLER,25/01/2017,00000377.25,00000390.95,00000372.65,00000382.90,000000000843000,      508970775.00,          1332000,              888,              859
FUTSTK    ,PCJEWELLER,23/02/2017,00000362.70,00000371.25,00000362.00,00000364.10,000000000058500,       12570525.00,            34500,              023,              022
FUTSTK    ,PETRONET  ,25/01/2017,00000372.75,00000383.65,00000371.75,00000380.85,000000003250500,     1280997450.00,          3382500,             2255,             2134
FUTSTK    ,PETRONET  ,23/02/2017,00000379.75,00000383.50,00000379.75,00000381.75,000000000015000,        8582175.00,            22500,              015,              015
FUTSTK    ,PFC       ,25/01/2017,00000122.80,00000124.00,00000121.40,00000123.00,000000014844000,      819876600.00,          6672000,             1112,             1078
FUTSTK    ,PFC       ,23/02/2017,00000120.80,00000122.65,00000120.80,00000121.75,000000000462000,       26992800.00,           222000,              037,              036
FUTSTK    ,PIDILITIND,25/01/2017,00000607.45,00000610.30,00000599.10,00000608.15,000000001593000,      363577600.00,           601000,              601,              566
FUTSTK    ,PNB       ,25/01/2017,00000114.65,00000118.40,00000113.80,00000117.35,000000053095000,     7175057750.00,         61285000,             8755,             8235
FUTSTK    ,PNB       ,23/02/2017,00000114.10,00000118.05,00000113.90,00000117.10,000000002233000,      103073250.00,           882000,              126,              126
FUTSTK    ,PNB       ,30/03/2017,00000116.55,00000116.55,00000116.55,00000116.55,000000000028000,         815850.00,             7000,              001,              001
FUTSTK    ,POWERGRID ,25/01/2017,00000185.00,00000188.45,00000185.00,00000188.15,000000016772000,     1610766600.00,          8600000,             2150,             2002
FUTSTK    ,POWERGRID ,23/02/2017,00000186.45,00000188.00,00000185.75,00000188.05,000000000076000,       12730800.00,            68000,              017,              017
FUTSTK    ,PTC       ,25/01/2017,00000074.80,00000074.95,00000073.95,00000074.30,000000015272000,      194682400.00,          2616000,              327,              313
FUTSTK    ,PTC       ,23/02/2017,00000074.75,00000074.75,00000074.75,00000074.75,000000000320000,         598000.00,             8000,              001,              001
FUTSTK    ,RCOM      ,25/01/2017,00000034.90,00000035.05,00000034.05,00000034.30,000000093420000,      552580800.00,         15996000,             1333,             1251
FUTSTK    ,RCOM      ,23/02/2017,00000034.75,00000034.85,00000034.15,00000034.30,000000003624000,       14513400.00,           420000,              035,              035
FUTSTK    ,RCOM      ,30/03/2017,00000034.80,00000034.80,00000034.35,00000034.35,000000000060000,        1246200.00,            36000,              003,              003
FUTSTK    ,RECLTD    ,25/01/2017,00000123.70,00000126.00,00000122.95,00000124.60,000000022902000,     1321115400.00,         10596000,             1766,             1700
FUTSTK    ,RECLTD    ,23/02/2017,00000122.25,00000124.50,00000122.10,00000123.15,000000000618000,       39187200.00,           318000,              053,              052
FUTSTK    ,RELCAPITAL,25/01/2017,00000441.60,00000445.90,00000438.00,00000443.55,000000010821000,     2734429575.00,          6181500,             4121,             3860
FUTSTK    ,RELCAPITAL,23/02/2017,00000441.90,00000446.45,00000441.90,00000444.00,000000000034500,        9342825.00,            21000,              014,              014
FUTSTK    ,RELIANCE  ,25/01/2017,00001091.65,00001097.95,00001083.55,00001091.15,000000014568500,     3736383425.00,          3418500,             6837,             5941
FUTSTK    ,RELIANCE  ,23/02/2017,00001091.75,00001101.15,00001090.70,00001095.70,000000000157500,       81756125.00,            74500,              149,              137
FUTSTK    ,RELINFRA  ,25/01/2017,00000480.80,00000485.60,00000474.20,00000479.65,000000006975800,     3037257730.00,          6323200,             4864,             4541
FUTSTK    ,RELINFRA  ,23/02/2017,00000481.00,00000486.50,00000479.05,00000481.65,000000000063700,       20025395.00,            41600,              032,              032
FUTSTK    ,RPOWER    ,25/01/2017,00000042.20,00000042.40,00000041.80,00000042.10,000000049128000,      194333400.00,          4620000,              385,              370
FUTSTK    ,RPOWER    ,23/02/2017,00000042.25,00000042.40,00000042.00,00000042.05,000000001092000,        7589400.00,           180000,              015,              015
* - OPEN_INT as available in the trading system at the end of trading hours.                                                                                                                                                                                                                                                                                                                                                                                                                                        
