DATE,INSTRUMENT,UNDERLYING,EXPIRY DATE,MTM SETTLEMENT PRICE
12-JAN-2017,FUTCUR,EURINR,27-JAN-2017,72.5900000
12-JAN-2017,FUTCUR,EURINR,23-FEB-2017,72.9325000
12-JAN-2017,FUTCUR,EURINR,29-MAR-2017,73.1800000
12-JAN-2017,FUTCUR,EURINR,26-APR-2017,73.4075000
12-JAN-2017,FUTCUR,EURINR,29-MAY-2017,74.2425000
12-JAN-2017,FUTCUR,EURINR,28-JUN-2017,74.6300000
12-JAN-2017,FUTCUR,EURINR,27-JUL-2017,75.0050000
12-JAN-2017,FUTCUR,EURINR,29-AUG-2017,75.4300000
12-JAN-2017,FUTCUR,EURINR,27-SEP-2017,75.8100000
12-JAN-2017,FUTCUR,EURINR,27-OCT-2017,76.2050000
12-JAN-2017,FUTCUR,EURINR,28-NOV-2017,76.6275000
12-JAN-2017,FUTCUR,EURINR,27-DEC-2017,77.0125000
12-JAN-2017,FUTCUR,GBPINR,27-JAN-2017,83.7500000
12-JAN-2017,FUTCUR,GBPINR,23-FEB-2017,84.0950000
12-JAN-2017,FUTCUR,GBPINR,29-MAR-2017,84.4000000
12-JAN-2017,FUTCUR,GBPINR,26-APR-2017,84.6350000
12-JAN-2017,FUTCUR,GBPINR,29-MAY-2017,85.3575000
12-JAN-2017,FUTCUR,GBPINR,28-JUN-2017,85.7475000
12-JAN-2017,FUTCUR,GBPINR,27-JUL-2017,86.1275000
12-JAN-2017,FUTCUR,GBPINR,29-AUG-2017,86.5000000
12-JAN-2017,FUTCUR,GBPINR,27-SEP-2017,86.8750000
12-JAN-2017,FUTCUR,GBPINR,27-OCT-2017,87.2650000
12-JAN-2017,FUTCUR,GBPINR,28-NOV-2017,87.6825000
12-JAN-2017,FUTCUR,GBPINR,27-DEC-2017,88.0625000
12-JAN-2017,FUTCUR,JPYINR,27-JAN-2017,59.7200000
12-JAN-2017,FUTCUR,JPYINR,23-FEB-2017,59.9850000
12-JAN-2017,FUTCUR,JPYINR,29-MAR-2017,60.3375000
12-JAN-2017,FUTCUR,JPYINR,26-APR-2017,60.6250000
12-JAN-2017,FUTCUR,JPYINR,29-MAY-2017,60.9350000
12-JAN-2017,FUTCUR,JPYINR,28-JUN-2017,61.2400000
12-JAN-2017,FUTCUR,JPYINR,27-JUL-2017,61.5350000
12-JAN-2017,FUTCUR,JPYINR,29-AUG-2017,61.8850000
12-JAN-2017,FUTCUR,JPYINR,27-SEP-2017,62.1850000
12-JAN-2017,FUTCUR,JPYINR,27-OCT-2017,62.4975000
12-JAN-2017,FUTCUR,JPYINR,28-NOV-2017,62.8325000
12-JAN-2017,FUTCUR,JPYINR,27-DEC-2017,63.1350000
12-JAN-2017,FUTCUR,USDINR,27-JAN-2017,68.2000000
12-JAN-2017,FUTCUR,USDINR,23-FEB-2017,68.4425000
12-JAN-2017,FUTCUR,USDINR,29-MAR-2017,68.6925000
12-JAN-2017,FUTCUR,USDINR,26-APR-2017,68.9925000
12-JAN-2017,FUTCUR,USDINR,29-MAY-2017,69.2075000
12-JAN-2017,FUTCUR,USDINR,28-JUN-2017,69.4250000
12-JAN-2017,FUTCUR,USDINR,27-JUL-2017,69.6200000
12-JAN-2017,FUTCUR,USDINR,29-AUG-2017,70.0400000
12-JAN-2017,FUTCUR,USDINR,27-SEP-2017,70.2925000
12-JAN-2017,FUTCUR,USDINR,27-OCT-2017,70.1100000
12-JAN-2017,FUTCUR,USDINR,28-NOV-2017,70.3325000
12-JAN-2017,FUTCUR,USDINR,27-DEC-2017,70.6425000
12-JAN-2017,OPTCUR,USDINR,,68.0800000
