DATE,INSTRUMENT,UNDERLYING,EXPIRY DATE,MTM SETTLEMENT PRICE
09-JAN-2017,FUTCUR,EURINR,27-JAN-2017,72.0025000
09-JAN-2017,FUTCUR,EURINR,23-FEB-2017,72.3225000
09-JAN-2017,FUTCUR,EURINR,29-MAR-2017,72.7475000
09-JAN-2017,FUTCUR,EURINR,26-APR-2017,73.0950000
09-JAN-2017,FUTCUR,EURINR,29-MAY-2017,73.5075000
09-JAN-2017,FUTCUR,EURINR,28-JUN-2017,73.8825000
09-JAN-2017,FUTCUR,EURINR,27-JUL-2017,74.2475000
09-JAN-2017,FUTCUR,EURINR,29-AUG-2017,74.6850000
09-JAN-2017,FUTCUR,EURINR,27-SEP-2017,75.0575000
09-JAN-2017,FUTCUR,EURINR,27-OCT-2017,75.4450000
09-JAN-2017,FUTCUR,EURINR,28-NOV-2017,75.8575000
09-JAN-2017,FUTCUR,EURINR,27-DEC-2017,76.2350000
09-JAN-2017,FUTCUR,GBPINR,27-JAN-2017,83.2725000
09-JAN-2017,FUTCUR,GBPINR,23-FEB-2017,83.6650000
09-JAN-2017,FUTCUR,GBPINR,29-MAR-2017,83.9475000
09-JAN-2017,FUTCUR,GBPINR,26-APR-2017,84.3000000
09-JAN-2017,FUTCUR,GBPINR,29-MAY-2017,84.7875000
09-JAN-2017,FUTCUR,GBPINR,28-JUN-2017,85.1675000
09-JAN-2017,FUTCUR,GBPINR,27-JUL-2017,85.5375000
09-JAN-2017,FUTCUR,GBPINR,29-AUG-2017,85.9275000
09-JAN-2017,FUTCUR,GBPINR,27-SEP-2017,86.2950000
09-JAN-2017,FUTCUR,GBPINR,27-OCT-2017,86.6775000
09-JAN-2017,FUTCUR,GBPINR,28-NOV-2017,87.0875000
09-JAN-2017,FUTCUR,GBPINR,27-DEC-2017,87.4600000
09-JAN-2017,FUTCUR,JPYINR,27-JAN-2017,58.5675000
09-JAN-2017,FUTCUR,JPYINR,23-FEB-2017,58.8400000
09-JAN-2017,FUTCUR,JPYINR,29-MAR-2017,59.1300000
09-JAN-2017,FUTCUR,JPYINR,26-APR-2017,59.3975000
09-JAN-2017,FUTCUR,JPYINR,29-MAY-2017,59.7250000
09-JAN-2017,FUTCUR,JPYINR,28-JUN-2017,60.0200000
09-JAN-2017,FUTCUR,JPYINR,27-JUL-2017,60.3025000
09-JAN-2017,FUTCUR,JPYINR,29-AUG-2017,60.6600000
09-JAN-2017,FUTCUR,JPYINR,27-SEP-2017,60.9500000
09-JAN-2017,FUTCUR,JPYINR,27-OCT-2017,61.2525000
09-JAN-2017,FUTCUR,JPYINR,28-NOV-2017,61.5775000
09-JAN-2017,FUTCUR,JPYINR,27-DEC-2017,61.8750000
09-JAN-2017,FUTCUR,USDINR,27-JAN-2017,68.3800000
09-JAN-2017,FUTCUR,USDINR,23-FEB-2017,68.6125000
09-JAN-2017,FUTCUR,USDINR,29-MAR-2017,68.8775000
09-JAN-2017,FUTCUR,USDINR,26-APR-2017,69.1550000
09-JAN-2017,FUTCUR,USDINR,29-MAY-2017,69.3775000
09-JAN-2017,FUTCUR,USDINR,28-JUN-2017,69.6950000
09-JAN-2017,FUTCUR,USDINR,27-JUL-2017,69.9525000
09-JAN-2017,FUTCUR,USDINR,29-AUG-2017,70.1700000
09-JAN-2017,FUTCUR,USDINR,27-SEP-2017,70.4225000
09-JAN-2017,FUTCUR,USDINR,27-OCT-2017,70.2750000
09-JAN-2017,FUTCUR,USDINR,28-NOV-2017,70.4900000
09-JAN-2017,FUTCUR,USDINR,27-DEC-2017,70.7075000
09-JAN-2017,OPTCUR,USDINR,,68.2000000
