DATE,INSTRUMENT,UNDERLYING,EXPIRY DATE,MTM SETTLEMENT PRICE
03-JAN-2017,FUTCUR,EURINR,27-JAN-2017,71.2750000
03-JAN-2017,FUTCUR,EURINR,23-FEB-2017,71.5850000
03-JAN-2017,FUTCUR,EURINR,29-MAR-2017,71.8975000
03-JAN-2017,FUTCUR,EURINR,26-APR-2017,72.1250000
03-JAN-2017,FUTCUR,EURINR,29-MAY-2017,72.6675000
03-JAN-2017,FUTCUR,EURINR,28-JUN-2017,73.0275000
03-JAN-2017,FUTCUR,EURINR,27-JUL-2017,73.3750000
03-JAN-2017,FUTCUR,EURINR,29-AUG-2017,73.8725000
03-JAN-2017,FUTCUR,EURINR,27-SEP-2017,74.2375000
03-JAN-2017,FUTCUR,EURINR,27-OCT-2017,74.6150000
03-JAN-2017,FUTCUR,EURINR,28-NOV-2017,75.0225000
03-JAN-2017,FUTCUR,EURINR,27-DEC-2017,75.3925000
03-JAN-2017,FUTCUR,GBPINR,27-JAN-2017,84.1700000
03-JAN-2017,FUTCUR,GBPINR,23-FEB-2017,84.5250000
03-JAN-2017,FUTCUR,GBPINR,29-MAR-2017,84.7125000
03-JAN-2017,FUTCUR,GBPINR,26-APR-2017,85.2050000
03-JAN-2017,FUTCUR,GBPINR,29-MAY-2017,85.6225000
03-JAN-2017,FUTCUR,GBPINR,28-JUN-2017,85.9900000
03-JAN-2017,FUTCUR,GBPINR,27-JUL-2017,86.3500000
03-JAN-2017,FUTCUR,GBPINR,29-AUG-2017,86.8100000
03-JAN-2017,FUTCUR,GBPINR,27-SEP-2017,87.1800000
03-JAN-2017,FUTCUR,GBPINR,27-OCT-2017,87.5625000
03-JAN-2017,FUTCUR,GBPINR,28-NOV-2017,87.9725000
03-JAN-2017,FUTCUR,GBPINR,27-DEC-2017,88.3450000
03-JAN-2017,FUTCUR,JPYINR,27-JAN-2017,58.0000000
03-JAN-2017,FUTCUR,JPYINR,23-FEB-2017,58.2350000
03-JAN-2017,FUTCUR,JPYINR,29-MAR-2017,58.5075000
03-JAN-2017,FUTCUR,JPYINR,26-APR-2017,58.7600000
03-JAN-2017,FUTCUR,JPYINR,29-MAY-2017,59.0950000
03-JAN-2017,FUTCUR,JPYINR,28-JUN-2017,59.3750000
03-JAN-2017,FUTCUR,JPYINR,27-JUL-2017,59.6475000
03-JAN-2017,FUTCUR,JPYINR,29-AUG-2017,60.0450000
03-JAN-2017,FUTCUR,JPYINR,27-SEP-2017,60.3300000
03-JAN-2017,FUTCUR,JPYINR,27-OCT-2017,60.6275000
03-JAN-2017,FUTCUR,JPYINR,28-NOV-2017,60.9475000
03-JAN-2017,FUTCUR,JPYINR,27-DEC-2017,61.2375000
03-JAN-2017,FUTCUR,USDINR,27-JAN-2017,68.4850000
03-JAN-2017,FUTCUR,USDINR,23-FEB-2017,68.7025000
03-JAN-2017,FUTCUR,USDINR,29-MAR-2017,68.9325000
03-JAN-2017,FUTCUR,USDINR,26-APR-2017,69.1775000
03-JAN-2017,FUTCUR,USDINR,29-MAY-2017,69.3650000
03-JAN-2017,FUTCUR,USDINR,28-JUN-2017,69.5475000
03-JAN-2017,FUTCUR,USDINR,27-JUL-2017,70.0600000
03-JAN-2017,FUTCUR,USDINR,29-AUG-2017,70.3300000
03-JAN-2017,FUTCUR,USDINR,27-SEP-2017,70.1800000
03-JAN-2017,FUTCUR,USDINR,27-OCT-2017,70.3875000
03-JAN-2017,FUTCUR,USDINR,28-NOV-2017,70.5825000
03-JAN-2017,FUTCUR,USDINR,27-DEC-2017,70.7925000
03-JAN-2017,OPTCUR,USDINR,,68.3300000
