DATE,INSTRUMENT,UNDERLYING,EXPIRY DATE,MTM SETTLEMENT PRICE
12-JAN-2017,FUTIRC,679GS2029,25-JAN-2017,102.3000000
12-JAN-2017,FUTIRC,679GS2029,23-FEB-2017,102.2775000
12-JAN-2017,FUTIRC,679GS2029,30-MAR-2017,102.2325000
12-JAN-2017,FUTIRC,679GS2029,29-JUN-2017,102.0975000
12-JAN-2017,FUTIRC,679GS2029,28-SEP-2017,101.9450000
12-JAN-2017,FUTIRC,679GS2029,28-DEC-2017,101.7675000
12-JAN-2017,FUTIRC,684GS2022,25-JAN-2017,102.0625000
12-JAN-2017,FUTIRC,684GS2022,23-FEB-2017,102.0325000
12-JAN-2017,FUTIRC,684GS2022,30-MAR-2017,101.9825000
12-JAN-2017,FUTIRC,684GS2022,29-JUN-2017,101.8300000
12-JAN-2017,FUTIRC,684GS2022,28-SEP-2017,101.6625000
12-JAN-2017,FUTIRC,684GS2022,28-DEC-2017,101.4675000
12-JAN-2017,FUTIRC,697GS2026,25-JAN-2017,104.3025000
12-JAN-2017,FUTIRC,697GS2026,23-FEB-2017,104.2850000
12-JAN-2017,FUTIRC,697GS2026,30-MAR-2017,104.2300000
12-JAN-2017,FUTIRC,697GS2026,29-JUN-2017,104.0625000
12-JAN-2017,FUTIRC,697GS2026,28-SEP-2017,103.9150000
12-JAN-2017,FUTIRC,697GS2026,28-DEC-2017,103.7025000
12-JAN-2017,FUTIRC,759GS2026,25-JAN-2017,107.2075000
12-JAN-2017,FUTIRC,759GS2026,23-FEB-2017,107.2125000
12-JAN-2017,FUTIRC,759GS2026,30-MAR-2017,107.1200000
12-JAN-2017,FUTIRC,759GS2026,29-JUN-2017,106.8600000
12-JAN-2017,FUTIRC,759GS2026,28-SEP-2017,106.5850000
12-JAN-2017,FUTIRC,759GS2026,28-DEC-2017,106.2750000
12-JAN-2017,FUTIRC,759GS2029,25-JAN-2017,106.8750000
12-JAN-2017,FUTIRC,759GS2029,23-FEB-2017,106.8200000
12-JAN-2017,FUTIRC,759GS2029,30-MAR-2017,106.7325000
12-JAN-2017,FUTIRC,759GS2029,29-JUN-2017,106.4425000
12-JAN-2017,FUTIRC,759GS2029,28-SEP-2017,106.1825000
12-JAN-2017,FUTIRC,759GS2029,28-DEC-2017,105.8450000
12-JAN-2017,FUTIRC,761GS2030,25-JAN-2017,108.0975000
12-JAN-2017,FUTIRC,761GS2030,23-FEB-2017,108.0400000
12-JAN-2017,FUTIRC,761GS2030,30-MAR-2017,107.9575000
12-JAN-2017,FUTIRC,761GS2030,29-JUN-2017,107.6900000
12-JAN-2017,FUTIRC,761GS2030,28-SEP-2017,107.4350000
12-JAN-2017,FUTIRC,761GS2030,28-DEC-2017,107.1225000
12-JAN-2017,FUTIRC,768GS2023,25-JAN-2017,106.3775000
12-JAN-2017,FUTIRC,768GS2023,23-FEB-2017,106.3025000
12-JAN-2017,FUTIRC,768GS2023,30-MAR-2017,106.2000000
12-JAN-2017,FUTIRC,768GS2023,29-JUN-2017,105.9000000
12-JAN-2017,FUTIRC,768GS2023,28-SEP-2017,105.5900000
12-JAN-2017,FUTIRC,768GS2023,28-DEC-2017,105.2425000
12-JAN-2017,FUTIRC,772GS2025,25-JAN-2017,106.8525000
12-JAN-2017,FUTIRC,772GS2025,23-FEB-2017,106.7775000
12-JAN-2017,FUTIRC,772GS2025,30-MAR-2017,106.6775000
12-JAN-2017,FUTIRC,788GS2030,25-JAN-2017,109.0900000
12-JAN-2017,FUTIRC,788GS2030,23-FEB-2017,108.9075000
12-JAN-2017,FUTIRC,788GS2030,30-MAR-2017,108.8025000
12-JAN-2017,FUTIRC,788GS2030,29-JUN-2017,108.4725000
12-JAN-2017,FUTIRC,788GS2030,28-SEP-2017,108.1725000
12-JAN-2017,FUTIRC,788GS2030,28-DEC-2017,107.7925000
12-JAN-2017,FUTIRT,91DTB,25-JAN-2017,98.4959250
12-JAN-2017,FUTIRT,91DTB,22-FEB-2017,98.5206250
12-JAN-2017,FUTIRT,91DTB,29-MAR-2017,98.5512000
12-JAN-2017,FUTIRT,91DTB,28-JUN-2017,98.6279000
