DATE,INSTRUMENT,UNDERLYING,EXPIRY DATE,MTM SETTLEMENT PRICE
02-JAN-2017,FUTIRC,684GS2022,25-JAN-2017,102.0500000
02-JAN-2017,FUTIRC,684GS2022,23-FEB-2017,102.0175000
02-JAN-2017,FUTIRC,684GS2022,30-MAR-2017,101.9875000
02-JAN-2017,FUTIRC,684GS2022,29-JUN-2017,101.8150000
02-JAN-2017,FUTIRC,684GS2022,28-SEP-2017,101.6475000
02-JAN-2017,FUTIRC,684GS2022,28-DEC-2017,101.4525000
02-JAN-2017,FUTIRC,697GS2026,25-JAN-2017,103.9275000
02-JAN-2017,FUTIRC,697GS2026,23-FEB-2017,103.9050000
02-JAN-2017,FUTIRC,697GS2026,30-MAR-2017,103.8725000
02-JAN-2017,FUTIRC,697GS2026,29-JUN-2017,103.6775000
02-JAN-2017,FUTIRC,697GS2026,28-SEP-2017,103.5225000
02-JAN-2017,FUTIRC,697GS2026,28-DEC-2017,103.3050000
02-JAN-2017,FUTIRC,759GS2026,25-JAN-2017,106.9050000
02-JAN-2017,FUTIRC,759GS2026,23-FEB-2017,106.9350000
02-JAN-2017,FUTIRC,759GS2026,30-MAR-2017,106.8650000
02-JAN-2017,FUTIRC,759GS2026,29-JUN-2017,106.5775000
02-JAN-2017,FUTIRC,759GS2026,28-SEP-2017,106.2975000
02-JAN-2017,FUTIRC,759GS2026,28-DEC-2017,105.9825000
02-JAN-2017,FUTIRC,759GS2029,25-JAN-2017,106.7525000
02-JAN-2017,FUTIRC,759GS2029,23-FEB-2017,106.6950000
02-JAN-2017,FUTIRC,759GS2029,30-MAR-2017,106.6275000
02-JAN-2017,FUTIRC,759GS2029,29-JUN-2017,106.3150000
02-JAN-2017,FUTIRC,759GS2029,28-SEP-2017,106.0525000
02-JAN-2017,FUTIRC,759GS2029,28-DEC-2017,105.7125000
02-JAN-2017,FUTIRC,761GS2030,25-JAN-2017,107.6750000
02-JAN-2017,FUTIRC,761GS2030,23-FEB-2017,107.6125000
02-JAN-2017,FUTIRC,761GS2030,30-MAR-2017,107.5500000
02-JAN-2017,FUTIRC,761GS2030,29-JUN-2017,107.2575000
02-JAN-2017,FUTIRC,761GS2030,28-SEP-2017,106.9950000
02-JAN-2017,FUTIRC,761GS2030,28-DEC-2017,106.6725000
02-JAN-2017,FUTIRC,768GS2023,25-JAN-2017,106.3400000
02-JAN-2017,FUTIRC,768GS2023,23-FEB-2017,106.2625000
02-JAN-2017,FUTIRC,768GS2023,30-MAR-2017,106.1800000
02-JAN-2017,FUTIRC,768GS2023,29-JUN-2017,105.8600000
02-JAN-2017,FUTIRC,768GS2023,28-SEP-2017,105.5475000
02-JAN-2017,FUTIRC,768GS2023,28-DEC-2017,105.2000000
02-JAN-2017,FUTIRC,772GS2025,25-JAN-2017,106.8375000
02-JAN-2017,FUTIRC,772GS2025,23-FEB-2017,106.7600000
02-JAN-2017,FUTIRC,772GS2025,30-MAR-2017,106.6825000
02-JAN-2017,FUTIRC,788GS2030,25-JAN-2017,109.0050000
02-JAN-2017,FUTIRC,788GS2030,23-FEB-2017,108.7825000
02-JAN-2017,FUTIRC,788GS2030,30-MAR-2017,108.7025000
02-JAN-2017,FUTIRC,788GS2030,29-JUN-2017,108.3475000
02-JAN-2017,FUTIRC,788GS2030,28-SEP-2017,108.0450000
02-JAN-2017,FUTIRC,788GS2030,28-DEC-2017,107.6625000
02-JAN-2017,FUTIRT,91DTB,25-JAN-2017,98.5211750
02-JAN-2017,FUTIRT,91DTB,22-FEB-2017,98.5382750
02-JAN-2017,FUTIRT,91DTB,29-MAR-2017,98.5576250
02-JAN-2017,FUTIRT,91DTB,28-JUN-2017,98.6000250
