DATE,INSTRUMENT,UNDERLYING,EXPIRY DATE,MTM SETTLEMENT PRICE
13-JAN-2017,FUTIRC,679GS2029,25-JAN-2017,101.9300000
13-JAN-2017,FUTIRC,679GS2029,23-FEB-2017,101.9025000
13-JAN-2017,FUTIRC,679GS2029,30-MAR-2017,101.8525000
13-JAN-2017,FUTIRC,679GS2029,29-JUN-2017,101.7125000
13-JAN-2017,FUTIRC,679GS2029,28-SEP-2017,101.5525000
13-JAN-2017,FUTIRC,679GS2029,28-DEC-2017,101.3675000
13-JAN-2017,FUTIRC,684GS2022,25-JAN-2017,101.9175000
13-JAN-2017,FUTIRC,684GS2022,23-FEB-2017,101.8875000
13-JAN-2017,FUTIRC,684GS2022,30-MAR-2017,101.8325000
13-JAN-2017,FUTIRC,684GS2022,29-JUN-2017,101.6775000
13-JAN-2017,FUTIRC,684GS2022,28-SEP-2017,101.5100000
13-JAN-2017,FUTIRC,684GS2022,28-DEC-2017,101.3100000
13-JAN-2017,FUTIRC,697GS2026,25-JAN-2017,103.9350000
13-JAN-2017,FUTIRC,697GS2026,23-FEB-2017,103.9150000
13-JAN-2017,FUTIRC,697GS2026,30-MAR-2017,103.8575000
13-JAN-2017,FUTIRC,697GS2026,29-JUN-2017,103.6850000
13-JAN-2017,FUTIRC,697GS2026,28-SEP-2017,103.5300000
13-JAN-2017,FUTIRC,697GS2026,28-DEC-2017,103.3100000
13-JAN-2017,FUTIRC,759GS2026,25-JAN-2017,106.8425000
13-JAN-2017,FUTIRC,759GS2026,23-FEB-2017,106.8600000
13-JAN-2017,FUTIRC,759GS2026,30-MAR-2017,106.7600000
13-JAN-2017,FUTIRC,759GS2026,29-JUN-2017,106.4975000
13-JAN-2017,FUTIRC,759GS2026,28-SEP-2017,106.2125000
13-JAN-2017,FUTIRC,759GS2026,28-DEC-2017,105.8975000
13-JAN-2017,FUTIRC,759GS2029,25-JAN-2017,106.5050000
13-JAN-2017,FUTIRC,759GS2029,23-FEB-2017,106.4450000
13-JAN-2017,FUTIRC,759GS2029,30-MAR-2017,106.3525000
13-JAN-2017,FUTIRC,759GS2029,29-JUN-2017,106.0575000
13-JAN-2017,FUTIRC,759GS2029,28-SEP-2017,105.7925000
13-JAN-2017,FUTIRC,759GS2029,28-DEC-2017,105.4450000
13-JAN-2017,FUTIRC,761GS2030,25-JAN-2017,107.6500000
13-JAN-2017,FUTIRC,761GS2030,23-FEB-2017,107.5900000
13-JAN-2017,FUTIRC,761GS2030,30-MAR-2017,107.5025000
13-JAN-2017,FUTIRC,761GS2030,29-JUN-2017,107.2300000
13-JAN-2017,FUTIRC,761GS2030,28-SEP-2017,106.9650000
13-JAN-2017,FUTIRC,761GS2030,28-DEC-2017,106.6425000
13-JAN-2017,FUTIRC,768GS2023,25-JAN-2017,106.0925000
13-JAN-2017,FUTIRC,768GS2023,23-FEB-2017,106.0150000
13-JAN-2017,FUTIRC,768GS2023,30-MAR-2017,105.9075000
13-JAN-2017,FUTIRC,768GS2023,29-JUN-2017,105.6050000
13-JAN-2017,FUTIRC,768GS2023,28-SEP-2017,105.2875000
13-JAN-2017,FUTIRC,768GS2023,28-DEC-2017,104.9350000
13-JAN-2017,FUTIRC,772GS2025,25-JAN-2017,106.6275000
13-JAN-2017,FUTIRC,772GS2025,23-FEB-2017,106.5525000
13-JAN-2017,FUTIRC,772GS2025,30-MAR-2017,106.4475000
13-JAN-2017,FUTIRC,788GS2030,25-JAN-2017,108.5825000
13-JAN-2017,FUTIRC,788GS2030,23-FEB-2017,108.4425000
13-JAN-2017,FUTIRC,788GS2030,30-MAR-2017,108.3325000
13-JAN-2017,FUTIRC,788GS2030,29-JUN-2017,107.9975000
13-JAN-2017,FUTIRC,788GS2030,28-SEP-2017,107.6875000
13-JAN-2017,FUTIRC,788GS2030,28-DEC-2017,107.3000000
13-JAN-2017,FUTIRT,91DTB,25-JAN-2017,98.4974250
13-JAN-2017,FUTIRT,91DTB,22-FEB-2017,98.5210750
13-JAN-2017,FUTIRT,91DTB,29-MAR-2017,98.5493500
13-JAN-2017,FUTIRT,91DTB,28-JUN-2017,98.6223000
