DATE ,SYMBOL,UNDERLYING DAILY VOLATILITY,UNDERLYING ANNUALISED VOLATILITY, FUTURES VOLATILITY,FUTURES ANNUALISED VOLATILITY,APPLICABLE VOLATILITY,APPLICABLE ANNUALISED VOLATILITY
06-Jan-17,EURINR,.538193,10.282166,.519259,9.920427,.519259,9.920427
06-Jan-17,GBPINR,.566162,10.816513,.56667,10.826223,.56667,10.826223
06-Jan-17,JPYINR,.699025,13.354861,.704858,13.466296,.704858,13.466296
06-Jan-17,USDINR,.289408,5.529141,.278142,5.31389,.278142,5.31389
