DATE,INSTRUMENT,UNDERLYING,EXPIRY DATE,MTM SETTLEMENT PRICE
10-JAN-2017,FUTIDX,NIFTYMID50,25-JAN-2017,3803.95
10-JAN-2017,FUTIDX,NIFTYMID50,23-FEB-2017,3824.35
10-JAN-2017,FUTIDX,NIFTYMID50,30-MAR-2017,3848.75
10-JAN-2017,FUTIDX,NIFTYPSE,25-JAN-2017,3834.95
10-JAN-2017,FUTIDX,NIFTYPSE,23-FEB-2017,3855.50
10-JAN-2017,FUTIDX,NIFTYPSE,30-MAR-2017,3880.10
10-JAN-2017,FUTIDX,S&P500,20-JAN-2017,2268.75
10-JAN-2017,FUTIDX,S&P500,17-FEB-2017,2284.75
10-JAN-2017,FUTIDX,S&P500,17-MAR-2017,2296.50
10-JAN-2017,FUTIDX,S&P500,16-JUN-2017,2334.75
10-JAN-2017,FUTIDX,S&P500,15-SEP-2017,2373.50
10-JAN-2017,FUTIDX,S&P500,15-DEC-2017,2413.00
10-JAN-2017,FUTIVX,INDIAVIX,10-JAN-2017,1519.50
10-JAN-2017,FUTIVX,INDIAVIX,17-JAN-2017,1519.25
10-JAN-2017,FUTIVX,INDIAVIX,24-JAN-2017,1522.25
10-JAN-2017,FUTSTK,ABIRLANUVO,25-JAN-2017,1270.65
10-JAN-2017,FUTSTK,ABIRLANUVO,23-FEB-2017,1277.50
10-JAN-2017,FUTSTK,ABIRLANUVO,30-MAR-2017,1283.60
10-JAN-2017,FUTSTK,ACC,25-JAN-2017,1324.15
10-JAN-2017,FUTSTK,ACC,23-FEB-2017,1325.55
10-JAN-2017,FUTSTK,ACC,30-MAR-2017,1338.70
10-JAN-2017,FUTSTK,ADANIENT,25-JAN-2017,80.60
10-JAN-2017,FUTSTK,ADANIENT,23-FEB-2017,80.85
10-JAN-2017,FUTSTK,ADANIENT,30-MAR-2017,81.40
10-JAN-2017,FUTSTK,ADANIPORTS,25-JAN-2017,294.80
10-JAN-2017,FUTSTK,ADANIPORTS,23-FEB-2017,295.50
10-JAN-2017,FUTSTK,ADANIPORTS,30-MAR-2017,298.15
10-JAN-2017,FUTSTK,ADANIPOWER,25-JAN-2017,33.65
10-JAN-2017,FUTSTK,ADANIPOWER,23-FEB-2017,33.75
10-JAN-2017,FUTSTK,ADANIPOWER,30-MAR-2017,34.00
10-JAN-2017,FUTSTK,AJANTPHARM,25-JAN-2017,1807.20
10-JAN-2017,FUTSTK,AJANTPHARM,23-FEB-2017,1812.15
10-JAN-2017,FUTSTK,AJANTPHARM,30-MAR-2017,1829.55
10-JAN-2017,FUTSTK,ALBK,25-JAN-2017,63.95
10-JAN-2017,FUTSTK,ALBK,23-FEB-2017,63.75
10-JAN-2017,FUTSTK,ALBK,30-MAR-2017,65.05
10-JAN-2017,FUTSTK,AMARAJABAT,25-JAN-2017,905.35
10-JAN-2017,FUTSTK,AMARAJABAT,23-FEB-2017,909.25
10-JAN-2017,FUTSTK,AMARAJABAT,30-MAR-2017,915.05
10-JAN-2017,FUTSTK,AMBUJACEM,25-JAN-2017,210.25
10-JAN-2017,FUTSTK,AMBUJACEM,23-FEB-2017,211.10
10-JAN-2017,FUTSTK,AMBUJACEM,30-MAR-2017,212.45
10-JAN-2017,FUTSTK,ANDHRABANK,25-JAN-2017,48.80
10-JAN-2017,FUTSTK,ANDHRABANK,23-FEB-2017,48.85
10-JAN-2017,FUTSTK,ANDHRABANK,30-MAR-2017,49.35
10-JAN-2017,FUTSTK,APOLLOHOSP,25-JAN-2017,1202.25
10-JAN-2017,FUTSTK,APOLLOHOSP,23-FEB-2017,1206.50
10-JAN-2017,FUTSTK,APOLLOHOSP,30-MAR-2017,1214.20
10-JAN-2017,FUTSTK,APOLLOTYRE,25-JAN-2017,195.15
10-JAN-2017,FUTSTK,APOLLOTYRE,23-FEB-2017,194.15
10-JAN-2017,FUTSTK,APOLLOTYRE,30-MAR-2017,197.30
10-JAN-2017,FUTSTK,ARVIND,25-JAN-2017,363.55
10-JAN-2017,FUTSTK,ARVIND,23-FEB-2017,364.55
10-JAN-2017,FUTSTK,ARVIND,30-MAR-2017,367.25
10-JAN-2017,FUTSTK,ASHOKLEY,25-JAN-2017,85.15
10-JAN-2017,FUTSTK,ASHOKLEY,23-FEB-2017,85.35
10-JAN-2017,FUTSTK,ASHOKLEY,30-MAR-2017,86.20
10-JAN-2017,FUTSTK,ASIANPAINT,25-JAN-2017,926.75
10-JAN-2017,FUTSTK,ASIANPAINT,23-FEB-2017,930.40
10-JAN-2017,FUTSTK,ASIANPAINT,30-MAR-2017,936.95
10-JAN-2017,FUTSTK,AUROPHARMA,25-JAN-2017,701.45
10-JAN-2017,FUTSTK,AUROPHARMA,23-FEB-2017,704.70
10-JAN-2017,FUTSTK,AUROPHARMA,30-MAR-2017,709.80
10-JAN-2017,FUTSTK,AXISBANK,25-JAN-2017,447.65
10-JAN-2017,FUTSTK,AXISBANK,23-FEB-2017,449.30
10-JAN-2017,FUTSTK,AXISBANK,30-MAR-2017,453.85
10-JAN-2017,FUTSTK,BAJAJ-AUTO,25-JAN-2017,2741.30
10-JAN-2017,FUTSTK,BAJAJ-AUTO,23-FEB-2017,2753.95
10-JAN-2017,FUTSTK,BAJAJ-AUTO,30-MAR-2017,2780.40
10-JAN-2017,FUTSTK,BAJFINANCE,25-JAN-2017,900.25
10-JAN-2017,FUTSTK,BAJFINANCE,23-FEB-2017,901.00
10-JAN-2017,FUTSTK,BAJFINANCE,30-MAR-2017,912.75
10-JAN-2017,FUTSTK,BANKBARODA,25-JAN-2017,152.95
10-JAN-2017,FUTSTK,BANKBARODA,23-FEB-2017,153.10
10-JAN-2017,FUTSTK,BANKBARODA,30-MAR-2017,155.20
10-JAN-2017,FUTSTK,BANKINDIA,25-JAN-2017,111.15
10-JAN-2017,FUTSTK,BANKINDIA,23-FEB-2017,110.75
10-JAN-2017,FUTSTK,BANKINDIA,30-MAR-2017,110.20
10-JAN-2017,FUTSTK,BATAINDIA,25-JAN-2017,463.65
10-JAN-2017,FUTSTK,BATAINDIA,23-FEB-2017,460.20
10-JAN-2017,FUTSTK,BATAINDIA,30-MAR-2017,472.75
10-JAN-2017,FUTSTK,BEL,25-JAN-2017,1518.95
10-JAN-2017,FUTSTK,BEL,23-FEB-2017,1511.60
10-JAN-2017,FUTSTK,BEL,30-MAR-2017,1533.55
10-JAN-2017,FUTSTK,BEML,25-JAN-2017,1173.20
10-JAN-2017,FUTSTK,BEML,23-FEB-2017,1168.20
10-JAN-2017,FUTSTK,BEML,30-MAR-2017,1187.70
10-JAN-2017,FUTSTK,BHARATFIN,25-JAN-2017,634.40
10-JAN-2017,FUTSTK,BHARATFIN,23-FEB-2017,635.85
10-JAN-2017,FUTSTK,BHARATFIN,30-MAR-2017,641.00
10-JAN-2017,FUTSTK,BHARATFORG,25-JAN-2017,933.65
10-JAN-2017,FUTSTK,BHARATFORG,23-FEB-2017,932.75
10-JAN-2017,FUTSTK,BHARATFORG,30-MAR-2017,944.20
10-JAN-2017,FUTSTK,BHARTIARTL,25-JAN-2017,319.35
10-JAN-2017,FUTSTK,BHARTIARTL,23-FEB-2017,318.55
10-JAN-2017,FUTSTK,BHARTIARTL,30-MAR-2017,324.75
10-JAN-2017,FUTSTK,BHEL,25-JAN-2017,128.75
10-JAN-2017,FUTSTK,BHEL,23-FEB-2017,128.75
10-JAN-2017,FUTSTK,BHEL,30-MAR-2017,129.15
10-JAN-2017,FUTSTK,BIOCON,25-JAN-2017,1000.35
10-JAN-2017,FUTSTK,BIOCON,23-FEB-2017,1003.45
10-JAN-2017,FUTSTK,BIOCON,30-MAR-2017,1011.55
10-JAN-2017,FUTSTK,BOSCHLTD,25-JAN-2017,21177.70
10-JAN-2017,FUTSTK,BOSCHLTD,23-FEB-2017,21265.00
10-JAN-2017,FUTSTK,BOSCHLTD,30-MAR-2017,21452.00
10-JAN-2017,FUTSTK,BPCL,25-JAN-2017,656.65
10-JAN-2017,FUTSTK,BPCL,23-FEB-2017,651.15
10-JAN-2017,FUTSTK,BPCL,30-MAR-2017,669.85
10-JAN-2017,FUTSTK,BRITANNIA,25-JAN-2017,2892.20
10-JAN-2017,FUTSTK,BRITANNIA,23-FEB-2017,2910.05
10-JAN-2017,FUTSTK,BRITANNIA,30-MAR-2017,2922.45
10-JAN-2017,FUTSTK,CADILAHC,25-JAN-2017,357.25
10-JAN-2017,FUTSTK,CADILAHC,23-FEB-2017,358.30
10-JAN-2017,FUTSTK,CADILAHC,30-MAR-2017,360.90
10-JAN-2017,FUTSTK,CAIRN,25-JAN-2017,259.50
10-JAN-2017,FUTSTK,CAIRN,23-FEB-2017,260.80
10-JAN-2017,FUTSTK,CAIRN,30-MAR-2017,262.45
10-JAN-2017,FUTSTK,CANBK,25-JAN-2017,267.60
10-JAN-2017,FUTSTK,CANBK,23-FEB-2017,264.95
10-JAN-2017,FUTSTK,CANBK,30-MAR-2017,272.60
10-JAN-2017,FUTSTK,CASTROLIND,25-JAN-2017,389.90
10-JAN-2017,FUTSTK,CASTROLIND,23-FEB-2017,392.20
10-JAN-2017,FUTSTK,CASTROLIND,30-MAR-2017,394.70
10-JAN-2017,FUTSTK,CEATLTD,25-JAN-2017,1219.85
10-JAN-2017,FUTSTK,CEATLTD,23-FEB-2017,1218.95
10-JAN-2017,FUTSTK,CEATLTD,30-MAR-2017,1235.80
10-JAN-2017,FUTSTK,CENTURYTEX,25-JAN-2017,836.90
10-JAN-2017,FUTSTK,CENTURYTEX,23-FEB-2017,840.05
10-JAN-2017,FUTSTK,CENTURYTEX,30-MAR-2017,845.55
10-JAN-2017,FUTSTK,CESC,25-JAN-2017,657.55
10-JAN-2017,FUTSTK,CESC,23-FEB-2017,661.15
10-JAN-2017,FUTSTK,CESC,30-MAR-2017,665.35
10-JAN-2017,FUTSTK,CIPLA,25-JAN-2017,576.80
10-JAN-2017,FUTSTK,CIPLA,23-FEB-2017,578.60
10-JAN-2017,FUTSTK,CIPLA,30-MAR-2017,583.25
10-JAN-2017,FUTSTK,COALINDIA,25-JAN-2017,297.45
10-JAN-2017,FUTSTK,COALINDIA,23-FEB-2017,291.60
10-JAN-2017,FUTSTK,COALINDIA,30-MAR-2017,304.95
10-JAN-2017,FUTSTK,COLPAL,25-JAN-2017,895.20
10-JAN-2017,FUTSTK,COLPAL,23-FEB-2017,899.10
10-JAN-2017,FUTSTK,COLPAL,30-MAR-2017,904.80
10-JAN-2017,FUTSTK,CONCOR,25-JAN-2017,1183.15
10-JAN-2017,FUTSTK,CONCOR,23-FEB-2017,1178.25
10-JAN-2017,FUTSTK,CONCOR,30-MAR-2017,1209.40
10-JAN-2017,FUTSTK,CROMPGREAV,25-JAN-2017,61.95
10-JAN-2017,FUTSTK,CROMPGREAV,23-FEB-2017,61.90
10-JAN-2017,FUTSTK,CROMPGREAV,30-MAR-2017,62.65
10-JAN-2017,FUTSTK,CUMMINSIND,25-JAN-2017,828.70
10-JAN-2017,FUTSTK,CUMMINSIND,23-FEB-2017,834.80
10-JAN-2017,FUTSTK,CUMMINSIND,30-MAR-2017,840.15
10-JAN-2017,FUTSTK,DABUR,25-JAN-2017,278.15
10-JAN-2017,FUTSTK,DABUR,23-FEB-2017,279.90
10-JAN-2017,FUTSTK,DABUR,30-MAR-2017,281.70
10-JAN-2017,FUTSTK,DCBBANK,25-JAN-2017,113.80
10-JAN-2017,FUTSTK,DCBBANK,23-FEB-2017,114.25
10-JAN-2017,FUTSTK,DCBBANK,30-MAR-2017,114.95
10-JAN-2017,FUTSTK,DHFL,25-JAN-2017,255.80
10-JAN-2017,FUTSTK,DHFL,23-FEB-2017,257.45
10-JAN-2017,FUTSTK,DHFL,30-MAR-2017,259.10
10-JAN-2017,FUTSTK,DISHTV,25-JAN-2017,87.35
10-JAN-2017,FUTSTK,DISHTV,23-FEB-2017,87.60
10-JAN-2017,FUTSTK,DISHTV,30-MAR-2017,88.20
10-JAN-2017,FUTSTK,DIVISLAB,25-JAN-2017,741.25
10-JAN-2017,FUTSTK,DIVISLAB,23-FEB-2017,743.60
10-JAN-2017,FUTSTK,DIVISLAB,30-MAR-2017,750.05
10-JAN-2017,FUTSTK,DLF,25-JAN-2017,125.75
10-JAN-2017,FUTSTK,DLF,23-FEB-2017,125.85
10-JAN-2017,FUTSTK,DLF,30-MAR-2017,127.05
10-JAN-2017,FUTSTK,DRREDDY,25-JAN-2017,3053.80
10-JAN-2017,FUTSTK,DRREDDY,23-FEB-2017,3067.10
10-JAN-2017,FUTSTK,DRREDDY,30-MAR-2017,3085.85
10-JAN-2017,FUTSTK,EICHERMOT,25-JAN-2017,23072.00
10-JAN-2017,FUTSTK,EICHERMOT,23-FEB-2017,23159.80
10-JAN-2017,FUTSTK,EICHERMOT,30-MAR-2017,23337.50
10-JAN-2017,FUTSTK,ENGINERSIN,25-JAN-2017,157.35
10-JAN-2017,FUTSTK,ENGINERSIN,23-FEB-2017,156.70
10-JAN-2017,FUTSTK,ENGINERSIN,30-MAR-2017,159.30
10-JAN-2017,FUTSTK,EXIDEIND,25-JAN-2017,183.90
10-JAN-2017,FUTSTK,EXIDEIND,23-FEB-2017,184.55
10-JAN-2017,FUTSTK,EXIDEIND,30-MAR-2017,185.70
10-JAN-2017,FUTSTK,FEDERALBNK,25-JAN-2017,69.95
10-JAN-2017,FUTSTK,FEDERALBNK,23-FEB-2017,70.15
10-JAN-2017,FUTSTK,FEDERALBNK,30-MAR-2017,70.95
10-JAN-2017,FUTSTK,GAIL,25-JAN-2017,440.65
10-JAN-2017,FUTSTK,GAIL,23-FEB-2017,436.45
10-JAN-2017,FUTSTK,GAIL,30-MAR-2017,447.10
10-JAN-2017,FUTSTK,GLENMARK,25-JAN-2017,903.70
10-JAN-2017,FUTSTK,GLENMARK,23-FEB-2017,907.15
10-JAN-2017,FUTSTK,GLENMARK,30-MAR-2017,912.95
10-JAN-2017,FUTSTK,GMRINFRA,25-JAN-2017,12.70
10-JAN-2017,FUTSTK,GMRINFRA,23-FEB-2017,12.75
10-JAN-2017,FUTSTK,GMRINFRA,30-MAR-2017,12.85
10-JAN-2017,FUTSTK,GODREJCP,25-JAN-2017,1564.55
10-JAN-2017,FUTSTK,GODREJCP,23-FEB-2017,1575.40
10-JAN-2017,FUTSTK,GODREJCP,30-MAR-2017,1585.45
10-JAN-2017,FUTSTK,GODREJIND,25-JAN-2017,442.25
10-JAN-2017,FUTSTK,GODREJIND,23-FEB-2017,440.65
10-JAN-2017,FUTSTK,GODREJIND,30-MAR-2017,448.65
10-JAN-2017,FUTSTK,GRANULES,25-JAN-2017,105.20
10-JAN-2017,FUTSTK,GRANULES,23-FEB-2017,105.45
10-JAN-2017,FUTSTK,GRANULES,30-MAR-2017,106.30
10-JAN-2017,FUTSTK,GRASIM,25-JAN-2017,850.10
10-JAN-2017,FUTSTK,GRASIM,23-FEB-2017,855.10
10-JAN-2017,FUTSTK,GRASIM,30-MAR-2017,860.55
10-JAN-2017,FUTSTK,HAVELLS,25-JAN-2017,366.20
10-JAN-2017,FUTSTK,HAVELLS,23-FEB-2017,370.50
10-JAN-2017,FUTSTK,HAVELLS,30-MAR-2017,372.90
10-JAN-2017,FUTSTK,HCLTECH,25-JAN-2017,836.35
10-JAN-2017,FUTSTK,HCLTECH,23-FEB-2017,833.45
10-JAN-2017,FUTSTK,HCLTECH,30-MAR-2017,850.00
10-JAN-2017,FUTSTK,HDFC,25-JAN-2017,1218.50
10-JAN-2017,FUTSTK,HDFC,23-FEB-2017,1223.70
10-JAN-2017,FUTSTK,HDFC,30-MAR-2017,1234.85
10-JAN-2017,FUTSTK,HDFCBANK,25-JAN-2017,1216.55
10-JAN-2017,FUTSTK,HDFCBANK,23-FEB-2017,1222.05
10-JAN-2017,FUTSTK,HDFCBANK,30-MAR-2017,1231.90
10-JAN-2017,FUTSTK,HDIL,25-JAN-2017,63.40
10-JAN-2017,FUTSTK,HDIL,23-FEB-2017,63.55
10-JAN-2017,FUTSTK,HDIL,30-MAR-2017,64.35
10-JAN-2017,FUTSTK,HEROMOTOCO,25-JAN-2017,3069.65
10-JAN-2017,FUTSTK,HEROMOTOCO,23-FEB-2017,3076.60
10-JAN-2017,FUTSTK,HEROMOTOCO,30-MAR-2017,3103.25
10-JAN-2017,FUTSTK,HEXAWARE,25-JAN-2017,202.65
10-JAN-2017,FUTSTK,HEXAWARE,23-FEB-2017,203.65
10-JAN-2017,FUTSTK,HEXAWARE,30-MAR-2017,204.95
10-JAN-2017,FUTSTK,HINDALCO,25-JAN-2017,164.85
10-JAN-2017,FUTSTK,HINDALCO,23-FEB-2017,165.45
10-JAN-2017,FUTSTK,HINDALCO,30-MAR-2017,166.80
10-JAN-2017,FUTSTK,HINDPETRO,25-JAN-2017,473.95
10-JAN-2017,FUTSTK,HINDPETRO,23-FEB-2017,467.75
10-JAN-2017,FUTSTK,HINDPETRO,30-MAR-2017,486.20
10-JAN-2017,FUTSTK,HINDUNILVR,25-JAN-2017,830.75
10-JAN-2017,FUTSTK,HINDUNILVR,23-FEB-2017,834.20
10-JAN-2017,FUTSTK,HINDUNILVR,30-MAR-2017,842.55
10-JAN-2017,FUTSTK,HINDZINC,25-JAN-2017,273.00
10-JAN-2017,FUTSTK,HINDZINC,23-FEB-2017,273.50
10-JAN-2017,FUTSTK,HINDZINC,30-MAR-2017,276.80
10-JAN-2017,FUTSTK,IBREALEST,25-JAN-2017,80.50
10-JAN-2017,FUTSTK,IBREALEST,23-FEB-2017,80.85
10-JAN-2017,FUTSTK,IBREALEST,30-MAR-2017,81.40
10-JAN-2017,FUTSTK,IBULHSGFIN,25-JAN-2017,689.05
10-JAN-2017,FUTSTK,IBULHSGFIN,23-FEB-2017,685.85
10-JAN-2017,FUTSTK,IBULHSGFIN,30-MAR-2017,698.70
10-JAN-2017,FUTSTK,ICICIBANK,25-JAN-2017,260.50
10-JAN-2017,FUTSTK,ICICIBANK,23-FEB-2017,261.65
10-JAN-2017,FUTSTK,ICICIBANK,30-MAR-2017,264.00
10-JAN-2017,FUTSTK,ICIL,25-JAN-2017,164.65
10-JAN-2017,FUTSTK,ICIL,23-FEB-2017,165.70
10-JAN-2017,FUTSTK,ICIL,30-MAR-2017,166.40
10-JAN-2017,FUTSTK,IDBI,25-JAN-2017,73.75
10-JAN-2017,FUTSTK,IDBI,23-FEB-2017,73.25
10-JAN-2017,FUTSTK,IDBI,30-MAR-2017,74.55
10-JAN-2017,FUTSTK,IDEA,25-JAN-2017,73.55
10-JAN-2017,FUTSTK,IDEA,23-FEB-2017,72.85
10-JAN-2017,FUTSTK,IDEA,30-MAR-2017,75.60
10-JAN-2017,FUTSTK,IDFC,25-JAN-2017,55.25
10-JAN-2017,FUTSTK,IDFC,23-FEB-2017,55.45
10-JAN-2017,FUTSTK,IDFC,30-MAR-2017,55.80
10-JAN-2017,FUTSTK,IDFCBANK,25-JAN-2017,61.95
10-JAN-2017,FUTSTK,IDFCBANK,23-FEB-2017,62.20
10-JAN-2017,FUTSTK,IDFCBANK,30-MAR-2017,62.75
10-JAN-2017,FUTSTK,IFCI,25-JAN-2017,28.30
10-JAN-2017,FUTSTK,IFCI,23-FEB-2017,28.20
10-JAN-2017,FUTSTK,IFCI,30-MAR-2017,28.65
10-JAN-2017,FUTSTK,IGL,25-JAN-2017,936.05
10-JAN-2017,FUTSTK,IGL,23-FEB-2017,939.75
10-JAN-2017,FUTSTK,IGL,30-MAR-2017,945.75
10-JAN-2017,FUTSTK,INDIACEM,25-JAN-2017,129.60
10-JAN-2017,FUTSTK,INDIACEM,23-FEB-2017,130.10
10-JAN-2017,FUTSTK,INDIACEM,30-MAR-2017,131.10
10-JAN-2017,FUTSTK,INDUSINDBK,25-JAN-2017,1165.55
10-JAN-2017,FUTSTK,INDUSINDBK,23-FEB-2017,1166.60
10-JAN-2017,FUTSTK,INDUSINDBK,30-MAR-2017,1177.50
10-JAN-2017,FUTSTK,INFRATEL,25-JAN-2017,353.80
10-JAN-2017,FUTSTK,INFRATEL,23-FEB-2017,356.40
10-JAN-2017,FUTSTK,INFRATEL,30-MAR-2017,358.70
10-JAN-2017,FUTSTK,INFY,25-JAN-2017,974.45
10-JAN-2017,FUTSTK,INFY,23-FEB-2017,978.35
10-JAN-2017,FUTSTK,INFY,30-MAR-2017,984.60
10-JAN-2017,FUTSTK,IOC,25-JAN-2017,345.50
10-JAN-2017,FUTSTK,IOC,23-FEB-2017,340.80
10-JAN-2017,FUTSTK,IOC,30-MAR-2017,351.75
10-JAN-2017,FUTSTK,IRB,25-JAN-2017,215.45
10-JAN-2017,FUTSTK,IRB,23-FEB-2017,215.95
10-JAN-2017,FUTSTK,IRB,30-MAR-2017,218.05
10-JAN-2017,FUTSTK,ITC,25-JAN-2017,249.05
10-JAN-2017,FUTSTK,ITC,23-FEB-2017,249.85
10-JAN-2017,FUTSTK,ITC,30-MAR-2017,249.85
10-JAN-2017,FUTSTK,JETAIRWAYS,25-JAN-2017,389.75
10-JAN-2017,FUTSTK,JETAIRWAYS,23-FEB-2017,390.45
10-JAN-2017,FUTSTK,JETAIRWAYS,30-MAR-2017,391.10
10-JAN-2017,FUTSTK,JINDALSTEL,25-JAN-2017,75.15
10-JAN-2017,FUTSTK,JINDALSTEL,23-FEB-2017,75.50
10-JAN-2017,FUTSTK,JINDALSTEL,30-MAR-2017,75.90
10-JAN-2017,FUTSTK,JISLJALEQS,25-JAN-2017,95.95
10-JAN-2017,FUTSTK,JISLJALEQS,23-FEB-2017,96.20
10-JAN-2017,FUTSTK,JISLJALEQS,30-MAR-2017,97.20
10-JAN-2017,FUTSTK,JPASSOCIAT,25-JAN-2017,10.55
10-JAN-2017,FUTSTK,JPASSOCIAT,23-FEB-2017,10.55
10-JAN-2017,FUTSTK,JPASSOCIAT,30-MAR-2017,10.70
10-JAN-2017,FUTSTK,JSWENERGY,25-JAN-2017,64.55
10-JAN-2017,FUTSTK,JSWENERGY,23-FEB-2017,64.70
10-JAN-2017,FUTSTK,JSWENERGY,30-MAR-2017,65.35
10-JAN-2017,FUTSTK,JSWSTEEL,25-JAN-2017,179.35
10-JAN-2017,FUTSTK,JSWSTEEL,23-FEB-2017,179.75
10-JAN-2017,FUTSTK,JSWSTEEL,30-MAR-2017,181.05
10-JAN-2017,FUTSTK,JUBLFOOD,25-JAN-2017,831.60
10-JAN-2017,FUTSTK,JUBLFOOD,23-FEB-2017,827.15
10-JAN-2017,FUTSTK,JUBLFOOD,30-MAR-2017,844.50
10-JAN-2017,FUTSTK,JUSTDIAL,25-JAN-2017,375.25
10-JAN-2017,FUTSTK,JUSTDIAL,23-FEB-2017,368.35
10-JAN-2017,FUTSTK,JUSTDIAL,30-MAR-2017,386.20
10-JAN-2017,FUTSTK,KOTAKBANK,25-JAN-2017,712.95
10-JAN-2017,FUTSTK,KOTAKBANK,23-FEB-2017,716.25
10-JAN-2017,FUTSTK,KOTAKBANK,30-MAR-2017,722.95
10-JAN-2017,FUTSTK,KPIT,25-JAN-2017,138.60
10-JAN-2017,FUTSTK,KPIT,23-FEB-2017,139.80
10-JAN-2017,FUTSTK,KPIT,30-MAR-2017,140.65
10-JAN-2017,FUTSTK,KSCL,25-JAN-2017,425.75
10-JAN-2017,FUTSTK,KSCL,23-FEB-2017,428.25
10-JAN-2017,FUTSTK,KSCL,30-MAR-2017,430.95
10-JAN-2017,FUTSTK,KTKBANK,25-JAN-2017,118.50
10-JAN-2017,FUTSTK,KTKBANK,23-FEB-2017,119.10
10-JAN-2017,FUTSTK,KTKBANK,30-MAR-2017,119.65
10-JAN-2017,FUTSTK,L&TFH,25-JAN-2017,96.30
10-JAN-2017,FUTSTK,L&TFH,23-FEB-2017,96.40
10-JAN-2017,FUTSTK,L&TFH,30-MAR-2017,96.75
10-JAN-2017,FUTSTK,LICHSGFIN,25-JAN-2017,523.55
10-JAN-2017,FUTSTK,LICHSGFIN,23-FEB-2017,525.60
10-JAN-2017,FUTSTK,LICHSGFIN,30-MAR-2017,529.10
10-JAN-2017,FUTSTK,LT,25-JAN-2017,1392.35
10-JAN-2017,FUTSTK,LT,23-FEB-2017,1398.70
10-JAN-2017,FUTSTK,LT,30-MAR-2017,1403.00
10-JAN-2017,FUTSTK,LUPIN,25-JAN-2017,1493.00
10-JAN-2017,FUTSTK,LUPIN,23-FEB-2017,1499.80
10-JAN-2017,FUTSTK,LUPIN,30-MAR-2017,1510.05
10-JAN-2017,FUTSTK,M&M,25-JAN-2017,1215.65
10-JAN-2017,FUTSTK,M&M,23-FEB-2017,1220.70
10-JAN-2017,FUTSTK,M&M,30-MAR-2017,1231.05
10-JAN-2017,FUTSTK,M&MFIN,25-JAN-2017,280.85
10-JAN-2017,FUTSTK,M&MFIN,23-FEB-2017,280.20
10-JAN-2017,FUTSTK,M&MFIN,30-MAR-2017,285.35
10-JAN-2017,FUTSTK,MARICO,25-JAN-2017,261.90
10-JAN-2017,FUTSTK,MARICO,23-FEB-2017,262.85
10-JAN-2017,FUTSTK,MARICO,30-MAR-2017,264.55
10-JAN-2017,FUTSTK,MARUTI,25-JAN-2017,5696.95
10-JAN-2017,FUTSTK,MARUTI,23-FEB-2017,5715.20
10-JAN-2017,FUTSTK,MARUTI,30-MAR-2017,5741.90
10-JAN-2017,FUTSTK,MCDOWELL-N,25-JAN-2017,1913.05
10-JAN-2017,FUTSTK,MCDOWELL-N,23-FEB-2017,1924.75
10-JAN-2017,FUTSTK,MCDOWELL-N,30-MAR-2017,1937.00
10-JAN-2017,FUTSTK,MCLEODRUSS,25-JAN-2017,146.90
10-JAN-2017,FUTSTK,MCLEODRUSS,23-FEB-2017,147.55
10-JAN-2017,FUTSTK,MINDTREE,25-JAN-2017,486.40
