DATE,INSTRUMENT,UNDERLYING,EXPIRY DATE,MTM SETTLEMENT PRICE
09-JAN-2017,FUTSTK,ACC,30-MAR-2017,1347.20
09-JAN-2017,FUTSTK,ADANIENT,25-JAN-2017,79.05
09-JAN-2017,FUTSTK,ADANIENT,23-FEB-2017,79.40
09-JAN-2017,FUTSTK,ADANIENT,30-MAR-2017,79.90
09-JAN-2017,FUTSTK,ADANIPORTS,25-JAN-2017,285.40
09-JAN-2017,FUTSTK,ADANIPORTS,23-FEB-2017,286.05
09-JAN-2017,FUTSTK,ADANIPORTS,30-MAR-2017,288.85
09-JAN-2017,FUTSTK,ADANIPOWER,25-JAN-2017,32.95
09-JAN-2017,FUTSTK,ADANIPOWER,23-FEB-2017,33.20
09-JAN-2017,FUTSTK,ADANIPOWER,30-MAR-2017,33.40
09-JAN-2017,FUTSTK,AJANTPHARM,25-JAN-2017,1779.90
09-JAN-2017,FUTSTK,AJANTPHARM,23-FEB-2017,1793.80
09-JAN-2017,FUTSTK,AJANTPHARM,30-MAR-2017,1805.15
09-JAN-2017,FUTSTK,ALBK,25-JAN-2017,63.60
09-JAN-2017,FUTSTK,ALBK,23-FEB-2017,64.25
09-JAN-2017,FUTSTK,ALBK,30-MAR-2017,64.65
09-JAN-2017,FUTSTK,AMARAJABAT,25-JAN-2017,906.15
09-JAN-2017,FUTSTK,AMARAJABAT,23-FEB-2017,911.70
09-JAN-2017,FUTSTK,AMARAJABAT,30-MAR-2017,917.50
09-JAN-2017,FUTSTK,AMBUJACEM,25-JAN-2017,211.45
09-JAN-2017,FUTSTK,AMBUJACEM,23-FEB-2017,211.60
09-JAN-2017,FUTSTK,AMBUJACEM,30-MAR-2017,213.80
09-JAN-2017,FUTSTK,ANDHRABANK,25-JAN-2017,48.65
09-JAN-2017,FUTSTK,ANDHRABANK,23-FEB-2017,48.70
09-JAN-2017,FUTSTK,ANDHRABANK,30-MAR-2017,49.15
09-JAN-2017,FUTSTK,APOLLOHOSP,25-JAN-2017,1195.55
09-JAN-2017,FUTSTK,APOLLOHOSP,23-FEB-2017,1200.45
09-JAN-2017,FUTSTK,APOLLOHOSP,30-MAR-2017,1208.05
09-JAN-2017,FUTSTK,APOLLOTYRE,25-JAN-2017,187.00
09-JAN-2017,FUTSTK,APOLLOTYRE,23-FEB-2017,187.80
09-JAN-2017,FUTSTK,APOLLOTYRE,30-MAR-2017,189.00
09-JAN-2017,FUTSTK,ARVIND,25-JAN-2017,360.80
09-JAN-2017,FUTSTK,ARVIND,23-FEB-2017,362.40
09-JAN-2017,FUTSTK,ARVIND,30-MAR-2017,364.70
09-JAN-2017,FUTSTK,ASHOKLEY,25-JAN-2017,85.10
09-JAN-2017,FUTSTK,ASHOKLEY,23-FEB-2017,85.35
09-JAN-2017,FUTSTK,ASHOKLEY,30-MAR-2017,86.20
09-JAN-2017,FUTSTK,ASIANPAINT,25-JAN-2017,913.45
09-JAN-2017,FUTSTK,ASIANPAINT,23-FEB-2017,916.40
09-JAN-2017,FUTSTK,ASIANPAINT,30-MAR-2017,923.35
09-JAN-2017,FUTSTK,AUROPHARMA,25-JAN-2017,696.90
09-JAN-2017,FUTSTK,AUROPHARMA,23-FEB-2017,699.30
09-JAN-2017,FUTSTK,AUROPHARMA,30-MAR-2017,704.65
09-JAN-2017,FUTSTK,AXISBANK,25-JAN-2017,454.45
09-JAN-2017,FUTSTK,AXISBANK,23-FEB-2017,456.80
09-JAN-2017,FUTSTK,AXISBANK,30-MAR-2017,459.35
09-JAN-2017,FUTSTK,BAJAJ-AUTO,25-JAN-2017,2723.90
09-JAN-2017,FUTSTK,BAJAJ-AUTO,23-FEB-2017,2726.10
09-JAN-2017,FUTSTK,BAJAJ-AUTO,30-MAR-2017,2762.80
09-JAN-2017,FUTSTK,BAJFINANCE,25-JAN-2017,878.65
09-JAN-2017,FUTSTK,BAJFINANCE,23-FEB-2017,877.60
09-JAN-2017,FUTSTK,BAJFINANCE,30-MAR-2017,891.05
09-JAN-2017,FUTSTK,BANKBARODA,25-JAN-2017,153.30
09-JAN-2017,FUTSTK,BANKBARODA,23-FEB-2017,153.60
09-JAN-2017,FUTSTK,BANKBARODA,30-MAR-2017,155.05
09-JAN-2017,FUTSTK,BANKINDIA,25-JAN-2017,110.95
09-JAN-2017,FUTSTK,BANKINDIA,23-FEB-2017,110.45
09-JAN-2017,FUTSTK,BANKINDIA,30-MAR-2017,112.85
09-JAN-2017,FUTSTK,BATAINDIA,25-JAN-2017,459.95
09-JAN-2017,FUTSTK,BATAINDIA,23-FEB-2017,456.05
09-JAN-2017,FUTSTK,BATAINDIA,30-MAR-2017,469.80
09-JAN-2017,FUTSTK,BEL,25-JAN-2017,1458.95
09-JAN-2017,FUTSTK,BEL,23-FEB-2017,1456.55
09-JAN-2017,FUTSTK,BEL,30-MAR-2017,1475.40
09-JAN-2017,FUTSTK,BEML,25-JAN-2017,1151.30
09-JAN-2017,FUTSTK,BEML,23-FEB-2017,1146.45
09-JAN-2017,FUTSTK,BEML,30-MAR-2017,1167.50
09-JAN-2017,FUTSTK,BHARATFIN,25-JAN-2017,622.10
09-JAN-2017,FUTSTK,BHARATFIN,23-FEB-2017,624.10
09-JAN-2017,FUTSTK,BHARATFIN,30-MAR-2017,628.85
09-JAN-2017,FUTSTK,BHARATFORG,25-JAN-2017,911.35
09-JAN-2017,FUTSTK,BHARATFORG,23-FEB-2017,912.65
09-JAN-2017,FUTSTK,BHARATFORG,30-MAR-2017,920.60
09-JAN-2017,FUTSTK,BHARTIARTL,25-JAN-2017,317.75
09-JAN-2017,FUTSTK,BHARTIARTL,23-FEB-2017,317.45
09-JAN-2017,FUTSTK,BHARTIARTL,30-MAR-2017,322.60
09-JAN-2017,FUTSTK,BHEL,25-JAN-2017,128.10
09-JAN-2017,FUTSTK,BHEL,23-FEB-2017,128.10
09-JAN-2017,FUTSTK,BHEL,30-MAR-2017,129.50
09-JAN-2017,FUTSTK,BIOCON,25-JAN-2017,1013.80
09-JAN-2017,FUTSTK,BIOCON,23-FEB-2017,1017.75
09-JAN-2017,FUTSTK,BIOCON,30-MAR-2017,1028.30
09-JAN-2017,FUTSTK,BOSCHLTD,25-JAN-2017,20932.60
09-JAN-2017,FUTSTK,BOSCHLTD,23-FEB-2017,21074.85
09-JAN-2017,FUTSTK,BOSCHLTD,30-MAR-2017,21208.45
09-JAN-2017,FUTSTK,BPCL,25-JAN-2017,652.00
09-JAN-2017,FUTSTK,BPCL,23-FEB-2017,647.10
09-JAN-2017,FUTSTK,BPCL,30-MAR-2017,662.60
09-JAN-2017,FUTSTK,BRITANNIA,25-JAN-2017,2904.70
09-JAN-2017,FUTSTK,BRITANNIA,23-FEB-2017,2921.55
09-JAN-2017,FUTSTK,BRITANNIA,30-MAR-2017,2940.10
09-JAN-2017,FUTSTK,CADILAHC,25-JAN-2017,361.85
09-JAN-2017,FUTSTK,CADILAHC,23-FEB-2017,366.85
09-JAN-2017,FUTSTK,CADILAHC,30-MAR-2017,366.90
09-JAN-2017,FUTSTK,CAIRN,25-JAN-2017,257.50
09-JAN-2017,FUTSTK,CAIRN,23-FEB-2017,258.70
09-JAN-2017,FUTSTK,CAIRN,30-MAR-2017,260.35
09-JAN-2017,FUTSTK,CANBK,25-JAN-2017,267.55
09-JAN-2017,FUTSTK,CANBK,23-FEB-2017,265.15
09-JAN-2017,FUTSTK,CANBK,30-MAR-2017,273.95
09-JAN-2017,FUTSTK,CASTROLIND,25-JAN-2017,389.50
09-JAN-2017,FUTSTK,CASTROLIND,23-FEB-2017,392.40
09-JAN-2017,FUTSTK,CASTROLIND,30-MAR-2017,394.90
09-JAN-2017,FUTSTK,CEATLTD,25-JAN-2017,1178.20
09-JAN-2017,FUTSTK,CEATLTD,23-FEB-2017,1177.05
09-JAN-2017,FUTSTK,CEATLTD,30-MAR-2017,1196.90
09-JAN-2017,FUTSTK,CENTURYTEX,25-JAN-2017,841.70
09-JAN-2017,FUTSTK,CENTURYTEX,23-FEB-2017,845.50
09-JAN-2017,FUTSTK,CENTURYTEX,30-MAR-2017,850.25
09-JAN-2017,FUTSTK,CESC,25-JAN-2017,650.65
09-JAN-2017,FUTSTK,CESC,23-FEB-2017,653.05
09-JAN-2017,FUTSTK,CESC,30-MAR-2017,657.20
09-JAN-2017,FUTSTK,CIPLA,25-JAN-2017,578.40
09-JAN-2017,FUTSTK,CIPLA,23-FEB-2017,579.00
09-JAN-2017,FUTSTK,CIPLA,30-MAR-2017,585.10
09-JAN-2017,FUTSTK,COALINDIA,25-JAN-2017,297.55
09-JAN-2017,FUTSTK,COALINDIA,23-FEB-2017,291.50
09-JAN-2017,FUTSTK,COALINDIA,30-MAR-2017,287.55
09-JAN-2017,FUTSTK,COLPAL,25-JAN-2017,895.20
09-JAN-2017,FUTSTK,COLPAL,23-FEB-2017,900.85
09-JAN-2017,FUTSTK,COLPAL,30-MAR-2017,906.55
09-JAN-2017,FUTSTK,CONCOR,25-JAN-2017,1182.55
09-JAN-2017,FUTSTK,CONCOR,23-FEB-2017,1190.70
09-JAN-2017,FUTSTK,CONCOR,30-MAR-2017,1198.25
09-JAN-2017,FUTSTK,CROMPGREAV,25-JAN-2017,61.20
09-JAN-2017,FUTSTK,CROMPGREAV,23-FEB-2017,61.10
09-JAN-2017,FUTSTK,CROMPGREAV,30-MAR-2017,62.20
09-JAN-2017,FUTSTK,CUMMINSIND,25-JAN-2017,806.80
09-JAN-2017,FUTSTK,CUMMINSIND,23-FEB-2017,811.85
09-JAN-2017,FUTSTK,CUMMINSIND,30-MAR-2017,817.00
09-JAN-2017,FUTSTK,DABUR,25-JAN-2017,274.70
09-JAN-2017,FUTSTK,DABUR,23-FEB-2017,275.85
09-JAN-2017,FUTSTK,DABUR,30-MAR-2017,277.60
09-JAN-2017,FUTSTK,DCBBANK,25-JAN-2017,113.60
09-JAN-2017,FUTSTK,DCBBANK,23-FEB-2017,114.05
09-JAN-2017,FUTSTK,DCBBANK,30-MAR-2017,114.75
09-JAN-2017,FUTSTK,DHFL,25-JAN-2017,255.85
09-JAN-2017,FUTSTK,DHFL,23-FEB-2017,256.35
09-JAN-2017,FUTSTK,DHFL,30-MAR-2017,258.90
09-JAN-2017,FUTSTK,DISHTV,25-JAN-2017,86.70
09-JAN-2017,FUTSTK,DISHTV,23-FEB-2017,87.20
09-JAN-2017,FUTSTK,DISHTV,30-MAR-2017,87.75
09-JAN-2017,FUTSTK,DIVISLAB,25-JAN-2017,737.05
09-JAN-2017,FUTSTK,DIVISLAB,23-FEB-2017,740.30
09-JAN-2017,FUTSTK,DIVISLAB,30-MAR-2017,740.00
09-JAN-2017,FUTSTK,DLF,25-JAN-2017,127.00
09-JAN-2017,FUTSTK,DLF,23-FEB-2017,127.05
09-JAN-2017,FUTSTK,DLF,30-MAR-2017,128.35
09-JAN-2017,FUTSTK,DRREDDY,25-JAN-2017,3074.15
09-JAN-2017,FUTSTK,DRREDDY,23-FEB-2017,3087.10
09-JAN-2017,FUTSTK,DRREDDY,30-MAR-2017,3104.75
09-JAN-2017,FUTSTK,EICHERMOT,25-JAN-2017,23023.60
09-JAN-2017,FUTSTK,EICHERMOT,23-FEB-2017,23108.55
09-JAN-2017,FUTSTK,EICHERMOT,30-MAR-2017,23334.60
09-JAN-2017,FUTSTK,ENGINERSIN,25-JAN-2017,152.90
09-JAN-2017,FUTSTK,ENGINERSIN,23-FEB-2017,152.90
09-JAN-2017,FUTSTK,ENGINERSIN,30-MAR-2017,154.80
09-JAN-2017,FUTSTK,EXIDEIND,25-JAN-2017,185.70
09-JAN-2017,FUTSTK,EXIDEIND,23-FEB-2017,187.15
09-JAN-2017,FUTSTK,EXIDEIND,30-MAR-2017,188.30
09-JAN-2017,FUTSTK,FEDERALBNK,25-JAN-2017,68.60
09-JAN-2017,FUTSTK,FEDERALBNK,23-FEB-2017,68.85
09-JAN-2017,FUTSTK,FEDERALBNK,30-MAR-2017,69.35
09-JAN-2017,FUTSTK,GAIL,25-JAN-2017,435.30
09-JAN-2017,FUTSTK,GAIL,23-FEB-2017,433.30
09-JAN-2017,FUTSTK,GAIL,30-MAR-2017,442.05
09-JAN-2017,FUTSTK,GLENMARK,25-JAN-2017,898.60
09-JAN-2017,FUTSTK,GLENMARK,23-FEB-2017,902.05
09-JAN-2017,FUTSTK,GLENMARK,30-MAR-2017,907.80
09-JAN-2017,FUTSTK,GMRINFRA,25-JAN-2017,12.55
09-JAN-2017,FUTSTK,GMRINFRA,23-FEB-2017,12.60
09-JAN-2017,FUTSTK,GMRINFRA,30-MAR-2017,12.70
09-JAN-2017,FUTSTK,GODREJCP,25-JAN-2017,1543.85
09-JAN-2017,FUTSTK,GODREJCP,23-FEB-2017,1552.80
09-JAN-2017,FUTSTK,GODREJCP,30-MAR-2017,1562.65
09-JAN-2017,FUTSTK,GODREJIND,25-JAN-2017,439.75
09-JAN-2017,FUTSTK,GODREJIND,23-FEB-2017,438.80
09-JAN-2017,FUTSTK,GODREJIND,30-MAR-2017,445.70
09-JAN-2017,FUTSTK,GRANULES,25-JAN-2017,101.70
09-JAN-2017,FUTSTK,GRANULES,23-FEB-2017,102.15
09-JAN-2017,FUTSTK,GRANULES,30-MAR-2017,102.70
09-JAN-2017,FUTSTK,GRASIM,25-JAN-2017,860.70
09-JAN-2017,FUTSTK,GRASIM,23-FEB-2017,863.10
09-JAN-2017,FUTSTK,GRASIM,30-MAR-2017,871.10
09-JAN-2017,FUTSTK,HAVELLS,25-JAN-2017,363.60
09-JAN-2017,FUTSTK,HAVELLS,23-FEB-2017,367.70
09-JAN-2017,FUTSTK,HAVELLS,30-MAR-2017,370.05
09-JAN-2017,FUTSTK,HCLTECH,25-JAN-2017,837.20
09-JAN-2017,FUTSTK,HCLTECH,23-FEB-2017,835.30
09-JAN-2017,FUTSTK,HCLTECH,30-MAR-2017,850.50
09-JAN-2017,FUTSTK,HDFC,25-JAN-2017,1225.50
09-JAN-2017,FUTSTK,HDFC,23-FEB-2017,1230.20
09-JAN-2017,FUTSTK,HDFC,30-MAR-2017,1241.35
09-JAN-2017,FUTSTK,HDFCBANK,25-JAN-2017,1199.55
09-JAN-2017,FUTSTK,HDFCBANK,23-FEB-2017,1203.80
09-JAN-2017,FUTSTK,HDFCBANK,30-MAR-2017,1212.60
09-JAN-2017,FUTSTK,HDIL,25-JAN-2017,63.20
09-JAN-2017,FUTSTK,HDIL,23-FEB-2017,63.50
09-JAN-2017,FUTSTK,HDIL,30-MAR-2017,64.00
09-JAN-2017,FUTSTK,HEROMOTOCO,25-JAN-2017,3043.20
09-JAN-2017,FUTSTK,HEROMOTOCO,23-FEB-2017,3050.30
09-JAN-2017,FUTSTK,HEROMOTOCO,30-MAR-2017,3075.55
09-JAN-2017,FUTSTK,HEXAWARE,25-JAN-2017,204.35
09-JAN-2017,FUTSTK,HEXAWARE,23-FEB-2017,204.20
09-JAN-2017,FUTSTK,HEXAWARE,30-MAR-2017,206.50
09-JAN-2017,FUTSTK,HINDALCO,25-JAN-2017,158.65
09-JAN-2017,FUTSTK,HINDALCO,23-FEB-2017,159.05
09-JAN-2017,FUTSTK,HINDALCO,30-MAR-2017,160.30
09-JAN-2017,FUTSTK,HINDPETRO,25-JAN-2017,461.95
09-JAN-2017,FUTSTK,HINDPETRO,23-FEB-2017,458.15
09-JAN-2017,FUTSTK,HINDPETRO,30-MAR-2017,469.75
09-JAN-2017,FUTSTK,HINDUNILVR,25-JAN-2017,832.05
09-JAN-2017,FUTSTK,HINDUNILVR,23-FEB-2017,835.75
09-JAN-2017,FUTSTK,HINDUNILVR,30-MAR-2017,843.15
09-JAN-2017,FUTSTK,HINDZINC,25-JAN-2017,270.20
09-JAN-2017,FUTSTK,HINDZINC,23-FEB-2017,270.10
09-JAN-2017,FUTSTK,HINDZINC,30-MAR-2017,273.90
09-JAN-2017,FUTSTK,IBREALEST,25-JAN-2017,80.85
09-JAN-2017,FUTSTK,IBREALEST,23-FEB-2017,81.45
09-JAN-2017,FUTSTK,IBREALEST,30-MAR-2017,81.95
09-JAN-2017,FUTSTK,IBULHSGFIN,25-JAN-2017,675.40
09-JAN-2017,FUTSTK,IBULHSGFIN,23-FEB-2017,671.80
09-JAN-2017,FUTSTK,IBULHSGFIN,30-MAR-2017,683.85
09-JAN-2017,FUTSTK,ICICIBANK,25-JAN-2017,259.05
09-JAN-2017,FUTSTK,ICICIBANK,23-FEB-2017,260.05
09-JAN-2017,FUTSTK,ICICIBANK,30-MAR-2017,262.50
09-JAN-2017,FUTSTK,ICIL,25-JAN-2017,164.65
09-JAN-2017,FUTSTK,ICIL,23-FEB-2017,165.50
09-JAN-2017,FUTSTK,ICIL,30-MAR-2017,166.25
09-JAN-2017,FUTSTK,IDBI,25-JAN-2017,74.35
09-JAN-2017,FUTSTK,IDBI,23-FEB-2017,74.05
09-JAN-2017,FUTSTK,IDBI,30-MAR-2017,73.80
09-JAN-2017,FUTSTK,IDEA,25-JAN-2017,73.30
09-JAN-2017,FUTSTK,IDEA,23-FEB-2017,72.75
09-JAN-2017,FUTSTK,IDEA,30-MAR-2017,75.20
09-JAN-2017,FUTSTK,IDFC,25-JAN-2017,56.05
09-JAN-2017,FUTSTK,IDFC,23-FEB-2017,56.20
09-JAN-2017,FUTSTK,IDFC,30-MAR-2017,56.60
09-JAN-2017,FUTSTK,IDFCBANK,25-JAN-2017,62.15
09-JAN-2017,FUTSTK,IDFCBANK,23-FEB-2017,62.50
09-JAN-2017,FUTSTK,IDFCBANK,30-MAR-2017,62.80
09-JAN-2017,FUTSTK,IFCI,25-JAN-2017,28.05
09-JAN-2017,FUTSTK,IFCI,23-FEB-2017,27.95
09-JAN-2017,FUTSTK,IFCI,30-MAR-2017,28.35
09-JAN-2017,FUTSTK,IGL,25-JAN-2017,926.00
09-JAN-2017,FUTSTK,IGL,23-FEB-2017,926.05
09-JAN-2017,FUTSTK,IGL,30-MAR-2017,935.55
09-JAN-2017,FUTSTK,INDIACEM,25-JAN-2017,127.00
09-JAN-2017,FUTSTK,INDIACEM,23-FEB-2017,127.65
09-JAN-2017,FUTSTK,INDIACEM,30-MAR-2017,128.35
09-JAN-2017,FUTSTK,INDUSINDBK,25-JAN-2017,1160.75
09-JAN-2017,FUTSTK,INDUSINDBK,23-FEB-2017,1165.65
09-JAN-2017,FUTSTK,INDUSINDBK,30-MAR-2017,1176.15
09-JAN-2017,FUTSTK,INFRATEL,25-JAN-2017,350.60
09-JAN-2017,FUTSTK,INFRATEL,23-FEB-2017,351.50
09-JAN-2017,FUTSTK,INFRATEL,30-MAR-2017,354.30
09-JAN-2017,FUTSTK,INFY,25-JAN-2017,974.30
09-JAN-2017,FUTSTK,INFY,23-FEB-2017,978.90
09-JAN-2017,FUTSTK,INFY,30-MAR-2017,984.50
09-JAN-2017,FUTSTK,IOC,25-JAN-2017,342.10
09-JAN-2017,FUTSTK,IOC,23-FEB-2017,345.60
09-JAN-2017,FUTSTK,IOC,30-MAR-2017,347.80
09-JAN-2017,FUTSTK,IRB,25-JAN-2017,215.25
09-JAN-2017,FUTSTK,IRB,23-FEB-2017,216.35
09-JAN-2017,FUTSTK,IRB,30-MAR-2017,217.75
09-JAN-2017,FUTSTK,ITC,25-JAN-2017,246.05
09-JAN-2017,FUTSTK,ITC,23-FEB-2017,246.95
09-JAN-2017,FUTSTK,ITC,30-MAR-2017,247.85
09-JAN-2017,FUTSTK,JETAIRWAYS,25-JAN-2017,374.85
09-JAN-2017,FUTSTK,JETAIRWAYS,23-FEB-2017,375.00
09-JAN-2017,FUTSTK,JETAIRWAYS,30-MAR-2017,379.10
09-JAN-2017,FUTSTK,JINDALSTEL,25-JAN-2017,74.55
09-JAN-2017,FUTSTK,JINDALSTEL,23-FEB-2017,74.90
09-JAN-2017,FUTSTK,JINDALSTEL,30-MAR-2017,75.35
09-JAN-2017,FUTSTK,JISLJALEQS,25-JAN-2017,94.20
09-JAN-2017,FUTSTK,JISLJALEQS,23-FEB-2017,94.65
09-JAN-2017,FUTSTK,JISLJALEQS,30-MAR-2017,95.20
09-JAN-2017,FUTSTK,JPASSOCIAT,25-JAN-2017,10.65
09-JAN-2017,FUTSTK,JPASSOCIAT,23-FEB-2017,10.65
09-JAN-2017,FUTSTK,JPASSOCIAT,30-MAR-2017,10.75
09-JAN-2017,FUTSTK,JSWENERGY,25-JAN-2017,64.35
09-JAN-2017,FUTSTK,JSWENERGY,23-FEB-2017,64.65
09-JAN-2017,FUTSTK,JSWENERGY,30-MAR-2017,65.05
09-JAN-2017,FUTSTK,JSWSTEEL,25-JAN-2017,176.50
09-JAN-2017,FUTSTK,JSWSTEEL,23-FEB-2017,177.45
09-JAN-2017,FUTSTK,JSWSTEEL,30-MAR-2017,178.65
09-JAN-2017,FUTSTK,JUBLFOOD,25-JAN-2017,824.15
09-JAN-2017,FUTSTK,JUBLFOOD,23-FEB-2017,820.50
09-JAN-2017,FUTSTK,JUBLFOOD,30-MAR-2017,837.00
09-JAN-2017,FUTSTK,JUSTDIAL,25-JAN-2017,379.30
09-JAN-2017,FUTSTK,JUSTDIAL,23-FEB-2017,373.95
09-JAN-2017,FUTSTK,JUSTDIAL,30-MAR-2017,391.95
09-JAN-2017,FUTSTK,KOTAKBANK,25-JAN-2017,710.95
09-JAN-2017,FUTSTK,KOTAKBANK,23-FEB-2017,715.00
09-JAN-2017,FUTSTK,KOTAKBANK,30-MAR-2017,719.60
09-JAN-2017,FUTSTK,KPIT,25-JAN-2017,137.95
09-JAN-2017,FUTSTK,KPIT,23-FEB-2017,138.70
09-JAN-2017,FUTSTK,KPIT,30-MAR-2017,139.55
09-JAN-2017,FUTSTK,KSCL,25-JAN-2017,414.60
09-JAN-2017,FUTSTK,KSCL,23-FEB-2017,416.10
09-JAN-2017,FUTSTK,KSCL,30-MAR-2017,418.70
09-JAN-2017,FUTSTK,KTKBANK,25-JAN-2017,118.55
09-JAN-2017,FUTSTK,KTKBANK,23-FEB-2017,119.00
09-JAN-2017,FUTSTK,KTKBANK,30-MAR-2017,119.75
09-JAN-2017,FUTSTK,L&TFH,25-JAN-2017,95.75
09-JAN-2017,FUTSTK,L&TFH,23-FEB-2017,95.75
09-JAN-2017,FUTSTK,L&TFH,30-MAR-2017,96.30
09-JAN-2017,FUTSTK,LICHSGFIN,25-JAN-2017,526.45
09-JAN-2017,FUTSTK,LICHSGFIN,23-FEB-2017,529.15
09-JAN-2017,FUTSTK,LICHSGFIN,30-MAR-2017,532.05
09-JAN-2017,FUTSTK,LT,25-JAN-2017,1385.15
09-JAN-2017,FUTSTK,LT,23-FEB-2017,1391.00
09-JAN-2017,FUTSTK,LT,30-MAR-2017,1400.75
09-JAN-2017,FUTSTK,LUPIN,25-JAN-2017,1494.05
09-JAN-2017,FUTSTK,LUPIN,23-FEB-2017,1500.80
09-JAN-2017,FUTSTK,LUPIN,30-MAR-2017,1511.20
09-JAN-2017,FUTSTK,M&M,25-JAN-2017,1208.30
09-JAN-2017,FUTSTK,M&M,23-FEB-2017,1212.45
09-JAN-2017,FUTSTK,M&M,30-MAR-2017,1221.55
09-JAN-2017,FUTSTK,M&MFIN,25-JAN-2017,275.55
09-JAN-2017,FUTSTK,M&MFIN,23-FEB-2017,277.70
09-JAN-2017,FUTSTK,M&MFIN,30-MAR-2017,279.50
09-JAN-2017,FUTSTK,MARICO,25-JAN-2017,258.65
09-JAN-2017,FUTSTK,MARICO,23-FEB-2017,259.70
09-JAN-2017,FUTSTK,MARICO,30-MAR-2017,261.35
09-JAN-2017,FUTSTK,MARUTI,25-JAN-2017,5665.15
09-JAN-2017,FUTSTK,MARUTI,23-FEB-2017,5684.30
09-JAN-2017,FUTSTK,MARUTI,30-MAR-2017,5708.75
09-JAN-2017,FUTSTK,MCDOWELL-N,25-JAN-2017,1913.65
09-JAN-2017,FUTSTK,MCDOWELL-N,23-FEB-2017,1924.35
09-JAN-2017,FUTSTK,MCDOWELL-N,30-MAR-2017,1936.55
09-JAN-2017,FUTSTK,MCLEODRUSS,25-JAN-2017,145.40
09-JAN-2017,FUTSTK,MCLEODRUSS,23-FEB-2017,146.15
09-JAN-2017,FUTSTK,MINDTREE,25-JAN-2017,494.55
