DATE,INSTRUMENT,UNDERLYING,EXPIRY DATE,MTM SETTLEMENT PRICE
04-JAN-2017,FUTSTK,ADANIPOWER,25-JAN-2017,31.75
04-JAN-2017,FUTSTK,ADANIPOWER,23-FEB-2017,31.85
04-JAN-2017,FUTSTK,ADANIPOWER,30-MAR-2017,32.15
04-JAN-2017,FUTSTK,AJANTPHARM,25-JAN-2017,1775.30
04-JAN-2017,FUTSTK,AJANTPHARM,23-FEB-2017,1795.65
04-JAN-2017,FUTSTK,AJANTPHARM,30-MAR-2017,1806.85
04-JAN-2017,FUTSTK,ALBK,25-JAN-2017,61.50
04-JAN-2017,FUTSTK,ALBK,23-FEB-2017,61.45
04-JAN-2017,FUTSTK,ALBK,30-MAR-2017,63.05
04-JAN-2017,FUTSTK,AMARAJABAT,25-JAN-2017,899.50
04-JAN-2017,FUTSTK,AMARAJABAT,23-FEB-2017,908.35
04-JAN-2017,FUTSTK,AMARAJABAT,30-MAR-2017,914.05
04-JAN-2017,FUTSTK,AMBUJACEM,25-JAN-2017,212.30
04-JAN-2017,FUTSTK,AMBUJACEM,23-FEB-2017,211.70
04-JAN-2017,FUTSTK,AMBUJACEM,30-MAR-2017,215.40
04-JAN-2017,FUTSTK,ANDHRABANK,25-JAN-2017,47.85
04-JAN-2017,FUTSTK,ANDHRABANK,23-FEB-2017,48.15
04-JAN-2017,FUTSTK,ANDHRABANK,30-MAR-2017,48.45
04-JAN-2017,FUTSTK,APOLLOHOSP,25-JAN-2017,1223.05
04-JAN-2017,FUTSTK,APOLLOHOSP,23-FEB-2017,1231.85
04-JAN-2017,FUTSTK,APOLLOHOSP,30-MAR-2017,1239.55
04-JAN-2017,FUTSTK,APOLLOTYRE,25-JAN-2017,185.95
04-JAN-2017,FUTSTK,APOLLOTYRE,23-FEB-2017,186.95
04-JAN-2017,FUTSTK,APOLLOTYRE,30-MAR-2017,188.15
04-JAN-2017,FUTSTK,ARVIND,25-JAN-2017,359.45
04-JAN-2017,FUTSTK,ARVIND,23-FEB-2017,361.95
04-JAN-2017,FUTSTK,ARVIND,30-MAR-2017,364.25
04-JAN-2017,FUTSTK,ASHOKLEY,25-JAN-2017,84.30
04-JAN-2017,FUTSTK,ASHOKLEY,23-FEB-2017,84.50
04-JAN-2017,FUTSTK,ASHOKLEY,30-MAR-2017,85.15
04-JAN-2017,FUTSTK,ASIANPAINT,25-JAN-2017,908.20
04-JAN-2017,FUTSTK,ASIANPAINT,23-FEB-2017,910.80
04-JAN-2017,FUTSTK,ASIANPAINT,30-MAR-2017,920.45
04-JAN-2017,FUTSTK,AUROPHARMA,25-JAN-2017,667.80
04-JAN-2017,FUTSTK,AUROPHARMA,23-FEB-2017,669.90
04-JAN-2017,FUTSTK,AUROPHARMA,30-MAR-2017,677.15
04-JAN-2017,FUTSTK,AXISBANK,25-JAN-2017,454.50
04-JAN-2017,FUTSTK,AXISBANK,23-FEB-2017,455.85
04-JAN-2017,FUTSTK,AXISBANK,30-MAR-2017,458.00
04-JAN-2017,FUTSTK,BAJAJ-AUTO,25-JAN-2017,2686.45
04-JAN-2017,FUTSTK,BAJAJ-AUTO,23-FEB-2017,2708.10
04-JAN-2017,FUTSTK,BAJAJ-AUTO,30-MAR-2017,2725.00
04-JAN-2017,FUTSTK,BAJFINANCE,25-JAN-2017,869.50
04-JAN-2017,FUTSTK,BAJFINANCE,23-FEB-2017,869.25
04-JAN-2017,FUTSTK,BAJFINANCE,30-MAR-2017,885.20
04-JAN-2017,FUTSTK,BANKBARODA,25-JAN-2017,148.55
04-JAN-2017,FUTSTK,BANKBARODA,23-FEB-2017,148.60
04-JAN-2017,FUTSTK,BANKBARODA,30-MAR-2017,150.25
04-JAN-2017,FUTSTK,BANKINDIA,25-JAN-2017,107.10
04-JAN-2017,FUTSTK,BANKINDIA,23-FEB-2017,106.35
04-JAN-2017,FUTSTK,BANKINDIA,30-MAR-2017,109.35
04-JAN-2017,FUTSTK,BATAINDIA,25-JAN-2017,461.25
04-JAN-2017,FUTSTK,BATAINDIA,23-FEB-2017,467.50
04-JAN-2017,FUTSTK,BATAINDIA,30-MAR-2017,470.45
04-JAN-2017,FUTSTK,BEL,25-JAN-2017,1433.55
04-JAN-2017,FUTSTK,BEL,23-FEB-2017,1445.00
04-JAN-2017,FUTSTK,BEL,30-MAR-2017,1454.05
04-JAN-2017,FUTSTK,BEML,25-JAN-2017,1010.45
04-JAN-2017,FUTSTK,BEML,23-FEB-2017,1014.80
04-JAN-2017,FUTSTK,BEML,30-MAR-2017,1021.15
04-JAN-2017,FUTSTK,BHARATFIN,25-JAN-2017,630.35
04-JAN-2017,FUTSTK,BHARATFIN,23-FEB-2017,635.15
04-JAN-2017,FUTSTK,BHARATFIN,30-MAR-2017,639.10
04-JAN-2017,FUTSTK,BHARATFORG,25-JAN-2017,917.15
04-JAN-2017,FUTSTK,BHARATFORG,23-FEB-2017,917.60
04-JAN-2017,FUTSTK,BHARATFORG,30-MAR-2017,927.70
04-JAN-2017,FUTSTK,BHARTIARTL,25-JAN-2017,314.00
04-JAN-2017,FUTSTK,BHARTIARTL,23-FEB-2017,313.25
04-JAN-2017,FUTSTK,BHARTIARTL,30-MAR-2017,313.55
04-JAN-2017,FUTSTK,BHEL,25-JAN-2017,126.95
04-JAN-2017,FUTSTK,BHEL,23-FEB-2017,128.25
04-JAN-2017,FUTSTK,BHEL,30-MAR-2017,129.05
04-JAN-2017,FUTSTK,BIOCON,25-JAN-2017,936.00
04-JAN-2017,FUTSTK,BIOCON,23-FEB-2017,942.25
04-JAN-2017,FUTSTK,BIOCON,30-MAR-2017,948.15
04-JAN-2017,FUTSTK,BOSCHLTD,25-JAN-2017,20411.85
04-JAN-2017,FUTSTK,BOSCHLTD,23-FEB-2017,20605.90
04-JAN-2017,FUTSTK,BOSCHLTD,30-MAR-2017,20646.50
04-JAN-2017,FUTSTK,BPCL,25-JAN-2017,646.80
04-JAN-2017,FUTSTK,BPCL,23-FEB-2017,644.75
04-JAN-2017,FUTSTK,BPCL,30-MAR-2017,665.45
04-JAN-2017,FUTSTK,BRITANNIA,25-JAN-2017,2857.90
04-JAN-2017,FUTSTK,BRITANNIA,23-FEB-2017,2877.05
04-JAN-2017,FUTSTK,BRITANNIA,30-MAR-2017,2903.00
04-JAN-2017,FUTSTK,CADILAHC,25-JAN-2017,363.20
04-JAN-2017,FUTSTK,CADILAHC,23-FEB-2017,364.85
04-JAN-2017,FUTSTK,CADILAHC,30-MAR-2017,367.60
04-JAN-2017,FUTSTK,CAIRN,25-JAN-2017,244.40
04-JAN-2017,FUTSTK,CAIRN,23-FEB-2017,245.60
04-JAN-2017,FUTSTK,CAIRN,30-MAR-2017,247.15
04-JAN-2017,FUTSTK,CANBK,25-JAN-2017,261.95
04-JAN-2017,FUTSTK,CANBK,23-FEB-2017,259.45
04-JAN-2017,FUTSTK,CANBK,30-MAR-2017,259.00
04-JAN-2017,FUTSTK,CASTROLIND,25-JAN-2017,386.40
04-JAN-2017,FUTSTK,CASTROLIND,23-FEB-2017,387.75
04-JAN-2017,FUTSTK,CASTROLIND,30-MAR-2017,391.95
04-JAN-2017,FUTSTK,CEATLTD,25-JAN-2017,1185.00
04-JAN-2017,FUTSTK,CEATLTD,23-FEB-2017,1190.95
04-JAN-2017,FUTSTK,CEATLTD,30-MAR-2017,1198.40
04-JAN-2017,FUTSTK,CENTURYTEX,25-JAN-2017,828.90
04-JAN-2017,FUTSTK,CENTURYTEX,23-FEB-2017,831.90
04-JAN-2017,FUTSTK,CENTURYTEX,30-MAR-2017,838.85
04-JAN-2017,FUTSTK,CESC,25-JAN-2017,649.20
04-JAN-2017,FUTSTK,CESC,23-FEB-2017,652.15
04-JAN-2017,FUTSTK,CESC,30-MAR-2017,656.20
04-JAN-2017,FUTSTK,CIPLA,25-JAN-2017,569.25
04-JAN-2017,FUTSTK,CIPLA,23-FEB-2017,571.00
04-JAN-2017,FUTSTK,CIPLA,30-MAR-2017,576.90
04-JAN-2017,FUTSTK,COALINDIA,25-JAN-2017,300.80
04-JAN-2017,FUTSTK,COALINDIA,23-FEB-2017,296.25
04-JAN-2017,FUTSTK,COALINDIA,30-MAR-2017,292.80
04-JAN-2017,FUTSTK,COLPAL,25-JAN-2017,898.95
04-JAN-2017,FUTSTK,COLPAL,23-FEB-2017,905.70
04-JAN-2017,FUTSTK,COLPAL,30-MAR-2017,911.35
04-JAN-2017,FUTSTK,CONCOR,25-JAN-2017,1153.00
04-JAN-2017,FUTSTK,CONCOR,23-FEB-2017,1149.65
04-JAN-2017,FUTSTK,CONCOR,30-MAR-2017,1168.85
04-JAN-2017,FUTSTK,CROMPGREAV,25-JAN-2017,60.90
04-JAN-2017,FUTSTK,CROMPGREAV,23-FEB-2017,61.75
04-JAN-2017,FUTSTK,CROMPGREAV,30-MAR-2017,62.15
04-JAN-2017,FUTSTK,CUMMINSIND,25-JAN-2017,811.60
04-JAN-2017,FUTSTK,CUMMINSIND,23-FEB-2017,812.10
04-JAN-2017,FUTSTK,CUMMINSIND,30-MAR-2017,820.70
04-JAN-2017,FUTSTK,DABUR,25-JAN-2017,277.30
04-JAN-2017,FUTSTK,DABUR,23-FEB-2017,279.05
04-JAN-2017,FUTSTK,DABUR,30-MAR-2017,280.80
04-JAN-2017,FUTSTK,DCBBANK,25-JAN-2017,112.50
04-JAN-2017,FUTSTK,DCBBANK,23-FEB-2017,112.95
04-JAN-2017,FUTSTK,DCBBANK,30-MAR-2017,113.65
04-JAN-2017,FUTSTK,DHFL,25-JAN-2017,244.15
04-JAN-2017,FUTSTK,DHFL,23-FEB-2017,244.90
04-JAN-2017,FUTSTK,DHFL,30-MAR-2017,246.90
04-JAN-2017,FUTSTK,DISHTV,25-JAN-2017,85.15
04-JAN-2017,FUTSTK,DISHTV,23-FEB-2017,85.60
04-JAN-2017,FUTSTK,DISHTV,30-MAR-2017,86.10
04-JAN-2017,FUTSTK,DIVISLAB,25-JAN-2017,755.60
04-JAN-2017,FUTSTK,DIVISLAB,23-FEB-2017,755.25
04-JAN-2017,FUTSTK,DIVISLAB,30-MAR-2017,763.80
04-JAN-2017,FUTSTK,DLF,25-JAN-2017,125.80
04-JAN-2017,FUTSTK,DLF,23-FEB-2017,125.60
04-JAN-2017,FUTSTK,DLF,30-MAR-2017,127.45
04-JAN-2017,FUTSTK,DRREDDY,25-JAN-2017,3104.90
04-JAN-2017,FUTSTK,DRREDDY,23-FEB-2017,3118.95
04-JAN-2017,FUTSTK,DRREDDY,30-MAR-2017,3138.40
04-JAN-2017,FUTSTK,EICHERMOT,25-JAN-2017,22233.40
04-JAN-2017,FUTSTK,EICHERMOT,23-FEB-2017,22394.75
04-JAN-2017,FUTSTK,EICHERMOT,30-MAR-2017,22534.55
04-JAN-2017,FUTSTK,ENGINERSIN,25-JAN-2017,154.15
04-JAN-2017,FUTSTK,ENGINERSIN,23-FEB-2017,154.10
04-JAN-2017,FUTSTK,ENGINERSIN,30-MAR-2017,156.10
04-JAN-2017,FUTSTK,EXIDEIND,25-JAN-2017,182.95
04-JAN-2017,FUTSTK,EXIDEIND,23-FEB-2017,183.40
04-JAN-2017,FUTSTK,EXIDEIND,30-MAR-2017,184.90
04-JAN-2017,FUTSTK,FEDERALBNK,25-JAN-2017,66.00
04-JAN-2017,FUTSTK,FEDERALBNK,23-FEB-2017,66.35
04-JAN-2017,FUTSTK,FEDERALBNK,30-MAR-2017,66.75
04-JAN-2017,FUTSTK,GAIL,25-JAN-2017,440.65
04-JAN-2017,FUTSTK,GAIL,23-FEB-2017,444.10
04-JAN-2017,FUTSTK,GAIL,30-MAR-2017,446.85
04-JAN-2017,FUTSTK,GLENMARK,25-JAN-2017,902.45
04-JAN-2017,FUTSTK,GLENMARK,23-FEB-2017,907.05
04-JAN-2017,FUTSTK,GLENMARK,30-MAR-2017,912.70
04-JAN-2017,FUTSTK,GMRINFRA,25-JAN-2017,12.80
04-JAN-2017,FUTSTK,GMRINFRA,23-FEB-2017,12.85
04-JAN-2017,FUTSTK,GMRINFRA,30-MAR-2017,12.95
04-JAN-2017,FUTSTK,GODREJCP,25-JAN-2017,1536.00
04-JAN-2017,FUTSTK,GODREJCP,23-FEB-2017,1545.05
04-JAN-2017,FUTSTK,GODREJCP,30-MAR-2017,1554.70
04-JAN-2017,FUTSTK,GODREJIND,25-JAN-2017,433.50
04-JAN-2017,FUTSTK,GODREJIND,23-FEB-2017,436.60
04-JAN-2017,FUTSTK,GODREJIND,30-MAR-2017,439.30
04-JAN-2017,FUTSTK,GRANULES,25-JAN-2017,110.05
04-JAN-2017,FUTSTK,GRANULES,23-FEB-2017,111.00
04-JAN-2017,FUTSTK,GRANULES,30-MAR-2017,111.70
04-JAN-2017,FUTSTK,GRASIM,25-JAN-2017,869.75
04-JAN-2017,FUTSTK,GRASIM,23-FEB-2017,870.00
04-JAN-2017,FUTSTK,GRASIM,30-MAR-2017,880.20
04-JAN-2017,FUTSTK,HAVELLS,25-JAN-2017,351.20
04-JAN-2017,FUTSTK,HAVELLS,23-FEB-2017,350.65
04-JAN-2017,FUTSTK,HAVELLS,30-MAR-2017,356.50
04-JAN-2017,FUTSTK,HCLTECH,25-JAN-2017,854.70
04-JAN-2017,FUTSTK,HCLTECH,23-FEB-2017,854.40
04-JAN-2017,FUTSTK,HCLTECH,30-MAR-2017,870.00
04-JAN-2017,FUTSTK,HDFC,25-JAN-2017,1214.75
04-JAN-2017,FUTSTK,HDFC,23-FEB-2017,1219.30
04-JAN-2017,FUTSTK,HDFC,30-MAR-2017,1230.60
04-JAN-2017,FUTSTK,HDFCBANK,25-JAN-2017,1190.30
04-JAN-2017,FUTSTK,HDFCBANK,23-FEB-2017,1195.90
04-JAN-2017,FUTSTK,HDFCBANK,30-MAR-2017,1203.55
04-JAN-2017,FUTSTK,HDIL,25-JAN-2017,63.10
04-JAN-2017,FUTSTK,HDIL,23-FEB-2017,63.30
04-JAN-2017,FUTSTK,HDIL,30-MAR-2017,63.80
04-JAN-2017,FUTSTK,HEROMOTOCO,25-JAN-2017,3017.20
04-JAN-2017,FUTSTK,HEROMOTOCO,23-FEB-2017,3031.75
04-JAN-2017,FUTSTK,HEROMOTOCO,30-MAR-2017,3050.70
04-JAN-2017,FUTSTK,HEXAWARE,25-JAN-2017,213.00
04-JAN-2017,FUTSTK,HEXAWARE,23-FEB-2017,212.10
04-JAN-2017,FUTSTK,HEXAWARE,30-MAR-2017,216.50
04-JAN-2017,FUTSTK,HINDALCO,25-JAN-2017,159.15
04-JAN-2017,FUTSTK,HINDALCO,23-FEB-2017,159.55
04-JAN-2017,FUTSTK,HINDALCO,30-MAR-2017,161.35
04-JAN-2017,FUTSTK,HINDPETRO,25-JAN-2017,454.85
04-JAN-2017,FUTSTK,HINDPETRO,23-FEB-2017,450.75
04-JAN-2017,FUTSTK,HINDPETRO,30-MAR-2017,468.00
04-JAN-2017,FUTSTK,HINDUNILVR,25-JAN-2017,825.35
04-JAN-2017,FUTSTK,HINDUNILVR,23-FEB-2017,828.95
04-JAN-2017,FUTSTK,HINDUNILVR,30-MAR-2017,834.15
04-JAN-2017,FUTSTK,HINDZINC,25-JAN-2017,252.10
04-JAN-2017,FUTSTK,HINDZINC,23-FEB-2017,252.00
04-JAN-2017,FUTSTK,HINDZINC,30-MAR-2017,255.15
04-JAN-2017,FUTSTK,IBREALEST,25-JAN-2017,80.50
04-JAN-2017,FUTSTK,IBREALEST,23-FEB-2017,81.05
04-JAN-2017,FUTSTK,IBREALEST,30-MAR-2017,81.55
04-JAN-2017,FUTSTK,IBULHSGFIN,25-JAN-2017,646.55
04-JAN-2017,FUTSTK,IBULHSGFIN,23-FEB-2017,642.65
04-JAN-2017,FUTSTK,IBULHSGFIN,30-MAR-2017,653.55
04-JAN-2017,FUTSTK,ICICIBANK,25-JAN-2017,251.80
04-JAN-2017,FUTSTK,ICICIBANK,23-FEB-2017,252.90
04-JAN-2017,FUTSTK,ICICIBANK,30-MAR-2017,254.95
04-JAN-2017,FUTSTK,ICIL,25-JAN-2017,166.40
04-JAN-2017,FUTSTK,ICIL,23-FEB-2017,167.80
04-JAN-2017,FUTSTK,ICIL,30-MAR-2017,168.85
04-JAN-2017,FUTSTK,IDBI,25-JAN-2017,70.20
04-JAN-2017,FUTSTK,IDBI,23-FEB-2017,69.75
04-JAN-2017,FUTSTK,IDBI,30-MAR-2017,71.05
04-JAN-2017,FUTSTK,IDEA,25-JAN-2017,73.30
04-JAN-2017,FUTSTK,IDEA,23-FEB-2017,72.70
04-JAN-2017,FUTSTK,IDEA,30-MAR-2017,72.40
04-JAN-2017,FUTSTK,IDFC,25-JAN-2017,55.15
04-JAN-2017,FUTSTK,IDFC,23-FEB-2017,55.50
04-JAN-2017,FUTSTK,IDFC,30-MAR-2017,55.85
04-JAN-2017,FUTSTK,IDFCBANK,25-JAN-2017,60.20
04-JAN-2017,FUTSTK,IDFCBANK,23-FEB-2017,60.40
04-JAN-2017,FUTSTK,IDFCBANK,30-MAR-2017,60.85
04-JAN-2017,FUTSTK,IFCI,25-JAN-2017,27.90
04-JAN-2017,FUTSTK,IFCI,23-FEB-2017,27.70
04-JAN-2017,FUTSTK,IFCI,30-MAR-2017,28.20
04-JAN-2017,FUTSTK,IGL,25-JAN-2017,934.10
04-JAN-2017,FUTSTK,IGL,23-FEB-2017,934.30
04-JAN-2017,FUTSTK,IGL,30-MAR-2017,949.35
04-JAN-2017,FUTSTK,INDIACEM,25-JAN-2017,122.25
04-JAN-2017,FUTSTK,INDIACEM,23-FEB-2017,123.10
04-JAN-2017,FUTSTK,INDIACEM,30-MAR-2017,123.90
04-JAN-2017,FUTSTK,INDUSINDBK,25-JAN-2017,1103.65
04-JAN-2017,FUTSTK,INDUSINDBK,23-FEB-2017,1110.00
04-JAN-2017,FUTSTK,INDUSINDBK,30-MAR-2017,1116.90
04-JAN-2017,FUTSTK,INFRATEL,25-JAN-2017,353.10
04-JAN-2017,FUTSTK,INFRATEL,23-FEB-2017,355.50
04-JAN-2017,FUTSTK,INFRATEL,30-MAR-2017,357.75
04-JAN-2017,FUTSTK,INFY,25-JAN-2017,999.45
04-JAN-2017,FUTSTK,INFY,23-FEB-2017,1002.30
04-JAN-2017,FUTSTK,INFY,30-MAR-2017,1006.40
04-JAN-2017,FUTSTK,IOC,25-JAN-2017,338.05
04-JAN-2017,FUTSTK,IOC,23-FEB-2017,335.10
04-JAN-2017,FUTSTK,IOC,30-MAR-2017,348.20
04-JAN-2017,FUTSTK,IRB,25-JAN-2017,207.50
04-JAN-2017,FUTSTK,IRB,23-FEB-2017,207.75
04-JAN-2017,FUTSTK,IRB,30-MAR-2017,209.95
04-JAN-2017,FUTSTK,ITC,25-JAN-2017,245.75
04-JAN-2017,FUTSTK,ITC,23-FEB-2017,246.45
04-JAN-2017,FUTSTK,ITC,30-MAR-2017,249.20
04-JAN-2017,FUTSTK,JETAIRWAYS,25-JAN-2017,371.90
04-JAN-2017,FUTSTK,JETAIRWAYS,23-FEB-2017,371.25
04-JAN-2017,FUTSTK,JETAIRWAYS,30-MAR-2017,376.05
04-JAN-2017,FUTSTK,JINDALSTEL,25-JAN-2017,71.60
04-JAN-2017,FUTSTK,JINDALSTEL,23-FEB-2017,71.90
04-JAN-2017,FUTSTK,JINDALSTEL,30-MAR-2017,72.30
04-JAN-2017,FUTSTK,JISLJALEQS,25-JAN-2017,93.30
04-JAN-2017,FUTSTK,JISLJALEQS,23-FEB-2017,93.75
04-JAN-2017,FUTSTK,JISLJALEQS,30-MAR-2017,94.35
04-JAN-2017,FUTSTK,JPASSOCIAT,25-JAN-2017,9.85
04-JAN-2017,FUTSTK,JPASSOCIAT,23-FEB-2017,9.85
04-JAN-2017,FUTSTK,JPASSOCIAT,30-MAR-2017,9.95
04-JAN-2017,FUTSTK,JSWENERGY,25-JAN-2017,61.35
04-JAN-2017,FUTSTK,JSWENERGY,23-FEB-2017,61.40
04-JAN-2017,FUTSTK,JSWENERGY,30-MAR-2017,62.05
04-JAN-2017,FUTSTK,JSWSTEEL,25-JAN-2017,163.15
04-JAN-2017,FUTSTK,JSWSTEEL,23-FEB-2017,164.55
04-JAN-2017,FUTSTK,JSWSTEEL,30-MAR-2017,165.55
04-JAN-2017,FUTSTK,JUBLFOOD,25-JAN-2017,849.70
04-JAN-2017,FUTSTK,JUBLFOOD,23-FEB-2017,844.30
04-JAN-2017,FUTSTK,JUBLFOOD,30-MAR-2017,875.50
04-JAN-2017,FUTSTK,JUSTDIAL,25-JAN-2017,342.95
04-JAN-2017,FUTSTK,JUSTDIAL,23-FEB-2017,338.45
04-JAN-2017,FUTSTK,JUSTDIAL,30-MAR-2017,348.80
04-JAN-2017,FUTSTK,KOTAKBANK,25-JAN-2017,697.35
04-JAN-2017,FUTSTK,KOTAKBANK,23-FEB-2017,699.85
04-JAN-2017,FUTSTK,KOTAKBANK,30-MAR-2017,706.20
04-JAN-2017,FUTSTK,KPIT,25-JAN-2017,137.50
04-JAN-2017,FUTSTK,KPIT,23-FEB-2017,138.40
04-JAN-2017,FUTSTK,KPIT,30-MAR-2017,139.25
04-JAN-2017,FUTSTK,KSCL,25-JAN-2017,415.95
04-JAN-2017,FUTSTK,KSCL,23-FEB-2017,418.50
04-JAN-2017,FUTSTK,KSCL,30-MAR-2017,421.15
04-JAN-2017,FUTSTK,KTKBANK,25-JAN-2017,115.95
04-JAN-2017,FUTSTK,KTKBANK,23-FEB-2017,116.45
04-JAN-2017,FUTSTK,KTKBANK,30-MAR-2017,117.20
04-JAN-2017,FUTSTK,L&TFH,25-JAN-2017,91.60
04-JAN-2017,FUTSTK,L&TFH,23-FEB-2017,91.85
04-JAN-2017,FUTSTK,L&TFH,30-MAR-2017,92.75
04-JAN-2017,FUTSTK,LICHSGFIN,25-JAN-2017,519.10
04-JAN-2017,FUTSTK,LICHSGFIN,23-FEB-2017,520.30
04-JAN-2017,FUTSTK,LICHSGFIN,30-MAR-2017,523.50
04-JAN-2017,FUTSTK,LT,25-JAN-2017,1378.30
04-JAN-2017,FUTSTK,LT,23-FEB-2017,1383.80
04-JAN-2017,FUTSTK,LT,30-MAR-2017,1397.60
04-JAN-2017,FUTSTK,LUPIN,25-JAN-2017,1494.70
04-JAN-2017,FUTSTK,LUPIN,23-FEB-2017,1501.30
04-JAN-2017,FUTSTK,LUPIN,30-MAR-2017,1511.70
04-JAN-2017,FUTSTK,M&M,25-JAN-2017,1223.80
04-JAN-2017,FUTSTK,M&M,23-FEB-2017,1225.05
04-JAN-2017,FUTSTK,M&M,30-MAR-2017,1240.60
04-JAN-2017,FUTSTK,M&MFIN,25-JAN-2017,273.45
04-JAN-2017,FUTSTK,M&MFIN,23-FEB-2017,272.00
04-JAN-2017,FUTSTK,M&MFIN,30-MAR-2017,277.70
04-JAN-2017,FUTSTK,MARICO,25-JAN-2017,258.15
04-JAN-2017,FUTSTK,MARICO,23-FEB-2017,260.05
04-JAN-2017,FUTSTK,MARICO,30-MAR-2017,261.70
04-JAN-2017,FUTSTK,MARUTI,25-JAN-2017,5517.30
04-JAN-2017,FUTSTK,MARUTI,23-FEB-2017,5528.65
04-JAN-2017,FUTSTK,MARUTI,30-MAR-2017,5521.35
04-JAN-2017,FUTSTK,MCDOWELL-N,25-JAN-2017,1953.45
04-JAN-2017,FUTSTK,MCDOWELL-N,23-FEB-2017,1967.60
04-JAN-2017,FUTSTK,MCDOWELL-N,30-MAR-2017,1979.85
04-JAN-2017,FUTSTK,MCLEODRUSS,25-JAN-2017,140.10
04-JAN-2017,FUTSTK,MCLEODRUSS,23-FEB-2017,140.95
04-JAN-2017,FUTSTK,MINDTREE,25-JAN-2017,526.65
