DATE,INSTRUMENT,UNDERLYING,EXPIRY DATE,MTM SETTLEMENT PRICE
03-JAN-2017,FUTIDX,BANKNIFTY,25-JAN-2017,18060.95
03-JAN-2017,FUTIDX,BANKNIFTY,23-FEB-2017,18131.10
03-JAN-2017,FUTIDX,BANKNIFTY,30-MAR-2017,18208.95
03-JAN-2017,FUTIDX,DJIA,20-JAN-2017,19860.00
03-JAN-2017,FUTIDX,DJIA,17-FEB-2017,19922.50
03-JAN-2017,FUTIDX,DJIA,17-MAR-2017,20020.00
03-JAN-2017,FUTIDX,DJIA,16-JUN-2017,20345.00
03-JAN-2017,FUTIDX,DJIA,15-SEP-2017,20672.50
03-JAN-2017,FUTIDX,DJIA,15-DEC-2017,21007.50
03-JAN-2017,FUTIDX,FTSE100,20-JAN-2017,7165.00
03-JAN-2017,FUTIDX,FTSE100,17-FEB-2017,7200.00
03-JAN-2017,FUTIDX,FTSE100,17-MAR-2017,7236.00
03-JAN-2017,FUTIDX,FTSE100,16-JUN-2017,7353.00
03-JAN-2017,FUTIDX,FTSE100,15-SEP-2017,7472.00
03-JAN-2017,FUTIDX,FTSE100,15-DEC-2017,7593.00
03-JAN-2017,FUTIDX,NIFTY,25-JAN-2017,8196.50
03-JAN-2017,FUTIDX,NIFTY,23-FEB-2017,8222.60
03-JAN-2017,FUTIDX,NIFTY,30-MAR-2017,8248.40
03-JAN-2017,FUTIDX,NIFTYCPSE,25-JAN-2017,2385.15
03-JAN-2017,FUTIDX,NIFTYCPSE,23-FEB-2017,2425.85
03-JAN-2017,FUTIDX,NIFTYCPSE,30-MAR-2017,2440.90
03-JAN-2017,FUTIDX,NIFTYINFRA,25-JAN-2017,2756.35
03-JAN-2017,FUTIDX,NIFTYINFRA,23-FEB-2017,2770.55
03-JAN-2017,FUTIDX,NIFTYINFRA,30-MAR-2017,2787.70
03-JAN-2017,FUTIDX,NIFTYIT,25-JAN-2017,10360.00
03-JAN-2017,FUTIDX,NIFTYIT,23-FEB-2017,10456.00
03-JAN-2017,FUTIDX,NIFTYIT,30-MAR-2017,10521.00
03-JAN-2017,FUTIDX,NIFTYMID50,25-JAN-2017,3733.45
03-JAN-2017,FUTIDX,NIFTYMID50,23-FEB-2017,3752.65
03-JAN-2017,FUTIDX,NIFTYMID50,30-MAR-2017,3775.90
03-JAN-2017,FUTIDX,NIFTYPSE,25-JAN-2017,3799.30
03-JAN-2017,FUTIDX,NIFTYPSE,23-FEB-2017,3818.85
03-JAN-2017,FUTIDX,NIFTYPSE,30-MAR-2017,3842.50
03-JAN-2017,FUTIDX,S&P500,20-JAN-2017,2250.00
03-JAN-2017,FUTIDX,S&P500,17-FEB-2017,2256.75
03-JAN-2017,FUTIDX,S&P500,17-MAR-2017,2268.00
03-JAN-2017,FUTIDX,S&P500,16-JUN-2017,2304.75
03-JAN-2017,FUTIDX,S&P500,15-SEP-2017,2342.00
03-JAN-2017,FUTIDX,S&P500,15-DEC-2017,2380.00
03-JAN-2017,FUTIVX,INDIAVIX,03-JAN-2017,1595.75
03-JAN-2017,FUTIVX,INDIAVIX,10-JAN-2017,1596.00
03-JAN-2017,FUTIVX,INDIAVIX,17-JAN-2017,1593.25
03-JAN-2017,FUTSTK,ABIRLANUVO,25-JAN-2017,1294.75
03-JAN-2017,FUTSTK,ABIRLANUVO,23-FEB-2017,1303.25
03-JAN-2017,FUTSTK,ABIRLANUVO,30-MAR-2017,1311.30
03-JAN-2017,FUTSTK,ACC,25-JAN-2017,1345.25
03-JAN-2017,FUTSTK,ACC,23-FEB-2017,1355.70
03-JAN-2017,FUTSTK,ACC,30-MAR-2017,1364.10
03-JAN-2017,FUTSTK,ADANIENT,25-JAN-2017,76.85
03-JAN-2017,FUTSTK,ADANIENT,23-FEB-2017,77.25
03-JAN-2017,FUTSTK,ADANIENT,30-MAR-2017,77.75
03-JAN-2017,FUTSTK,ADANIPORTS,25-JAN-2017,274.15
03-JAN-2017,FUTSTK,ADANIPORTS,23-FEB-2017,276.45
03-JAN-2017,FUTSTK,ADANIPORTS,30-MAR-2017,278.15
03-JAN-2017,FUTSTK,ADANIPOWER,25-JAN-2017,30.80
03-JAN-2017,FUTSTK,ADANIPOWER,23-FEB-2017,30.95
03-JAN-2017,FUTSTK,ADANIPOWER,30-MAR-2017,31.15
03-JAN-2017,FUTSTK,AJANTPHARM,25-JAN-2017,1799.25
03-JAN-2017,FUTSTK,AJANTPHARM,23-FEB-2017,1813.60
03-JAN-2017,FUTSTK,AJANTPHARM,30-MAR-2017,1824.85
03-JAN-2017,FUTSTK,ALBK,25-JAN-2017,61.85
03-JAN-2017,FUTSTK,ALBK,23-FEB-2017,61.75
03-JAN-2017,FUTSTK,ALBK,30-MAR-2017,63.30
03-JAN-2017,FUTSTK,AMARAJABAT,25-JAN-2017,889.95
03-JAN-2017,FUTSTK,AMARAJABAT,23-FEB-2017,897.75
03-JAN-2017,FUTSTK,AMARAJABAT,30-MAR-2017,903.30
03-JAN-2017,FUTSTK,AMBUJACEM,25-JAN-2017,214.55
03-JAN-2017,FUTSTK,AMBUJACEM,23-FEB-2017,217.15
03-JAN-2017,FUTSTK,AMBUJACEM,30-MAR-2017,218.50
03-JAN-2017,FUTSTK,ANDHRABANK,25-JAN-2017,48.05
03-JAN-2017,FUTSTK,ANDHRABANK,23-FEB-2017,48.10
03-JAN-2017,FUTSTK,ANDHRABANK,30-MAR-2017,48.60
03-JAN-2017,FUTSTK,APOLLOHOSP,25-JAN-2017,1207.40
03-JAN-2017,FUTSTK,APOLLOHOSP,23-FEB-2017,1216.35
03-JAN-2017,FUTSTK,APOLLOHOSP,30-MAR-2017,1223.90
03-JAN-2017,FUTSTK,APOLLOTYRE,25-JAN-2017,187.95
03-JAN-2017,FUTSTK,APOLLOTYRE,23-FEB-2017,188.55
03-JAN-2017,FUTSTK,APOLLOTYRE,30-MAR-2017,190.15
03-JAN-2017,FUTSTK,ARVIND,25-JAN-2017,360.75
03-JAN-2017,FUTSTK,ARVIND,23-FEB-2017,361.25
03-JAN-2017,FUTSTK,ARVIND,30-MAR-2017,365.80
03-JAN-2017,FUTSTK,ASHOKLEY,25-JAN-2017,81.30
03-JAN-2017,FUTSTK,ASHOKLEY,23-FEB-2017,81.55
03-JAN-2017,FUTSTK,ASHOKLEY,30-MAR-2017,82.30
03-JAN-2017,FUTSTK,ASIANPAINT,25-JAN-2017,899.50
03-JAN-2017,FUTSTK,ASIANPAINT,23-FEB-2017,903.20
03-JAN-2017,FUTSTK,ASIANPAINT,30-MAR-2017,910.35
03-JAN-2017,FUTSTK,AUROPHARMA,25-JAN-2017,672.65
03-JAN-2017,FUTSTK,AUROPHARMA,23-FEB-2017,675.00
03-JAN-2017,FUTSTK,AUROPHARMA,30-MAR-2017,682.50
03-JAN-2017,FUTSTK,AXISBANK,25-JAN-2017,455.65
03-JAN-2017,FUTSTK,AXISBANK,23-FEB-2017,457.55
03-JAN-2017,FUTSTK,AXISBANK,30-MAR-2017,459.35
