DATE,INSTRUMENT,UNDERLYING,EXPIRY DATE,MTM SETTLEMENT PRICE
02-JAN-2017,FUTSTK,ASIANPAINT,23-FEB-2017,910.65
02-JAN-2017,FUTSTK,ASIANPAINT,30-MAR-2017,918.70
02-JAN-2017,FUTSTK,AUROPHARMA,25-JAN-2017,676.15
02-JAN-2017,FUTSTK,AUROPHARMA,23-FEB-2017,678.50
02-JAN-2017,FUTSTK,AUROPHARMA,30-MAR-2017,686.00
02-JAN-2017,FUTSTK,AXISBANK,25-JAN-2017,448.70
02-JAN-2017,FUTSTK,AXISBANK,23-FEB-2017,450.05
02-JAN-2017,FUTSTK,AXISBANK,30-MAR-2017,452.60
02-JAN-2017,FUTSTK,BAJAJ-AUTO,25-JAN-2017,2601.75
02-JAN-2017,FUTSTK,BAJAJ-AUTO,23-FEB-2017,2622.55
02-JAN-2017,FUTSTK,BAJAJ-AUTO,30-MAR-2017,2638.85
02-JAN-2017,FUTSTK,BAJFINANCE,25-JAN-2017,871.15
02-JAN-2017,FUTSTK,BAJFINANCE,23-FEB-2017,870.75
02-JAN-2017,FUTSTK,BAJFINANCE,30-MAR-2017,883.55
02-JAN-2017,FUTSTK,BANKBARODA,25-JAN-2017,149.50
02-JAN-2017,FUTSTK,BANKBARODA,23-FEB-2017,149.45
02-JAN-2017,FUTSTK,BANKBARODA,30-MAR-2017,151.25
02-JAN-2017,FUTSTK,BANKINDIA,25-JAN-2017,106.90
02-JAN-2017,FUTSTK,BANKINDIA,23-FEB-2017,106.10
02-JAN-2017,FUTSTK,BANKINDIA,30-MAR-2017,109.15
02-JAN-2017,FUTSTK,BATAINDIA,25-JAN-2017,447.80
02-JAN-2017,FUTSTK,BATAINDIA,23-FEB-2017,451.30
02-JAN-2017,FUTSTK,BATAINDIA,30-MAR-2017,454.10
02-JAN-2017,FUTSTK,BEL,25-JAN-2017,1371.50
02-JAN-2017,FUTSTK,BEL,23-FEB-2017,1376.55
02-JAN-2017,FUTSTK,BEL,30-MAR-2017,1386.70
02-JAN-2017,FUTSTK,BEML,25-JAN-2017,1000.05
02-JAN-2017,FUTSTK,BEML,23-FEB-2017,1005.55
02-JAN-2017,FUTSTK,BEML,30-MAR-2017,1011.80
02-JAN-2017,FUTSTK,BHARATFIN,25-JAN-2017,605.50
02-JAN-2017,FUTSTK,BHARATFIN,23-FEB-2017,607.65
02-JAN-2017,FUTSTK,BHARATFIN,30-MAR-2017,611.60
02-JAN-2017,FUTSTK,BHARATFORG,25-JAN-2017,929.20
02-JAN-2017,FUTSTK,BHARATFORG,23-FEB-2017,930.00
02-JAN-2017,FUTSTK,BHARATFORG,30-MAR-2017,938.85
02-JAN-2017,FUTSTK,BHARTIARTL,25-JAN-2017,309.30
02-JAN-2017,FUTSTK,BHARTIARTL,23-FEB-2017,308.10
02-JAN-2017,FUTSTK,BHARTIARTL,30-MAR-2017,315.85
02-JAN-2017,FUTSTK,BHEL,25-JAN-2017,123.05
02-JAN-2017,FUTSTK,BHEL,23-FEB-2017,122.95
02-JAN-2017,FUTSTK,BHEL,30-MAR-2017,124.40
02-JAN-2017,FUTSTK,BIOCON,25-JAN-2017,955.20
02-JAN-2017,FUTSTK,BIOCON,23-FEB-2017,958.90
02-JAN-2017,FUTSTK,BIOCON,30-MAR-2017,966.75
02-JAN-2017,FUTSTK,BOSCHLTD,25-JAN-2017,21132.85
02-JAN-2017,FUTSTK,BOSCHLTD,23-FEB-2017,21291.15
02-JAN-2017,FUTSTK,BOSCHLTD,30-MAR-2017,21423.45
02-JAN-2017,FUTSTK,BPCL,25-JAN-2017,635.05
02-JAN-2017,FUTSTK,BPCL,23-FEB-2017,633.40
02-JAN-2017,FUTSTK,BPCL,30-MAR-2017,650.45
02-JAN-2017,FUTSTK,BRITANNIA,25-JAN-2017,2898.40
02-JAN-2017,FUTSTK,BRITANNIA,23-FEB-2017,2913.15
02-JAN-2017,FUTSTK,BRITANNIA,30-MAR-2017,2931.25
02-JAN-2017,FUTSTK,CADILAHC,25-JAN-2017,355.75
02-JAN-2017,FUTSTK,CADILAHC,23-FEB-2017,357.80
02-JAN-2017,FUTSTK,CADILAHC,30-MAR-2017,360.00
02-JAN-2017,FUTSTK,CAIRN,25-JAN-2017,248.10
02-JAN-2017,FUTSTK,CAIRN,23-FEB-2017,249.25
02-JAN-2017,FUTSTK,CAIRN,30-MAR-2017,250.85
02-JAN-2017,FUTSTK,CANBK,25-JAN-2017,261.70
02-JAN-2017,FUTSTK,CANBK,23-FEB-2017,260.15
02-JAN-2017,FUTSTK,CANBK,30-MAR-2017,266.55
02-JAN-2017,FUTSTK,CASTROLIND,25-JAN-2017,386.60
02-JAN-2017,FUTSTK,CASTROLIND,23-FEB-2017,389.10
02-JAN-2017,FUTSTK,CASTROLIND,30-MAR-2017,391.50
02-JAN-2017,FUTSTK,CEATLTD,25-JAN-2017,1184.45
02-JAN-2017,FUTSTK,CEATLTD,23-FEB-2017,1188.20
02-JAN-2017,FUTSTK,CEATLTD,30-MAR-2017,1198.50
02-JAN-2017,FUTSTK,CENTURYTEX,25-JAN-2017,818.90
02-JAN-2017,FUTSTK,CENTURYTEX,23-FEB-2017,821.70
02-JAN-2017,FUTSTK,CENTURYTEX,30-MAR-2017,828.80
02-JAN-2017,FUTSTK,CESC,25-JAN-2017,648.30
02-JAN-2017,FUTSTK,CESC,23-FEB-2017,651.05
02-JAN-2017,FUTSTK,CESC,30-MAR-2017,655.10
02-JAN-2017,FUTSTK,CIPLA,25-JAN-2017,568.45
02-JAN-2017,FUTSTK,CIPLA,23-FEB-2017,571.25
02-JAN-2017,FUTSTK,CIPLA,30-MAR-2017,574.80
02-JAN-2017,FUTSTK,COALINDIA,25-JAN-2017,297.55
02-JAN-2017,FUTSTK,COALINDIA,23-FEB-2017,293.80
02-JAN-2017,FUTSTK,COALINDIA,30-MAR-2017,287.80
02-JAN-2017,FUTSTK,COLPAL,25-JAN-2017,903.95
02-JAN-2017,FUTSTK,COLPAL,23-FEB-2017,908.65
02-JAN-2017,FUTSTK,COLPAL,30-MAR-2017,914.30
02-JAN-2017,FUTSTK,CONCOR,25-JAN-2017,1141.70
02-JAN-2017,FUTSTK,CONCOR,23-FEB-2017,1151.60
02-JAN-2017,FUTSTK,CONCOR,30-MAR-2017,1158.80
02-JAN-2017,FUTSTK,CROMPGREAV,25-JAN-2017,60.25
02-JAN-2017,FUTSTK,CROMPGREAV,23-FEB-2017,60.00
02-JAN-2017,FUTSTK,CROMPGREAV,30-MAR-2017,60.90
02-JAN-2017,FUTSTK,CUMMINSIND,25-JAN-2017,825.50
02-JAN-2017,FUTSTK,CUMMINSIND,23-FEB-2017,833.80
02-JAN-2017,FUTSTK,CUMMINSIND,30-MAR-2017,839.00
02-JAN-2017,FUTSTK,DABUR,25-JAN-2017,277.55
02-JAN-2017,FUTSTK,DABUR,23-FEB-2017,279.75
02-JAN-2017,FUTSTK,DABUR,30-MAR-2017,281.45
02-JAN-2017,FUTSTK,DCBBANK,25-JAN-2017,109.75
02-JAN-2017,FUTSTK,DCBBANK,23-FEB-2017,110.45
02-JAN-2017,FUTSTK,DCBBANK,30-MAR-2017,111.10
02-JAN-2017,FUTSTK,DHFL,25-JAN-2017,250.95
02-JAN-2017,FUTSTK,DHFL,23-FEB-2017,251.70
02-JAN-2017,FUTSTK,DHFL,30-MAR-2017,253.80
02-JAN-2017,FUTSTK,DISHTV,25-JAN-2017,85.25
02-JAN-2017,FUTSTK,DISHTV,23-FEB-2017,85.50
02-JAN-2017,FUTSTK,DISHTV,30-MAR-2017,86.15
02-JAN-2017,FUTSTK,DIVISLAB,25-JAN-2017,798.70
02-JAN-2017,FUTSTK,DIVISLAB,23-FEB-2017,805.25
02-JAN-2017,FUTSTK,DIVISLAB,30-MAR-2017,810.25
02-JAN-2017,FUTSTK,DLF,25-JAN-2017,119.20
02-JAN-2017,FUTSTK,DLF,23-FEB-2017,119.05
02-JAN-2017,FUTSTK,DLF,30-MAR-2017,120.55
02-JAN-2017,FUTSTK,DRREDDY,25-JAN-2017,3092.50
02-JAN-2017,FUTSTK,DRREDDY,23-FEB-2017,3111.95
02-JAN-2017,FUTSTK,DRREDDY,30-MAR-2017,3131.25
02-JAN-2017,FUTSTK,EICHERMOT,25-JAN-2017,22545.50
02-JAN-2017,FUTSTK,EICHERMOT,23-FEB-2017,22732.20
02-JAN-2017,FUTSTK,EICHERMOT,30-MAR-2017,22873.45
02-JAN-2017,FUTSTK,ENGINERSIN,25-JAN-2017,154.15
02-JAN-2017,FUTSTK,ENGINERSIN,23-FEB-2017,153.80
02-JAN-2017,FUTSTK,ENGINERSIN,30-MAR-2017,155.85
02-JAN-2017,FUTSTK,EXIDEIND,25-JAN-2017,183.80
02-JAN-2017,FUTSTK,EXIDEIND,23-FEB-2017,184.75
02-JAN-2017,FUTSTK,EXIDEIND,30-MAR-2017,185.90
02-JAN-2017,FUTSTK,FEDERALBNK,25-JAN-2017,66.50
02-JAN-2017,FUTSTK,FEDERALBNK,23-FEB-2017,66.70
02-JAN-2017,FUTSTK,FEDERALBNK,30-MAR-2017,67.10
02-JAN-2017,FUTSTK,GAIL,25-JAN-2017,435.45
02-JAN-2017,FUTSTK,GAIL,23-FEB-2017,434.15
02-JAN-2017,FUTSTK,GAIL,30-MAR-2017,441.90
02-JAN-2017,FUTSTK,GLENMARK,25-JAN-2017,888.35
02-JAN-2017,FUTSTK,GLENMARK,23-FEB-2017,892.20
02-JAN-2017,FUTSTK,GLENMARK,30-MAR-2017,897.75
02-JAN-2017,FUTSTK,GMRINFRA,25-JAN-2017,12.20
02-JAN-2017,FUTSTK,GMRINFRA,23-FEB-2017,12.20
02-JAN-2017,FUTSTK,GMRINFRA,30-MAR-2017,12.25
02-JAN-2017,FUTSTK,GODREJCP,25-JAN-2017,1520.10
02-JAN-2017,FUTSTK,GODREJCP,23-FEB-2017,1536.00
02-JAN-2017,FUTSTK,GODREJCP,30-MAR-2017,1545.55
02-JAN-2017,FUTSTK,GODREJIND,25-JAN-2017,433.45
02-JAN-2017,FUTSTK,GODREJIND,23-FEB-2017,437.40
02-JAN-2017,FUTSTK,GODREJIND,30-MAR-2017,440.10
02-JAN-2017,FUTSTK,GRANULES,25-JAN-2017,108.65
02-JAN-2017,FUTSTK,GRANULES,23-FEB-2017,109.20
02-JAN-2017,FUTSTK,GRANULES,30-MAR-2017,109.90
02-JAN-2017,FUTSTK,GRASIM,25-JAN-2017,873.90
02-JAN-2017,FUTSTK,GRASIM,23-FEB-2017,881.40
02-JAN-2017,FUTSTK,GRASIM,30-MAR-2017,886.85
02-JAN-2017,FUTSTK,HAVELLS,25-JAN-2017,342.55
02-JAN-2017,FUTSTK,HAVELLS,23-FEB-2017,345.05
02-JAN-2017,FUTSTK,HAVELLS,30-MAR-2017,347.15
02-JAN-2017,FUTSTK,HCLTECH,25-JAN-2017,824.45
02-JAN-2017,FUTSTK,HCLTECH,23-FEB-2017,836.20
02-JAN-2017,FUTSTK,HCLTECH,30-MAR-2017,841.40
02-JAN-2017,FUTSTK,HDFC,25-JAN-2017,1222.75
02-JAN-2017,FUTSTK,HDFC,23-FEB-2017,1227.45
02-JAN-2017,FUTSTK,HDFC,30-MAR-2017,1236.00
02-JAN-2017,FUTSTK,HDFCBANK,25-JAN-2017,1202.45
02-JAN-2017,FUTSTK,HDFCBANK,23-FEB-2017,1208.40
02-JAN-2017,FUTSTK,HDFCBANK,30-MAR-2017,1215.70
02-JAN-2017,FUTSTK,HDIL,25-JAN-2017,62.00
02-JAN-2017,FUTSTK,HDIL,23-FEB-2017,62.60
02-JAN-2017,FUTSTK,HDIL,30-MAR-2017,62.70
02-JAN-2017,FUTSTK,HEROMOTOCO,25-JAN-2017,3038.15
02-JAN-2017,FUTSTK,HEROMOTOCO,23-FEB-2017,3041.95
02-JAN-2017,FUTSTK,HEROMOTOCO,30-MAR-2017,3077.60
02-JAN-2017,FUTSTK,HEXAWARE,25-JAN-2017,210.20
02-JAN-2017,FUTSTK,HEXAWARE,23-FEB-2017,212.10
02-JAN-2017,FUTSTK,HEXAWARE,30-MAR-2017,213.45
02-JAN-2017,FUTSTK,HINDALCO,25-JAN-2017,159.15
02-JAN-2017,FUTSTK,HINDALCO,23-FEB-2017,159.80
02-JAN-2017,FUTSTK,HINDALCO,30-MAR-2017,161.35
02-JAN-2017,FUTSTK,HINDPETRO,25-JAN-2017,442.15
02-JAN-2017,FUTSTK,HINDPETRO,23-FEB-2017,440.20
02-JAN-2017,FUTSTK,HINDPETRO,30-MAR-2017,457.00
02-JAN-2017,FUTSTK,HINDUNILVR,25-JAN-2017,826.35
02-JAN-2017,FUTSTK,HINDUNILVR,23-FEB-2017,833.00
02-JAN-2017,FUTSTK,HINDUNILVR,30-MAR-2017,838.20
02-JAN-2017,FUTSTK,HINDZINC,25-JAN-2017,260.75
02-JAN-2017,FUTSTK,HINDZINC,23-FEB-2017,261.25
02-JAN-2017,FUTSTK,HINDZINC,30-MAR-2017,263.60
02-JAN-2017,FUTSTK,IBREALEST,25-JAN-2017,76.10
02-JAN-2017,FUTSTK,IBREALEST,23-FEB-2017,76.50
02-JAN-2017,FUTSTK,IBREALEST,30-MAR-2017,77.00
02-JAN-2017,FUTSTK,IBULHSGFIN,25-JAN-2017,679.35
02-JAN-2017,FUTSTK,IBULHSGFIN,23-FEB-2017,676.10
02-JAN-2017,FUTSTK,IBULHSGFIN,30-MAR-2017,689.20
02-JAN-2017,FUTSTK,ICICIBANK,25-JAN-2017,252.90
02-JAN-2017,FUTSTK,ICICIBANK,23-FEB-2017,253.75
02-JAN-2017,FUTSTK,ICICIBANK,30-MAR-2017,255.90
02-JAN-2017,FUTSTK,ICIL,25-JAN-2017,170.50
02-JAN-2017,FUTSTK,ICIL,23-FEB-2017,171.35
02-JAN-2017,FUTSTK,ICIL,30-MAR-2017,172.40
02-JAN-2017,FUTSTK,IDBI,25-JAN-2017,69.30
02-JAN-2017,FUTSTK,IDBI,23-FEB-2017,68.85
02-JAN-2017,FUTSTK,IDBI,30-MAR-2017,70.10
02-JAN-2017,FUTSTK,IDEA,25-JAN-2017,73.05
02-JAN-2017,FUTSTK,IDEA,23-FEB-2017,72.35
02-JAN-2017,FUTSTK,IDEA,30-MAR-2017,76.15
02-JAN-2017,FUTSTK,IDFC,25-JAN-2017,54.60
02-JAN-2017,FUTSTK,IDFC,23-FEB-2017,54.75
02-JAN-2017,FUTSTK,IDFC,30-MAR-2017,55.10
02-JAN-2017,FUTSTK,IDFCBANK,25-JAN-2017,60.85
02-JAN-2017,FUTSTK,IDFCBANK,23-FEB-2017,61.40
02-JAN-2017,FUTSTK,IDFCBANK,30-MAR-2017,61.75
02-JAN-2017,FUTSTK,IFCI,25-JAN-2017,27.60
02-JAN-2017,FUTSTK,IFCI,23-FEB-2017,27.55
02-JAN-2017,FUTSTK,IFCI,30-MAR-2017,27.85
02-JAN-2017,FUTSTK,IGL,25-JAN-2017,916.20
02-JAN-2017,FUTSTK,IGL,23-FEB-2017,910.90
02-JAN-2017,FUTSTK,IGL,30-MAR-2017,933.65
02-JAN-2017,FUTSTK,INDIACEM,25-JAN-2017,123.15
02-JAN-2017,FUTSTK,INDIACEM,23-FEB-2017,123.35
02-JAN-2017,FUTSTK,INDIACEM,30-MAR-2017,124.55
02-JAN-2017,FUTSTK,INDUSINDBK,25-JAN-2017,1091.25
02-JAN-2017,FUTSTK,INDUSINDBK,23-FEB-2017,1097.50
02-JAN-2017,FUTSTK,INDUSINDBK,30-MAR-2017,1104.35
02-JAN-2017,FUTSTK,INFRATEL,25-JAN-2017,344.85
02-JAN-2017,FUTSTK,INFRATEL,23-FEB-2017,347.40
02-JAN-2017,FUTSTK,INFRATEL,30-MAR-2017,349.55
02-JAN-2017,FUTSTK,INFY,25-JAN-2017,1004.05
02-JAN-2017,FUTSTK,INFY,23-FEB-2017,1008.40
02-JAN-2017,FUTSTK,INFY,30-MAR-2017,1016.65
02-JAN-2017,FUTSTK,IOC,25-JAN-2017,323.85
02-JAN-2017,FUTSTK,IOC,23-FEB-2017,322.30
02-JAN-2017,FUTSTK,IOC,30-MAR-2017,332.55
02-JAN-2017,FUTSTK,IRB,25-JAN-2017,204.90
02-JAN-2017,FUTSTK,IRB,23-FEB-2017,205.00
02-JAN-2017,FUTSTK,IRB,30-MAR-2017,207.35
02-JAN-2017,FUTSTK,ITC,25-JAN-2017,241.10
02-JAN-2017,FUTSTK,ITC,23-FEB-2017,241.70
02-JAN-2017,FUTSTK,ITC,30-MAR-2017,244.70
02-JAN-2017,FUTSTK,JETAIRWAYS,25-JAN-2017,364.10
02-JAN-2017,FUTSTK,JETAIRWAYS,23-FEB-2017,364.25
02-JAN-2017,FUTSTK,JETAIRWAYS,30-MAR-2017,368.55
02-JAN-2017,FUTSTK,JINDALSTEL,25-JAN-2017,70.70
02-JAN-2017,FUTSTK,JINDALSTEL,23-FEB-2017,70.95
02-JAN-2017,FUTSTK,JINDALSTEL,30-MAR-2017,71.45
02-JAN-2017,FUTSTK,JISLJALEQS,25-JAN-2017,89.10
02-JAN-2017,FUTSTK,JISLJALEQS,23-FEB-2017,89.30
02-JAN-2017,FUTSTK,JISLJALEQS,30-MAR-2017,90.15
02-JAN-2017,FUTSTK,JPASSOCIAT,25-JAN-2017,8.35
02-JAN-2017,FUTSTK,JPASSOCIAT,23-FEB-2017,7.85
02-JAN-2017,FUTSTK,JPASSOCIAT,30-MAR-2017,8.45
02-JAN-2017,FUTSTK,JSWENERGY,25-JAN-2017,62.50
02-JAN-2017,FUTSTK,JSWENERGY,23-FEB-2017,62.85
02-JAN-2017,FUTSTK,JSWENERGY,30-MAR-2017,63.25
02-JAN-2017,FUTSTK,JSWSTEEL,25-JAN-2017,1641.25
02-JAN-2017,FUTSTK,JSWSTEEL,23-FEB-2017,1649.45
02-JAN-2017,FUTSTK,JSWSTEEL,30-MAR-2017,1659.70
02-JAN-2017,FUTSTK,JUBLFOOD,25-JAN-2017,851.70
02-JAN-2017,FUTSTK,JUBLFOOD,23-FEB-2017,848.00
02-JAN-2017,FUTSTK,JUBLFOOD,30-MAR-2017,873.25
02-JAN-2017,FUTSTK,JUSTDIAL,25-JAN-2017,345.20
02-JAN-2017,FUTSTK,JUSTDIAL,23-FEB-2017,339.00
02-JAN-2017,FUTSTK,JUSTDIAL,30-MAR-2017,351.25
02-JAN-2017,FUTSTK,KOTAKBANK,25-JAN-2017,716.60
02-JAN-2017,FUTSTK,KOTAKBANK,23-FEB-2017,718.50
02-JAN-2017,FUTSTK,KOTAKBANK,30-MAR-2017,725.90
02-JAN-2017,FUTSTK,KPIT,25-JAN-2017,136.15
02-JAN-2017,FUTSTK,KPIT,23-FEB-2017,136.75
02-JAN-2017,FUTSTK,KPIT,30-MAR-2017,137.60
02-JAN-2017,FUTSTK,KSCL,25-JAN-2017,412.15
02-JAN-2017,FUTSTK,KSCL,23-FEB-2017,414.85
02-JAN-2017,FUTSTK,KSCL,30-MAR-2017,417.45
02-JAN-2017,FUTSTK,KTKBANK,25-JAN-2017,113.90
02-JAN-2017,FUTSTK,KTKBANK,23-FEB-2017,114.20
02-JAN-2017,FUTSTK,KTKBANK,30-MAR-2017,115.25
02-JAN-2017,FUTSTK,L&TFH,25-JAN-2017,88.45
02-JAN-2017,FUTSTK,L&TFH,23-FEB-2017,88.70
02-JAN-2017,FUTSTK,L&TFH,30-MAR-2017,89.75
02-JAN-2017,FUTSTK,LICHSGFIN,25-JAN-2017,532.55
02-JAN-2017,FUTSTK,LICHSGFIN,23-FEB-2017,534.05
02-JAN-2017,FUTSTK,LICHSGFIN,30-MAR-2017,536.50
02-JAN-2017,FUTSTK,LT,25-JAN-2017,1363.20
02-JAN-2017,FUTSTK,LT,23-FEB-2017,1369.00
02-JAN-2017,FUTSTK,LT,30-MAR-2017,1380.70
02-JAN-2017,FUTSTK,LUPIN,25-JAN-2017,1506.80
02-JAN-2017,FUTSTK,LUPIN,23-FEB-2017,1519.70
02-JAN-2017,FUTSTK,LUPIN,30-MAR-2017,1529.15
02-JAN-2017,FUTSTK,M&M,25-JAN-2017,1231.55
02-JAN-2017,FUTSTK,M&M,23-FEB-2017,1234.80
02-JAN-2017,FUTSTK,M&M,30-MAR-2017,1248.90
02-JAN-2017,FUTSTK,M&MFIN,25-JAN-2017,271.35
02-JAN-2017,FUTSTK,M&MFIN,23-FEB-2017,276.95
02-JAN-2017,FUTSTK,M&MFIN,30-MAR-2017,278.70
02-JAN-2017,FUTSTK,MARICO,25-JAN-2017,255.10
02-JAN-2017,FUTSTK,MARICO,23-FEB-2017,256.15
02-JAN-2017,FUTSTK,MARICO,30-MAR-2017,257.75
02-JAN-2017,FUTSTK,MARUTI,25-JAN-2017,5478.95
02-JAN-2017,FUTSTK,MARUTI,23-FEB-2017,5494.45
02-JAN-2017,FUTSTK,MARUTI,30-MAR-2017,5550.85
02-JAN-2017,FUTSTK,MCDOWELL-N,25-JAN-2017,1937.60
02-JAN-2017,FUTSTK,MCDOWELL-N,23-FEB-2017,1943.90
02-JAN-2017,FUTSTK,MCDOWELL-N,30-MAR-2017,1962.35
02-JAN-2017,FUTSTK,MCLEODRUSS,25-JAN-2017,141.20
02-JAN-2017,FUTSTK,MCLEODRUSS,23-FEB-2017,141.95
02-JAN-2017,FUTSTK,MINDTREE,25-JAN-2017,517.55
